MỤC LỤC:	BOCCACCIO	0.24
Họ rất có khả năng là người bạn đồng hành lịch sự và quý hóa không những của chúng ta, mà cả của những người hơn chúng ta rất nhiều về tài đức và sắc đẹp.	Miként dicső híre-neve világszerte nagy szóval hirdeti, Cane della Scala uram, kinek minden dolgában igen kedvezett a szerencse, egyike volt a legjelesebb és legdicsőbb uraknak, kiket csak második Frigyes császár kora óta máig ismertek nálunk Itáliában.	0.206145
	Ez, minekutána egyszer elhatározta, hogy nevezetes és pompázatos ünnepséget rendez Veronában, melyre számtalan ember összesereglett volna mindenfelől, főképpen pedig az udvari mulattatók mindennémű fajtája, hirtelen (Isten tudja, mi okból) mást gondolt, és azokat, kik már odajöttek, részben megajándékozta, részben pedig elbocsájtotta.	-0.3
	Csak egyetlen ember maradt ott, bizonyos Bergamino nevezetű - aki ékesszavú és visszavágni kész szónok volt, el sem hitte volna róla, aki nem hallotta - mivel sem ajándékot nem kapott, sem el nem bocsájtották; ott maradt tehát abban a reményben, hogy ez a jövendőben valamiképpen hasznára válik.	-0.3
Song, ai cũng biết rằng có những chị em trong số chúng ta là đối tượng họ quan tâm.	Cane uram azonban fejébe vette, hogy bármivel ajándékozná is meg, azt haszontalanabbul vesztegetné el, mintha tűzbe vetette volna; de nem mondott és nem is üzent semmit e véleménye felől.	0.0202247
	Mikor Bergamino kevés napok múltán látta, hogy sem nem hívják, sem nem kérik valamely mesterségébe vágó dologra, ezenfelül pedig a maga és lovai és szolgái költségei a fogadóban immár igen megszaporodtak, búsulásnak eresztette fejét; de azért csak várakozott, mivel nem javallotta az elutazást.	-0.3
	És minthogy három pompás és díszes öltözetet hozott magával, melyeket más uraktól kapott ajándékba, hogy méltóképpen jelenhessen meg az ünnepségen: mikor a fogadós a fizetséget követelte, előszörre odaadta neki az egyiket, annak utána pedig, hogy még jó sok ideig ottan mulatott, oda kellett adnia a másodikat is, hahogy békességben akart maradni továbbat is gazdájával; és már a harmadikat kezdte megenni, elszántan arra, hogy mindaddig ott marad, míg abban tart, és csak azután ered útnak.	-0.3
Và nếu chúng ta đưa họ đi theo, em sợ rằng có những chị em trong số chúng ta là đối tượng họ quan tâm.	Nos, miközben a harmadik öltözetet fogyasztotta, történt, hogy egy napon búbánatos ábrázattal megállott Cane uram színe előtt, ki éppen ebédelt.	0.218182
Mặc dù ta và họ đều vô tội song không thể tránh khỏi có những lời dị nghị và bàn tán về chúng ta chăng? ~~~ Filomen bèn nói:	Mire Cane uram meglátta, inkább azért, hogy csipkelődjék vele, mintsem hogy annak valami jóízű mondásával mulassa magát; így szólt hozzá:	-0.00113636
		0.3
- Cần gì?	- Bergamino, mi bajod?	0.804545
Nếu tôi sống thành tâm thành ý, và lương tâm không hề bị cắn rứt thì ai muốn khen hay chê cũng mặc!		-0.3
Chúa và sự thật sẽ là những người bênh vực cho tôi.	Olyan búbánatos ábrázattal állsz itten!	0.168293
Mong rằng các bạn trai của ta đều vui lòng đến.	Inkább mesélj valamit.	-0.0782609
Quả thực như lời chị Păngpinê, chúng ta có thể nói là vận may giơ tay ra đón việc làm của chúng ta. ~~~ Những lời ấy làm im im hết mọi ý kiến.	Akkor Bergamino, mintha már rég ideje kieszelte volna a mondókáját, egy pillanatig sem gondolkodott, hanem a maga ügyének támogatására azon nyomban belefogott a következő elbeszélésbe.	-0.0238411
Không những thế người ta nhất trí quyết định ra hiệu cho những người mới đến, nói rõ cho họ biết và yêu cầu họ nhập bọn vào cuộc đi chơi đã dự định.	- Uram, bizonyára tudod, hogy Primasso igen nagy mestere volt a deáki tudománynak, azonfelül pedig mindenkinél különb és ügyesebb verselő is, s eme dolgok oly nagy tisztességet és hírnevet szereztek neki, hogy ha személy szerint nem is mindenütt ismerték, neve és híre szerint szinte senki sem volt, ki ne tudta volna, kicsoda Primasso.	0.0715116
Không ai nói gì thêm nữa. ~~~ Păngpinê, chị họ của một người trong bọn, đứng lên và tiến đến gặp ba chàng thanh niên đã đứng lại khi trông thấycác bạn gái của mình.	Nos megtörtént, hogy midőn egy ízben Párizsban nagy ínségben volt, ami igen sűrűn megesett vele, mivelhogy tehetségét a vagyonos emberek nemigen becsülték meg, hírét vette, hogy Clugny apátura a jövedelme révén mindenek hite szerint a leggazdagabb főpap a pápa után Istennek egyházában; és csodálatos és nagyszerű dolgokat hallott felőle: hogy nagy udvart tart, és hogy ételt-italt meg nem tagad soha senkitől, aki elmegy hozzá, hahogy oly időben járul eléje kérésével, mikor az apátúr éppen ebédel.	-0.236538
Miệng mỉm cười, nàng chào họ, báo tin điều vừa được quyết định và thay mặt tất cả yêu cầu họ sẵn sàng biểu thị một tận tâm trong sạch thắm tình anh em mà nhập bọn cùng đi.	Mikor Primasso ezt hallotta, olyan ember lévén, kinek nagy öröme tellett benne hatalmas férfiakat és urakat látnia, feltette magában, hogy elmegy megtapasztalni emez apátúr bőkezűségét és megkérdezte: mennyire esik Párizstól ama hely, hol mostan lakik.	0.237245
Ba chàng trai mới đầu tưởng mình mắc lỡm. ~~~ Nhưng khi thấy lời nói là đứng đắn, họ vui vẻ bằng lòng ngay.	Erre azt a választ kapta, hogy a nyaralója körülbelül hat mérföldnyire van; Primasso erre azt gondolta, hogy ha kora reggel útnak ered, éppen ebéd idejére odaérhet.	-0.0432203
Song, không nên để việc bị chậm trễ chút nào và, trước khi rời khỏi nhà thờ, người ta ấn định mọi sắp xếp cần thiết cho cuộc đi.	Megmutattatta tehát magának az utat, de mivel útitársa nem akadt, ő pedig félt, hogy szerencsétlenségére eltéved, és olyan helyen lyukad ki, hol nem egyhamar kap valamit enni hogy ne maradjon éhkoppon, ha netalán ilyesmi történik vele, elhatározta, hogy három kenyeret visz magával, úgy gondolván, hogy vizet mindenütt talál (aminthogy amúgy sem élt-halt érette).	-0.0831081
Họ yêu cầu chuẩn bị mọi thứ cần thiết và trước hết, nhắn tin cho nơi họ định tới.	Kebelébe dugta hát a kenyereket és útnak eredt, és oly szerencsével járt, hogy éppen az ebéd órája előtt érkezett oda, hol az apátúr lakott.	0.18866
Rồi hôm sau, một ngày thứ tư, bảy bạn gái với vài chị hầu của họ, và ba chàng trai, cùng các người hầu trai của mình, ra khỏi thành phố sáng tinh mơ bắt đầu lên đường.	És belépvén, mindent végigjárt és megtekintett, és látta a rengeteg megterített asztalt és a nagy sürgés-forgást a konyhán és a sok mindenfélét, amit az ebédhez készítettek, és így szólott magában: csakugyan, itt minden oly nagyszerű, amint beszélik.	0.209189
Chỉ mới đi hai dặm ra ngoài thành phố, họ đã tới đích dự định ban đầu. ~~~ Đó là đỉnh một ngọn núi cao, cách khá xa các đường cái về mọi phía.	És kevés ideig figyelmesen nézegette ím ez dolgokat, midőn az apátúr udvarmestere (mivelhogy az ebéd órája elérkezett) parancsolta, hogy adjanak vizet a kézmosáshoz; minekutána pedig vizet adtak, mindenkit asztalhoz ültetett.	-0.04875
Đủ các loại cây nhỏ khác nhau phủ lên nơi đó một nền lá xanh nhìn thích mắt.	Történetesen úgy esett, hogy Primasso éppen a szoba ajtajával szemben kapott helyet, amerről az apátúrnak be kellett jönnie, hogy az ebédlőterembe jusson.	0.0882353
Trên đỉnh đồi dựng lên một lâu đài với một cái sân trông đẹp đẽ và rộng rãi.	Szokás volt pedig amaz udvarban, hogy az asztalra sem bort, sem kenyeret, sem egyéb ennivalót vagy innivalót mindaddig nem helyeztek, míg az apátúr asztalhoz nem ült.	0.11087
Một hành lang, phòng và buồng đều là một kỳ quan được trang trí bằng những bức họa làm vui mắt.	Minekutána tehát az udvarmester megterítette az asztalokat, üzente az apátúrnak, hogy amikor parancsolja, készen van az ebéd.	0.269159
Từ phía xa trải dài những bãi cỏ và khu vườn ngoạn mục, với những giếng nước mắt và những hầm rượu cất giấu những thứ rượu tuyệt vời, kể ra cái thú này đáng dành cho những tay uống rượu sành sỏi hơn là cho các cô gái trẻ đức độ và phẩm cách đứng đắn.	Az apát kinyittatta az ajtót, hogy a terembe lépjen, és mivel bejövet előrenézett, és véletlenül az első ember, ki szemébe ötlött, Primasso volt, kinek meglehetősen hitvány volt az öltözete, s kit ő látásból sem ismert, midőn megpillantotta, azon nyomban valamely gonosz ötlet támadt elméjében, aminő még soha abban nem támadott, és így szólt magában: Nézze meg az ember, kit etetek én itten!	0.217993
Sạch sẽ tuyệt đối, giường đã kê sẵn trong các buồng, muôn hoa đang mùa nở rộ, hoa lá rắc khắp nơi và đó chính là điều mà cả nhóm rất thích thú nhận thấy khi bước chân vào lâu đài.	És visszafordulván, parancsolta, hogy csukják be az ajtót, és kérdezte azokat, kik a környezetében voltak, ha vajon ismeri-e valaki ama csavargót, aki a szobának ajtajával szemben ott ül az asztalnál.	0.274054
Mọi người ngồi, khi vừa mới tới, Điônê, dễ ưa và hóm hỉnh nhất, cất lời:	Mindenki azt mondta rá, hogy nem.	-0.27
 ~~~ - Thưa các chị, đây là do ý nghĩ sáng suốt của chúng ta hơn là do một cảm hứng mà chúng ta đã đến đây. ~~~ Tôi không rõ các ý nghĩ và dự định của các chị.	Primasso, akinek ehetnékje volt már, mivelhogy sokat gyalogolt, koplalni pedig nem szokott, minekutána valamelyest várt, és látta, hogy az apát csak nem jön, előhúzta az egyik kenyeret abból a háromból, amit magával hozott, és falatozni kezdett.	-0.13697
Về phần tôi, tôi đã gác bỏ tất cả ở cổng thành phố, khi cùng các chị bước qua cổng.	Kisvártatva az apátúr parancsolta egyik szolgájának, hogy nézze meg, vajon elment-e már ama Primasso.	0.3
Vậy nếu các chị không sẵn sàng nói chuyện vui đùa và ca hát với tôi - tất nhiên trong chừng mực phẩm cách các chị cho phép - thì xin cho tôl được nghỉ!	Felelte a szolga: “Nem ment el, uram, s mi több, kenyeret eszik, mit úgy látszik, magával hozott.” Mondá akkor az apát: “Hát csak egye a magáét, ha van neki, mivelhogy a miénkbe már ma nem vásik foga.” ~~~ 	-0.0232919
Tôi quay về với những tư tưởng của tôi và nơi ở buồn rầu của thành phố.	Az apátúr szerette volna, ha Primasso magától eltakarodik, mivelhogy elzavarni nem tartotta illendőnek.	0.249398
Cũng theo giọng đó, nàng Păngpinê tươi cười trả lời rằng nàng đã vứt bỏ mọi nỗi lo phiền.	Primasso, minekutána megette az egyik kenyerét, s az apátúr nem jött, belekezdett a másodikba: ezt is ugyancsak megjelentették az apátúrnak, ki ismét megnézette, vajon eltakarodott-e már.	0.0951923
	Végezetül, hogy az apátúr csak nem jött, Primasso, minekutána a másodikat is elfogyasztotta, nekilátott a harmadiknak: hasonlatosképpen ezt is megjelentették az apátúrnak, kinek a dolog szeget ütött a fejébe, s így szólott magában: Miféle különös új dolog jutott ma az eszembe?	-0.3
- Anh Điônê nói đúng lắm.	Miféle fösvénység?	0.204545
Chúng ta sẽ sống thư thái.	Miféle gyalázatosság?	0.2375
	És miért? ~~~ Én már hosszú évek óta mindenkinek adtam ennie, aki kért, s nem néztem, ha vajon nemes ember-e avagy paraszt, szegény-e avagy gazdag, kereskedő-e avagy csaló, és megszámlálhatatlanul sok csavargót láttam tulajdon szememmel dőzsölni, de soha még olyan gondolat eszembe nem ötlött, amilyen ma ötlött eszembe emez ember miatt: bizonyos, hogy nem lehet holmi hitvány ember, ki miatt így rám jött a fösvénység: bizonyára valami kiváló ember ez, kit én csavargónak néztem, olyannyira, hogy visszariadt a lelkem megvendégelni őt.	-0.3
	És ekként szólván, tudni akarta, hogy kicsoda; mikor meghallotta, hogy Primasso, ki azért jött hozzá, hogy lássa az ő bőkezűségét, melynek hírét hallotta, igen elszégyellette magát az apátúr, mivelhogy már annak előtte régen derék embernek ismerte őt; s mivel szerette volna jóvátenni baklövését, mindenképpen abban fáradozott, hogy megtisztelje.	-0.3
Đó chính là cái lý do duy nhất đã khiến chúng ta lẩn tránh những nỗi buồn thảm của thành phố. ~~~ Nhưng nếu như không có quy tắc nào cả thì không có cái gì có thể duy trì lâu được.	És ebéd után, miként a híres-neves Primassóhoz illett, pompás ruhákba öltöztette, megajándékozta pénzzel és paripával, és tetszésére hagyta, hogy távozik-e, vagy marad; Primasso megelégedetten tért vissza lóháton Párizsba, honnan gyalogszerrel jött, minekutána forró köszönetet mondott neki mindenért.	-0.0800518
Vậy mà tôi là người khởi xướng ra cái dự kiến khiến một nhóm bạn cao quý thế này có lý do tồn tại.	Cane uram, ki eszes úriember volt, minden egyéb magyarázgatás nélkül nagyon jól megértette, mit akart ezzel mondani Bergamino, és mosolyogva így szólt hozzá:	0.2
Và, khi nghĩ đến cách làm cho cuộc vui của chúng ta kéo dài, tôi tưởng cần bầu ra trong anh chị em chúng ta một người chịu trách nhiệm đáng kính, được vâng theo như một người cầm đầu, và người ấy chuyên tâm lo thu xếp cho chúng ta được hưởng những ngày sung sướng.	 ~~~ - Bergamino, alaposan értésemre adtad ínségedet, jelességedet és az én fösvénységemet, valamint hogy mit kívánsz tőlem: és valóban soha úgy, mint most temiattad, nem lett még úrrá rajtam a fösvénység; de bizony én kiverem azt magamból ama bottal, amelyet te magad megismertettél velem.	-0.00885609
Mặt khác, mỗi người phải chịu đựng cái gánh nặng của những nỗi lo trong khi hưởng những êm dịu của danh vị trưởng nhóm.	És parancsolta, hogy kifizessék Bergamino fogadósát, s minekutána bőkezűen megajándékozta őt egyik öltözetével, ellátta pénzzel és paripával, s tetszésére bízta ez alkalommal, vajon továbbindul-e avagy ott marad.	0.144526
Ta phải giữ cho thật công bình[7], và không để một ai phải oán hận vì bị ruồng bỏ.	NYOLCADIK NOVELLA ~~~  ~~~ Guiglielmo Borsiere csattanós mondással ostorozza ~~~  ~~~ Ermino de Grimaldi úr fösvénységét ~~~ 	-0.242
Theo tôi, nên để cho mỗi người tiếp thu thì tùy người đương quyền mỗi ngày, khi sắp tới giờ nhập mộ[8], tự chọn lấy người kế vị mình.	 ~~~ Filostrato mellett ült Lauretta, ki minekutána meghallgatta Bergamino ügyességének dicséretét és tudta, hogy most neki kell valamit elmondania, nem is várt parancsra, hanem bájosan így kezdett beszélni:	-0.0329032
Suốt trong thời gian tại vị, người mới đắc cử tùy ý quyết định mọi điều, ấn định nơi chốn và các điều kiện sinh hoạt của chúng ta.	 ~~~ - Kedves társnőim, az előbbi novella arra indít, hogy elmeséljem nektek, miként ostorozott egy derék udvari ember hasonló módon s ugyancsak eredményesen egy dúsgazdag kereskedőt fösvénysége miatt; és ámbár a vége ennek is olyan, mint az előbbié, azért mégis szívesen fogadhatjátok, mivelhogy szerencsés a befejezése.	-0.144118
	Volt tehát jó darab idővel ezelőtt Genovában bizonyos Ermino de Grimaldi nevezetű nemes úr, aki (legalábbis így hitte mindenki) rengeteg földbirtok és vagyon ura lévén, sokkal-sokkal gazdagabb volt minden más dúsgazdag polgárnál, kit csak az idő tájt Itáliában ismertek, és valamint gazdagságban minden más olaszt felülmúlt, akként fösvénységben és garasoskodásban a világ minden más fösvény és garasos emberét jócskán felülmúlta: mivelhogy nem csupán mások megvendégelése elől zárta be erszényét, hanem a maga személyét illető dolgokban is, éppúgy az evésben és ivásban, gyalázatosan szűkmarkú volt; csúfjára a genovaiak általános szokásának, kik szerettek szépen öltözködni, ő szégyelletesen szűkmarkú volt, csak hogy ne kelljen pénzt kiadnia.	-0.3
Những lời nói này được tán thưởng hết sức và đồng thanh nhất trí, Păngpinê được bầu cho ngày thứ nhất.	Ennek miatta, s méghozzá méltán, feledésbe ment Grimaldi vezetékneve, és már mindenki csak így nevezte: Zsugori Ermino.	0.278761
	Történt amaz időkben, midőn fukarkodásával meggyarapította vagyonát, hogy Genovába érkezett egy jó erkölcsű és ékes szavú udvari mulattató, bizonyos Guiglielmo Borsiere nevezetű; ez cseppet sem hasonlított a maiakhoz; hiszen ezek az afféle emberek romlott és gyalázatos erkölcseinek nagy csúfságára, kik manapság számot tartanak arra, hogy nemes embereknek és uraknak nevezzék és tartsák őket, inkább a szamár nevezetet érdemelnék; mivelhogy a leghitványabb emberek szennyében és aljasságában növekedtek, nem pedig az udvari életben.	-0.3
Nhẹ nhàng, Filômen chạy đến một cây nguyệt quế.	Mert míg amaz időkben főképpen abban foglalatoskodtak, hogy szüntelenül fáradoztak, miképpen teremtsenek békét, ahol háború vagy visszavonás támadott nemes emberek között, vagy miképpen üssenek nyélbe házasságokat, rokonságokat és barátságokat, avagy hogy kedves és tréfás mondásokkal felüdítsék a megfáradott emberek lelkét, és felvidámítsák az udvarokat, és kemény, atyai feddésekkel ostorozzák a gonoszok bűneit, és mindezt ugyan csekély jutalomért; ma mind abban töltik idejöket, hogy egymásról rosszat mondanak, konkolyt hintenek, gyalázatos és becstelen dolgokat mondanak, s ami még rosszabb, mindezt az emberek szeme láttára cselekszik, és egymásnak gonoszságokat, szégyelletes és förtelmes dolgokat vetnek szemére, akár igazak ezek, akár nem, s a nemes embereket álnok hízelkedésekkel hitvány és becstelen dolgokra csábítják; s minél förtelmesebb szavakat mond, vagy cselekedeteket művel valaki, annál nagyobb böcsületben vagyon, s annál jobban kitüntetik a legnagyobb jutalmakkal a mai nyomorult és elfajzott urak: nagy szégyene és gyalázata bizony ez a mai világnak, s nyilvánvaló bizonysága, hogy ha a virtus eltűnik a föld színéről, a nyomorult halandókat a bűnök fertőjében hagyja.	-0.6
Nàng đã nhiều lần nghe nói tất cả giá trị người ta dành cho lá cây ấy, và mọi phẩm cách mà những lá ấy có thể mang lại cho người nào được tặng thưởng chính đáng.	De visszatérvén ahhoz, amivel kezdettem, s amitől jogos felháborodásom a kelleténél jobban eltérített, elmondom, hogy ama fent mondott Guiglielmót Genova minden nemes embere megbecsülte és szívesen látta.	0.281868
Vậy nàng bứt ở cây vài nhánh mà nàng làm thành một vòng lá danh dự có vẻ hết sức trang nhã.	Midőn tehát néhány napot eme városban töltött, és sok mindenfélét hallott Ermino úr fösvénységéről és garasoskodásáról, látni akarta őt.	0.172727
Nàng đặt nó lên trán Păngpinê, và suốt cả thời gian hội họp, vòng lá ấy đối với mỗi người được mang là biểu tượng rõ rệt của quyền lãnh chúa và vương quyền.	Ermino úr már hallotta, hogy emez Guiglielmo Borsiere derék férfiú, s mivel mégiscsak volt benne egy szemernyi nemesség, ha ugyan fukar ember volt is, eléggé barátságos szavakkal és vidám arccal fogadta, és különb-különbféle dolgokról elbeszélgetett vele, és beszélgetés közben a társaságában időző egyéb genovai urakkal együtt magával vonta őt egyik új házába, amely remekbe készült, s minekutána mindent megmutogatott, így szólt hozzá: ~~~ 	-0.196154
Trở thành Hoàng Hậu, Păngpinê yêu cầu mọi người im lặng nàng đã triệu tập những người hầu của ba chàng trai và các chị người hầu, có bốn chị.	- Nos, Guiglielmo uram, ki már annyi mindent láttál és hallottál, tudnál-e valami olyast mondani, amit még soha senki sem látott, hogy ráfestessem ide, ennek a házamnak a falára?	0.3
Thế rồi, trong cảnh im lặng chung nàng nói:	Guiglielmo ennek a pökhendi beszédnek hallatára ekképpen válaszolt:	0.169565
		0.3
- Là người đầu tiên, và nói chuyện với tất cả, tôi sẽ nói với các người với tính cách để nêu gương, làm thế nào nhóm chúng ta, mỗi ngày một thêm thịnh vượng chừng nào chúng ta còn muốn, và không làm một điều gì phạm tới đạo đức, sẽ sống trong trật tự và trong sự vui thú.	- Uram, nemigen hinném, hogy olyasmit tudnék mondani neked, mit még soha senki sem látott, legfeljebb tüsszentést vagy más hasonlatos dolgot javallhatnék festményül; de ha parancsolod, szívesen mondok neked olyasvalamit, amit nem hiszem, hogy láttál volna valaha. ~~~ Ermino uram így szólt:	-0.000360341
Tôi cử Pacmênông, gia nhân của Điônê, làm quản lý, và giao cho anh ấy việc trông nom cai quản tất cả người hầu, đồng thời lo việc phục dịch đầy đủ phòng khách ăn uống.	 ~~~ - Ejnye, kérlek, hát mondd meg, mi az? ~~~ Tudniillik nem számított rá, hogy olyan feleletet kap, amilyet aztán kapott, Guiglielmo tehát azon nyomban így felelt neki:	-0.126351
Xirixcô, gia nhân của Păngfin, sẽ quản xuất nhập và thủ quỹ, dưới quyền của Pacmênông.	 ~~~ - Festesd le itten a Bőkezűséget.	-0.286765
Tanhđarơ, gia nhân của Fitôxt'rat, cũng sẽ hầu các ông chủ khác, khi gia nhân của các ông này, vì bận nhiệm vụ của mình, sẽ không làm đủ được việc đó.		-0.3
Chị người hầu của tôi, Mijia, và chị người hầu của Filômen, Lixixca, sẽ lo hẳn việc bếp nước và theo lời chỉ dẫn của Pacmênông, sẽ chăm nom chuẩn bị việc ăn trong hàng ngày của chúng ta.	Mikor Ermino úr ezt a választ meghallotta, hirtelenében oly igen elszégyellette magát, hogy volt ereje azon nyomban úgyszólván ellenkezőjére változtatni lelkét, mint amilyen mindeddig volt, és így szólott:	0.279897
Cuối cùng, Simen và Xi'raatllia, người của Lôret và Fiammet, được giao việc thu dọn buồng của chị và bảo đảm cho các căn phòng của chúng ta sẽ sạch sẽ.	 ~~~ - Guiglielmo uram, én bizony le is festetem azt, mégpedig olyan módon, hogy sem te, sem más többé joggal nem mondhatjátok nekem, hogy én azt sohasem láttam s nem ismertem.	-0.0107143
Bây giờ, đây là một nguyên tắc mà tôi mong và bắt buộc mọi người tôn trọng; mỗi người, nếu muốn được chúng tôi yêu mến, thì dù đi đâu, từ ở đâu về và dù có thể trông thấy hay nghe thấy gì cũng hãy nhớ đinh ninh là chỉ đem từ bên ngoài về cho chúng tôi những tin vui thích mà thôi.	És Guiglielmo mondásának oly nagy volt a hatása, hogy innen kezdve Ermino lett a világ legbőkezűbb és legelőzékenyebb embere, és senki azok közül, kik amaz időben Genovában éltek, nem becsülte meg hozzá hasonlóan az idegeneket és polgártársait. ~~~ KILENCEDIK NOVELLA	-0.0342
Những lời chỉ bảo ngắn gọn ấy được tất cả mọi người tán thành.	 ~~~ Ciprus királya egy gascogne-i hölgy találó megjegyzésére ~~~ 	-0.133898
Păngpinê tươi cười đứng lên:	pipogya emberből bátor emberré válik	0.291667
		0.3
- Ở đây, các bạn có vườn, bãi cỏ và nhiều nơi khác đầy thú vị, tại đấy mỗi người có thể giải trí tùy theo sở thích.	 ~~~ A királynő utolsó parancsa Elisának szólt, ki be sem várta azt, hanem bátran belekezdett: ~~~ 	-0.155814
Nhưng khi điểm giờ Kinh thứ ba[9], ai nấy hãy có mặt ở đây, để dùng bữa ăn vào lúc mát mẻ.	- Ifjú hölgyeim, már gyakorta megesett, hogy amit minden feddés és sok büntetés sem tudott elérni egy-egy emberben, megtette véletlenül egy-egy szó, amit nem is ex proposito mondottak.	0.093
Khi vị Hoàng Hậu mới cho nhóm người vui vẻ giải tán, các chàng trai, cùng với các bạn gái xinh đẹp của họ vừa nói chuyện rất đáng yêu vừa đi sâu vào một khu vườn, đan những tràng lá xinh xắn bằng các thứ lá khác nhau và hát những bài tình ca làm vang động bầu không khí.	Ez nyilván megtetszik abból a novellából, melyet Lauretta elmesélt, s én is ugyanerről akarok bizonyságot tenni egy másik nyúlfarknyi novellával: mivelhogy pedig a jó történetek mindig hasznunkra vannak, bárki mondja is el, figyelmező lélekkel illendő meghallgatni azokat: ~~~  ~~~  ~~~ 	-0.159922
	Elmesélem tehát, hogy Ciprus első királyának idejében, minekutána Bouillon Gottfried meghódította a Szentföldet, történt, hogy egy gascogne-i nemes hölgy elzarándokolt a Szent Sírhoz, onnan visszatérőben Ciprus szigetére érkezvén, néhány gonosz ember hitványul bántalmazta: mivel semminémű elégtételt nem kapott, módfelett elbúsult ezen, s úgy gondolta, hogy panaszra megyen a királyhoz; csakhogy valaki azt mondotta neki, hogy kárba veszett fáradság volna, mivel a király gyenge és gyáva ember, és nemcsak nem torolja meg törvény szerint a másokon esett bántalmakat, hanem a rajt esett gyalázatosságokat is hitvány gyávasággal tűri; olyannyira, hogy ki-ki azzal könnyít bárminémű bosszúságán, hogy őt sértegeti vagy szidalmazza.	-0.3
Không ở đấy quá cái thời gian mà Hoàng Hậu đã quy định, họ trở lại lâu đài và thấy Pacmênông đã làm nhiệm vụ của mình rất chu đáo.	Ennek hallatára a hölgy elvesztette abbéli reménységét, hogy elégtételt kapjon, de hogy némiképpen mégis könnyítsen bosszúságán, feltette magában, hogy a királyt megcsúfolja gyávaságáért; és zokogva eléje járult, s így szólott hozzá:	0.130872
	 ~~~ - Felséges Uram, nem azért járulok színed elé, mintha megtorlást várnék a rajtam esett bántalomért, hanem elégtételképpen annak fejében oktass engemet arra, miképpen tűröd el ama bántalmakat, melyeket, mint hallom, ellened elkövetnek, hogy megtanulván, magam is türelmesen elviseljem azt, mi rajtam esett; Isten látja lelkemet, az én bajomat is neked adnám szívesen, mivelhogy te olyan szívesen viselsz el mindent.	-0.3
Khi bước vào một phòng của tầng nhà sát đất, họ thấy các bàn ăn đã được bày xong, khăn bàn trắng tinh, các cốc trông có vẻ làm bằng bạc, và hoa kim tước chi phủ lên mọi thứ.	A király, ki mindaddig pipogya és renyhe ember volt, mintha csak álomból riadt volna fel, mindjárt azzal kezdte, hogy keményen megtorolta a bántalmat, mely ama hölgyön esett, s annak utána fölöttébb szigorún üldözött mindenkit, ki azontúl bármiben is vétett a koronájának tartozó tisztelet ellen.	0.167187
Nước rửa tay được bưng tới và khi Hoàng Hậu ưng ý mọi người ngồi vào chỗ do Pacmênông chỉ cho mình.	TIZEDIK NOVELLA ~~~  ~~~ Alberto da Bologna mester ügyesen megszégyenít egy hölgyet,	-0.189831
Người ta dọn ra các món ăn nấu nướng rất khéo và rượu ngon tuyệt.	 ~~~ aki őt akarta megszégyeníteni hozzá való szerelme miatt ~~~  ~~~ 	-0.174107
Việc hầu bàn được ba anh hầu trai bảo đảm giản dị và lặng lẽ.	Minekutána Elisa elhallgatott, az utolsó elbeszélés a Királynőt terhelte, ki nőies kedvességgel így kezdett szóba:	0.143836
Sự sắp xếp đẹp mắt ấy làm vui lòng tất cả mọi người, và bừa ăn diễn ra trong không khí vui vẻ và giữa những câu chuyện đùa cười. ~~~ Bàn dọn sạch.	 ~~~ - Érdemes hölgyeim, valamint derűs éjszakákon csillagok ékesítik az égboltozatot, és tavasszal virágok ékesítik a zöld mezőket, éppúgy ékesítik a talpraesett tréfás mondások a dicséretes erkölcsöket és a kellemes beszélgetéseket.	-0.207273
	S éppen azért, mivel e mondások rövidek és csattanósok, sokkalta inkább illenek a hölgyekhez, mint a férfiakhoz, mivel a sok és hosszadalmas beszéd, ha nem okvetlenül szükséges, sokkal inkább szégyenökre válik a hölgyeknek, mint a férfiaknak, ámbár manapság csak nagyon kevés hölgy van, vagy talán egy sincs, ki megértene egy-egy ilyen mondást, vagy ha meg is érti, vissza tudna vágni rá: közös szégyenünk ez nekünk és e világon minden nőnek.	-0.3
	Mivelhogy ama jeles tulajdonságokat, melyek régente megvoltak az asszonyok lelkében, a mai nők testüknek ékességére fordították; és minél tulitarkább és minél sallangosabb és minél piperésebb ruhákat visel valaki, annál inkább azt hiszik, hogy különbnek kell tartani, és nagyobb tiszteletre tarthat számot a többieknél, nem gondolván meg, hogy ha valaki egy szamarat telirakna vagy teliaggatna ilyesmikkel, az bizony többet elbírna belőlük, mint ők; éppen ezért az ilyen nő nem is érdemel több becsülést a szamárnál.	-0.3
	Szégyellem ezt elmondani, mert nem mondhatok a többi nőkre olyat, mi magamra is ne vonatkoznék: ezek a cifra, tarkabarka sallangos nők vagy szótlanul és érzéketlenül állnak, mint a márványszobrok, vagy ha kérdést intéznek hozzájok, olyképpen felelnek, hogy sokkalta jobb lett volna hallgatniok; és elhitetik magokkal, hogy a szív tisztasága az oka, hogy sem a nők, sem a derék férfiak körében nem tudnak beszélni; és ügyefogyottságokat szemérmetességnek keresztelték, mintha csak az a nő volna tisztességes, ki csupán cselédjével vagy mosónőjével, vagy a kenyérsütő asszonnyal áll szóba; ha a természet ezt akarta volna, mint ők magokkal el akarják hitetni, akkor más módon szabott volna határt fecsegésöknek.	-0.3
