Nguyên tác: Le Tour du monde en quatre-vingts jours	﻿ ~~~ JULES VERNE	-0.28125
– Tôi cho rằng, – Andrew Stuart nói, – tên kẻ trộm vẫn có cơ trốn thoát, hắn tất nhiên phải là một tay quỷ quyệt lắm!	- Fenntartom - szólt Andrew Stuart -, hogy az esélyek a tolvaj oldalán vannak, aki valószínűleg ügyes ember!	0.52185
– Thôi đi!	- Ugyan már!	0.275
– Ralph đáp lại, – không còn xó xỉnh nào cho hắn ẩn náu được nữa đâu.	- válaszolta Ralph. ~~~ - Nincs olyan ország, ahol búvóhelyet találhat.	-0.0340909
– Nói lạ!	- Nono!	0.0428571
– Vậy ngài muốn hắn đi đâu?	- Ön szerint hova mehetne?	0.175
– Tôi biết được, – Andrew Stuart trả lời, – nhưng dù sao trái đất vẫn khá rộng.	- Nem tudom - válaszolt Andrew Stuart -, de azért elég nagy a világ.	0.545
– Ngày xưa thì rộng đấy… – Phileas Fogg khẽ lẩm bẩm – Đến lượt ngài bắt cái, – ông nói tiếp và chia cỗ bài cho Thomas Flanagan.	- Csak nagy volt... - szólt közbe csendesen Phileas Fogg. ~~~ - Ön a bankár, uram - tette hozzá azután, és átnyújtotta a kártyát Thomas Flanagannek.	0.0847948
Ván bài bắt dầu, cuộc tranh cãi tạm gác.	A robber alatt szünetelt a vita.	0.134483
Nhưng chẳng bao lâu Andrew Stuart lại khơi chuyện: ~~~ 	Andrew Stuart azonban csakhamar folytatta, ilyenformán:	0.428571
– Ông nói sao, ngày xưa á!	- Hogyhogy csak volt?	0.157895
Hay là trái đất đã bé đi chăng?	Talán összezsugorodott a föld?!	0.271875
– Đúng thế.	- Úgy van!	0.12
– Gauthier Ralph đáp lại – Tôi đồng ý với ông Fogg.	- felelte Gauthier Ralph. ~~~ - Csatlakozom Mr. Fogg véleményéhez.	0.0782609
Trái đất đã bé đi bởi vì bây giờ ta đi khắp trái đất nhanh gấp mười lần một năm trước.	Ma már tizedannyi idő alatt körülutazhatjuk, mint száz éve: tehát a föld összezsugorodott.	0.255682
Và chính điều đó trong trường hợp ta đang xét sẽ khiến cho những cuộc tìm kiếm nhanh hơn.	Ezért is folytatható gyorsabban a nyomozás ebben az ügyben.	0.075
– Và cuộc trốn chạy của tên trộm cũng nhanh hơn!	- És ugyanezért szökhet meg gyorsabban a tolvaj!	0.233333
– Đến lượt ngài, thưa ngài Stuart !	- Ön a játékos, Stuart úr!	0.567033
– Phileas Fogg nói.	- szólt Phileas Fogg.	0.9
Nhưng ông Stuart đa nghi vẫn không chịu thua và hết ván hài ông lại nói:	Stuart azonban tovább tamáskodott, és a parti végén így folytatta:	0.521165
 ~~~ – Thưa ngài Ralph, phải thừa nhận ngài đã tìm được một cách bông đùa khá thú vị là trái đất bé đi!	- Való igaz, Ralph úr: ön igen mulatságosan fogalmazta meg, hogy a föld összezsugorodott!	-0.0524096
Như vậy, bởi vì ngày nay người ta đi vòng quanh trái đất mất ba tháng… ~~~ 	Tehát mivel mostanság bárki körülutazhatja három hónap alatt...	-0.0304688
– Tám mươi ngày thôi. ~~~ – Phileas Fogg nói. ~~~ – Đúng vậy!	- Mindössze nyolcvan nap alatt - szakította félbe Phileas Fogg.	-0.09
thưa các ngài, – John Sullivan nói thêm, – tám mươi ngày, từ khi “Đường sắt bán đảo Đại Ấn” đã mở thêm đoạn đường giữa Rothal và Allahabad và đấy là sự tính toán của báo Thời sự Buổi sáng: ~~~  ~~~  ~~~ 	- Valóban nyolcvan nap alatt, uraim - szólt bele John Sullivan -, mióta a Great-Indian Peninsular Railway11 vonalán megnyílt a Rothal-Allahabad szakasz; nézzék meg különben a Morning Chronicle kimutatását:	-0.111111
Từ Luân Đôn đến Suez qua Ngọn núi Cenis và Brindisi, xe lửa và tàu thủy: 7 ngày ~~~ 	London-Szuez, Mont Cenis-n és Brindisin át, vasút és gőzhajó 7 nap	1.32976
Từ Suez đến Bombay, tàu thủy: 13 ngày ~~~ 	Szuez-Bombay, gőzhajó 13 nap	3.23571
Từ Bombay đến Calcutta, xe lửa: 3 ngày	Bombay-Calcutta, vasút 3 nap	6.75556
 ~~~ Từ Calcutta đến Hồng Kông (Trung Quốc), tàu thủy: 13 ngày ~~~ 	Calcutta-Hongkong (Kína), gőzhajó 13 nap	1.67833
Từ Hồng Kông đến Yokohama (Nhật Bản), tàu thủy: 6 ngày ~~~ 	Hongkong-Jokohama (Japán), gőzhajó 6 nap	2.67125
Từ Yokohama đến San Francisco, tàu thủy: 22 ngày ~~~ 	Jokohama-San Francisco, gőzhajó 22 nap	2.9473
Từ San Francisco đến Nữu Ước, xe lửa: 7 ngày	San Francisco-New York, vasút 7 nap	5.28348
 ~~~ Từ Nữu Ước đến Luân Đôn, tàu thủy và xe lửa: 9 ngày	New York-London, gőzhajó és vasút 9 nap	1.97566
 ~~~ Tổng cộng: 80 ngày ~~~  ~~~  ~~~ 	                                                                   Összesen 80 nap	1.10429
– Phải, tám mươi ngày, – Andrew Stuart kêu lên, vô ý đánh ra một con bài chủ, – nhưng không kể đến thời tiết xấu, ngược gió, tai nạn đắm tàu, trật đường ray, v.v… ~~~ 	- Úgy van, nyolcvan nap - kiáltott fel Andrew Stuart, és figyelmetlenségből magasabb lapot akart ütni alacsonyabb lapjával -, de csak ha nem számítjuk a rossz időt, az ellenszelet, hajótörést, vonatkisiklást stb.	0.0339161
– Kể hết, – Phileas Fogg vừa đáp lại vừa chơi tiếp, vì lần này thì cuộc tranh luận không còn kể gì đến ván bài “uýt” nữa.	- Akkor is, ha számítjuk - válaszolt Phileas Fogg a játék mellől, mert a vita most már a whistre sem volt tekintettel.	0.46087
– Kể cả trường hợp bọn Ấn Độ hoặc bọn da đỏ lột đường ray!	- Akkor is, ha a hinduk vagy indiánok felszedik a síneket!	0.152941
– Andrew Stuart kêu lên, – cả trường hợp chúng chặn đánh các đoàn tàu, cướp bóc các toa tàu, giết hại hành khách!	- kiáltott fel Andrew Stuart. ~~~ - Ha megállítják a vonatot, kifosztják a vagonokat, megskalpolják az utasokat!	-0.0338235
– Kể hết, – Phileas Fogg đáp, và hạ bài xuống nói tiếp: “Hai a-tu chủ”25.	- Akkor is - válaszolt Phileas Fogg, és szétterítette lapját. ~~~ - Két erős adu!	0.0691223
Andrew Stuart đến lượt phải chia bài vừa vơ bài vừa nói: ~~~ 	Andrew Stuartra került az osztás; fölvette a kártyát, és így szólt:	0.115323
– Về lý thuyết ngài có lý, ngài Fogg ạ nhưng trên thực tế thì… ~~~ 	- Elméletben igaza van, Fogg úr, de gyakorlatban...	0.0900709
– Trên thực tế cũng vậy thưa ngài Stuart.	- Gyakorlatban is, Stuart úr.	0.0888889
– Tôi rất muốn được thấy thực tế của ngài.	- Szeretném látni! ~~~ - Csak öntől függ.	-0.0576923
– Tùy ngài thôi.	Vágjunk neki együtt.	0.268421
Ta cùng đi nào.	- Isten ments!	0.230769
– Lạy Chúa tha cho!	- tiltakozott Stuart.	0.285
– Stuart kêu lên – nhưng tôi đánh cuộc bốn nghìn livrơ tròn (100.000 phật lăng) rằng một cuộc viễn du như vậy thực hiện trong những điều kiện như thế là không thể được.	- De szívesen fogadok négyezer fontba (100 000 frank), hogy ilyen utazás, ilyen adottságok között, lehetetlen.	0.0470588
– Rất-có-thể-được, trái lại. ~~~ – Ông Fogg đáp.	- Ellenkezőleg, nagyon is lehetséges - válaszolt Mr. Fogg.	-0.0138889
– Chà vậy thì ngài thử đi xem	- Hát akkor tessék, fogjon hozzá!	0.290625
 ~~~ – Vòng quanh thế giới trong tám mươi ngày?	- Vagyis: nyolcvan nap alatt a föld körül!	-0.0269231
– Phải.	- Úgy van.	0.27
– Tôi sẵn sàng ~~~ 	- Rendben.	-0.12
– Bao giờ?	- És mikor?	0.245455
– Ngay bây giờ.	- Azonnal.	0.06
	Azonban figyelmeztetem, hogy a költségek önt terhelik.	-0.3
– Thật điên rồ!	- Képtelenség!	0.20625
– Andrew Stuart kêu lên, bắt đầu khó chịu với thái độ khăng khăng của ông bạn cùng chơi bài.	- kiáltott fel Andrew Stuart, mert kezdte már kihozni sodrából partnerének makacskodása.	0.466484
– Thôi!	- Tudja mit?	0.27
Chơi tiếp đi thôi.	Inkább játsszunk!	0.268421
– Thế thì ngài sửa lại cho, – Phileas Fogg đáp, – vì ngài chia nhầm rồi.	- Akkor osszon újra - válaszolt Phileas Fogg -, mert ez „renonsz”.	0.67928
Andrew Stuart thu các quân bài về trong bàn tay run run, rồi bất thần đặt cỗ bài xuống bàn:	Andrew Stuart lázasan nyúlt a kártya után, aztán hirtelen az asztalra tette.	0.664355
 ~~~ – Đã thế thì được ông Fogg ạ, – Stuart nói, – được, tôi đánh cuộc bốn nghìn livrơ!… ~~~ 	- Rendben van, Fogg úr - jelentette ki -, fogadok négyezer fontba!...	-0.0870113
– Ông bạn Stuart thân mến của tôi ơi, – Fallentin nói, – xin ông bình tĩnh cho.	- Kedves Stuart - szólalt meg Fallentin -, nyugodjon meg.	0.647455
Có phải chuyện đùa đâu.	Ezt nem gondolhatja komolyan.	0.277778
– Khi tôi nói: tôi đánh cuộc, – Andrew Stuart đáp, – thì không bao giờ là chuyện đùa.	- Én mindig komolyan gondolom, ha fogadok - válaszolt Andrew Stuart.	0.397541
– Được!	- Tartom!	0.166667
– Ông Fogg nói.	- szólt Mr. Fogg.	0.28125
Rồi ông quay lại các bạn đồng sự của mình:		-0.3
 ~~~ – Tôi có hai vạn livrơ (500.000 phật lăng) đang gửi ở ngân hàng anh em Baring.	Aztán így fordult kollégáihoz: - Húszezer font (500 000 frank) bankbetétem van a Baring fivéreknél.	-0.0219512
Tôi sẵn sàng bỏ ra số tiền đó… ~~~ 	Szívesen felteszem...	-0.109091
– Hai vạn livrơ!	- Húszezer font!	0.24375
– John Sullivan kêu lên – Hai vạn livrơ mà chỉ một sự chậm trễ bất ngờ cũng có thể làm ngài mất toi đấy!	- kiáltott fel John Sullivan. ~~~ - Hiszen egy kiszámíthatatlan késedelem miatt elvesztheti!	-0.0571429
– Sự bất ngờ không tồn lại.	- Kiszámíthatatlan!	0.1
– Phileas Fogg giản dị đáp lại.	Ilyesmi nem létezik - válaszolt egyszerűen Phileas Fogg.	0.533333
– Nhưng thưa ông Fogg, cái khoảng tám mươi ngày ấy chỉ mới tính toán như một thời gian tối thiểu.	- De az a nyolcvannapos számítás a legrövidebb időközökön alapul!	0.106154
– Một sự tối thiểu biết sử dụng là đủ cho tất cả.	- A legrövidebb idő is mindenre elég, ha jól felhasználjuk.	0.267857
– Nhưng nếu không muốn vượt quá thời hạn ấy thì ngài phải nhảy như máy từ tàu hỏa xuống tàu thủy và từ tàu thủy lên tàu hỏa.	- De ha nem akar kifutni az időből, akkor matematikai pontossággal kell szinte átugrálnia vasútról gőzhajóra, gőzhajóról vasútra!	0.259524
– Tôi sẽ nhảy như máy.	- Matematikai pontossággal ugrálok át.	0.177778
– Ngài cứ đùa!	- Ön tréfál!	0.192857
– Một người Anh tử tế không bao giờ đùa khi đứng trước một chuyện nghiêm chỉnh như một vụ đánh cuộc, – Phileas Fogg đáp lại, – tôi đánh cuộc hai vạn livrơ với bất cứ ai muốn tôi đi vòng quanh trái đất trong tám mươi ngày hoặc ít hơn tức là một nghìn chín trăm hai mươi giờ hoặc một trăm mười lăm nghìn hai trăm phút. ~~~ Các ngài có nhận không?	- A fogadás komoly dolog; igazi angol ezzel nem tréfál soha - válaszolt Phileas Fogg. ~~~ - Húszezer fontba fogadok bárki ellenében, hogy nyolcvan vagy ennél is kevesebb nap alatt - ha úgy tetszik, ezerkilencszázhúsz óra, vagy száztizenötezer-kétszáz perc alatt - megkerülöm a földet.	-0.201346
– Chúng tôi nhận.	Tartják a fogadást?	0.285
– Các ông Stuart, Fallentin, Sullivan, Flanagan và Ralph trả lời sau khi đã bàn bạc nhất trí với nhau.	- Tartjuk - válaszolt rövid tanácskozás után Stuart, Fallentin, Sullivan, Flanagan és Ralph úr.	1.25667
– Tốt. ~~~ – Ông Fogg nói.	- Rendben - mondta Mr. Fogg.	-0.025
– Chuyến tàu đi Douvres khởi hành tám giờ bốn mươi lăm.	- A doveri vonat nyolc óra negyvenötkor indul.	0.157143
Tôi sẽ đi chuyến đó.	Azzal megyek.	0.0230769
– Ngay chiều nay?	- Még ma este?	0.161538
– Stuart hỏi.	- kérdezte Stuart.	0.2625
– Ngay chiều nay, – Phileas Fogg đáp.	- Még ma este - válaszolt Phileas Fogg.	0.599048
– Vậy thôi, – ông vừa nói tiếp vừa xin một cuốn lịch túi, – vì hôm nay là thứ tư mồng hai tháng mười, tôi phải trở lại Luân Đôn tại chính phòng khách này của Câu lạc bộ Cải cách, vào ngày thứ bảy 21 tháng chạp lúc tám giờ bốn mươi lăm phút tối, nếu không thì số tiền hai vạn livrơ hiện đang đứng tên tôi tại Ngân hàng anh em Baring sẽ thuộc các ngài trên thực tế và trên pháp luật.	- Tehát - tette hozzá, zsebnaptárjába pillantva - mivel ma szerda van, október 2-a, december 21-én este nyolc óra negyvenötre vissza kell érnem Londonba, hogy megjelenhessek ugyanitt, a Reform Club szalonjában, különben húszezer font, mely pillanatnyilag a Baring fivéreknél folyószámlámon szerepel, tény és jog szerint az önök tulajdonába megy át.	0.271786
Đây là ngân phiếu số tiền đó.	Addig is csekket adok róla; tessék, uraim!	0.275
Một biên bản vụ đánh cuộc được thảo ra và ký ngay tức khắc bởi sáu người tham gia.	A hat érdekelt fél azonnal jegyzőkönyvet vett föl a fogadásról; valamennyien alá is írták.	0.279545
Phileas Fogg vẫn lạnh lùng.	Phileas Foggnak szeme sem rezdült.	0.768966
Tất nhiên ông không đánh cuộc để kiếm lời và ông chỉ đặt cuộc hai vạn livrơ ấy – một nửa tài sản của ông – vì ông dự tính có thể phải tiêu nửa tài sản kia để hoàn thành thắng lợi cái kế hoạch khó khăn nếu không nói là không thể thực hiện được này.	Nem a nyereség kedvéért fogadott, annyi bizonyos, és a húszezer fontot - vagyonának felét - csak azért kötötte le, mert előre látta, hogy ha nehéz, sőt szinte lehetetlen tervét meg akarja valósítani, az talán vagyonának másik felébe kerülhet.	0.226316
Về phía các đối thủ của ông họ có vẻ xúc động không phải vì số tiền đặt cuộc lớn mà vì họ tự thấy có gì áy náy khi thi đấu trong những điều kiện như thế.	Ellenfelei viszont korántsem voltak ily közönyösek; nem a fogadás összege miatt, hanem azért, mert a mérkőzés feltételei miatt kissé nyugtalankodott a lelkiismeretük.	0.264151
Lúc ấy đồng hồ đánh bảy giờ.	Az óra hetet ütött.	0.045
Người ta đề nghị ông Fogg nghỉ chơi bài để có thể chuẩn bị lên đường.	Felajánlották Mr. Foggnak, hogy félbeszakítják a játékot: készülődnie kell az utazásra.	0.278313
“Tôi vẫn luôn luôn sẵn sàng!” – nhà quý phái lạnh như tiền ấy trả lời và lật cây bài, ông hỏi:	- Én mindig útra kész vagyok! ~~~ - válaszolta a szenvtelen gentleman, azután kiosztotta a lapot.	-0.0396552
 ~~~ – Tôi đánh ca rô.	- Kárót emeltem mondta.	-0.00681818
Đến lượt ngài, ngài Stuart.	- Ön a játékos, Stuart úr.	0.230769
IV – Phileas Fogg đã làm anh hầu Vạn Năng của mình chết đứng như thế nào ~~~  ~~~  ~~~ 	NEGYEDIK FEJEZET ~~~ Passepartout-nak, Phileas Fogg inasának ~~~ leesik az álla a meglepetéstől	-0.0809211
 ~~~ Bảy giờ hai mươi lăm, Phileas Fogg sau khi đã được khoảng hai chục ghi nê26 ở đám bài “uýt”, từ giã các bạn đồng sự đáng kính của mình và rời Câu lạc bộ Cải cách.	Hét óra huszonöt perckor, miután zsebre tette húsz guinea-t kitevő kártyanyereségét, Phileas Fogg elbúcsúzott tiszteletre méltó kollégáitól, és távozott a Reform Clubból.	0.118009
Bảy giờ năm mươi, ông mở cửa nhà và về buồng.	Hét óra ötvenkor kinyitotta háza kapuját, és belépett otthonába.	0.238889
Vạn Năng, vốn đã nghiên cứu chu đáo chương trình làm việc của mình, hơi ngạc nhiên thấy ông Fogg phạm lỗi không chính xác, xuất hiện vào cái giờ khác thường này.	Passepartout már lelkiismeretesen áttanulmányozta beosztását, s ezért némileg meglepődve pillantott Mr. Foggra, aki vétett a pontosság törvénye ellen, és ebben a szokatlan időben tért haza.	0.294944
Theo bảng tiểu dẫn, ông chủ nhà phố Saville chỉ trở về vào đúng nửa đêm.	A napirend szerint a Saville Row-i ház gazdájának hazaérkezése csak pontban éjfélkor lett volna esedékes.	0.426054
Phileas Fogg lên thẳng buồng mình, rồi ông gọi: “Vạn Năng”.	Phileas Fogg mindenekelőtt felment a szobájába, azután inasát szólította:	0.877941
Vạn Năng không trả lời.	- Passepartout! ~~~ Passepartout nem felelt.	-0.0326087
Câu ấy không thể để gọi anh.	A hívás nyilván nem neki szól.	0.26
Đã đến giờ đâu.	Ez most nem időszerű.	0.285714
“Vạn Năng”, ông Fogg lại nói không cao giọng gì hơn.	- Passepartout! ~~~ - ismételte Mr. Fogg ugyanolyan nyugodt hangon.	0.131686
Vạn Năng trình diện.	Passepartout megjelent.	0.286957
– Đây là lần thứ hai tôi gọi anh, – ông Fogg nói.	- Másodszor szólítottam - kezdte Mr. Fogg.	0.195
– Nhưng bây giờ chưa phải nửa đêm, – Vạn Năng đáp, đồng hồ cầm tay.	- Még nincs éjfél, uram - válaszolt Passepartout, óráját tartva kezében.	0.261972
– Tôi biết, – Phileas Fogg lại nói, – và tôi không trách gì anh.	- Tudom - szólt Phileas Fogg -, nem szemrehányásképp mondom.	0.781169
Mười phút nữa chúng ta đi Douvres và Cale.	Tíz perc múlva indulunk Dover és Calais felé.	0.293023
Khuôn mặt tròn của anh người Pháp thoáng một nét nhăn nhó.	A francia inas kerek ábrázatán valamiféle fintor jelent meg.	0.263158
Rõ ràng là anh đã nghe nhầm.	Nem, ez nem lehet; nyilván rosszul hall.	0.24
– Ngài ra đi ạ?	- Uraságod elutazik?	0.266667
– anh hỏi.	- kérdezte.	0.275
– Phải, – Phileas Fogg đáp.	- Igen - válaszolta Phileas Fogg.	0.718571
– Chúng ta sắp đi vòng quanh thế giới.	- Utazást teszünk a föld körül.	0.20625
Thế là Vạn Năng, mắt mở tròn xoe, mi mắt và lông mày nhướn lên, hai tay buông thõng, người rũ xuống, phô bày tất cả những triệu chứng của sự kinh ngạc đến bàng hoàng.	Passepartout tágra meresztette a szemét, szempillája, szemöldöke szinte felfutott a homloka közepére, karja csüggedten lógott, térde megroggyant; megjelentek külsején az értetlenséggel határos elképedés összes tünetei.	0.24918
– Vòng quanh thế giới!	- A föld körül!...	0.189474
– anh thều thào.	- Csak ennyit tudott kinyögni.	0.157895
– Trong tám mươi ngày, – ông Fogg đáp lại, – Cho nên chúng ta không được phút nào để phí.	- Nyolcvan nap alatt - válaszolt Mr. Fogg. ~~~ - Tehát egy percet sem veszíthetünk.	-0.0513699
– Nhưng còn hòm xiểng?… – Vạn Năng nói, cái đầu cứ lắc lư một cách vô ý thức sang phải rồi sang trái.	- De a poggyász... - mondta Passepartout, és önkéntelenül jobbra-balra ingatta a fejét.	0.179268
– Không cần hòm xiểng.	- Semmi poggyász.	0.123529
Một xắc du lịch thôi.	Egy hálózsák elég.	0.242857
Trong đó hai sơ mi len, ba đôi bít tất.	Tegyen bele két gyapjúinget, három pár harisnyát.	0.223077
Phần anh cũng vậy.	Saját részére ugyanannyit.	0.2
Chúng ta sẽ sắm dọc đường.	Majd útközben vásárolunk.	0.246429
Anh đem xuống cho tôi cái áo choàng ngoài và cái chăn đi đường.	Hozza le esőköpenyemet és úti takarómat.	0.109756
Mang giày tốt đi.	Erős cipőt húzzon.	0.284211
Vả lại, ta cũng sẽ ít đi bộ hoặc không đi bộ.	Különben úgyis keveset vagy egyáltalában nem gyalogolunk.	0.271154
Thôi, chuẩn bị đi.	Induljon!	-0.06
Vạn Năng có lẽ cũng muốn đối đáp lại.	Passepartout válaszolni készült; a szavakat kereste.	0.267391
Anh không thể.	De nem jött ki hang a torkán.	0.1125
Anh rời phòng ông Fogg lên phòng mình, ngồi phịch xuống ghế và nói lên một câu khá quen thuộc của xứ sở anh: ~~~ 	Távozott Mr. Fogg szobájából, felment a sajátjába, egy székbe roskadt, és szülőföldjének nyelvén, elég közvetlen formában ezt dünnyögte maga elé:	0.0326355
– Chà chà, – anh nghĩ bụng, – cái cú này thật là quá quắt!	- Nahát! ~~~ Ez már több a soknál!	-0.164516
Thế mà mình lại cứ mong được yên thân!… ~~~ 	És én még azt hittem, hogy itt nyugton maradhatok!...	-0.00306122
Rồi như một cái máy anh làm mọi công việc chuẩn bị lên đường.	Aztán gépies mozdulatokkal csomagolni kezdett.	0.126667
Vòng quanh thế giới trong tám mươi ngày!	Nyolcvan nap alatt a föld körül!	0.183871
Có phải anh đang dính vào một thằng điên?	Hát bolond ez az ember?	-0.0571429
Không… Hay đây là chuyện nói đùa?	Nem, nem az... Talán csak tréfál.	0.234375
Ta đi Douvres, tốt.	Hát jó, elmennek Doverbe.	0.225
Đi Cale, được.	Talán Calais-ba is.	0.283333
Nói cho cùng, thì điều đó cũng không thể làm anh con trai trung hậu này khó chịu gì cho lắm vì đã năm năm nay anh chưa được đặt chân lên mảnh đất quê hương.	Végtére is nem olyan nagy szerencsétlenség; a derék fiú amúgy sem taposta hazája földjét már öt esztendeje.	0.118269
Có thể còn đi đến tận Paris và quả thật, anh sẽ sung sướng lại dược thấy thủ đô vĩ đại.	Esetleg eljutnak Párizsig. ~~~ - Igazán nem is volna rossz mulatság bekukkantani egy kicsit a világ fővárosába.	-0.00147059
Nhưng, tất nhiên, một nhà quý phái vốn rất dè sẻn bước chân của mình như vậy hẳn là phải dừng lại đó… Phải, chắc thế, nhưng cũng có một sự thật không kém rõ ràng là ông ta đã ra đi, đã chuyển dịch cái ông quý phái xưa nay chỉ thấy ru rú xó nhà này!	De ezzel aztán vége is; Fogg úr sosem tékozolta lépteit; onnan aligha mennek tovább... No persze... Viszont az is igaz, hogy bármily otthon ülő volt is a mai napig, most mégiscsak elutazik, nekivág a világnak!	0.162766
Đến tám giờ, Vạn Năng đã chuẩn bị xong cái xắc xuềnh xoàng đựng quần áo của mình và ông chủ rồi, đầu óc vẫn còn bối rối, anh rời buồng mình sau khi đã đóng cửa buồng cẩn thận, và sang gặp ông Fogg.	Nyolc óra volt; Passepartout befejezte a csomagolást; mindkettőjük úti felszerelése benne volt a szerény külsejű hálózsákban. ~~~ Még mindig zavartan távozott a szobából, gondosan becsukta az ajtót, és jelentkezett Mr. Foggnál.	-0.00416667
Ông Fogg đã sẵn sàng.	Mr. Fogg készen várta.	0.872727
Ông cắp nách cuốn Vận chuyển đường thủy và đường xe lửa qua lục địa của hãng Bradshaw và sách chỉ nam tổng quát, nó sẽ cung cấp cho ông tất cả những điều chỉ dẫn cần thiết cho cuộc viễn du.	A Bradshaw’s continental railway steam transit and general guide12 című útikalauzt szorongatta a hóna alatt: ebből meríti majd a szükséges tájékoztatást utazá­sához.	0.201242
Ông cầm lấy xắc từ tay Vạn Năng, mở ra nhét vào trong đó một gói to tướng bạc giấy loại đang được lưu hành trong tất cả các nước.	Elvette Passepartout-tól a zsákot, s egy testes bankjegyköteget csúsztatott bele; a szép bankók a világ minden táján közkedveltségnek örvendenek.	0.287143
– Anh không quên gì chứ?	- Nem felejtett el semmit?	0.247826
– ông hỏi.	- kérdezte az inastól.	0.128571
– Thưa không.	- Nem, uram.	0.163636
– Cái áo choàng và cái chăn của tôi đâu?	- Az esőköpeny és a takaró?	0.1
– Đây ạ.	- Itt van, uram.	0.276923
– Được, anh cầm lấy xắc.	- Rendben; fogja a zsákot.	0.2
Ông Fogg đưa cái xắc cho Vạn Năng.	Mr. Fogg átadta a zsákot Passepartout-nak.	0.704247
– Và cẩn thận đấy, – ông nói thêm.	- Vigyázzon rá - tette hozzá.	0.15
Trong ấy có hai vạn livrơ (500.000 Phật lăng).	- Húszezer font van benne.	0
Cái sắc suýt nữa thì tuột khỏi tay Vạn Năng, tưởng đâu như hai vạn livrơ ấy là bằng vàng và nặng lắm.	Passepartout majdnem kiejtette kezéből a zsákot; mintha a húszezer font aranyban volna, olyan súlyosnak érezte.	0.271154
Rồi hai thầy tớ xuống thang gác và cánh cửa trông ra phố được khóa lại hai vòng.	A háziúr és inasa azután lejött az emeletről, és miután kiléptek a kapun, kétszer ráfordították a kulcsot.	0.245455
Đầu phố Saville có một bến xe, Phileas Fogg và người hầu lên xe ngựa phóng nhanh đến ga Charing-Cross, tại đây có một nhánh của tuyến đường sắt Đông Nam.	A Saville Row végén bérkocsiállomás volt. ~~~ Phileas Fogg és inasa egy cab-re13 szállt, s a kocsi gyorsan haladt a Charing-Cross pályaudvar felé; ide fut be a South-Eastern Railway14 hálózatának egyik elágazása.	0.100582
Tám giờ hai mươi, chiếc xe ngựa gỗ trước hàng rào sát nhà ga. Vạn Năng nhảy xuống xe.	Nyolc óra húszkor a cab megállt a pályaudvar rácsos kapuja előtt. ~~~ Passepartout a földre szökkent.	-0.0016129
Ông chú theo sau và trả tiền anh xà ích.	Gazdája ugyanígy tett, és kifizette a kocsist.	0.278049
Lúc ấy, một mụ ăn mày khốn khổ tay dắt một đứa bé chân lội bùn, cái mũ trên đầu rách tả tơi còn dính lủng lẳng một chiếc lông thảm hại, cái khăn quàng cổ thì như mảnh giẻ rách xõa trên áo quần rách tướp, tiến lại gần ông Fogg và ngửa tay xin tiền.	E pillanatban egy szegény koldusasszony lépett Mr. Fogghoz, alamizsnáért könyörögve, gyereket tartott a karján, mezítláb taposta az utca sarát, tépett kalap volt a fején, rajta egy szánalmas tollbokréta roncsai; ócska gönceit tépett kendő takarta.	0.247436
Ông Fogg rút trong túi hai chục ghi nê vừa được bạc và đưa cho mụ ăn mày: ~~~ 	Mr. Fogg előhúzta zsebéből a húsz guinea-t15, melyet az imént nyert a klubban, a koldus­asszonynak nyújtotta, és így szólt:	0.00394737
– Này, bà lão hiền lành cầm lấy, – ông nói, – tôi rất vui lòng được gặp bà!	- Fogja, jó asszony, örvendek a találkozásnak.	0.02
Nói rồi ông đi thẳng.	S már ment is tovább.	0.225
Vạn Năng như cảm thấy trong mắt mình có gì ướt ướt.	Passepartout mintha valami nedvességet érzett volna a szeme sarkában.	0.275
	Gazdája nagyot nőtt a szemében.	-0.3
Ông chủ của anh đã bước đầu chinh phục trái tim anh.	Mr. Fogg és inasa tüstént belépett a pályaudvar nagy csarnokába.	0.27931
Ông Fogg và anh tức tốc vào ngay trong gian phòng lớn của nhà ga. Ở đó Phileas Fogg sai Vạn Năng lấy hai vé hạng nhất đi Paris.	Ott Phileas Fogg kiadta Passepartout-nak a parancsot, hogy váltson két első osztályú jegyet Párizsig.	0.595789
Rồi quay đầu lại, ông nhìn thấy năm bạn đồng sự của mình ở Câu lạc bộ Cải cách.	Aztán, amint megfordult, megpillantotta öt Reform Club-beli kollégáját.	0.197143
– Tôi đi đây các ngài ạ – ông nói – và các dấu thị thực trên tấm giấy hộ chiếu tôi mang theo về việc này sẽ cho phép các ngài kiểm tra lại hành trình của tôi khi tôi về. ~~~ – Ồ!	- Indulok, uraim - mondotta -, útlevelet is viszek magammal, s ha visszatértem, a vízumok bejegyzésén ellenőrizhetik útvonalamat.	-0.08125
Ông Fogg – Gauthier Ralph lịch sự đáp lại – không cần đâu.	- Kérem, Fogg úr - válaszolt udvariasan Gauthier Ralph -, ez fölösleges.	0.983077
Chúng tôi tin ở danh dự nhà quý phái của ngài!		-0.3
– Nhưng thế kia vẫn hơn – ông Fogg nói.	Nekünk elég az ön úri becsületszava.	0.251351
– Ngài nhớ cho rằng ngài phải trở về…?	- Így jobbnak gondolom - mondta Mr. Fogg.	0.208333
– Andrew Stuart nhắc nhở.	- Tehát nem felejti el, hogy visszatérésének napja... - jegyezte meg Andrew Stuart.	0.285714
