Tác giả: Jules Verne & André Laurie	Jules Verne - André Laurie	2.175
Bác Hecsêbom chưa bao giờ tỏ ra là người hay nói nhiều, vì vậy sự im lặng của bác chẳng làm cho ai ngạc nhiên cả.	Minthogy egyébként is kevés beszédű vala, épenséggel nem tünt fel senkinek az apa hallgatagsága.	0.209677
Bà Katrina sau khi lo xong những công việc bận rộn cũng đã ngồi xuống bên bếp lò, định gợi chồng chuyện trò nhưng không thành công.	Kata asszony is elvégezvén a dolgát, a gazda mellé ült, kérdezte, hogy mit irt a doktor úr, de a gazdából nem csalhatott ki egy árva szót sem.	0.269531
Thấy những cố gắng của mình uổng công vô ích, bà xìu mặt xuống.	Igy aztán Kata asszony is elkomolyodott, csaknem szomorú lett.	0.215789
Chẳng mấy chốc tâm trạng buồn rầu của bố mẹ đã lan sang những đứa con lúc ấy đã nói với nhau chán chê đủ chuyện.	A gyermekek is, minekutána kifáradtak a sok beszédben, elhallgattak.	-0.0046875
Bỗng thật là đúng lúc, ngoài cửa vang lên những tiếng nói ríu rít khiến mọi người chú ý. Một toán nam nữ học sinh vui vẻ nảy ra ý rất hay là đến mừng Êrik trở về.		-0.3
Mọi người vội vàng mời họ vào nhà và bắt đầu tiếp đãi một cách niềm nở.	A szülők nyomott hangulata őket is megszállotta.	0.0446809
Cả toán vây quanh người bạn cũ, bày tỏ niềm vui mừng gặp bạn một cách sôi nổi.	Egyszerre csak az ajtó előtt megcsendült a karácsonyi ének, üde gyermekhangok kara énekelte... Eriket jöttek üdvözölni egykori tanulótársai.	0.138202
Êrik xúc động trước sự đến thăm bất ngờ của bạn bè thời thơ ấu, nên đã quyết định cho dù thế nào đi nữa cũng phải tham gia vào cuộc tuần hành truyền thống nhân ngày Nôen với họ. ~~~ Còn Ôttô và Vanđa tất nhiên là không muốn rời chú rồi.	Nosza, behivták őket, megvendégelték, s a fiúk és leányok szives szeretettel vették körül a stockholmi diákot... Erik nagyon boldog volt, hozzájuk csatlakozott ő is, Vanda is, meg Ottó is; a szülők megengedték, csak arra figyelmeztették őket, hogy nagyon messzire ne távozza­nak el.	-0.000570342
Bà Katrina đã yêu cầu họ không nên đi lâu, bởi vì Êrik cần đượcc nghỉ ngơi.		-0.3
Cửa vừa đóng lại, bà Katrina đã nói với chồng:	A két öreg egyedül maradt otthon.	0.09375
 ~~~ - Thế nào, ông bác sĩ đã làm sáng tỏ điều gì chưa?	Kata asszony szorongó szívvel kérdezte a gazdától:	-0.018
- bà lo lắng hỏi.	- A doktor úr megtudott valamit?	0.642105
Thay vào câu trả lời, bác Hecsêbom lại rút lá thư trong phong bì ra và bắt đầu đọc to lên, thỉnh thoảng lại ngắc ngứ ở những chữ mà bác chưa biết.	Hersebom elővette a zsebéből a levelet, szépen kiteregette, s hangosan kezdé olvasni... egyik-másik czifra szónál természetesen megakadt... csak úgy sillabizálta...	0.294268
“Hecsêbom thân mến. ~~~ - Bác sĩ viết - thế là đã sắp được hai năm kể từ ngày bác giao cháu Êrik đáng yêu cho tôi, và trong suốt thời gian ấy không có ngày nào mà những tiến bộ muôn màu muôn vẻ của cháu không làm cho tôi vui mừng cả.	- «Kedves Hersebom, - így szólott a levél - az alatt a két év alatt, hogy Erik házamnál volt, napról-napra meglepett a tanulásban s minden egyébben való bámulatos előhaladásával.	0.0505988
Trí tuệ của cháu cũng thâm thúy và nhạy cảm như trái tim độ lượng và vị tha của cháu vậy.		-0.3
Êrik thật sự là chú bé siêu phàm.	Éles esze, nagy szorgalma, derék és nemes szíve van a fiúnak.	0.137838
Những người cha mẹ bị mất một đứa con trai như thế này hẳn là phải khóc than cho cháu nhiều lắm.	A szülők, kik benne fiokat vesztették el, méltán sirathatják nagy veszte­ségöket.	0.203704
Nhưng, bây giờ khó mà cho rằng bố mẹ cháu còn sống.	Hogy kik voltak ezek a szülők, aligha nyomukra jöhetünk.	0.277358
Nhưng chúng ta đã thỏa thuận với nhau, tôi đã làm tất cả những gì có thể làm được để tìm ra dấu tích của họ.		-0.3
Tôi đã trao đổi thư từ với nhiều nhân vật ở Anh, đã ủy thác cho các hãng đặc biệt đảm nhận việc tìm kiếm, đăng tin trên ít nhất trên hai chục tờ báo Anh, Scôtlen và Ailen, nhưng vẫn chưa đem lại được điều gì sáng tỏ về cái lai lịch huyền bí ấy.	Megállapodásunk szerint megtettem minden lépést arra nézve, hogy Erik szülőit feltaláljam, húsz angol és irlandi újságban tettem közzé, megbiztam a puhatolózással egy ügynök­séget, de mind ez ideig hasztalan volt minden fáradozásom.	0.237333
Hơn thế nữa, những tin tức không nhiều lắm mà tôi đã khai thác được lại càng làm cho nó huyền bí hơn.	A Cynthia név az angol tengerészetben nagyon általános, tizenhét angol hajónak ez a neve most is, a mint engem értesítettek.	0.294643
Cái lên tàu "Cintia" rất phổ biến trong hạm đội Anh. ~~~ Văn phòng hãng Lôiđa đã thống kê cho tôi ít nhất là mười bảy chiếc tàu mang tên như vậy.	Nekem az a meggyőződésem, hogy Erik szülei irlandiak lehetnek, s ettől a meggyőződéstől nem térít el soha senki és semmi.	-0.0278351
Một số tàu đăng ký ở các cảng Anh, những tàu khác đăng ký ở cảng Scôtlen hoặc Ailen.	Arról természetesen nem tudtam meg semmit, hogy ez az irlandi család él-e még, s ha él, hol tartózkodik jelenleg.	0.271277
Do vậy mà những giả thiết của tôi về dân tộc của cháu trong chừng mực nào đó đã được khẳng định như trước rằng Êrik xuất thân từ một gia đình Ailen.	A másik sajátságos körülmény az, hogy Cynthia nevű hajó szerencsétlenségéről, legalább abban az időtájban, mikor Eriket ön a tengerből kifogta - nem tudnak semmit a tengerészeti tudósítások.	0.273684
Tôi không nhớ đã viết cho bác về điều phỏng đoán này chưa, nhưng sau khi ở Nôrôê về, tôi đã thông báo cho hai người bạn thân thiết của tôi biết và bây giờ tôi càng tin chắc rằng mình đúng.		-0.3
Gia đình Ailen ấy có bị tử nạn không hay vì những lý do đặc biệt nào đó mà đến nay vẫn còn bặt tin? ~~~ Dù thế này hay thế khác, gia đình ấy chưa có dấu hiệu gì là còn sống cả.	Két Cynthia nevű hajó eltünt, de az egyik ez­előtt harminczkét esztendővel az Indiákon, a másik ezelőtt tizennyolcz eszten­dővel Portsmouth közelében.	-0.0438776
Một tình huống khác không kém lạ lùng, thậm chí đáng nghi ngờ nữa, theo tôi là: cả hãng Lôiđa lẫn các công ty bảo hiểm khác đều không có ghi lại một tai nạn đắm tàu nào trong thời gian cháu bé trôi vào vùng biển của ta cả.		-0.3
Đúng là trong thế kỷ này đã có hai tàu “Cintia" bị đắm: một cái đắm ở Ấn Độ Dương, ba mươi hai năm trước đây, còn cái kia thì đắm ở gần Portxmut, mười tám năm về trước.	Ezekből azt kell következtetnünk, hogy Erik nem hajótörésnek az áldozata... két­ségkívül szándékosan bizták a tenger habjaira... És e miatt lehetett minden fára­dozásom sikertelen.	0.274719
Từ đó đi đến kết luận rằng cháu bé không phải là nạn nhân của vụ đắm tàu.	Alig hiszem, hogy valaha kiderüljön ez a titok, s hogy megtaláljuk a fiúnak a szüleit.	0.261538
Nghĩa là có ai đó đã bỏ cháu xuống biển!	Igy hát nincs egyéb tenni valónk, mint tudatni a fiúval a dolgot.	0.215217
Điều đó cắt nghĩa lại sao tất cả những tin đăng báo của tôi không có lời nào hồi âm cả.		-0.3
Và bây giờ, sau khi tôi đã hỏi tất cả các chủ tàu mang tên "Cintia”, sau khi tôi đã tận dụng hết mọi phương tiện có thể có để thẩm tra, tôi cảm thấy tôi có quyền tuyên bố rằng đã mất hết mọi hy vọng tìm được gia đình Êrik.		-0.3
Bây giờ, bác Hecsêbom thân mến, đối với chúng ta (và trước hết là đối vớ bác) đặt ra một vấn đề là: Thông báo cho chú bé về điều ấy như thế nào và làm sao nữa với cháu đây?		-0.3
Nếu ở cương vị của bác, tôi nói điều này với tất cả tấm lòng thành thực của mình, thì tôi để cho cháu từ nay trở đi tự quyết định lấy số phận của mình và tạo cho cháu điều kiện tự chọn lấy con đường đi tiếp.		-0.3
Vì rằng tôi và bác đã qui ước với nhau là chúng ta sẽ làm như vậy nếu như những cuộc tìm kiếm của tôi không thành công.		-0.3
Đã đến lúc phải giữ lời hứa.		-0.3
Tôi muốn tự bác sẽ nói hết với Êrik.	Ebben állapodtunk volt meg ezelőtt két évvel.	0.293023
Khi trở về Nôrôê cháu vẫn chưa biết rằng cháu không phải là con đẻ của bác, cũng như cháu có trở lại Xtôckhôm nữa hay không, hay ở lại với bác, đều là do bác quyết định.		-0.3
Nhưng, có điều bác nên nhớ rằng, nếu bác không quyết định nói cho cháu biết sự thật thì sớm hay muộn cũng sẽ đến ngày chú bé tự biết, và khi đó cháu càng đau khổ hơn.		-0.3
Và bác cũng đừng quên rằng ngoài những khả năng siêu phàm về khoa học và văn hóa, Êrik còn có khả năng hết sức đặc biệt để tự phán định cuộc sống của mình.		-0.3
Hai năm trước đây cháu chưa được như thế.	Remélem, emlékezik még erre a megállapodásra.	0.280435
Còn bây giờ, sau khi cháu đạt được những thành công rực rỡ như vậy ở Xtôckhôm thì việc không nói cho cháu biết sẽ thật sự là bất công đấy!		-0.3
Thế nên tôi lại nhắc lại những đề nghị của tôi.	Mond­jon el neki mindent őszintén, s aztán bizza reá a választást.	0.268966
Tôi sẽ tạo điều kiện cho cháu hoàn tất học vấn và tốt nghiệp học vị bác sĩ y khoa ở trường Đại học Tổng hợp Upxal. ~~~ Vẫn như trước đây, cháu sẽ được nuôi dạy như con trai của tôi và sẽ tạo mọi sự cần thiết để có một địa vị trong xã hội và cuộc sống vật chất đầy đủ.	Elég nagy és elég okos fiú, határozhat a sorsa felett: vagy ott marad Noroëban, s lesz belőle halász, vagy folytatni kivánja tanulmányait, a visszatér Stockholmba, hol én továbbra is atyai szeretettel gondoskodom róla, s azon a pályán, melyet választ, kiképeztetem őt, mert ismételten megjegyzem, olyan észbeli tehetséget, mint a minő a fiúé, parlagon hagyni Isten ellen való vétek.	-0.0202572
Khi trao đổi với bác và bà mẹ rất đáng yêu của Êrik, tôi không hề nghi ngờ rằng tôi đã phó thác số phận của cháu cho những bàn tay rất đáng tin cậy.	Vegyék ezt a dolgot komolyan fontolóra, beszélje meg érdemes és okos felesé­gével, kérjenek tanácsot Malárius mestertől is.	0.195
Không có sự suy tính cá nhân nào - tôi tin chắc như vậy - cản trở bác làm theo lời khuyên của tôi cả.	Őszinte jó kivánataimat adja át kedves feleségének és gyermekeinek.	0.125373
Tôi mong bác hỏi thêm ý kiến của Maljarius nữa.	Mielőbbi válaszát várja	0.0115385
Trong khi chờ đợi trả lời, thưa bác Hecsêbom, tôi xin bắt chặt tay bác và nhờ chuyển đến phu nhân kính mến của bác và các cháu những lời chúc tốt đẹp nhất của tôi.		-0.3
R.V.Svariênkrôna, bác sĩ y khoa.” ~~~  ~~~ 	Schwaryencrona R. W.»	-0.171429
 ~~~ Nghe bác Hecsêbom đọc xong, bà Katrina không cầm được nước mắt, đã hỏi chồng xem bây giờ quyết định thế nào.	Kata asszony könyezve hallgatta végig, s aztán szívszorongva kérdezé a gazdától, hogy mit szándékozik tenni.	-0.0257143
- Thế nào thì đã rõ ràng rồi, nói hết cho thằng bé biết - bác trả lời.	- A dolog nagyon egyszerű: beszélek a fiúval.	0.383333
- Tôi cũng nghĩ như thế, phải kết thúc chuyện này thôi, nếu không đằng nào mình cũng không yên tâm đâu.		-0.3
- Người và nói qua nước mắt.	Erre aztán mind a ketten újra elhallgattak.	0.236364
Sau đó, sự yên lặng bao trùm trong nhà.	Éjfélen túl járt már az idő, mikor a gyermekek haza érkeztek.	0.168293
Đúng lúc nửa đêm, ba đứa trẻ đi chơi trở về, người nóng ran vì phải rảo bước ngoài trời giá lạnh, đứa nào đứa nấy mắt sáng lên vì sung sướng.	Csattogott az arczuk a pirosság­tól, ragyogott a szemük az örömtől... A tűz köré telepedtek, s vidáman mesélték el, hogy merre jártak, s hogy fogadták őket...	0.274172
Chúng lại ngồi vào chỗ mọi khi của mình bên bếp lửa sau khi đã quyết định một cách vui vẻ đêm trước ngày Nôen.	A kandallóban pattogtak a hasábok... a vöröses fény még sugárzóbbá tette arczukat.	0.140741
Cả ba đứa ngồi trước bếp lò lớn như một cái hang lửa, trong đó những thanh củi cuối cùng đang cháy nốt, và ngấu nghiến một cách ngon lành những chiếc bánh còn lại.		-0.3
CHƯƠNG SÁU: QUYẾT ĐỊNH CỦA ÊRIK ~~~  ~~~  ~~~  ~~~ 	HATODIK FEJEZET. ~~~ Erik dönt a sorsa felett.	-0.243158
 ~~~ Ngày hôm sau, bác Hecsêbom gọi Êrik lại, và trước mặt bà Katrina, Vanđa và Ôttô, bác nói với chú: ~~~ 	Másnap a halász az egész család jelenlétében így szólott Erikhez:	-0.16
- Êrik ạ, bức thư của bác sĩ Svariênkrôna quả thật có liên quan đến con.	- Erik, a doktor úr levelében csakugyan rólad van szó.	0.398727
Bức thư khắng định rằng các thầy giáo điều hài lòng với những tiến bộ của con và bác sĩ sẵn sàng giúp đỡ con cho đến khi con hoàn tất học vấn, tất nhiên là nếu con muốn tiếp tục học.		-0.3
Sau khi biết một số tình huống con sẽ tự quyết định: Hoặc thay đổi số phận của mình hoặc là ở lại Nôrôê với bố mẹ.	Azt irja a doktor úr, hogy becsületére váltál tanítóidnak mindig és mindenütt.	0.074026
Tất nhiên, con có thể yên tâm rằng cả nhà điều mong muốn cái điều sau ấy.	A doktor úr szeretné, ha tovább tanulnál, de ezt tőled teszi függővé.	0.232836
Và đây, trước khi quyết định, con cần phải biết một điều bí mật mà bố mẹ thấy nếu con giữ kín được thì vẫn hơn!		-0.3
Vừa lúc ấy bà Katrina bật lên những tiếng khóc nức nở và áp chặt Êrik vào mình, như muốn phản đối điều mà bây giờ đây chú bé phải biết...		-0.3
 ~~~ - Điều bí mật này là - bác Hécsêbom nói tiếp bằng một giọng ngập ngừng vì xúc động - Êrik ạ, con là con nuôi của bố mẹ. ~~~ Bố tìm thấy con trên mặt biển, con trai của bố ạ, và bố đã nhận con vào gia đình của bố khi con mới độ tám - chín tháng.	Neked kell sorsod felett döntened, vagy itt maradsz közöttünk Noroëban, a minthogy mi is szeretnők, vagy vissza mégy Stockholmba... Mielőtt határoznál, valami nagy titkot kell neked elmondanom... Mi ezt a titkot szivesen elhallgattuk volna, de hát nem lehet...	-0.111915
Có trời làm chứng cho là chưa khi nào bố nói cho con biết điều đó, và cả bố lẫn mẹ con đều chưa bao giờ làm điều gì phân biệt dù là nhỏ giữa con với Ôttô hay Vanđa, nhưng bác sĩ Svariênkrôna cứ một mực yêu cầu bố phải nói hết những điều ấy với con. ~~~ Con xem đây ngài ấy viết những gì!		-0.3
Êrik tái nhợt người đi, Ôttô và Vanđa, bị xúc động mạnh mẽ trước cái tin bất ngờ, đã thét lên vì sửng sốt và bắt đầu ôm chầm lấy Êrik.		-0.3
Còn Êrik thì sau khi cầm lá thư của bác sĩ đã đọc một mạch từ đầu đến cuối.	Ekkor Kata asszony zokogni kezdett, nem tudta tovább tartóztatni könyjeit.	0.217391
Chú gục đầu chìm đắm trong những suy nghĩ miên man, cho đến khi bà Katrina lên tiếng, buộc chú trở lại với thực tại.		-0.3
- Êrik, con đã và vẫn sẽ là con trai của bố mẹ!	Megfogta Eriknek a kezét és szivére szorította...	0.28125
- bà kêu lên, vô cùng xúc động trước sự im lặng kéo dài của chú bé.	Hersebom gazdának nagyon reszketett a hangja, a mint folytatá:	0.210526
Chú ngẩng đầu lên, và đôi mắt chú đã bắt gặp những nét mặt thủy chung, hiền hậu, ánh mắt đầy tình mẫu tử của người phụ nữ yêu dấu, đôi mắt chân thật của bác Hecsêbom, nụ cười còn thân thiết hơn lúc bình thường của Ôttô, khuôn mặt bé nhỏ nghiêm trang và đượm buồn của Vanđa.	- Meg kell neked vallanunk, Erik, hogy te nekünk csak fogadott fiunk vagy... A tengerből fogtalak ki, fiam,... akkor te nem lehettél több nyolcz-kilencz hónaposnál... Isten látja lelkemet, mi neked ezt sohasem akartuk megmondani, úgy szerettünk mindig, mintha édes gyermekünk lettél volna... De hát Schwaryencrona doktor kivánja... Tudd meg tehát, hogy mit irt rólad a levélben!	0.276266
Và cũng chính lúc ấy, trái tim đau đớn của Êrik tràn ngập sự trìu mến vô cùng, không giấu nổi xúc động.	Eriknek az arcza halott-halvány lőn... Ottó és Vanda csodálkozva, megütődve kiáltottak fel.	0.21236
Ngay sau đó bác Hecsêbom đã cho biết câu chuyện mà đã có lần bác kể cho bác sĩ Svariênkrôna nghe.	Aztán Erikhez mentek, s egyik jobbról, másik balról átkarolta őt.	0.114286
Bác báo cho Êrik biết rằng bác sĩ đã quyết định phải tìm bằng được gia đình của chú với bất kỳ giá nào, và bản thân bác - Hecsêbom - xét đến cùng thì cũng không phải là đúng lắm, thậm chí đã không có ý định giải đáp cái điều bí ẩn chưa được giải quyết ấy.		-0.3
Khi nghe chồng nói đến đây, bà Katrina đã mở chiếc hòm gỗ và lần lượt lấy ra những đồ đạc của đứa bé, kể cả chiếc nhẫn đã được đeo trên cổ cháu.	Erik kezébe vette a doktor levelét, s elejétől-végig olvasta.	-0.269492
Đương nhiên, kịch tính của câu chuyện đã hấp dẫn ba người con đến nỗi thậm chí có lúc cũng quên luôn nỗi đau buồn của mình. ~~~ Chúng nhìn những giải đăng ten và đồ bằng nhung với một vẻ căm phục và cố đọc câu danh ngôn được khắc trên mặt nhẫn vàng.	Hersebom elmondta a fiúnak, hogy mit beszélt meg Schwaryencrona doktorral, mikor itt járt Noroëban, Kata asszony előszedte a ládából azokat a szép holmikat, melyekben Eriket a gazda a bölcsőben találta... és a fiú nézte... nézte sokáig... A lelke messze kalandozott... Kereste az ismeretlen édes anyát, a kitől olyan hamar elszakadt... Vajjon él-e még, vagy régen meghalt már...!	-0.0364286
Chúng cảm giác như trước mặt chúng đang diễn ra một cảnh thần tiên trong truyện thần thoại.	Ha él, siratta-e őt sokáig, avagy elfeledte...	-0.0954545
Một khi những nhân vật này đã không giúp bác sĩ tìm được gia đình của Êrik thì có nghĩa là ở đây quả là điều bí ẩn nào đó thật!	Fejét lehorgasztva eltünődött hosszasan szegény fiú.	-0.2
Êrik say đắm nhìn những đồ vật ấy.	Kata asszony szerető szavaira eszmélt fel.	0.285
Chú nghĩ đến người mẹ chưa hề biết của mình, đến những lúc mẹ cho mình những bộ quần áo này và dùng con lúc lắc làm cho mình cười vui.		-0.3
Chú thấy như khi đụng những đồ vật ấy là cảm nhận được sự gần gũi của người mẹ, mặc dù bị thời gian và không gian ngăn cách.		-0.3
Nhưng bây giờ mẹ ở đâu?	- Erik, te mindig a mi gyermekünk maradsz!	0.217241
Mẹ còn sống hay đã qua đời rồi, có còn khóc thương cho đứa con trai của mình nữa không hay là chú đã vĩnh viễn mất mẹ?		-0.3
Và cũng chính lúc ấy, trái tim đau đớn của Êrik cũng tràn ngập sự trìu mến vô hạn.	- mondá a jó lélek s aggódva nézett az elmélázó fiúra.	0.0944444
Chú hình dung một cách rõ ràng tất cả những gì mà người cha đã kể cho chú nghe: Chiếc nôi nhỏ đung đưa trên mặt sóng và được người dũng cảm vớt lên... Ông đã mang những gì vớt được về nhà, và những người nghèo giản dị này đã không do dự nhận một đứa trẻ xa lạ vào gia đình, nuôi nấng chăm sóc chú như đứa con ruột, suốt mười bốn năm trời không nói với chú một lời, còn bây giờ chờ đợi quyết định của chú với một nỗi lo âu dường như sự sống còn của họ tùy thuộc vào điều quyết định ấy vậy.	A fiú sorra nézte ezeket a derék, jó lelkű embereket: az anyát, a ki gyöngéd szeretettel gondját viselte, Hersebom gazdának egyszerű, becsületes arczát, Ottót, a ki igen meg volt hatva és a komoly, szomorú arczú Vandát... Kiolvasta az arczukból, hogy tele vannak kinzó aggodalom­mal... Mint egy csodás álom, úgy vonult el lelki szemei előtt az ő története... Látta a tenger hullámain ringó bölcsőt, benne a kis csecsemőt... Az öreg halász kihúzza, haza viszi, a csecsemőt áldó szeretettel gondozzák, fölnevelik, saját nevüket adják az apátlan-anyátlan gyermeknek, nem szólanak egy szót sem arról, hogy nem édes gyermekük... és most, mikor tudtára adják, halálos rettegéssel várják, hogy ő mit mond rá, mintha az halálos itéletök volna...	0.228366
Tất cả những điều đó đã làm cho chú bé xúc động đến mức đột nhiên oà lên khóc nức nở. ~~~ Chú thấm thía tình cảm yêu thương và lòng biết ơn vô hạn.	Ó, a jó fiú szívében túláradt az érzelem, két szeméből patakzott a köny; egész lénye felolvadt nagy, kimondhatatlan szeretetben.	-0.0338235
Chú muốn báo đền ơn nghĩa đối với những con người tốt bụng này, đáp lại họ cũng bằng những sự gắn bó hết mình như thế, thậm chí hy sinh cả tương lai của bản thân.	És megfogamzott lelkében a szent, a nagy elhatározás, hogy közöttük marad, megosztja sorsukat, s legalább némi részben vissza fizeti nekik jóságukat és szeretetüket.	0.248734
Ở lại Nôrôê suốt đời để cùng chia sẻ số phận bình dị của họ.		-0.3
- Mẹ!	- Anyám!	1.21429
- chú kêu lên, ôm chầm lấy bà Katrina một cách trìu mến - không lẽ bố mẹ nghĩ rằng giờ đây, sau khi đã biết tất cả rồi, con có thể tự do sao! ~~~ Chúng ta biết ơn ông bác sĩ về lấm lòng nhân hậu và sẽ viết thư cho ông ấy rằng con sẽ ở lại đây với bố mẹ. ~~~ Con sẽ làm một người đánh cá như bố, như anh Ôttô ấy. ~~~ Một khi bố mẹ đã nhận con vào gia đình thì con không muốn rời bố mẹ đâu cả.	- kiáltá reszkető ajakkal, - anyám, hát azt hiszik, hogy elhagyhatnám magukat most, a mikor mindent tudok... Irni fogunk a doktor urnak; megköszönjük az ő jóságát, de nem fogadom el; itt maradok Noroëban és halász lesz belőlem, mint a minő atyám és Ottó... Adjatok továbbra is egy kis helyet nekem a tűzhelyeteknél... Míg gyermek voltam, áldott kezeitekkel gondoztatok, öreg napjaitokra hadd viselhessem én is a ti gondotokat!...	-0.182299
Bởi vì bố mẹ đã làm việc để nuôi con, nên con cũng muốn đỡ đần bố mẹ lúc tuổi già, như bố mẹ đã cưu mang con lúc tuổi thơ.		-0.3
- May mắn thay!	- Áldassék Isten szent neve!	0.66
- Bà Katrina sung sướng nói và hôn Êrik.	- fohászkodék fel Kata asszony és boldogságtól sugárzó arczcal ölelte szivére Eriket.	0.285366
- Còn bố thì cũng tin là con yêu thích biển hơn mọi thứ sách vở ấy - bác Hecsêbom nhận xét một cách thản nhiên, không ý thức hết quyết định của Êrik thể hiện một sự hy sinh như thế nào - Thôi, đủ rồi, việc đã được giải quyết xong!		-0.3
Chúng ta không nói về chuyện ấy nữa mà nghĩ xem ăn mừng lễ Nôen như thế nào cho vui hơn.	- Tudtam én, hogy a fiú jobban szereti a tengert, mint a könyveket - veté oda Hersebom gazda.	0.255556
Khi Êrik còn lại một mình, quả thật chú đã không nén nổi tiếng thở dài nuối tiếc những môn học và những kết quả mà bây giờ đây chú phải từ bỏ.		-0.3
Nhưng chính việc quyết định hy sinh tất cả vì người thân đã đem lại cho chú niềm vui hoàn thành phận sự.		-0.3
"Nếu cha mẹ nuôi của mình muốn như vậy, thì mọi chuyện khác đều không quan trọng - chú tự nhủ - Mình cần phải chấp nhận, mình sẽ làm việc cho cha mẹ và đi theo con đường mà cha mẹ đã định cho mình.		-0.3
Nếu đôi lúc mình có mơ một địa vị cao hơn thì lẽ nào đó lại không phải để cho cha mẹ cùng chung hưởng với mình sao?		-0.3
Cha mẹ sống hạnh phúc ở đây và không tìm kiếm một số phận khác.	Mert neki fogalma sem volt arról, hogy minő nagy áldozatot hozott Erik.	0.257812
Có nghĩa là mình cũng cần phải bằng lòng như vậy và cố gắng mang hết phẩm cách và lao động của mình để đem lại cho cha mẹ chỉ có niềm vui mà thôi... Thế là vĩnh biệt sách vở, và biển muôn năm!"		-0.3
Chú cứ suy ngẫm như thế mãi cho đến khi những ý nghĩ của chú lại quay về với câu chuyện của bác Hecsêbom.		-0.3
Tổ quốc của chú là đâu và cha mẹ của chú là ai?	- Most pedig, hogy rendben van a dolog, ne is beszéljünk többet róla!...	0.232075
Họ còn sống không?	Örvendjünk a karácsonynak.	0.218182
Chú có anh chị em ở cái nơi xa xôi nào đó không, những người mà sẽ chẳng bao giờ chú được biết ấy?	A család apraja-nagyja ölelte, csókolta egymást és fogadkozának, hogy míg a világon élnek, sohasem válnak el egymástól.	0.283636
Trong lúc đó, ở Xtôckhôm, tại ngôi nhà của bác sĩ Svariênkrôna, đêm hôm trước ngày Nôen cũng được tổ chức khác thường.		-0.3
Hẳn bạn đọc vẫn còn nhớ, hôm nay là ngày mãn hạn đánh cuộc giữa Brêđêzhor và bác sĩ, và trách nhiệm trọng tài trong cuộc tranh chấp này do giáo sư Hosteđt đảm nhận.		-0.3
Trong suốt hai năm chưa có lời nào được nói về cả hai bên trong ván cuộc này.	Mikor Erik egyedül volt, fájdalmasan sóhajtott fel... Érezte, hogy a lépés, melyet tett, nagyon nehéz volt...	0.231325
Bác sĩ đã kiên nhẫn tiến hành những cuộc tìm kiếm ở Anh, viết thư cho các hãng tàu thủy, công bố nhiều thông báo trên các báo, nhưng cũng đã phải thừa nhận là những nỗ lực của mình không mang lại kết quả.		-0.3
Nói về Brêđêzhor thì, với sự tế nhị vốn dĩ của mình, ông ta đã tránh không đả động đến cái mục ấy và chỉ giới hạn ở chỗ thỉnh thoảng tán dương cuốn Plini tuyệt diệu trong lần xuất bản ở Alđ Manuxija đang được phô trương vẻ đẹp ở vị trí danh dự trong thư viện của ngài bác sĩ.		-0.3
Và chỉ bằng dựa vào việc ngài trạng sư thỉnh thoảng lại cười vẻ diễu cợt, ngón tay gõ gõ vào hộp thuốc lá mới có thể đoán được là ông ta đang nghĩ gì.		-0.3
“Cuốn Plini này mà để vào giữa cuốn Kvintilian của mình xuất bản lần thứ nhất ở Vniz và cuốn Horanxia có lề rộng của mình in bằng giấy Trung Quốc do anh em Elzêvirốp xuất bản thì trông cũng hay đấy!"		-0.3
Đúng là bác sĩ đã hình dung như vậy về kết quả của ván cuộc, chính điều đó đã sớm làm cho ông mất bình tĩnh. ~~~ Đã có những lúc ông tỏ ra hết sức nghiệt ngã trong khi chơi bài, nhất định không chịu tha thứ cho các đối thủ rủi ro của mình.	- Végre is ők így szeretik... hadd teljesedjék a kivánságuk... Dolgozni fogok érettük, megosz­tom velök azt a sorsot, mely nekik jutott osztályrészül... Ők itt boldogok és megelégedettek... megpróbálom, hogy az legyek én is; a munka sok mindent feledtet... Isten veletek könyveim!...	-0.00172414
Nhưng thời gian cứ trôi qua và cuối cùng đã đến lúc phải trình diện trước mặt vị trong tài công minh - giáo sư Hosteđl.	Éljen a tenger! ~~~ És igen sokszor eltünődött azóta, hogy történetét ismerte: vajjon élnek-e szülői?	-0.0439394
Bác sĩ Svariênkrôna đã đến đây với tấm lòng cởi mở.	Hol lehetnek? ~~~ Van-e testvére?...	-0.131818
Khi Kaisa vừa để cho ông ngồi lại với riêng hai ông bạn, ông đã công nhận với họ y như đã công nhận trong thư viết cho bác Hecsêbom, rằng những cuộc tìm kiếm của ông chưa đạt kết quả.		-0.3
Bí mật về nguồn gốc của Êrik chưa được khám phá, và, với tất cả sự thành khẩn của mình, bác sĩ đã buộc phải thừa nhận mới chỉ rọi được một chút ánh nắng vào cái lai lịch huyền bí ấy mà thôi.		-0.3
- Tuy vậy, - ông nói tiếp - nếu như tôi không tuyên bố công khai rằng tôi chẳng có lý do gì phải thua cuộc cả thì tôi thấy lương tâm cũng áy náy.		-0.3
Đúng là tôi không tìm được gia đình của Êrik, nhưng những tin tức mà tôi thu lượm được lại khẳng định những điều phỏng đoán của tôi hơn là phủ định chúng.		-0.3
"Cintia" chắc chắn là một chiếc tàu Anh.	Gondol-e reá valaki, reá, az elveszett csecsemőre?	0.272727
