LÂU ĐÀI	﻿A KASTÉLY	0.21
Thật ra những người giúp việc chỉ im lặng, chăm chú nhìn vào cốc bia của họ.	Egyébként csöndesen a sörükre meredtek.	-0.0219512
- Tôi đã đọc xong lá thư, - K. nói. ~~~ - Anh có biết thư viết gì không?	- Elolvastam a levelet - mondta K. - Tudod, mi van benne?	0.363258
- Không, - Barnabás trả lời, nhưng ánh mắt của anh ta dường như nói nhiều hơn.	- Nem - felelte Barnabás, de tekintete mintha többet mondott volna a szavánál.	0.677867
Có thể là K. đã nhầm, khi thấy ở Barnabás nhiều điều tốt, còn ở những người nông dân là điều xấu, nhưng sự có mặt của anh ta vẫn làm cho chàng thích thú.	Lehet, hogy K. tévedett, ezúttal Barnabás javára, ahogy az imént a parasztok rovására, de jelenléte változatlanul kedvezően hatott rá.	0.501563
- Trong thư cũng nói tới anh, thỉnh thoảng anh cần phải chuyển những lời nhắn tin giữa tôi và ban quản lý, chính vì vậy mà tôi nghĩ là anh biết lá thư viết gì.	- Rólad is szó esik a levélben, időnként ugyanis üzeneteket kell közvetítened köztem és az igazgatóság közt, ezért gondoltam, hogy tudod, mi van benne.	0.367552
- Người ta chỉ giao cho tôi, - Barnabás nói, - chuyển lá thư và chờ ông đọc xong, sau đó, nếu ông thấy cần thiết thì tôi phải mang trở lại ý kiến trả lời bằng lời hoặc bằng văn bản.	- Nekem csak azt hagyták meg - mondta Barnabás -, adjam át a levelet, várjam meg, míg elolvasod, aztán, ha szükségesnek véled, vigyek vissza szóbeli vagy írásbeli választ.	0.536294
- Được rồi, - K. nói. ~~~ - Không cần phải viết gì cả, anh báo với ngài chánh văn phòng... Tên ông ta là gì nhỉ?	- Jól van - mondta K. - Semmi szükség írásra, jelentsd a főnök úrnak... Hogy is hívják?	0.280357
Tôi không đọc ra chữ ký của ông ta.	Nem tudtam elolvasni az aláírását.	0.265714
- Klamm, - Barnabás nói.	- Klamm - mondta Barnabás.	1.28696
- Anh báo với ngài Klamm là tôi cảm ơn sự tiếp nhận và sự giúp đỡ đặc biệt của ông ta. ~~~ Tôi biết đánh giá điều đó một cách thành thực, bởi vì cho đến hôm nay tôi đã làm được việc gì cho ông ta đâu.	- Jelentsd Klamm úrnak, hogy köszönöm a fölvételt, és különös szívességét is: szívből méltá­nyolni tudom, hiszen még eddig semmivel sem szolgáltam rá.	0.0444973
Tôi sẽ thích ứng với các ý định của ông ta trong mọi việc.	Mindenben alkalmazkodni fogok a szándékaihoz.	0.15
Hôm nay tôi chưa có yêu cầu gì đặc biệt cả.	És nincs ma semmilyen különleges kívánságom.	0.280435
Barnabás chăm chú lắng nghe và đề nghị K. để anh ta nhắc lại lời nhắn tin trước mặt chàng.	Barnabás éberen figyelt, és megkérte K.-t, hadd ismételhesse el előtte az üzenetet.	0.455769
K. đồng ý, và Barnabás đã nhắc lại tất cả, đúng từng lời, sau đó anh ta đứng dậy, chào tạm biệt.	K. meg­engedte, és Barnabás szó szerint elmondta az egészet.	0.631034
Suốt thời gian K. đã quan sát khuôn mặt của anh ta.	Aztán fölállt, hogy elbúcsúzzék.	0.158333
Giờ đây chàng càng nhìn kỹ anh ta hơn.	K. egész idő alatt az arcát vizsgálgatta: most vette szemügyre utoljára.	0.095122
Barnabás cao như chàng, thế mà dường như anh ta nhìn xuống chàng mặc dù nhìn với vẻ khúm núm, vì không thể tưởng tượng được rằng con người này có thể muốn hạ nhục ai đó.	Barnabás körülbelül ugyanolyan magas volt, mint ő, mégis mintha letekintett volna rá, bár szinte alázatosan, mert elképzelni sem lehetett, hogy ez az ember megalázzon valakit.	0.367532
Anh ta đúng chỉ là một người đưa thư, thậm chí không biết trong lá thư mà anh ta cần trao tận tay nói gì, nhưng ánh mắt, nụ cười, dáng điệu cử chỉ của anh ta đều như ẩn giấu một thông tin nào đó, mặc dù chính anh ta có lẽ không cảm thấy như vậy.	Igaz, csak egy küldönc volt, nem tudta, mi van a levelekben, melyeket kézbesítenie kellett, de tekintete, mosolya, járása mind küldetésnek hatott, noha ő maga talán nem is sejtette.	0.118182
K. chìa tay cho anh ta, chàng nhận thấy ngay là anh ta bị bất ngờ, bởi vì anh ta chỉ muốn tạm biệt bằng một cái nghiêng mình chào.	K. kezet nyújtott neki, ez szemlátomást meglepte, hiszen csupán meghajolni akart.	0.321053
Anh ta vừa đi khỏi, trước khi mở cửa, anh ta dứng tựa cửa một lúc và nhìn lướt khắp quán trọ nhưng cái nhìn đó không giành cho ai cả, - K. nói với những người giúp việc:	Alighogy elment - mielőtt kinyitotta az ajtót, egy kis időre nekitámaszkodott, és végigtekintett az ivón, de ez a pillantás már nem szólt senkinek -, K. azt mondta a segédeknek:	0.459006
- Để tôi lấy sổ ghi chép ở trên phòng xuống, sau đó chúng ta trao đổi những công việc tiếp theo.	- Lehozom a szobámból a jegyzeteimet, aztán megbeszéljük a soron következő munkát.	0.440769
Những người giúp việc muốn đi với chàng.	Vele akartak menni.	-0.2
- Các anh ở lại, - K. nói.	- Maradjatok - mondta K.	1.72857
Họ vẫn cứ với chàng, đến nỗi chàng phải nghiêm khắc ra lệnh cho họ một lần nữa.	Még mindig vele akartak menni, úgyhogy szigorúan újra rájuk kellett parancsolnia.	0.237662
Barnabás đã không còn ở hành lang nữa, nhưng anh ta chỉ có thể vừa mới đi khỏi đây thôi, cả ở trước nhà K. không nhìn thấy ai.	Barnabás már nem volt a folyosón.	-0.255804
Tuyết lại rơi.	De éppen csak az imént távozhatott.	0.0333333
	K. azonban a ház előtt sem látott senkit; megint havazott.	-0.3
- Barnabás!	- Barnabás!	2.3
- chàng gọi.	- kiáltotta.	1.27692
Không có tiếng trả lời.	Semmi válasz.	0
Anh ta còn ở trong nhà chăng?	Még a házban lenne?	0.142105
Chỉ có khả năng đó mà thôi.	Egyedül ez látszott valószínűnek.	0.2625
Mặc dù vậy, K. vẫn lấy hết sức để gọi tên anh ta lần nữa.	K. ennek ellenére teljes erejéből újra elkiáltotta a nevét.	0.553448
Tiếng gọi vang lên, lan dài trong đêm.	A név hosszan végigdörgött az éjszakán.	0.2925
Và từ nơi xa vọng lại tiếng trả lời yếu ớt, Barnabás đã đi xa như thế.	És a messzeségből valami gyönge kis válasz hangzott; ilyen messze járt már Barnabás.	0.29625
K. gọi anh ta quay lại và tự mình cũng đi đến gặp anh ta. ~~~ Họ đã gặp nhau ở nơi mà từ quán trọ không thể nhìn thấy.	K. visszahívta, és elébe ment; ott, ahol találkoztak, a kocsmából már nem lehetett látni őket.	0.0149364
- Barnabás, - K. nói giọng run rẩy, không kìm được - Tôi còn định nói vài điều với anh.	- Barnabás - mondta K., és nem bírt erőt venni a hangja remegésén -, még valamit szeretnék mondani neked.	0.590323
Bây giờ tôi mới nhận thấy cái cơ chế này dở quá, nếu tôi cần gì ở Lâu đài thì tôi phải phụ thuộc vào những cuộc thăm hỏi tình cờ của anh.	Most veszem észre, milyen rossz ez a rendszer, hogy csak ezekre a véletlen látogatásaidra vagyok utalva, ha szükségem van valamire a kastélyból.	0.245455
Vừa rồi nếu tôi không đuổi kịp anh.		-0.3
(anh đi như bay ấy, tôi cứ tưởng anh còn ở trong nhà) ai mà biết được tôi phải đợi đến bao giờ mới gặp được anh.	Ha most például nem érlek utol (úgy repülsz, azt hittem, még a házban vagy), ki tudja, meddig várhattam volna, míg újra elém kerülsz.	0.292742
- Ông có thể đề nghị với ngài chánh văn phòng. ~~~ - Barnabás nói, - rằng tôi hãy đến vào thời gian quy định do ông đặt ra.	- Megkérheted a főnököt - mondta Barnabás -, hogy mindig meghatározott időben jöjjek, ahogy megszabod.	0.239803
- Điều đó sẽ không phù hợp.		-0.3
- K. nói. ~~~ - Có thể cả năm tôi không có gì để nhắn tin, nhưng có khi anh vừa đi khỏi mười lăm phút là lại có việc gì không thể trì hoãn được.	- Ez sem lenne megfelelő - mondta K. - Lehet, hogy egy álló évig semmi üzennivalóm sincs, aztán egy negyedórával azután, hogy elmentél, valami halaszthatatlan.	0.0534965
- Vậy tôi phải báo cáo với ngài chánh văn phòng, - Bamabás hỏi - là phải thiết lập một mối quan hệ khác giữa ông và ông ta không thông qua tôi?	- Jelentsem hát a főnöknek - kérdezte Barnabás -, hogy közted és közte létesítsenek más kapcsolatot, mint általam?	0.506699
- Không, không, - K. nói, - hoàn toàn không cần làm thế, tôi nhắc đến việc này vì may mắn đuổi kịp	- Nem, nem - mondta K. -, egyáltalán nem, éppen csak említem ezt a dolgot, hiszen most, szerencsére, még elértelek.	0.725687
- Chúng ta có cần quay lại quán trọ để ông giao nhiệm vụ mới không?- Bamabás hỏi.	- Nem mennénk vissza a fogadóba - kérdezte Barnabás -, hogy ott megadd az új megbízatást?	0.454519
Và anh ta đã bước một bước về phía ngôi nhà.	És már lépett is egyet a ház felé.	0.136364
- Không cần gì phải làm như vậy, Barnabás - K. nói, - để tôi tiễn anh một đoạn thì tốt hơn.	- Semmi szükség rá, Barnabás - mondta K. - Egy darabon elkísérlek.	1.27965
- Tại sao ông không muốn quay lại quán trọ?	- Miért nem akarsz visszamenni a fogadóba?	0.621154
- Barnabás hỏi.	- kérdezte Barnabás.	0.979412
- Ở đó người ta quấy rầy tôi, - K. trả lời, - chính anh cũng đã thấy đám nông dân làm phiền như thế nào.	- Zavarnak az emberek - felelte K. - Magad is láthattad, milyen tolakodók a parasztok.	0.898
- Chúng ta có thể đi lên phòng ông, - Barnabás nói.	- Fölmehetünk a te szobádba - mondta Barnabás.	0.918939
- Đó là phòng đầy tớ, bẩn và không được thông gió, - K. nói, - chính vì thế mà tôi muốn đi với anh một lúc để khỏi phải ngồi co quắp ở đó.	- Az a szolgálók szobája, piszkos és szellőzetlen - mondta K. - Épp azért akarok egy kicsit veled menni, hogy ne kelljen ott gunnyasztanom.	0.707419
Nhưng, - chàng nói có vượt lên nỗi e ngại, - anh cho phép tôi được khoác tay anh, anh đi chắc chắn hơn.	De - tette hozzá, hogy végleg legyőzze habozását - meg kell engedned, hogy beléd kapaszkodjam, te biztosabban jársz.	0.612959
Nói rồi chàng khoác tay Barnabás.	Azzal belekarolt Barnabásba.	0.225
Trời đã tối hẳn, chàng không nhìn thấy mặt và không thể nhận ra hình dáng của anh ta, nhưng chàng mò mẫm tìm tay anh ta.	Arcát nem láthatta, egészen sötét volt, alakját sem lehetett kivenni, de a karját már előbb megpróbálta kitapogatni.	0.2625
Barnabás không phản đối, họ đi ra xa quán trọ.	Barnabás nem ellenkezett, eltávolodtak a kocsmától.	0.728571
Tất nhiên K. cảm thấy rằng dù cố gắng bao nhiêu chàng cũng không thể theo được Barnabás và kìm bước chân anh ta, rằng điều này trong những hoàn cảnh bình thường còn làm hỏng hết mọi chuyện, nhất là nếu họ rơi vào những ngõ hẻm mà sáng nay K. đã bị ngập trong tuyết thì có lẽ Barnabás phải lôi chàng ra.	K. természetesen érezte, hogy bár­mennyire igyekszik is, képtelen lépést tartani Barnabással, olyan volt rajta, mint egy kolonc, és ezen az apróságon még rendes körülmények között is mindennek föl kell borulnia, hát még olyan mellékutcákban, mint amilyenben délelőtt süppedt a hóba, ezekből csak Barnabás segítségével vergődhetett volna ki.	0.424083
Nhưng lúc này chàng không lo lắng về những chuyện như thế, và việc Barnabás không nói một lời càng làm cho chàng nhẹ nhõm. ~~~ Nếu họ đi im lặng như thế này thì rõ ràng là đối với anh ta mục đích duy nhất của họ là đi.	De most nem aggodalmaskodott ilyesmin, és nagy meg­könnyeb­bülésére Barnabás egy szót sem szólt; ha ilyen szótlanul mennek, nyilván az ő számára is csak egyetlen célja lehet együttlétüknek: hogy menjenek.	-0.0167352
Họ cứ đi mà K. không biết là đi đâu, chàng không tàio định hướng nổi, K, không còn biết là họ đã đi quá nhà thờ chưa?	Mentek hát, de K. nem tudta, hová, képtelen volt tájékozódni; még azt sem tudta, túl vannak-e már a templomon.	0.367647
Việc đi bộ đơn điệu càng làm chọ chàng mệt mỏi không làm chủ được những ý nghĩ của mình: những ý nghĩ thay vì hướng tới mục đích, lại cứ rối tung lên.	A puszta járás is olyan fáradságába került, hogy nem bírt uralkodni a gon­dolatain: összekuszálódtak, ahelyett, hogy céljukra irányultak volna.	0.226619
Chàng da diết nhớ quê hương đầy ắp những kỷ niệm.	Minduntalan szülőföldje jutott eszébe, és megtelt emlékeivel.	0.284746
Ở đó cũng có một cái nhà thờ đứng giữa quảng trường chính, bên cạnh khu nghĩa địa cổ có tường cao bao quanh.		-0.3
Có rất ít chàng trai trèo qua được bức tường, một thời gian dài K. cũng không trèo qua được.	Ott is állt egy templom a főtéren, részben ódon temető övezte, ezt pedig magas fal.	0.206494
Không phải họ làm việc đó vì tò mò, cái nghía địa đã từ lâu không còn bí ẩn đối với họ, họ đã nhiều lần đi qua cái cổng có chấn song của nó.		-0.3
Nhưng họ muốn chinh phục bức tường cao, phẳng phiu đó.	Csak nagyon kevés fiú mászta meg ezt a falat, sokáig K.-nak sem sikerült.	0.270492
Một buổi sáng, - ánh sáng tràn ngập quảng trường vắng lặng, K. chưa bao giờ được thấy quảng trường như thế cả trước đấy và về sau này nữa.	Nem kíváncsiság sarkallta őket erre, a temetőnek már rég nem volt előttük semmi titka, rácsos kapuján már sokszor bementek; éppen csak a sima, magas falat akarták legyőzni.	0.29625
- K. đã chiến thắng bức tường một cách dễ dàng, bất ngờ.	Egy délelőtt - fény árasztotta el a csöndes, üres teret, s látta-e K. valaha is ilyennek, azelőtt, vagy azután?	0.56039
Ở một chỗ thường xuyên chịu thất bại, K. trèo lên bức tường ngay từ cái đà đầu tiên, miệng cắn chặt lá cờ nhỏ.	- meglepően könnyen sikerült neki, egy helyen, ahol már gyakran kudarcot vallott, fogai közt kis zászlócskával, első nekiiramodásra megmászta a falat.	0.272308
Khi nơi dấu chân chàng những mảnh tường vỡ vụn còn rơi lả tả thì chàng đã ở trên cao.		-0.3
Chàng cắm lá cờ, gió thổi căng tấm vải.	Lába nyomán még szitált a törmelék, s ő máris fönt volt.	0.234783
Chàng nhìn xuống, nhìn quanh ra cả phía sau nơi có những cây thánh giá gắn sâu vào đất, lúc ấy ở nơi đó không có ai vĩ đại hơn chàng.	Kitűzte a zászlót, a szél kifeszítette a vásznat, s ő lenézett, elnézett körben, hátrafelé is, a földbe roggyant keresztekre; nem volt most és itt nagyobb nála senki.	0.270423
Nhưng cũng vừa lúc ấy có ông giáo đi qua, ông ta đuổi chàng xuống với cái nhìn tức giận.		-0.3
K. nhảy xuống, đầu gối bị va mạnh, chàng đau đớn lê bước về nhà.		-0.3
Dù thế thì chàng cũng đã ở trên bức tường!	De éppen arra ment a tanító, és dühös pillantással lezavarta.	0.24
Lúc đó K. cảm thấy chiến công ấy tăng thêm sức mạnh cho chàng suốt cả cuộc đời.	Ahogy leug­rott, megütötte a térdét, keservesen vánszorgott haza, de mégiscsak fönt volt a falon.	0.293407
Mà cảm giác đó đâu phải là vớ vẩn vì cho đến lúc này đây, sau nhiều năm trôi qua, nó lại đến giúp chàng, bên cạnh Barnabás, trong đêm tuyết phủ.	Akkor úgy érezte, ez a győzelem egész életére megerősíti, nem is volt olyan ostoba érzés, hiszen még most, hosszú évek múltán is segítségére jött, ott Barnabás mellett, a havas éjszakában.	0.256604
Chàng bám chặt hơn vào Barnabás, anh ta hầu như lôi chàng đi, họ vẫn không phá tan sự im lặng.	Még erősebben belefogózott, úgyhogy Barnabás szinte vonszolta, nem törték meg hallgatásu­kat.	0.283871
Họ đang đi về phía nào? ~~~ Qua trạng thái con đường, K. chỉ biết là họ chưa hề rẽ vào con đường phụ nào cả.	Hogy merre járnak, arról, az út állapotából ítélve, pusztán annyit sejtett, hogy még nem tértek le valamilyen mellékutcába.	0
K. tự khen mình, vì con đường khó ải và nỗi lo sẽ trở về nhà ra sao đã không cản được bước tiến của chàng.	Dicsérte magát, amiért a továbbhaladástól nem riasztotta vissza sem az út nehézsége, sem az aggodalom, hogy hogyan fog hazatérni.	0.295
Chàng còn đủ sức để tiếp tục cho con đường lôi cuốn đến cùng.	Annyi ereje csak marad, hogy végül valahogy tovább húzzák-vonják.	0.253125
Chẳng lẽ con đường này không bao giờ kết thúc?	És hát sose lenne vége ennek az útnak?	0.158333
Ban ngày, Lâu đài ở trước mặt chàng như một cái đích dễ dàng đạt tới. ~~~ Người liên lạc chắc chắn biết được con đường ngắn nhất đến đấy.	Nappal úgy állt előtte a kastély, mint egy könnyen elérhető cél, és a küldönc nyilván tudja a legrövidebb utat.	-0.0457317
Nhưng bỗng nhiên Barnabás đứng lại.	De Barnabás egyszerre megállt.	0.79
Họ đang ở đâu?	Hol vannak?	0.0818182
Họ không đi tiếp tục được sao?	Nincs tovább?	-0.192857
Barnabás muốn chia tay với K.?	El akarná küldeni Barnabás K.-t?	0.790323
Anh ta sẽ không làm được điều đó.	Nem fog sikerülni neki.	0.0545455
Chàng nắm chật vào cánh tay anh ta đến mức chàng cũng cảm thấy đau.	Olyan erősen belekapaszkodott a karjába, hogy szinte neki is fájt.	0.240984
Hay là đã xảy ra điều không thể ngờ tới: phải chăng họ đã ở trong Lâu đài, hoặc trước cổng của nó?	Vagy megtörtént volna a hihetetlen: máris a kastélyban lennének vagy a kastély kapui előtt?	0.202326
Nhưng theo như chàng quan sát thì họ không hề đi lên phía đồi.	De hiszen, amennyire észlelhette, nem is mentek fölfelé.	0.226415
Hay Barnabás đã dẫn chàng đi theo con đường dốc khác?	Barnabás talán valamilyen észre­vehetetlen kaptatón vezette föl?	0.638793
- Chúng ta đang ở đâu?	- Hol vagyunk?	0.796154
- K. thầm hỏi chính mình hơn là hỏi Barnabás.	- kérdezte K. halkan, inkább magától, mint Barnabástól.	0.922917
- Ở nhà, - Barnabás cũng trả lời như là cho chính mình.	- Otthon - felelte Barnabás ugyanúgy.	1.39714
- Ở nhà ư?	- Otthon?	1.2
- Ông chú ý kẻo ngã, thưa ông.	- Most aztán vigyázz, uram, nehogy megcsússzál.	0.54375
Đường dốc đấy!	Lejt az út.	0
- Dốc à?	- Lejt?	1.17143
- Chỉ dốc một vài bước thôi, - Barnabás vừa nói dứt lời đã gõ cửa.	- Csak pár lépés - mondta Barnabás, és máris kopogtatott.	0.730909
Một cô gái mở cửa, họ đứng trên bậc cửa của một căn phòng lớn, gần như trong bóng tối vì chỉ có một chiếc đèn dầu nhỏ tồi tàn treo ở phía sau, bên trái, trên một chiếc bàn.	Egy lány nyitott ajtót; nagy szoba küszöbén álltak, majdnem sötétben, mert csak a háttérben, balra, egy asztal fölött függött egy hitvány kis olaj lámpás.	0.209396
- Ai đi với anh đấy, Barnabás?	- Ki van veled, Barnabás?	1.18261
- cô gái hỏi.	- kérdezte a lány.	0.84
- Người đạc điền, - Barnabás trả lời.	- A földmérő - felelte Barnabás.	1.03527
- Người đạc điền.		-0.3
- Cô gái nhắc lại giọng to hơn hướng về phía chiếc bàn.	- A földmérő - ismételte hangosabban a lány az asztal felé.	0.517857
Nghe thế, ở chỗ chiếc bàn, hai người già - một đàn ông, một đàn bà và một c đứng dậy chào K. Barnabás giới thiệu họ là bố mẹ, chị gái và em gái Amána của anh ta.	Erre fölállt ott két öreg, egy férfi és egy nő, meg egy lány, üdvözölték K.-t. Barnabás bemu­tatta őket: a szülei voltak, meg a két nővére, Olga és Amália.	0.351448
K. không nhìn họ, chàng để cho người ta lột cái áo bành tô ẩm ướt của mình để đem hơ cạnh lò sưởi.	K. jóformán rájuk se nézett; levették róla nedves kabátját, hogy megszárítsák a kályhánál; hagyta.	0.464
Vậy là không phải họ đã tới đích, mà chỉ là Barnabás đi về nhà.	Szóval nem voltak otthon; otthon csak Barnabás volt.	0.477083
Nhưng nói chung, họ đến đây làm gì chứ?	De egyáltalán minek vannak itt?	0.15
K. kéo Barnabás sang một bên, hỏi:	K. félrevonta Barnabást, és megkérdezte tőle:	0.645238
- Tại sao anh về nhà?	- Miért jöttél haza?	0.885714
Hay là các anh đang ở trong khu vực của Lâu đài?	Vagy már a kastély területén laktok?	0.183333
- Khu vực của Lâụ đài ư?	- A kastély területén?	0.821739
- Barnabás nhắc lại như thể anh ta không hiểu ý K.	- ismételte Barnabás, mintha nem értené K.-t.	0.620455
- Nhưng từ quán trọ anh đã muốn đi đến Lâu đài cơ mà? ~~~ - K. nói.	- De hát a kocsmából a kastélyba akartál menni - mondta K.	0.0955733
- Không, thưa ông, - Bárnabás trả lời.	- Nem, uram - felelte Barnabás.	1.01786
— Tôi muốn đi về nhà, buổi sáng tôi mới vào Lâu đài, tôi không bao giờ ngủ đêm ở đó.	- Haza akartam jönni, csak reggel megyek a kastélyba, aludni sosem alszom ott.	0.182609
- À, thì ra vậy, - K. nói, - tóm lại anh không muốn đi đến Lâu đài, mà chỉ muốn đến đây.	- Úgy - mondta K. - Szóval nem a kastélyba akartál menni, hanem csak ide.	0.904688
Nụ cười của Barnabás dường như nhợt nhạt hơn, và toàn bộ con người thực của anh ta toát lên vẻ kém cỏi, vô vị.	Barnabás mosolya mintha fakóbb lett volna, s egész lénye jelentéktelenebb.	0.344558
- Tại sao anh không nói trước cho tôi điều đó?	- Miért nem mondtad ezt nekem?	0.473016
- Ông không hỏi, thưa ông, - Barnabás trả lời.	- Nem kérdezted, uram - felelte Barnabás.	0.963158
- Ông chẳng bảo là còn muốn giao một việc gì đó, nhưng không phải ở trong quán, cũng không ở trong phòng ông.	- Még valamivel meg akartál bízni, de nem az ivóban, nem is a szobádban; erre azt gondoltam, itt, a szüleimnél zavartalanul megadhatod a megbízást.	0.373448
Tôi nghĩ rằng ở chỗ bố mẹ tôi đây ông có thể giao nhiệm vụ cho tôi một cách đàng hoàng.	Mihelyt megparancsolod, nyomban odébb mennek innét; akár nálunk is marad­hatsz éjszakára, ha itt jobban tetszik.	0.27551
Nếu ông ra lệnh, họ sẽ rời khỏi đây ngay.		-0.3
Ông có thể nghỉ đêm ở chỗ chúng tôi nếu ông thích ở đây hơn.		-0.3
Có lẽ tôi đã làm một việc không đúng?	Rosszul tettem talán?	-0.0285714
K. không biết trả lời gì.	K. nem tudott mit felelni.	0.721739
Tóm lại là một sự hiểu lầm, một sự hiểu lầm tầm thường, tai hại và chàng đã mình cho sự hiểu lầm đó vô điều kiện.	Szóval félreértés volt, közönséges, hitvány félreértés, és ő fönntartás nélkül átadta magát ennek a félreértésnek.	0.273171
Chàng đã để cho chiếc áo chẽn, màu lục của Barnabás quyến rũ.		-0.3
Giờ đây, khi anh ta mở khuy, trên bộ ngực khỏe mạnh, rắn chắc của một kẻ đầy tớ, phía trong lớp áo chẽn thò ra chiếc áo sơ mi thô, cáu bẩn và xám xịt đã vá chằng vá đụp.	Hagyta, hogy megbűvölje Barnabás feszes, selyemfényű zekéje, mely alól, ahogy most kigombolta, durva, piszkosszürke, agyonfoltozott ing tűnt elő, egy szolga erős, csontos mellén.	0.266272
Tình cảnh của anh ta thật là ngao ngán quá mức: một ông bố già nua, bị bệnh thống phong, bàn tay mò mẫm bước đi bằng đôi chân cứng đờ; một bà mẹ hai tay áp chéo lên ngực, béo đến mức không bước đi nổi.	S ez a környezet itt nemcsak hogy megfelelt neki, hanem még túl is tett rajta, a vén, köszvényes apa, aki inkább tapogatózó keze, mint lassan csoszogó, merev lába segítségével mozgott, s mellén összekulcsolt kezével az anya, aki olyan kövér volt, hogy lépni is alig bírt.	0.261991
Cả hai người, ông bố và bà mẹ, đều đã tiến về phía K. từ nãy, ngay khi chàng mới bước vào, vậy mà họ vẫn chưa đến nơi.	Mindketten, apa is, anya is, már régen úton voltak felé a sarkukból, attól fogva, hogy belépett, de még mindig nem értek oda hozzá.	0.2625
Hai cô gái tóc vàng đều giống nhau và giống cả Barnabás nữa, nhưng họ sắc nét hơn và to người hơn. ~~~ Họ đứng bên người lạ và đợi K. chào hỏi ít ra chỉ một lời thôi. ~~~ Nhưng K. không biết nói gì.	A két szőke lány hasonlított egymásra, és Barnabásra is, de keményebb vonásokkal, erős, nagydarab terem­tések, ott álltak a jövevények mellett, és várták, hogy K. legalább egy szóval üdvözölje őket.	-0.106557
Chàng tưởng rằng ở trong làng ai cùng có tầm quan trọng đối với chàng. ~~~ Điều đó quả là đáng như vậy, chỉ có ở đây, những người này là không liên quan gì tới chàng.	Ő azonban nem tudott mit mondani, azt hitte, a faluban mindenkinek megvan számára a maga jelentősége, s ez így is volt, éppen csak ezek az emberek itt, éppen csak ezek nem érdekelték.	-0.0193252
Nếu còn đủ sức một mình vật lộn với con đường để trở về quán trọ thì ngay lập tức chàng đã lên đường.	Ha képes lett volna rá, hogy egyedül is megbirkózzék az úttal a kocsmáig, azonnal odébbáll.	0.175862
Cái khả năng sáng sớm mai K. cùng Barnabás đi vào Lâu đài lại càng không quyến rũ chàng.	Az a lehetőség, hogy kora reggel Barnabással a kastélyba menjen, a legkevésbé sem csábította.	0.286517
Ngay bây giờ, trong đêm, chàng muốn lọt vào Lâu đài với sự dẫn đường của Barnabás mà không ai có thể nhìn thấy, nhưng đó là với một Barnabás mà chàng biết trước đây: người gần gũi nhất đối với chàng so với bất kỳ ai chàng đã gặp giữa đám dân làng, người mà chàng cứ tưởng là có quan hệ mật thiết với Lâu đài.	Most, éjszaka, észrevétlenül szeretett volna behatolni a kastélyba, Barnabás vezetésével, de azzal a Barnabással, akit eddig ismert: aki közelebb volt hozzá, mint bárki más az útjába került falubeliek közül, s akiről egyúttal azt hitte, látható rangját jóval meghaladó szoros kapcsolatban áll a kastéllyal.	0.30962
Nhưng đi với một đứa con trai của gia đình này, - anh ta hoàn toàn thuộc về gia đình, và đang ngồi bên bàn với họ - khoác tay với người mà rõ ràng là ngủ ở Lâu đài cũng không được phép, giữa ban ngày ban mặt như vậy thì chàng xin chịu, việc đó sẽ là một thử nghiệm vô vọng, buồn cười.	De ennek a családnak a fiával - mindenestül ehhez tartozott, és már ott is ült velük az asztalnál -, olyan emberrel, akinek nyilván még a kastélyban aludnia sem szabad: ilyennek a karján menni világos nappal a kastélyba - ez képtelen, nevetségesen reménytelen kísérlet lett volna.	0.368325
K. ngồi xuống bệ lò sưởi ở dưới cửa sổ với quyết định sẽ nghỉ đêm tại đây, và sẽ không nhận một sự phục vụ nào của gia đình.	K. leült az ablak alatti padkára, azzal az elhatározással, hogy az éjszakát is ott tölti, és sem­milyen szolgálatot sem fogad el a családtól.	0.381818
Chàng cảm thấy những người dân làng đã đuổi hoặc sợ chàng đều ít nguy hiểm hơn: thực ra, họ bỏ mặc chàng và cho chàng tập trung sức mạnh; còn những kẻ giúp việc giả vờ thì chỉ với màn kịch nhỏ đóng mau lẹ như thế này họ đã đưa chàng đến nhà thay cho Lâu đài, thực chất là đánhạc hướng chàng, dù họ muốn hay không, làm cho sức chàng suy kiệt.	Úgy érezte, a falusiak, akik elküldték vagy féltek tőle, kevésbé veszélyesek, mert végeredményben csak saját magára utalták, és ereje össze­sze­désére ösztökélték; az ilyen látszólagos segítők azonban, akik egy kis színjáték rögtönzésével a kastély helyett családjukhoz vezették, voltaképpen csak félrevezetik, akár akarják, akár nem, és azon munkálkodnak, hogy szétzilálják az erejét.	0.296859
Không để ý là người ta đã mời mình đến chiếc bàn gia đình, chàng tiếp tục ngồi trên bệ lò sưởi, đầu gục xuống.	Figyelembe se vette, hogy meghívták a családi asztalhoz, csak ült tovább a padkán, leszegett fejjel.	0.180645
Lúc này Olga, người hiền lành nhất trong số hai cô gái, với cử chỉ bối rối của thiếu nữ đứng dậy đi đến bên K., và mời chàng tới bên bàn.	Ekkor Olga, a nővérek közül a szelídebbik, fölállt, még valami lányos zavar is látszott rajta, odament K.-hoz, és kérte, jöjjön asztalhoz.	0.38674
Bánh mỳ và thịt mỡ đã được bày ra, bây giờ cô ta sẽ mang bia tới nữa.	Kenyeret és szalonnát tálalt föl, mindjárt hoz hozzá sört is.	0.21
- Lấy bia ở đâu?	- Honnan?	0.966667
- K. hỏi.	- kérdezte K.	1.71
