Nhật Ký Anne Frank	Anne Frank naplója ~~~ 	0.741667
Anne ưa thích phim ảnh, chuyện thần thoại Hy Lạp và các bạn bè.	Az első emeleti előszobából egyszerű falépcső vezet felfelé (B).	0.286154
	Fent egy kis benyílóhoz érünk, melyet átjárónak neveznek.	-0.3
Vào tháng 5 năm 1940, quân đội của Hitler tràn qua miền đất Hòa Lan trung lập.	A benyílóból jobbra-balra ajtó nyílik. ~~~ A baloldali ajtó a ház utcai traktusába vezet.	-0.00555556
	Itt vannak a raktárhelyiségek, a manzárd és az utcai padlástér.	-0.3
	Ebből az első traktusból hosszú, igen meredek, valódi nyaktörő hollandi lépcső vezet a másik utcai ajtóhoz.	-0.3
Gia đình Frank cũng như toàn thể sắc dân Do Thái trở thành nạn nhân của một hệ thống chính trị đàn áp và khủng bố.	A benyíló jobboldali ajtaja a hátsó traktusba visz. ~~~ Nem gondolná senki, hogy az egyszerű, szürke ajtó mögött oly sok szoba rejtőzik.	0
Đầu tiên, chế độ Quốc Xã cấm đoán các người Do Thái không được ký các hợp đồng thương mại, sau đó các cuốn sách do người Do Thái viết ra bị đốt bỏ, rồi tiếp theo là các đạo luật nghiêm trị các cuộc hôn nhân giữa người Do Thái và người Đức.	Az ajtótól csak egyetlen lépcsőfokra kell felhágni s már benn is vagyunk. ~~~ A bejárattal szemben baloldalt meredek lépcső (E) vezet egy keskeny folyosón keresztül abba a helyiségbe, mely ezentúl a Frank-család nappali és hálószobája lesz.	-0.0349776
Người Do Thái không được phép vào các thư viện, công viên, bờ biển, rạp chiếu bóng v.v.	A mellette levő kis szoba tölti majd be a Frank-kisasszonyok háló- és dolgozószobájának szerepét.	0.290426
Tại Hòa Lan vào tháng 9/1941, chị Margot và Anne bị chuyển qua ngôi trường học gồm toàn học sinh Do Thái.	A lépcsőtől jobbra ablak nélküli helyiség található, benne mosdó és elkerített W. C.-sarok. ~~~ De idenyílik egy ajtó a leányszobából is.	-0.0296703
	Ha a lépcsőn feljebb megyünk és a felsőajtót kinyitjuk, méltán csodálkozhatunk, hogy ebben a régi, csatornaparti házban egy ennyire tágas és világos helyiséget találunk, s benne gáztűzhelyet, vízvezetéket és mosogatót.	-0.3
Tới tháng 4 năm sau, mọi người Do Thái nhận được lệnh phải mang ngôi sao 6 cánh màu vàng trên y phục, họ không được phép dùng điện thoại, bị cấm đi xe đạp...	(Ezt annak köszönhetjük, hogy ez volt mostanáig a laboratórium.) ~~~ Ezentúl azonban a konyhánk lesz s egyúttal a Van Daan-házaspár hálószobája, valamint közös nappali, ebédlő és dolgozószobánk.	-0.0130058
	A parányi előszoba Peter Van Daan hálószobájává lép majd elő.	-0.3
	Ezenkívül ugyanúgy, mint az utcai részen, itt is van manzárd és padlástér.	-0.3
	Nos, ezzel egészében bemutattam Neked a nagyszerű hátsó traktust. ~~~ Anned	-0.3
		0.3
		0.3
	1942. július 10, péntek	-0.3
		0.3
2/ Cuốn Nhật Ký.	Drága Kittym!	0.192857
	Valószínűleg untattalak lakásunk hosszadalmas leírásával, de fontosnak tartom, hogy megtudd, hová jutottam.	-0.3
Từ ngày 12/6/1942, Anne Frank bắt đầu viết nhật ký.	És most folytatom elbeszélésemet, amely befejezetlen maradt.	0.289286
Cô được cha mẹ cho một quyển giấy mỏng có bìa sọc nhiều màu nhân ngày sinh thứ 13.	Amikor a Prinsengrachtra érkeztünk, Miep gyorsan felvezetett bennünket a hátsó traktusba.	0.278824
Trên những trang đầu, Anne kể lại nhiều câu chuyện tầm thường về lớp học nhưng sang tuần lễ sau, cô đã ghi:	Aztán becsukta utánunk az ajtót, s egyedül maradtunk. ~~~ Margot a kerékpárján jóval előbb megérkezett és már várt bennünket.	-0.00125
	Nappali szobánk és a többi helyiség annyira telis-tele volt mindenféle limlommal, hogy az leírhatatlan.	-0.3
	Valamennyi kartondoboz, amelyet az utóbbi hónapokban az irodába küldtünk, ott tornyosult a földön és az ágyakon.	-0.3
	A kisszoba a mennyezetig meg volt rakva ágyneművel.	-0.3
	Ha estére rendesen megvetett ágyakban akartunk aludni, azonnal hozzá kellett látnunk a munkához, rendet kellett teremtenünk.	-0.3
	Anya és Margot mozdulni sem tudtak; fáradtan, elcsigázva feküdtek az ágy matracain.	-0.3
	De apa és én, a család két rendcsinálója, azonnal munkához láttunk.	-0.3
	Egész nap csak rakosgattunk: dobozból ki, szekrénybe be, szöget vertünk a falba, rendezgettünk s estére holtfáradtan dőltünk a frissen áthúzott ágyba.	-0.3
	Napközben nem jutottunk főtt ételhez, de nem törődtünk vele.	-0.3
	Anyának és Margot-nak a fáradtságtól és az izgalomtól elment az étvágyuk, mi meg apával nem értünk rá enni.	-0.3
	Kedden reggel ott folytattuk, ahol hétfőn abbahagytuk.	-0.3
	Elli és Miep beváltották élelmiszerjegyeinket, apa kijavította a hiányos elsötétítő papírokat, mi, nők felsúroltuk a konyhát s megint csak dolgoztunk reggeltől estig.	-0.3
	Így szerdáig nem is igen volt időm az életemben bekövetkezett változáson gondolkodni.	-0.3
	Ideérkezésünk óta csak most van először alkalmam arra, hogy közöljem Veled az eseményeket, édes Kittym, s egyben magamnak is számot adjak arról, tulajdonképpen mi is történt és még mi történhet velem. ~~~ Anned	-0.3
		0.3
	1942. július 11, szombat	-0.3
		0.3
	Drága Kittym! ~~~ Apa, anya és Margot még mindig nem tudják megszokni a Westertoren harangját, amely minden negyedórát elkongat.	-0.45
“Ngày 20 tháng 6, các người Do Thái bị bắt buộc phải nộp các xe đạp.	Én viszont azonnal megszerettem. ~~~ Főleg éjszakánként olyan megnyugtatónak érzem.	-0.00779221
Họ không được dùng xe điện, đi xe hơi ngay cả ngồi trên xe của họ.	Bizonyára érdekel, hogyan tetszik az “odúm”. ~~~ Őszintén szólva, magam sem tudom.	-0.0141892
Người Do Thái bị cấm ra đường trong khoảng thời gian từ 8 giờ tối tới 6 giờ sáng, bị cấm không được ngồi trong vườn của họ sau 8 giờ tối”.	Azt hiszem, ebben a házban sohasem érzem majd otthonosan magam. ~~~ Ezzel igazán nem azt akarom mondani, hogy rossz itt, csak mintha valami igen furcsa panzióban tölteném a szünidőmet.	-0.00471698
	Persze ez eléggé buta meghatározása egy rejtekhelynek, de igaz.	-0.3
Trước các hành động khủng bố này, cha của Anne bắt đầu thu xếp cho gia đình ẩn núp trong các căn phòng không sử dụng nằm dưới mái nhà của tòa nhà số 263 đường Prinsengracht.	Pedig a hátsó traktus ideális rejtekhely. ~~~ Bár a ház nyirkos és düledezik, Amszterdamban, sőt egész Hollandiában sem lehetne ennél kényelmesebben berendezett búvóhelyet találni. ~~~ Szobácskánk csupasz falai eddig meglehetősen siváran meredeztek.	-0.102632
Vào ngày chủ nhật, ông Otto lén lút mang các vật dụng gia đình, đồ đạc và các lon đồ ăn cất vào trong căn phòng bí mật.	Hála apának, aki annak idején egész filmcsillag- és képeslap-gyűjteményemet idehozta, enyv és ecset segítségével teleragasztottam az egész falat.	0.269767
Biết rằng cần tới sự giúp đỡ của người bên ngoài, ông đã tin cẩn nhờ bốn nhân viên cũ tên là Johannes Kleiman, Victor Kugler và hai cô thư ký trẻ Miep Gies và Bep Voskuijl.	Most már sokkal barátságosabb, s ha Van Daanék is megérkeznek, deszkát hozunk le a padlásról, összetákolunk még néhány szekrényt és egyéb, mutatós bútordarabot. ~~~ Margot és anya már kissé összeszedte magát.	-0.0184358
Anne đã ghi trong nhật ký: “Vài ngày trước đây, cha bắt đầu nói tới việc đi trốn với vẻ rất nghiêm trọng làm cho tôi sợ hãi.	Anya tegnap előbb borsólevest akart főzni, de amíg lent beszélgetett, megfeledkezett róla. ~~~ A borsó szénné égett, s le sem tudtuk vakarni a fazék aljáról.	-0.00755396
Ông nói “đừng bận tâm, con hãy hưởng cuộc đời vô lo khi còn có thể hưởng”.	Koophuis úr megvette nekem Az ifjúság könyvét. ~~~ Tegnap este mind a négyen bementünk a főnöki szobába és bekapcsoltuk a rádiót.	-0.026
	Nagyon féltem, hogy meghallja valaki, és kétségbeesve könyörögtem apának, hogy menjünk egy emelettel feljebb.	-0.3
	Anya megértette aggodalmamat és velem jött.	-0.3
Ôi, cầu mong những lời đơn sơ này trở thành sự thật và dài lâu”.	Különben is reszketünk, hogy a szomszédok meglátnak vagy meghallanak bennünket.	0.287838
	Mindjárt az első napon függönyöket varrtunk.	-0.3
	Tulajdonképpen nem is függönyökről, hanem csak egy-egy kartonmaradékról van szó, mindegyik más méretű, minőségű és mintázatú.	-0.3
	Apával ketten ügyetlenül, ferdén varrtuk őket össze.	-0.3
	Ezeket a műremekeket rajzszögekkel erősítettük az ablakkeretekre, s többé le se kerülhetnek onnan, míg rejtekhelyünkön tartózkodunk.	-0.3
	Balra tőlünk nagy üzletház, jobbra pedig bútorgyár van.	-0.3
Nhưng chỉ sau ít giờ khi Anne bắt đầu ghi nhật ký thì lệnh của bọn lính Quốc Xã SS được giao cho Margot, 16 tuổi.	A személyzet munkaidő után nemigen tartózkodik ezekben az épületekben, de azért mégis megeshetik, hogy valaki meghall bennünket.	0.295
Chị phải trình diện ngày hôm sau để bị chuyển tới trại lao động cải tạo bên trong nước Đức.	Ezért megtiltottuk Margot-nak, hogy éjszaka köhögjön, bár alaposan meghűlt, s nagy adag kodeint etettünk vele.	0.294286
Không còn trì hoãn được nữa.	Nagyon örülök, hogy Van Daanék kedden megérkeznek.	0.158824
Sáng sớm ngày hôm sau, toàn thể gia đình Frank biến mất.	Így sokkal kellemesebb és változatosabb lesz az életünk.	0.272727
Margot đi trước, chị lột bỏ ngôi sao vàng trên áo và đạp chiếc xe đạp ăn cắp, đi trong trời mưa cùng với Miep Gies tới nơi ẩn núp.	Engem tudniillik a csend esténként és éjszakánként úgy idegesít, hogy nem is tudom, mit adnék érte, ha egyik-másik gyámolítónk itt maradna nálunk éjszakára.	0.276596
	El se mondhatom, milyen nehezen viselem el, hogy sohasem léphetek ki a házból, s rettentően félek, hogy felfedeznek és agyonlőnek bennünket.	-0.3
Anne và cha mẹ đi bộ theo sau.	A kilátások nem valami biztatóak.	0.27
Họ đã ra đi để được sống gần nhau nhưng phải xa lìa mọi thứ trên thế gian.	Napközben állandóan lábujjhegyen járunk és suttogva beszélgetünk, nehogy meghallják a raktárban.	0.257647
Nhật ký đã ghi:	De most hívnak. ~~~ Anned	-0.03
		0.3
		0.3
	1942. augusztus 14, péntek	-0.3
		0.3
“Mỗi người chúng tôi có một túi đeo và một túi xách đầy ắp những đồ vật cần thiết”.	Drága Kittym! ~~~ Egy teljes hónapig nem írtam, de hidd el, nem mindennap akad olyan érdekes hír vagy esemény, amit elmondhatnék.	-0.0029703
	Július 13-án megérkeztek Van Daanék.	-0.3
	Csak 14-ére vártuk őket, július 13-a és 16-a között azonban a németek egyre jobban nyugtalanították az embereket; rengeteg behívót küldtek szét.	-0.3
Do xếp đặt trước, vài người khác cũng tới nơi ẩn núp này.	Van Daanék így biztonságosabbnak tartották, ha egy nappal hamarabb érkeznek.	0.273134
	Reggel fél tízkor éppen a reggelinél ültünk, amikor megérkezett a Van Daan-fiú; az alig tizenhat éves Peter, egy elég unalmas, félszeg kamasz, akinek a társaságától nem sokat várok, s magával hozta a cicáját, Mouschit is.	-0.3
	Van Daan úr és a felesége fél órával később állított be.	-0.3
	Nagyon mulattunk, mert Van Daanné egy kalapdobozban hatalmas éjjelit hozott magával.	-0.3
	- Enélkül sehol sem érzem magam otthon - magyarázta s ezt a tárgyat helyezte el elsőnek állandó helyére, az ágy alá.	-0.3
	Van Daan úr viszont nem éjjelit, hanem egy összecsukható asztalkát cipelt a hóna alatt.	-0.3
	Már az első napon igen barátságos hangulatban étkeztünk együtt Van Daanékkal, s három nap múlva eszünkbe sem jutott, hogy nem vagyunk egy nagy család.	-0.3
Có 3 người Do Thái khác đang gặp nguy khốn là ông Hermann Van Pels, vợ ông ta và con trai Peter, 15 tuổi.	Van Daanék természetesen sok mindent elmeséltek nekünk a legutóbbi hét eseményeiből.	0.481325
Ông Hermann là đồng nghiệp của ông Otto.	Ennyi idő telt el, amióta eltűntünk a világból.	0.279545
	Például az is borzasztóan érdekelt bennünket, hogy mi történt a lakásunkkal és Goudsmit úrral.	-0.3
	Van Daan a következőket mesélte:	-0.3
	 ~~~ - Hétfő reggel kilenc órakor Goudsmit úr felhívott telefonon és kért, hogy keressem fel.	-0.3
	Azonnal elmentem hozzá.	-0.3
	Nagyon izgatottan fogadott. ~~~ Megmutatta a Frank-család hátrahagyott levelét és annak értelmében a macskát át akarta vinni a szomszédokhoz, amit én csak helyeseltem.	-0.3
	Goudsmit úr attól tartott, hogy házkutatás lesz, s ezért bejártuk a szobákat, rendet teremtettünk és leszedtük az asztalt.	-0.3
	Közben Frankné íróasztalán felfedeztem egy jegyzettömböt, amelyre egy maastrichti cím volt felírva.	-0.3
	Bár jól tudtam, hogy ezt a feljegyzést Frankné szándékosan hagyta hátra, úgy tettem, mintha nagyon megdöbbennék s kértem Goudsmit urat, hogy azonnal égesse el ezt a “szerencsétlen papírszeletet”.	-0.3
	Egyre azt erősítgettem, hogy sejtelmem sem volt Frankék eltűnési szándékáról, de a cím láttán nagyszerű ötletem támadt.	-0.3
Vào lúc này, có tin đồn rằng gia đình Frank đã bỏ trốn qua Thụy Sĩ.	- Goudsmit úr - mondottam - most jutott csak az eszembe, mit jelenthet ez a néhány sor.	0.291781
	Határozottan emlékszem, hogy körülbelül fél évvel ezelőtt egy magas rangú katonatiszt járt Frankéknál az irodában, valószínűleg a családfő gyermekkori barátja, és megígérte, hogy szükség esetén segít rajtuk. ~~~ Ez az ember Maastrichtban is megfordult.	-0.3
	Azt hiszem, most betartotta ígéretét és Frankékat valamilyen úton-módon előbb Belgiumba, onnan pedig Svájcba segíti.	-0.3
	Kértem Goudsmit urat, mondja ezt el mindazoknak, akik Frankék sorsa felől érdeklődnének.	-0.3
	Maastrichtről persze ne tegyen említést.	-0.3
Nhật ký ghi thêm:	Ezzel aztán el is mentem.	0.236842
	Az ismerősök már ebben a változatban értesültek a szökésről, mert azóta én is többektől értesültem róla.	-0.3
	Van Daan beszámolóján nagyszerűen mulattunk, de még jobban derültünk az emberek képzelőtehetségén, mert megtudtuk, hogy egyik rokonunk menekülésünk reggelén mind a négyünket kerékpáron látott elrobogni, egy asszonyismerősünk pedig határozottan állította, hogy katonai autóra raktak fel bennünket. ~~~ Anned	-0.3
		0.3
		0.3
	1942. augusztus 21, péntek	-0.3
		0.3
“Ngày 11 tháng 7.	Drága Kittym!	0.192857
	“Odúnk” csak most lett ám “igazi” rejtekhely.	-0.3
	Kraler úr ugyanis jónak látta, hogy egy szekrénnyel eltakarja a hozzánk vezető ajtót, mert az elrejtett kerékpárok miatt igen gyakori a házkutatás.	-0.3
	Persze olyan szekrénnyel, amely forgatható és úgy nyílik, mintha ajtó volna.	-0.3
	A szekrényt Vossen úr készítette.	-0.3
	Időközben ugyanis elárultuk neki, hol vagyunk, s ő nagyon szívesen támogat bennünket.	-0.3
	Ha ezután a földszintre akarunk menni, előbb le kell hajolnunk, aztán ugranunk egyet, mert eltüntettek egy lépcsőfokot.	-0.3
	Három nap alatt valamennyiünk homlokán egész csomó dudor sorakozott, mert mindig beleütöttük a fejünket az alacsony ajtófélfába.	-0.3
	Most azonban a szemöldökfát kikárpitozták egy szövetdarabbal, amelybe faforgácsot tömtek.	-0.3
Có vẻ như ngày nghỉ trong một căn nhà trọ lạ lùng.	Majd meglátjuk, jobb lesz-e így! ~~~ Egyelőre nemigen tanulok.	-0.00267857
	Szeptemberig szünidőt engedélyeztem magamnak.	-0.3
Căn nhà thì ẩm thấp và nghiêng lệch, nhưng trong cả nước Hòa Lan, không có nơi ẩn núp nào tiện lợi hơn nơi này.	Azután majd apa foglalkozik velem, mert rengeteget felejtettem abból, amit az iskolában tanultam. ~~~ Nem valami változatos az életünk.	-0.00375
	Van Daan úr meg én örökösen kötözködünk egymással.	-0.3
	Margot-t azonban nagyon kedveli.	-0.3
	Mama néha úgy bánik velem, mint egy kisbabával, s ezt ki nem állhatom.	-0.3
	Máskülönben javul a helyzet.	-0.3
	Peterrel még mindig nem barátkoztam össze.	-0.3
	Unalmas fiú. ~~~ Naphosszat lustálkodik az ágyban, olykor fúr-farag valamit, aztán újból csak szundikál. ~~~ Micsoda mafla!	-0.3
	Kint megint szép, meleg az idő, és ezt mindennek ellenére ki is használjuk, amennyire csak lehet.	-0.3
	Fent a padláson kinyitunk egy összecsukható ágyat és sütkérezünk a padláslyukon beáramló napsugarakban. ~~~ Anned ~~~  ~~~  ~~~ 1942. szeptember 2, szerda ~~~  ~~~ Drága Kittym!	-0.3
Phòng ngủ của chúng tôi cho tới nay thì trơ trụi, nhưng nhờ có cha mang về các tờ báo điện ảnh, tôi có thể dán kín các bức tường bằng các hình đẹp mắt”.	A Van Daan házaspár csúnyán összeveszett. ~~~ Sose láttam ilyet, mert apának és anyának eszébe nem jutna így kiabálni. ~~~ Pedig olyan csekélységen kaptak össze, amire kár volt egyetlen rossz szót is vesztegetni. ~~~ De hát - ki-ki a saját gusztusa szerint. ~~~ Peternek ez persze igen kellemetlen, hiszen hozzájuk tartozik. ~~~ Bár senki sem veszi őt komolyan, mert szörnyen kényeskedő és lusta. ~~~ Tegnap is kétségbeesett, mert a nyelve megkékült. ~~~ Ez a különös tünet azonban éppoly gyorsan eltűnt, ahogyan keletkezett.	-0.229167
Margot và Anne ngủ trong căn phòng dài và hẹp này, bên cạnh là căn phòng của cha mẹ.	Ma viszont sálat vett magára. ~~~ Azt mondja, megmerevedett a nyaka és a derekát is fájdítja.	-0.00535714
	De a szívére, a veséjére és a tüdejére is panaszkodik.	-0.3
	Igazi hipochonder.	-0.3
	(Ezt így hívják, ugye?)	-0.3
	Anya és Van Daanné se nagyon imádják egymást.	-0.3
Gia đình Van Pels chiếm hai phòng kia.	Van is elég ok a kelletlenségre.	0.658571
	Hogy csak egyetlen példát említsek, őnagysága három darab kivételével valamennyi lepedőjét kivette a közös fehérneműszekrényből.	-0.3
Cửa vào căn phòng được ngụy trang bằng một tủ sách xoay và trên mỗi cửa sổ đều có màn tối che phủ.	Úgy gondolja, hadd használja az egész társaság anya holmiját. ~~~ Valószínűleg meglepődne, ha anya is ugyanezt tenné.	0
	Őnagyságát továbbá a gutaütés kerülgeti, mert mindnyájan az ő porcelán étkészletét használjuk.	-0.3
	Állandóan ki szeretne bennünket hogy hová tettük a tányérjainkat.	-0.3
	Közelebb vannak hozzá, mint gondolná.	-0.3
	A padlásra, a reklámanyag mögött helyeztük el egy kartondobozban.	-0.3
	Rejtőzésünk ideje alatt a tányérjaink nem kerülnek elő, ami nagyon helyes.	-0.3
	Velem azonban mindig történik valami baleset.	-0.3
	Tegnap is darabokra törtem őnagysága egyik leveses tálját.	-0.3
	Óó - kiáltotta őnagysága dühösen - miért nem vigyázol jobban; jól tudod, hogy ez az utolsó megmaradt darabom.	-0.3
	Van Daan úr viszont az utóbbi időben mézédesen beszél velem.	-0.3
	Bánom is én! ~~~ Ma reggel anyától újra szörnyű fejmosást kaptam, pedig ki nem állhatom az ilyesmit.	-0.3
Bên trong căn phòng, mọi người phải thật thận trọng khi nấu ăn, xả rác hay dùng chiếc cầu tiêu duy nhất.	Felfogásunk pontosan és homlokegyenest ellenkezik egymással. ~~~ Apa angyali, bár néha, öt percre, ő is megharagszik rám.	-0.00132743
	A múlt héten kis változatosság köszöntött be egyhangú életünkbe, egy nőkről szóló könyvvel és Peterrel kapcsolatban.	-0.3
Vào ban ngày mọi người phải đi dớ mà di chuyển, phải thì thầm nói với nhau do e sợ bị các công nhân làm trong nhà kho bên dưới nghe thấy, bởi vì các công nhân không biết rằng trên đầu họ đang có các kẻ ẩn núp.	Tudnod kell ugyanis, hogy Peter és Margot majdnem minden könyvet elolvashat, amit Koophuis úr kölcsönöz nekünk, ez egy kivételével, amelyet a felnőttek a maguk számára tartottak fenn. ~~~ Ez azonban még jobban felcsigázta Peter érdeklődését. ~~~ Ugyan miféle titkok lehettek abban a könyvben?	-0.1
	Míg anyja az első emeleten beszélgetett, észrevétlenül elcsente s zsákmányával a padlásra ment.	-0.3
	Néhány napig nem történt semmi.	-0.3
	Van Daanné már régen tudott a fia csínyjéről, de nem árulta el.	-0.3
	Végül azonban Van Daan úr is rájött a turpisságra, a könyvet elkobozta s azt hitte, hogy az ügy ezzel el is van intézve.	-0.3
	Nem számolt fia kíváncsi természetével.	-0.3
	Mert Petert apjának erélyes fellépése egyáltalán nem térítette el szándékától.	-0.3
Các ngày buồn tẻ của mùa hè năm 1942 trôi dần qua.	Törte a fejét, hogyan juthatna ehhez a ritka, érdekes könyvhöz.	0.266667
	Közben őnagysága is tapogatózott anyánál, mi a véleménye a kérdésről.	-0.3
	Anya a könyvet nem tartotta különösen alkalmasnak Margot számára, de az volt a véleménye, hogy a legtöbb könyvet elolvashatja.	-0.3
Vào tháng 11, cô Miep tới nơi ẩn núp, báo cho mọi người biết tin rằng nha sĩ Fritz Pfeffer đang tuyệt đối cần gấp một nơi trốn tránh vì vậy chị Margot phải dọn vào ngủ trong phòng với cha mẹ và Anne chia phòng với người mới đến.	- Persze Margot és Peter között nagy a különbség - jegyezte meg anya - először is Margot leány és a lányok mindig érettebbek a fiúknál, másodszor Margot már több komoly könyvet ismer és nem töri magát olyasmi után, ami tilos, harmadszor pedig Margot sokkal műveltebb és értelmesebb, ami magasabb iskolai képzettségével magyarázható.	0.276783
	Őnagysága igazat adott anyának, de elvileg helytelennek tartotta, hogy serdülő korban levő gyerekek felnőtteknek való könyveket olvassanak.	-0.3
	Peter közben kileste, hogy mikor juthat észrevétlenül a könyvhöz.	-0.3
Như thường lệ, bốn nhân viên trung thành thay nhau tiếp tế cho các người ẩn núp sau khi các công nhân làm việc trong tòa nhà đã ra về, họ mang tới đồ ăn và các nhu yếu phẩm rất khó kiếm như xà bông, kem đánh răng, thuốc cảm aspirin.	Este fél nyolckor, amikor az egész család rádiót hallgatott a főnöki szobában, felsurrant kincsével a padlásra. ~~~ Fél kilencre vissza akarta tenni a helyére, de az olvasmány annyira lekötötte, hogy megfeledkezett az idő múlásáról s éppen akkor robogott le a lépcsőn, amikor anyja és apja beléptek a szobába. ~~~ Ami ezután történt, az előrelátható volt.	-0.109375
	Egy nyakleves, egy csattanás, egy ugrás, s a könyv az asztalra került, Peter pedig a padlásra menekült.	-0.3
Họ cũng tìm được vài cuốn sách và các tạp chí.	Ez volt a helyzet, amikor elkövetkezett a vacsora ideje.	0.276
	Peter fent maradt, senki sem törődött vele, s éhesen kellett lefeküdnie.	-0.3
	Vidáman beszélgetve fogyasztottuk vacsoránkat, amikor hirtelen átható fütty hallatszott.	-0.3
	Letettük a villát és sápadt, rémült arccal néztünk egymásra.	-0.3
	Aztán a kályhacsövön keresztül meghallottuk Peter hangját: - Hát akkor nem megyek le.	-0.3
Anne đã ghi lại như sau: “họ không hề than phiền về gánh nặng mà họ phải chịu đựng”.	Jó? ~~~ - Van Daan felugrott. ~~~ Asztalkendője lerepült a földre s rákvörös arccal kiáltotta: - Most aztán elég.	-0.1
	- Apa megfogta a karját, mert a legrosszabbtól tartott, s a két férfi együtt ment fel a padlásra.	-0.3
Anne Frank cũng hỏi tin của các bạn bè cùng gia đình của các người bạn này nhưng không bao giờ có các tin vui cả.	Hosszabb ellenkezés és rugdalózás után Petert a szobájába ráncigálták s rácsukták az ajtót. ~~~ Tovább ettünk.	-0.0109091
Qua chiếc máy truyền thanh lén lút, các người ẩn núp nghe thấy đài phát thanh BBC loan báo về các vụ trục xuất tập thể.	Őnagysága egy szelet vajaskenyeret akart készíteni szerelmetes fiának, de Van Daan úr kérlelhetetlen maradt.	0.227184
Khi tới nơi trú ẩn, ông Pfeffer cũng cho các người trong nhà này biết rằng bọn Đức Quốc Xã đã đi từng nhà săn lùng các người Do Thái.	Kijelentette: - Ha Peter nem kér azonnal bocsánatot, fent alszik a padláson. ~~~ Ez ellen tiltakoztunk, mondván, hogy a koplalás már elég büntetés.	-0.011194
	Peter meghűlhet, s nem lenne éppen kellemes orvost hívni a házba.	-0.3
Nhật ký của Anne Frank ghi như sau:	Peter volt hajlandó bocsánatot kérni.	0.282857
	Inkább felment a padlásra.	-0.3
	Van Daan úr nem törődött vele tovább, reggel pedig megállapította, hogy fia az ágyában aludt.	-0.3
	Reggel hét órakor azonban már újra a padláson volt s csak apa barátságos szavaira jött le közénk.	-0.3
	Van Daanék három napig komor képet vágtak, nem beszéltek egymással, de aztán újra ment minden a maga útján. ~~~ Anned	-0.3
		0.3
		0.3
	1942. szeptember 21, hétfő	-0.3
		0.3
	Drága Kittym!	-0.3
	Ma elmondok egyet-mást a hátsó traktus életéből.	-0.3
	Van Daanné kiállhatatlan teremtés.	-0.3
“Vào lúc trời tối, tôi thường trông rõ nhiều hàng dài các con người vô tội bị dẫn đi.	Folytonosan megpirongat, mert sokat fecsegek. ~~~ Mindig talál valamit, amivel bosszanthat bennünket.	-0.00978261
	Mostanában nem hajlandó elmosni a fazekakat, hanem ahelyett, hogy egy üvegtálkába tenné az ételmaradékot, ahogy szoktuk, meg hagyja romlani a fazékban.	-0.3
	A következő mosogatásnál azután Margot-nak hét piszkos fazekat kell elmosnia, őnagysága pedig sopánkodik: - Margot-kám, Margot-kám, bizony sok a dolgod!	-0.3
	Apával együtt családfánk felállításával foglalkozom.	-0.3
	Így elődeinkről is megtudok egyet-mást, s ez rettentően érdekel.	-0.3
	Koophuis úr minden héten hoz nekem néhány ifjú leányoknak való könyvet.	-0.3
	El vagyok ragadtatva a Joop ter Heul-sorozattól.	-0.3
	Cissy van Marxveldt könyvei általában szintén tetszenek nekem, az Egy nyári ostobaság címűt négyszer is elolvastam s még most is derülök a mulatságos részleteken.	-0.3
Họ đi vào cõi chết.	Hozzáfogtunk a tanuláshoz.	0.247826
	Sokat foglalkozom a francia nyelvvel.	-0.3
	Öt rendhagyó igét magolok be naponta.	-0.3
Tôi cảm thấy mắc tội khi còn ngủ trên chiếc giường ấm áp và hết sức hãi hùng khi nghĩ đến các bạn thân hiện nay là nạn nhân của các con quỷ dữ tợn nhất trên mặt đất.	Peter nagy sóhajtozások közepette kezdett el angolul tanulni. ~~~ Egyes iskolakönyveket csak mostanában kaptunk meg, de füzettel, ceruzával, vonalzóval és címkével bőven elláttuk magunkat, még az otthoni készletből. ~~~ Néha meghallgatom az Oranje adót. ~~~ Nemrégiben Bernát herceg beszélt. ~~~ Elmondta, hogy körülbelül januárban gyermekük születik.	-0.183034
Tất cả là nạn nhân, bởi vì họ là các người Do Thái”.	Ennek nagyon örültem, de a többiek csodálkoznak királyhűségemen.	0.285484
	Néhány nappal ezelőtt megállapították, hogy még igen tudatlan vagyok.	-0.3
	Ezért másnap alaposan nekiláttam a tanulásnak.	-0.3
	Semmi kedvem hozzá, hogy majd tizennégy-tizenöt éves fejjel beültessenek az első osztályba.	-0.3
	Azt is hozzátették, hogy jóformán egyetlen komolyabb könyvet se szabad olvasnom.	-0.3
	Anya jelenleg az Urak, nők és szolgák című regényt olvassa.	-0.3
	Ez nekem tilos, Margot-nak azonban nem.	-0.3
Sau này, Anne còn viết rằng: “Nhưng tôi sẽ không nói thêm về đề tài này.	Nekem előbb még sokat kell művelődnöm, hogy olyan legyek, mint tehetséges nővérem.	0.3
	Azután arról volt szó, hogy sejtelmem sincs a filozófiáról, pszichológiáról és fiziológiáról.	-0.3
	De jövőre talán már okosabb leszek!	-0.3
Các ý nghĩ này đủ cho tôi các cơn ác mộng”.	(A fenti nehéz szavakat gyorsan kikerestem a Koenenből.)	0.281633
