VOLTAIRE	VOLTAIRE	1.8
Chương IX	»Mit?	0.128571
 ~~~ CHÀNG NGY THƠ GIẾT MỘT LÚC HAI MẠNG NGƯỜI		-0.3
 ~~~  ~~~ Tên Issacar này là một tên nóng tính nhất trong những người Do Thái mà ta từng thấy ở Israël kể từ khi người Do Thái bị cầm tù ở Babylone[45] đến nay.	te hütlen kutya, tehát az inkvizitor még nem elég; még ez a fickó is osztozik velem!« Igy szólván hosszú tőrt húzott ki, melyet mindég magánál hordott s nem gondolva arra, hogy ellenfelének is van fegyvere, rávetette magát Candide-ra.	-0.132515
Y la lớn: “Đồ chó cái Galilée[46], mi đã chia sẻ mối tình với tên quan tòa của tôn giáo Pháp đình còn chưa đủ sao?	Ámde a mi derék westphaliai barátunk a ruházattal együtt egy szép kardot is kapott az öreg asszonytól.	0.378246
Mà lại còn thêm thằng khốn nạn này nữa?” Nói rồi, y rút một lưỡi dao nhọn mà luôn luôn y đem theo để phòng thân; nhưng y có dè đâu đối thủ của y cũng có vũ khí, đó là một đoản kiếm mà bà già đã nhét vào bộ y phục khi giao cho chàng Ngây Thơ.		-0.3
Chàng liền rút kiếm, dầu tính tình chàng hiền lành bấy lâu nay; chàng đâm tên Do Thái chết nằm sóng sượt trên sàn nhà, dưới chân cô Cunégonde.	Kardot rántott, ámbár egyébként a legszelidebb természetü volt s a következő pillanatban az izraelita holtan terült el a szép Kunigunda lábainál.	0.267626
Cô la lên: “Đức Mẹ ơi!	»Szent szüz anyánk!	0.2
Chúng ta sẽ ra sao đây?	- kiáltott a leány; mi lesz velünk?	0.1875
Một người bị giết tại nhà tôi!	Egy embert öltél meg nálam!	0.177778
Nếu công lý can thiệp thì chúng ta nguy mất!” ~~~ 	Ha a rendőrség belép, el vagyunk veszve.	-0.0434211
Chàng Ngây Thơ đáp:		-0.3
 ~~~ - Nếu triết gia Pangloss không bị treo cổ thì ông đã giúp cho chúng ta một lời chỉ bảo trong trường hợp cực đoan này, vì ông là một nhà đại hiền triết.	- Ha Panglosst nem akasztották volna fel, szólt Candide, biztosan jó tanácsot adna ebben a nehéz helyzetben, mert ő nagy filozófus volt.	0.0152174
Nay không có ông, chúng ta hãy thỉnh ý bà già. ~~~ Bà già là một người rất khôn ngoan. ~~~ Bà vừa bắt đầu cho ý kiến thì cánh cửa nhỏ bên hông mở ra.	De ha ő nincs itt, kérjünk tanácsot az öreg asszonytól.« Ez igen okos nő volt és már el is kezdte véleményét nyilvánitani, midőn egyszerre egy másik kis ajtó nyilt meg.	-0.146729
Lúc ấy là một giờ đêm, kể như bắt đầu ngày chủ nhật, là ngày của ngài pháp quan.	Éjfél után egy óra volt, a vasárnap kezdete: ez a nap már az inkvizítor urat illette.	0.246154
Ngài bước vào trong phòng; trông thấy chàng Ngây Thơ tay cầm đoản kiếm; dưới đất một tử thi nằm dài; cô Cunégonde sợ hãi, còn bà già thì đang lý luận, cho ý kiến.	Belép és ott látja a megbotozott Candide-ot karddal kezében, egy halottal a földön elterülve, Kunigundát halálra rémülve és az öreg asszonyt, amint tanácsokat osztogat.	0.268125
Lúc này chàng Ngây Thơ suy luận: “Nếu ông lớn này mà kêu lên thì chắc chắn ông ta có thể làm cho ta bị xử hỏa thiêu; cô Cunégonde cũng sẽ có thể chịu chung số phận như ta.	Ebben a pillanatban ily gondolatok cikáztak át Candide agyában: »Ha ez a szent ember most segitségért kiált, kétségtelenül máglyára fog hurcoltatni.	0.210638
Ông ta đã từng cho đánh ta tàn nhẫn.	Kunigundának is ez lenne a sorsa.	0.21
Ta lại là kẻ tình địch của ông, không cần do dự gì nữa.” Suy luận vắn tắt và mau lẹ, chàng không để cho ông quan tòa qua khỏi cơn ngạc nhiên; chàng đâm cho ông một nhát kiếm từ bên này qua bên kia bụng, và đẩy tử thi nằm bên cạnh tên Do Thái.	Szivtelenül megkorbácsoltatott; ezenfelül vetélytársam is; megölöm őt habozás nélkül.« Ez az okoskodás világos és gyors volt; és időt sem engedve az inkvizítornak arra, hogy magához térjen meglepetéséből, keresztül szurja és odalöki a zsidó mellé.	0.279012
Cunégonde liền nói: “Lại thêm một cái chết nữa.	»Ime itt a másik is, mondá Kunigunda.	0.12
Chúng ta phải đi xa nơi này; giờ chót của chúng ta đã tới.	Nem lehet már szó megkegyelmezésről; meg vagyunk átkozva, elérkezett utolsó óránk.	0.203226
Em không hiểu tại sao anh bẩm sinh là người nhu mì mà nay lại có thể trong hai phút giết một người Do Thái và một ông tòa?”	Hogyan voltál rá képes te, ki oly gyöngédnek születtél, hogy két perc alatt megölj egy zsidót és egy főpapot?	0.225
 ~~~ Chàng Ngây Thơ trả lời: “Khi người ta si tình và ghen tuông, sau khi bị pháp luật đánh đòn đau đớn, thì người ta không còn biết gì nữa!” ~~~ 	- Kedvesem, felelé Candide, ha az ember szerelmes, féltékeny és megvesszőztetésen ment át, akkor nem ismer többé magára.«	-0.128448
Bà già cất tiếng bảo cả hai người: “Hiện nay có ba con ngựa giống tốt trong chuồng ngựa, sẵn sàng yên cương.	Ekkor az öreg asszony szólalt meg: »Három andaluziai ló van az istállóban, felnyergelve és kantározva.	0.229592
Chàng Ngây Thơ hãy chuẩn bị ngựa ngay lập tức; còn cô có sẵn kim cương, ngọc vàng, châu báu.	A derék Candide vezesse elő őket.	-0.3375
Chúng ta hãy mau lên ngựa, trốn đến thành Cadix[47]; trời đang yên bể đang lặng, thật là một cuộc hành trình tươi đẹp, trong đêm trăng sáng. ~~~ Tuy mông đít tôi chỉ còn một bên, song tôi cũng có thể ngồi ngựa được”.	Urnőmnek arany és gyémánt ékszerei vannak; üljünk gyorsan lóra, ámbár én csak az egyik faromon tudok ülni és menjünk Cadixba; gyönyörü idő van és nagy élvezet a hüvös éjszakában utazni.«	-0.0305921
Chàng Ngây Thơ đưa ba con ngựa ra; chàng cùng bà già và cô Cunégonde cưỡi ngựa đi một mạch ba mươi dặm.	Candide tüstént felkantározta a három lovat és Kunigunda, az öreg asszony meg ő harminc mérföldet tesznek meg egy huzamban.	0.286364
Trong khi họ đang cao chạy xa bay thì hội thánh Sainte-Hermandad[48] đến ngôi nhà, người ta mai táng đức ngài trong một nhà thờ đẹp, còn thì người ta ném tên Issacar ra bãi rác.	Mialatt ők szöknek, a szent Hermandad megérkezik a nyári lakba: őméltóságát egy szép templomban temetik el és Issacart a szemétdombra vetik.	0.189474
Cả ba người đã tới tỉnh nhỏ Avacéna[49], ở giữa vùng núi Sierra Morena và vào cư ngụ ở một quán trọ. ~~~ Chương X	Candide, Kunigunda és az öreg asszony már a kis Avacena városkában voltak, a Sierra-Morena hegységei között és igy beszélgettek egy korcsmában:	-0.0146341
		0.3
CHÀNG NGY THƠ, CUNÉGONDE VÀ BÀ GIÀ CỰC KHỔ NHƯ THẾ NÀO KHI TỚI CADIX.	TIZEDIK FEJEZET. ~~~ Mily nyomoruságos helyzetbe jutnak Candide, Kunigunda	-0.011194
BA NGƯỜI XUỐNG TÀU VƯỢT BIỂN ~~~  ~~~ 	és az öreg asszony Cadixban; hogyan szállnak hajóra.	-0.135135
Tại quán trọ, cô Cunégonde vừa nói vừa khóc:	»Vajjon ki lophatta el aranyaimat és gyémántjaimat?	0.3
 ~~~ - Ai đã ăn cắp ngọc vàng và kim cương của tôi nè?	kérdé sirva Kunigunda; miből éljünk? ~~~ mit tegyünk?	-0.152885
Chúng ta sẽ sống ra sao đây và làm gì để sống?	Hol találok még egy inkvizítort és még egy zsidót, ki ismét pénzhez juttat?	0.176471
Đâu còn kiếm ra được người giàu có như anh Do Thái và ông quan tòa ấy, để tặng lại cho tôi những bảo vật khác nữa?		-0.3
- Than ôi!	- Istenem!	1.3
Bà già nói, tôi rất nghi ngờ ông linh mục dòng François, đêm qua cùng ngủ trọ với chúng ta trong cùng một quán ở Badajoz[50].	sóhajtott az öreg asszony, erősen gyanakodom egy tisztelendő atyára, ki tegnap Badajozban velünk egy korcsmában lakott.	0.251786
Tôi không dám ức đoán một cách táo bạo, nhưng tôi thấy ông ta vào phòng chúng ta hai lần và ông ta rời quán trọ trước chúng ta khá lâu.	Isten őrizzen meg attól, hogy elhamarkodott itéletet mondjak, de amaz kétszer is bejött szobánkba és sokáig együtt jött velünk.	0.247934
- Tôi còn nhớ, chàng Ngây Thơ nói, triết gia Pangloss thường chứng minh rằng tất cả của cải trên cõi đời đều là của chung cho mọi người, ai cũng có quyền hưởng ngang nhau.	- Istenem, sóhajtott Candide, a jó Pangloss gyakran bizonyitgatta, hogy a föld javai közös tulajdonaink, hogy mindenkinek egyenlően van joga hozzájok.	0.470553
Theo nguyên tắc ấy, thì ông linh mục phải để lại cho chúng ta một phần của cải, để chúng ta hoàn tất cuộc hành trình của chúng ta.	De ezen elvek értelmében a barátnak meg kellett volna annyit hagynia, hogy legyen miből folytatnunk az utazásunkat.	0.194286
Nhưng nay chẳng còn gì hết cả, phải chăng cô Cunégonde xinh đẹp của tôi?	Tehát semmid sem maradt, kedves Kunigundám?	0.0219512
- Không còn một xu nhỏ. ~~~ Cô đáp.	- Egy árva fillérem se, mondá a leány.	0.148286
- Vậy thì phải làm sao đây?	- Mihez fogjunk hát?	0.726316
chàng hỏi.	kérdé Candide.	0.230769
- Chúng ta hãy bán một trong ba con ngựa của chúng ta, bà già bàn vậy.	- Adjuk el az egyik lovat, mondá az öreg asszony; én a kisasszony mögött fogok guggolni, ámbár csak az egyik ülepemen tudok ülni s igy majd eljutunk Cadixba.«	0.158095
Tôi sẽ ngồi trên con ngựa của cô nương, sau lưng cô và chúng ta sẽ tới Cadix.	Ugyane szálláson volt egy benedekrendi rendfőnök, ez jó olcsón megvette a lovat.	0.276316
Tại quán trọ, lúc ấy có một tu viện trưởng dòng Thánh Benoit nhận mua con ngựa với giá rẻ.	Candide, Kunigunda s az öreg asszony átmentek Lucenan, Chillason, Lebrixán s végre Cadixba érkeztek.	0.280645
Nhờ vậy mà chàng Ngây Thơ, Cunégonde và bà già di qua Lucena, Chillas, Lebrixa, và cuối cùng đến Cadix.	Ott éppen egy hajót szereltek fel és csapatokat toboroztak, hogy becsületre tanitsák Paraguayban a főtisztelendő jezsuita atyákat, kiket azzal vádoltak, hogy egyik bandájokat Spanyolország és Portugália királyai ellen fellázitották Szent-Szakramento városa mellett.	-0.126923
Tại đây người ta đang trang bị cho một đoàn tàu và tập trung quân lính để đàn áp những linh mục dòng Tên mà người ta tố cáo là xách động dân chúng xứ Paraguay chống lại vua Y Pha Nho[51] và vua Bồ Đào Nha ở gần thành phố Thánh Thể[52], chàng Ngây Thơ vì đã phục vụ trong quân đội Bảo Gia Lợi nên được thâu dụng; trước mặt vị tướng chỉ huy nhóm quân sĩ bé nhỏ, chàng biểu diễn tài nghệ một cách khôn khéo, lanh lẹ, uy nghi, đến nỗi chàng được chỉ huy một liên đội bộ binh. ~~~ Thế là chàng được chức đại úy.	Candide, ki a bulgárok közt katonáskodott, a kis hadsereg generálisa előtt annyi kellemmel, gyorsasággal, ügyességgel, büszkeséggel és szakavatottsággal mutatta be a bulgár fegyver­gyakor­latokat, hogy azonnal rábizták egy gyalogos század parancsnokságát.	-0.162146
Chàng xuống tàu với cô Cunégonde, bà già, cùng hai người hầu cận và hai con ngựa giống tốt mà chàng đã lấy của ngài pháp quan Bồ Đào Nha.	Tehát kapitány lett; hajóra száll Kunigundával, az öreg asszonnyal, két szolgával s a két andaluziai lóval, mely azelőtt Portugália nagy inkvizitorának a tulajdona volt.	0.275676
Trong khi vượt biển, ba người bàn luận về triết lý của Pangloss.	A hajózás alatt sokat gondolkoztak a szegény Pangloss filozófiáján.	0.277273
Chàng Ngây Thơ nói: ~~~ 	»Más világ felé evezünk, mondá Candide.	-0.117391
- Chúng ta sắp đến một thế giới khác; có lẽ tại đó tất cả mọi việc đều hoàn hảo.	Ebben az uj világban biztosan minden jól van; mert azt meg kell adni, hogy a mi világunknak ugy fizikai, mint erkölcsi állapota sok panaszra ad okot.	0.19375
Vì chúng ta phải nhận rằng trong thế giới của chúng ta, người ta phải than phiền một chút về phương diện vật chất và tinh thần. ~~~ Cô Cunégonde nói:	- Szivemből szeret­lek, mondá Kunigunda; de a lelkem még teljesen meg van rendülve mindattól, amit láttam és tapasztaltam.	-0.0342105
 ~~~ - Em yêu anh hết lòng, nhưng em còn vương vấn trong lòng về những việc đã trông thấy, đã bị thử thách.	- Minden jóra fordul, válaszolá Candide; ebben az uj világban a tenger is jobb, mint Európában, sokkal szelidebb és a szelek is állandóbbak: biztosan ez a lehető legjobb világ.	-0.00568182
- Mọi việc sẽ tốt hơn, chàng Ngây Thơ cãi lại.	- Adja Isten, hogy ugy legyen!	0.428571
Biển cả của thế giới mới đã thấy tốt hơn những biển cả của u châu chúng ta; nó yên lặng, và ít gió lớn[53].		-0.3
Chắc chắn Tân Thế giới sẽ là thế giới hoàn hảo hơn tất cả các thế giới khác. ~~~ Cô Cunégonde nói:	mondá Kunigunda; de én olyan rettentően szerencsétlen voltam amabban, hogy alig tudok már reménykedni.	-0.01
 ~~~ - Cầu Chúa cho được như vậy, nhưng em đã quá khổ sở nên lòng em đóng kín, không còn để cho hy vọng nào lọt vào. ~~~ Bà già xen vào nói: ~~~ 	- Még te is panaszkodol, mondá az öreg asszony; oh Istenem, hátha még olyan szerencsétlenségeken mentél volna át, mint én.«	-0.116872
- Cô nương than phiền số phận nhưng cô nương đã không gặp những đau khổ bằng tôi.		-0.3
Cunégonde muốn bật cười vì thấy bà già nói chơi; sao bà lại dám quả quyết là khổ hơn cô, nên cô nói lại với bà: ~~~  ~~~ - Bà ơi!	Kunigunda nevetésben tört ki és nagyon tréfásnak találta ezt a jámbor öreg asszonyt, ki azt állitja, hogy ő szerencsétlenebb nála: »Ugyan, ugyan!	-0.1104
Tôi chỉ thấy bà khổ hơn tôi nếu bà đã bị hai tên Bảo Gia Lợi hãm hiếp, nếu bà bị đâm hai nhát dao vào bụng, nếu người ta phá tiêu hai tòa lâu đài của bà, nếu người ta giết trước mắt bà hai người mẹ và hai người cha, và nếu bà đã nhìn thấy hai người yêu của bà bị đánh trong một cuộc lễ hòa thiêu. ~~~ Cần phải thêm rằng tôi sinh ra dòng dõi nam tước với 72 đời quý tộc, mà sau phải đi làm chị bếp.	jóságos nénikém, hacsak nem két bulgár követett el rajtad erőszakot és nem kétszer szurt hasba, hacsak nem kétszer rombolták le kastélyaidat, ha nem két anyádat és két atyádat fojtották meg a szemed előtt és ha nem két szeretődet láttad a máglya előtt megkorbácsolni - ha mindezen nem mentél keresztül, akkor nehezen versenyezhetel velem: gondold el még, hogy én bárónőnek születtem, és hetvenkét őssel dicsekedhetem és hogy egészen a szakácsnő mesterségéig sülyedtem.	-0.00381062
- Thưa cô nương, bà già đáp, cô nương không biết dòng dõi của tôi; nếu tôi nói rõ ra thì chắc là cô nương phải ngưng hết lời phán đoán của cô nương.	- Kisasszonykám, válaszolt az öreg asszony, te nem is sejted az én származásomat; és ha megmutatnám neked az ülepemet, nem beszélnél igy és nem hamarkodnád el a sorsomról való itéletet.«	0.3727
Lời của bà già gây một sự tò mò cực điểm trong đầu óc của cô Cunégonde và chàng Ngây Thơ. ~~~ Chương XI		-0.3
		0.3
CU CHUYỆM CỦA BÀ GIÀ ~~~ 	TIZENEGYEDIK FEJEZET.	-0.0142857
 ~~~ Bà già thuật lại cuộc đời của bà:	Az öreg asszony története.	-0.0777778
 ~~~ “Hồi trước mắt tôi đâu có toét nhoèn và viền đỏ như ngày nay, mũi tôi đâu có sa xuống tới gần cằm, và tôi đâu có phải là tôi đòi. ~~~ Tôi là con gái của Đức Giáo hoàng Urbain thứ Mười và công chúa xứ Palestrine[54].	»Nem volt mindég ilyen szintelen és kivörösödött szemem, mint most; nem jártam mindég ily leeresztett orral; és nem voltam mindég szolgáló; X. Orbán pápának és Palesztrina hercegnő­jé­nek a leánya vagyok.	-0.118687
Tôi được nuôi dưỡng cho tới mười bốn tuổi trong một cung điện mà nếu so sánh thì các lâu đài của hàng nam tước nước Đức của các ông chỉ đáng là chuồng ngựa.	Tizennégy éves koromig olyan palotában neveltek, hogy mellette a te német báróidnak kastélyai még istállószámba sem mehettek volna és egyetlen egy ruhámnak több értéke volt, mint Westphalia összes kincseinek.	0.27
Một cái áo dài của tôi trị giá hơn tất cả những bảo vật lộng lẫy của tỉnh Westphalie.		-0.3
Lớn lên, tôi càng đẹp, càng duyên dáng, càng tài ba; ở giữa những cuộc vui chơi, tôi được hưởng những sự tôn kính và có tương lai sán lạn.	Igy növekedtem szépségben, bájosság­ban, tehetségem kifejtésében, öröm, tisztelet és remény között; akkor már szerelmet keltettem; keblem is kifejlődött s milyen kebel!	0.272549
Hẳn là tôi gợi tình, ngực tôi đầy đặn; mà ngực thế mới là ngực chứ!		-0.3
Trắng trẻo, săn chắc, có dáng như ngực của Vệ nữ Médicis; và cặp mắt mới đẹp làm sao, mí mắt mới đẹp làm sao!		-0.3
Lông mày mới đen làm sao!	fehér és telt, mint a medici Vénuszé!	0.2
Ánh long lanh loé lên trong mắt tôi át hẳn tia sáng long lanh của các vì sao, như những thi sĩ chỗ tôi từng ca ngợi.	és a szemeim milyenek voltak s a szempilláim és fekete szemöldökeim!	0.05625
Những thị tì thay quần áo cho tôi đều phải ngây ngất khi nhìn phía trước hoặc phía sau của tôi.	milyen lángok lobogtak szemeim­ben, hogy elhomályositották a csillagok ragyogását is - igy mondták vidékünk költői.	0.274038
Tất cả những người đàn ông có lẽ đều muốn biến thành những thị tì ấy.		-0.3
“Về sau, tôi đính hôn với một ông hoàng tối cao xứ Massa-Carrara[55] cũng đẹp như tôi, tính tình dịu hiền và khả ái, thông minh lại diễm tình.	Az asszonyok, kik öltöztettek és vetkőztettek, extázisban voltak, ha - akár elől, akár hátul - megtekintettek és minden ember szeretett volna az ő helyökben lenni.	0.294079
Tôi yêu chàng như là mọi người yêu đương lần đầu tiên, với lòng nồng nhiệt.	Menyasszonya lettem Massa-Carrara uralkodó hercegének.	0.101887
Hôn lễ được chuẩn bị, thật là huy hoàng, chưa bao giờ thấy: Những cuộc vui được mở ra, nào hội hè, nào đua ngựa, những cuộc hát triền miên.	Micsoda herceg volt: oly szép, mint én, csupa kedves­ség, csupa báj, ragyogó szellemü és szerelemtől izzó; szerettem őt, ugy ahogy először lehet szeretni, bálványoztam őt, odavoltam érte.	0.257962
Trong toàn quốc Ý Đại Lợi các thi sĩ tặng tôi những bài sonnet[56] mà không bài nào là tầm thường. ~~~ Đang khi tôi lên đến đỉnh điểm của hạnh phúc thì một bà hầu tước già, trước kia là tình nhân của ông hoàng ấy, mời ông đến nhà dùng sôcôla[57].	Már megvoltak a mennyegzőre való előkészületek: hallatlan pompával, fényesen ment volna végbe; fényes ünnepeket, lovasjátékokat rendeztek, szindarabokat játszottak a tiszteletemre, egész Itáliában szonetteket irtak hozzám s mondhatom, hogy egyik jobb volt, mint a másik.	-0.00758755
Ông hoàng lăn ra chết sau chưa đầy hai giờ quằn quại đau đớn. ~~~ Song việc này chỉ là việc nhỏ.	Már csaknem boldogságom pillanatához jutottam, midőn egy vén márkinő, ki hercegemnek szeretője volt, meghivta őt egy csésze csokoládéra: két óra alatt iszonyatos görcsök közt szenvedett ki a herceg: de ez még semmi.	-0.142788
Thân mẫu của tôi thất vọng và dầu không đau khổ bằng tôi, bà cũng muốn đi xa ít lâu để tránh nơi buồn thảm.	Anyám e kétségbeejtő helyzetben, bár nem volt annyira lesujtva mint én, menekülni akart egy időre a szomoruság gyászos szinhelyéről.	0.2825
Bà có một thửa đất rất đẹp ở gần tỉnh Gaètes[58]; mẹ con tôi dùng một chiến thuyền ra đi, một chiến thuyền mạ vàng như bàn thờ thánh Pierre ở La Mã.	Gyönyörü birtoka volt Gaëta vidékén; egy hazai hajóra szálltunk fel, melyet oly dusan diszitett az arany, akár a római Szent Péter templom oltárát.	0.241727
Bỗng nhiên một tàu cướp biển ở Salé[59] xông tới và tràn ngập chiến thuyền của chúng tôi. ~~~ Quân lính của chúng tôi chống trả như lính của giáo hoàng, nghĩa là bọn chúng đều quỳ gối, bỏ vũ khí, đầu hàng, xin tha chết.	Egy szalei kalóz üldözni kezd és utolér bennünket; katonáink ugy védekeztek, mint az a pápa katonáihoz illik; fegyvereiket eldobálva valamennyien térdre vetették magukat és könyörögtek a kalóznak, hadd vehessék fel a halotti szentségeket utolsó órájokban.	-0.00248963
“Bọn giặc biển liền bóc lột chúng tôi, khiến chúng tôi mình trần như nhộng.	Egy-kettőre meztelenre vetkőztették őket, mint a majmokat, anyámat és az udvarnőket is, engem hasonlóképen.	0.241379
Thân mẫu của tôi, những thị tì và cho đến cả tôi cũng bị nữa. ~~~ Bọn cướp biển lột quần áo chúng tôi mau lẹ khác thường.	Valóban bámulatos, mily buzgalommal tudták a kalózok az embereket le­vetkőztetni; de legjobban az lepett meg, hogy ujjaikat olyan helyre is bedugták, ahova mi asszonyok rendszerint csak apró csövecskéket engedünk betenni.	-0.0733577
Có điều làm cho chúng tôi ngạc nhiên hơn nữa là chúng thọc tay vào chỗ kín của chúng tôi, nơi mà phụ nữ chỉ thường thọc “mỏ vịt”.	Ez az eljárás nekem nagyon különösnek tünt; lám, mennyire tudatlan az ember, ha még nem forgott a nagyvilágban.	0.173077
Hành động ấy rất kỳ lạ đối với tôi. ~~~ Sau đó tôi mới hiếu rằng chúng muốn tìm xem chúng tôi có giấu hột xoàn không; đó là một tục lệ đã được đặt ra từ thời sơ cổ trong những nước bán khai mà dân chúng phiêu lưu ngoài biển[60].	Csakhamar megtudtam, hogy azt akarták ily módon megvizsgálni, vajjon nem rejtettünk-e el ama bizonyos helyre néhány darab gyémántot; emberemlékezet óta ez a szokás azoknál a müvelt népeknél, melyek tengerre szoktak szállni.	-0.000717703
Tôi cũng được biết rằng những hiệp sĩ tu hành ở đảo Malte[61] không bao giờ bỏ qua tục lệ ấy khi họ bắt được người Thổ Nhĩ Kỳ dù là trai hay gái. ~~~ Đó là một quy định trong quyền con người mà người ta không bao giờ vi phạm.	Megtudtam, hogy a hithű maltai lovagok sem mulasztják ezt el, valahányszor törököket vagy török nőket ejtenek fogságba: oly köve­telménye ez a nemzetközi jognak, melyet sohasem sértettek meg.	-0.0155488
“Tôi khỏi phải nói, các bạn cũng thừa hiểu một thiếu nữ cùng mẫu thân bị bắt làm nô lệ, đưa đến Maroc, thì cực khổ biết bao: Các bạn cũng ý niệm được chúng tôi đau đớn thế nào trong chiếc tàu của bọn giặc biển.	Nem is akarom ecsetelni, mily keserves dolog egy fiatal hercegnőre, mikor anyjával együtt Marokkóba hurcolják rabszolgaságba; elgondolhatjátok, mennyi megaláztatást kellett szenvednünk a kalóz hajóján.	0.221875
Thân mẫu của tôi hồi ấy còn rất đẹp; những thị tì của chúng tôi, những phụ nữ hầu hạ công việc trong phòng, có nhan sắc mà người ta không bao giờ có thể thấy được trong toàn cõi Phi châu. ~~~ Riêng tôi, thì tôi có sắc đẹp mê hồn, duyên dáng đặc biệt và hãy còn trinh trắng.	Anyám még nagyon szép volt, udvarhölgyeink, sőt egyszerü komornáink is oly bájosak voltak, hogy egész Afrikában nem lehetett hozzájok foghatókat találni; ami engem illet, én elbájoló voltam a szépség és kellemesség teljes ragyogásában és - még érintetlen voltam: nem sokáig maradtam az; az ártatlanság e virágát, mely a massa-carrarai szép hercegnek nyilt, a kalóz kapitány szakitotta le: ez az utálatos néger még abban a szent hitben ringatta magát, hogy nagyon megtisztelve érezhetem magam.	-0.0802676
Nhưng tôi không thể giữ được bao lâu: Bông hoa tươi thắm để dành cho ông hoàng xứ Massa-Carrara, nay bị tên tướng cướp biển chiếm đoạt.	Mondhatom, hogy Palestrina hercegnőjének és nekem nagyon erőseknek kellett lennünk, hogy kibirjuk mindazt, ami Marokkóba való érke­zésünkig reánk várt!	0.291837
Tên này là một thằng mọi da đen ghê tởm; thế mà nó còn tưởng là hân hạnh cho tôi lắm đó.		-0.3
Tất nhiên thân mẫu tôi và tôi phải khỏe mạnh lắm mới có thể chịu đựng được những cuộc thử thách cho đến khi tới Maroc.		-0.3
Chúng ta hãy bỏ qua những việc không đáng nhắc lại ấy.	de hagyjuk ezeket; olyan mindennapi dolgok ezek, hogy nem is érdemes róluk beszélni.	0.22623
“Khi chúng tôi tới nơi thì Maroc đang chìm đắm trong máu lửa: năm mươi người con trai của hoàng đế Muley Ismaël[62] có mỗi người một phe đảng, khiến cho trong nước xảy ra năm mươi cuộc nội chiến, giữa những người da đen, giữa những người da xạm và giữa những người lai hai giống.	Marokkó vérben uszott, amikor mi odaérkeztünk: Muley-Ismaël császárnak ötven fia volt és mindegyiknek külön pártja; ennek eredményekép ötven polgárháboru ütött ki, melyben feketék feketék ellen, feketék a barnabőrüek ellen, barnabőrüek barnabőrüek ellen, mulattok mulattok ellen küzdöttek: szakadatlan mészárlás volt az egész birodalomban.	0.274593
Thật là một cuộc tàn sát liên tục trong toàn cõi đế quốc.	Alighogy partra szálltunk, midőn egy, az én kalózommal ellenséges fekete csapat el akarta ragadni zsákmányát.	0.12
“Chúng tôi vừa lên bờ thì những tên da đen của một phái thù địch với phe hải khấu của tàu tôi, chạy đến cướp chiến phẩm.	A gyémántok és aranyok után mi voltunk a legértékesebb holmi: oly ádáz küzdelemnek voltam szemtanuja, hogy erről nektek halvány sejtelmetek sem lehet az európai klima alatt.	0.255
Chúng cướp kim cương, vàng bạc, rồi sau đến con người chúng tôi, mà chúng coi cũng là quý vật đáng giá. ~~~ Tôi được chứng kiến cuộc chiến đấu dữ dội chưa bao giờ có thể thấy dưới trời u của các bạn. ~~~ Người phương Bắc không có máu hung hăng.	Az északi népeknek nincs elég forró vérök; és nem bolondulnak ugy a nőkért, mint Afrikában; ugy látszik, hogy az európaiaknak tej folyik az ereikben; az Atlasz hegység és a környező országok lakosainak pedig tűz és vitriol.	-0.107212
Họ không phát rồ phát dại vì phụ nữ trong khi sự rồ dại ấy là phổ biến ở châu Phi.	Az oroszlánok, tigrisek és kigyók dühével harcoltak: igy akarták eldönteni, kiknek jussunk a birtokába.	0.280645
Nếu trong huyết quản của người u châu có sữa thì huyết quản của dân miên núi Atlas[63] và các xứ lân cận lại có lửa. ~~~ Họ đánh nhau cuồng nhiệt như những con sư tử, những con cọp, những con rắn địa phương; kẻ nào thắng thì được chiếm đoạt chúng tôi.	Egy mór ragadta meg anyámat a jobb karjánál fogva, egyik hadnagyunk viszont a balkarjánál fogva tartotta; egy mór katona egyik, egy kalóz a másik lábát ragadta meg: csaknem valamennyi udvar­hölgyünknek ez lett a sorsa, négy-négy katona huzta őket négy felé.	-0.0258403
Một thổ dân nắm cánh tay mặt của mẫu thân tôi, trong khi viên phó thuyền trưởng của chiếc tàu chở tôi, giữ cánh tay trái; một binh sĩ địa phương giằng lấy một chân của bà, trong khi một tên giặc nắm lấy chân còn lại. ~~~ Những thị tì của chúng tôi hầu hết cũng bị tranh giành, xâu xé giữa bốn tên lính như thế. ~~~ Viên thuyền trưởng của tôi giấu tôi đằng sau lưng; y cầm một thanh mã tấu chém tất cả mọi người xông đến.	Kapitányom engem maga mögé rejtett, tőr volt kezében és mindenki halálfia lett, ki dühével szembe szállt: végül magam előtt kellett látnom összes udvarnőimet, anyámmal együtt széttépve, szerte szaggatva, elkinozva ama szörnyetegek által, kik mind maguknak követelték őket; a foglyok, társnőim, azok, akik elrabolták őket, katonák, matrózok, feketék, barnabőrüek, fehérek, mulattok s végül az én kapitányom is, mindnyájan ott pusztultak el és én a rémülettől félholtan maradtam ott a haldoklók testein.	-0.142433
