NGỌN HẢI ĐĂNG NƠI CUỐI TRỜI	﻿ ~~~ JULES VERNE	-0.16875
Vào thời kỳ này, chưa có các hải đăng hoạt động bằng khí đốt hay điện khí.	Ebben az időben a világítótornyok még nem széngázzal vagy elektromos árammal működtek.	0.296512
Với vị trí của một hoang đảo xa xăm, mọi liên lạc với đất liền đều khó khăn, thì phải chọn cách đốt nào đơn giản và ít đòi hỏi sửa chữa nhất; và người ta đã chọn phương pháp đốt đèn bằng dầu với tất cả các cải tiến mà khoa học cũng như nền công nghiệp thời đó cho phép.	Különben is, e távoli szigeten, melynek körülményes volt az összeköttetése a legközelebbi államokkal is, önként adódott a legegyszerűbb és legkevésbé javításigényes megoldás: az olaj­világítás, amelyet a korabeli tudomány és ipar legkorszerűbb vívmányaival tökéletesítettek.	0.263177
Tóm lại, tầm xa mười hải lý của đèn là vừa đủ.	Mindent egybevetve, ez a tízmérföldes hatósugár elegendő volt.	0.273684
Nó giúp cho các tàu thuyền đến được eo Lemaire dễ dàng cho dù tàu đi từ hướng nào lại cũng được.	Az északkelet, kelet és délkelet felől érkező hajóknak bőven maradt terük, hogy a Le Maire-szoros felé vegyék az irányt, vagy hogy dél felől kerüljék meg a szigetet.	0.166667
Mọi hiểm nguy đều được loại trừ nếu các tàu thuyền tuân thủ nghiêm nhặt các hướng dẫn do cấp thẩm quyền hàng hải phát hành.	Minden veszélyt elháríthattak, ha a tengerészeti hatóság által kiadott szabályzatot pontosan megtartották: az utóbbi esetben a toronynak észak-északnyugati, az előbbiben pedig dél-délnyugati irányban kellett lennie a hajóhoz képest.	0.13007
Ngoài ra, trong những trường hợp rất hiếm hoi mà các tàu thuyền gặp phải, đó là những khi tàu cần vào neo đậu trong vịnh Elgor, lúc đó hải đăng sẽ giúp tàu vào vịnh dễ dàng.	A San Juan-fokot és a Several - vagy a Fallows - földnyelvet idejében meg tudták így kerülni - az előbbit bal, az utóbbit jobb felől - anélkül, hogy a szél vagy az áramlatok a sziklákhoz csapták volna a hajót.	0.298404
Trong trường hợp trở về đất liền của chiến hạm Santa-fé đã nói trên, nó có thể rời cái vũng nhỏ ngay trong ban đêm.	Ezenkívül, ha nagy ritkán egy hajó az Elgor-öbölben kényszerült volna kikötni, minden esélye megvolt, hogy a toronyfény irányában horgonyzóhelyhez jusson.	0.251163
Vì chiều dài của vũng chỉ là ba hải lý, tính đến đầu mũi San - Juan, mà tầm xa của hải đăng những mười hải lý, chiếc tuần dương hạm còn được chiếu sáng thêm bảy hải lý nửa trước khi đi vào khu bờ đá dốc đứng của đảo.	Visszatértekor a Santa Fé még éjjel is könnyedén horgonyt vethet a kis öbölben. ~~~ Mivel az öböl három mérföld hosszú volt a San Juan-fokig, és a fénykéve tíz mérföldre ér el, az ágyúnaszádnak hét mérföldje van a sziget partfaláig.	-0.0175676
Ngày trước, các hải đăng thường dùng những chiếc gương lõm làm bộ phận phản quang, như thế rất bất tiện vì gương hấp thụ gần một nửa lượng ánh sáng phát ra.	Egykor a világítótornyokat parabolatükrökkel látták el, amelyeknek az volt a nagy hátrányuk, hogy a kibocsátott fénynek legalább a felét elnyelték.	0.222378
Nhưng sự tiến bộ của khoa học đã giải quyết được nhiều thứ trong đó có vấn đề trên.	De mint mindenütt, a haladás ezen a téren is éreztette hatását.	0.1
Giờ đây người ta đã thay bằng các loại kính khúc xạ để tập trung ánh sáng; và với kính này chỉ một phần rất nhỏ ánh sáng bị mất đi.	Ekkoriban már fénytörő tükröket kezdtek el használni, amelyek a lámpák fényerejét csak nagyon kis mértékben gyengítették.	0.233607
Dĩ nhiên là ngọn hải đăng nơi cuối trời có một chùm sáng cường độ không đổi.	Magától értetődik, hogy a világvégi világítótorony mozdulatlan fényt szolgáltatott.	0.289655
Cũng không sợ có viên thuyền trưởng nào lại lầm nó với một nguồn sáng khác, bởi vì suốt dọc bờ biển này, kể cả ở mũi Horn nữa, không nơi nào có hải đăng.	Nem kellett attól tartani, hogy egy hajóskapitány összetévesztheti valamilyen más fényforrással, már csak azért sem, mert ezen a környéken nem is volt, sőt, ahogy már említettük, még a Horn-fokon sem.	0.274138
Cũng không cần thiết phải làm cho nó đặc biệt gì hơn, chẳng hạn như cho nó luôn nhấp nháy hoặc là cho nó sáng rực hẳn lên.	Éppen ezért, nem kellett alkalmazni azokat a szükségképpen kényes, és - a pusztán három őr által lakott szigeten - nehezen javítható berendezéseket, amelyek a fényt - megkülönböztetés céljából villogtatták volna.	0.133083
Muốn thế lại phải làm thêm các cơ phận phụ, vừa cồng kềnh, vừa khó sửa chữa.	A fényszóró kettős szellőzésű lámpákkal volt felszerelve, amelyekben a lámpabelek körkö­rösen helyezkedtek el.	0.223333
Bộ phận phát sáng của hải đăng là tập hợp nhiều ngọn đèn đặc biệt có thể phát ra một chùm tia sáng rất mạnh ở ngay tiêu điểm của hệ thống thấu kính.	A láng, amely kis térfogatban nagy fényerőt szolgáltatott, így majdnem pontosan a lencsék fókuszában helyezkedett el.	0.141964
Hệ thống dẫn dầu để cung cấp cho đèn được thiết kế theo kiểu đặc biệt nên không bao giờ bị thiếu.	A lámpákat a Carcel-lámpáéhoz hasonló rendszer látta el bőségesen olajjal.	0.14
Còn hệ thấu kính được cấu tạo bởi những thấu kính sắp theo hình bậc thang phần trung tâm có hình dạng bình thường, nhưng bao quanh nó là những hình vành khuyên ghép lại để tạo thành một thấu kính và do đó chùm ánh sáng sau khi phản chiếu qua hệ thống này sẽ là một chùm tia sáng song song cực kỳ rõ.	Ami a fényszóró belsejében lévő fénytörő szerkezetet illeti, az egy lencsesorozatból állt, amelyet egy szokásos alakú központi üveg és körülötte egy sor közepes vastagságú gyűrű alkotott; az utóbbiak alakja olyan volt, hogy közös gyújtópontjuk legyen.	0.210121
Hôm tàu rời đảo, thời tiết lại tốt nên viên thuyền trưởng có thể xác nhận là vị trí của ngọn đèn cũng như vận hành của đèn không cần phải điều chỉnh điểm nào nữa cả.	Ilyen körülmények között a párhuzamos fénysugaraknak a lencserendszer mögül kibocsátott kévéje a lehető legjobb látási viszonyokat biztosítva hagyja el a szerkezetet.	0.241104
Rõ ràng là đèn hoạt động tốt phụ thuộc hoàn toàn vào tính chính xác và sự chăm sóc kỹ lưỡng của đội gác đèn, miễn là bảo trì đèn cho tốt.	Az ágyúnaszád parancsnoka, aki viszonylag tiszta időben hagyta el a szigetet, megállapíthatta, hogy az új világítótorony telepítésében és működésében semmi kifogásolnivaló nem található.	0.242675
Đấy là việc thay bấc đèn cho cẩn thận, cho thêm dầu đốt đúng lúc với tỷ lệ thích hợp, rồi điều chỉnh các gương phản chiếu cho đúng, tắt mở đèn đúng lúc hoàng hôn và bình minh, và nhất là không được rời mắt khỏi đèn một giây phút nào và nếu thế có thể nói ngọn hải đăng đã đem lại lợi ích lớn cho ngành hàng hải ở vùng biển xa xôi của Đại Tây dương này thì không còn nghi ngờ gì nữa, đấy là nhờ vào thiện chí và lòng hăng say của Vasquez cùng với hai người bạn của ông ta.	Nyilvánvaló, hogy a torony jó működése csak a toronyőrök pontosságától és éberségétől függött. ~~~ Ha kifogástalan állapotban tartják a lámpákat, ha gondosan cserélik a kanócokat, ha vigyáznak, hogy megfelelő mennyiségű olaj kerüljön a szerkezetbe, ha a lencsék karman­tyúi­nak kiengedésével vagy meghúzásával megfelelően szabályozzák a szelelést - ha napfelkelte­kor eloltják, napnyugtakor meggyújtják a fényt -, és ha sohasem lankad aprólékos figyelmük, akkor ez a világítótorony rendkívüli szolgálatot tehet a hajózásnak az Atlanti-óceán e távoli vidékén. ~~~ Egyébként Vásquez és két társa jószándékát és buzgóságát nem lehetett kétségbe vonni.	-0.102852
Sau một cuộc tuyển lựa gắt gao giữa một số lớn các ứng cử viên, cả ba người qua những nhiệm vụ đã được giao trong quá khứ, họ đã chứng tỏ được lòng tận tâm, sự can đảm và sức chịu đựng của mình.	Szigorú feltételeknek kellett megfelelniük, hogy éppen őket válasszák ki a nagyszámú jelentkező közül, de korábbi beosztásukban mindhárman bizonyították már lelkiismeretes­ségüket, bátorságukat és kitartásukat.	0.281776
Cũng không phải là vô ích khi nhắc lại điều này: tổ gác đã được bảo đảm an toàn mặc dầu hòn đảo Đa Quốc gia này ở rất xa bờ, nó cách Buenos Aires ngàn rưỡi hải lý là nơi duy nhất có tàu tiếp tế đi ra đảo.	Felesleges megismételnünk, hogy bár az Államok-sziget igen távol, ezerötszáz mérföldnyire volt Buenos Airestől, s máshonnan nem érkezhetett élelem vagy segítség, a három toronyőr mégis teljes biztonságban érezhette magát.	0.38817
Đám thổ dân Fuégiens và Pécherais chỉ ghé đảo những khi trời tốt và cũng chỉ ở lại đó ngắn ngày. ~~~ Với đám thổ dân nghèo đói ấy thì cũng chẳng có gì phải lo ngại.	Az a néhány tűzföldi, vagy pecsera indián, aki az enyhe évszakban néha átkelt ide, soha nem tartózkodott itt hosszú ideig, de ezek a nyomo­rultak amúgy is teljesen ártalmatlanok.	-0.0163636
Sau khi đánh cá xong, họ gấp rút băng qua eo biển Lemaire để về lại Đất lửa hoặc là tới những hòn đảo khác trong vùng.	Miután befejezik a halászatot, sietve visszatérnek a Le Maire-szoroson át a Tűzföld partvidékére, vagy valamelyik szigetre.	0.269231
Còn những người lạ mặt khác thì ở đây chưa từng thấy bao giờ.	Más idegenek jelenlétét soha nem észlelték a vidéken.	0.192453
Bờ biển của đảo quá hiểm trở nên không thuyền bè nào dại dột vào đây để tìm chỗ ẩn náu trong khi có rất nhiều chỗ tốt hơn ở trong vùng Magellan này.	A hajósok túlságosan is tartottak a sziget partjaitól; biztonsá­gosabb és könnyebben megközelíthető menedéket találhattak a Magellán-szigettenger más pontjain.	0.28481
Tuy nhiên, người ta cũng đã đề phòng trong trường hợp có người lạ xâm nhập vịnh Elgor.	Mégis megtettek minden óvintézkedést arra az esetre, ha gyanús alakok vetődnének az Elgor-öbölbe.	0.293684
Các công trình xây dựng phụ của ngọn hải đăng đều có cửa rất chắc chắn luôn được khóa ở bên trong và cũng không ai có thể phá được những tấm lưới chắn các cửa sổ.	A toldaléképületet belülről zárható vastag ajtók védték, és nem lehetett volna betörni a lakóhelyiség és a raktárak ablakaira erősített rácsokat sem.	0.219463
Ngoài ra, tổ gác còn được trang bị súng các-bin, súng lục với đầy đủ đạn dược.	Ezen kívül Vásqueznek, Moriznak és Felipének több puska és pisztoly állt rendelkezésére, és töltényben sem szenvedtek hiányt.	0.2
Sau cùng, ở cuối hành lang dẫn đến chân tháp đèn, người ta có làm một cửa sắt vô cùng kiên cố.	Végül a torony lábához vezető folyosó végére vasajtót állítottak be, melyet nem lehetett volna betörni vagy szétzúzni.	0.265714
Còn như nếu có ai đó muốn xâm nhập tháp đèn bằng lối khác thì làm sao họ có thể chui qua những lỗ châu mai đục dọc theo cầu thang đã được những thanh sắt xây chắn bên ngoài.	S hogyan is lehetett volna másképp a toronyba bejutni, hiszen még a csigalépcső keskeny lőréseit is szilárd keresztvasak védték, a fényszórót körülvevő kör­fo­lyosót pedig legfeljebb a villámhárító földelőhuzalján felmászva lehetett volna csak elérni?...	0.2
Còn nếu muốn vào bằng ngã hành lang vòng bên ngoài đèn thì lại bị chắn bởi những sợi dây chắn bảo vệ cột thu lôi.	Ezek voltak tehát azok a rendkívüli jelentőségű munkálatok, amelyeket az argentin kormány felügyelete alatt vittek végbe az Államok-szigeten.	0.27874
Đấy là công trình quan trọng cực kỳ vừa được hoàn thành tốt đẹp trên hòn đảo Đa Quốc gia này, một công trình của chính phủ nước Cộng hòa Argentina. ~~~ CHƯƠNG3		-0.3
 ~~~ 	3.	0
BA NGƯỜI GÁC HẢI ĐĂNG ~~~  ~~~  ~~~  ~~~  ~~~ * * * ~~~  ~~~  ~~~  ~~~ 	A három toronyőr	-0.255882
 ~~~ Chính vào mùa này, từ tháng Mười một cho đến tháng Ba năm sau, là thời kỳ có nhiều tàu bè qua lại vùng biển Magellan này nhất.	Az évnek ebben az időszakában - novembertől márciusig - a legnagyobb errefelé a tengeri forgalom.	-0.075
Biển vẫn luôn dữ dội.	A tenger azonban mindig zord ezen a környéken.	0.133333
Nhưng nếu như những cơn cuồng phong đến từ hai đại dương vẫn chưa chịu lắng dịu đi thì ít ra thời tiết cũng bớt khắc nghiệt và nếu như vẫn còn gió bão thì cũng chỉ là những trận bão thoáng qua mà thôi.	De - ha a két óceán felől jövő óriási hullámokat nem is törheti meg vagy csitíthatja el semmi -, legalább a légköri viszonyok kiegyensúlyozottak, és az ezt megzavaró, nagy magasságba elérő viharok csak átmenetiek.	0.270297
Những chiếc tàu thủy chạy bằng hơi nước và nhũng tàu chạy bằng buồm đã dám mạo hiểm đi vòng qua mũi Horn trong thời tiết dễ chịu này.	A gőzhajók és vitorlások szívesebben vállalkoznak ebben a csendesebb időszakban arra, hogy a Horn-fok körül kerüljék meg az Újvilágot.	0.256154
Tuy nhiên, không phải sự lưu thông của các tàu thuyền hoặc từ eo biển Lemaire, hoặc từ phía nam hòn đảo Đa Quốc gia đi qua, đã làm giảm đi sự đơn điệu của những ngày dài vì các tàu thuyền đó chưa bao giờ đông đúc, và càng ngày càng trở nên hiếm hơn; kể từ khi phát minh ra tàu chạy hơi nước, cùng với các bản đồ hàng hải chính xác, việc vượt qua eo Magellan trở nên bớt nguy hiểm hơn và đấy là con đường vừa ngắn vừa dễ đi.	Az évszak hosszú nappalainak egyhangúságát mégsem tudják megtörni a Le Maire-szoroson átkelő, vagy a szigetet dél felől megkerülő hajók. ~~~ Soha nem jártak errefelé sokan, de ekkoriban még kevesebben jöttek, mert a gőzhajózás fejlődésével és a tengerészeti térképek tökéletesedésével a Magellán-szoroson keresztül vezető rövidebb és könnyebb út sokkal biz­tonságosabb is lett.	-0.0378049
Tuy nhiên, sự đơn điệu ấy không dễ dàng nhận biết được từ phía những người làm việc thường trực ở đây.	A világítótornyok életéhez hozzá tartozó monotóniát a toronyőrök maguk azonban alig érzékelik, hiszen őket azért lekötötte a szolgálat.	0.268548
Đa số họ đều xuất thân là thủy thủ hay dân đánh cá.	Ezek az emberek általában tengerészek vagy halászok voltak valaha.	0.285
Họ không thuộc loại người cứ ngồi để đếm ngày, đếm giờ.	Soha nem ültek ölbe tett kézzel, mindig találtak tennivalót, mulat­sá­got.	0.287324
Họ luôn biết cách tìm ra việc để làm, biết cách giải khuây.		-0.3
Hơn nữa, công việc của họ không chỉ đóng khung trong việc duy trì ánh sáng của ngọn hải đăng từ tối đến sáng hôm sau.	A szolgálat különben nem csak abból állt, hogy napnyugta és napkelte között biztosítsák a világítást.	0.213861
Vasquez và hai bạn anh còn phải theo dõi kỹ càng đám tàu bè ra vào vịnh Elgor, vài ba lần trong tuần họ còn phải đi tới mũi San - Juan để quan sát bờ biển phía đông cho tới mũi Several, nhưng không bao giờ đi xa hơn ba đến bốn hải lý.	Vásqueznek és társainak figyelmébe ajánlották, hogy gondosan ügyeljenek az Elgor-öböl környékére, hetente többször is menjenek el a San Juan-fokhoz, s tartsák szemmel a keleti partvidéket a Several-földnyelvig, de soha ne távolodjanak el három-négy mérföldnél messzebbre.	0.357083
Họ phải ghi chép cập nhật cuốn “Nhật ký hải đăng”, phản ánh mọi sự kiện xảy đến trong ngày từ số tàu thủy, thuyền buồm đi qua vịnh, đến quốc tịch các con tàu, tên gọi cùng số hiệu của tàu nếu có thể trông thấy, rồi tình hình thủy triều, hướng và sức gió thổi, tần suất mưa bão và các hiện tượng khí tượng khác. ~~~ Tất cả những dữ liệu đó đủ để ta có thể phác họa ra bản đồ khí tượng của vùng biển này.	Vezetniük kellett a „toronynaplót”, feljegyezni az esetleges incidenseket; az elhaladó vitorlás- és gőzhajók nemzetiségét, s ha hívójelükkel együtt közölték, nevüket is; az árapály-különbséget, a szélirányt és szélerősséget; az időjárás változását; az esők időtartamát, a viharok gyakoriságát, a barométer emelkedését és süllyedését, a hőmérsékletet és más olyan adatokat, amelyek segítségével meg lehet rajzolni a vidék meteorológiai térképét.	-0.00397351
Vasquez sinh ra ở Argentina cũng như Felipe và Moriz; ông là tổ trưởng tổ gác hải đăng ở hòn đảo Đa Quốc gia.	Vásquez, akárcsak Felipe és Moriz, argentin volt.	0.240957
Năm nay bốn mươi bảy tuổi, với bề ngoài khỏe mạnh và dẻo dai thích hợp với tính cách của một thủy thủ đã từng tung hoành dọc ngang.	Őt nevezték ki az Államok-szigeten a világító­torony őrparancsnokává.	-0.00410959
Với tính tình quyết đoán, cương nghị, thường xuyên đối đầu cùng nguy hiểm, ông biết quyết đoán trong những hoàn cảnh cần phải liều cả mạng sống của mình. ~~~ Người ta đã chọn ông làm tổ trưởng không phải căn cứ vào tuổi tác mà vào tính cách riêng mà ông đã được từ sự trui luyện trong gian khổ khiến người ta có thể hoàn toàn an tâm khi tin cậy vào ông.	Negyvenhét éves volt ekkor: erőteljes, makkegészséges, rendkívül kitartó, ahogy illik is egy tengerészhez, aki nem is egyszer szelte át a Föld száz­nyolcvan szélességi fokának többségét; elszánt, energikus, veszélyhez szokott ember, aki több ízben vágta már ki magát életveszélyes helyzetekből.	-0.0523585
Mặc dầu ra khỏi ngành hải quân với cấp bậc không cao hơn ngạch bếp trưởng, ông vẫn được mọi người lưu luyến.	Nemcsak kora miatt jelölték ki őr­parancsnoknak, hanem bizalomgerjesztő, szilárd jellemének köszönhetően is.	0.247222
Do đó khi ông xin làm người gác đèn ở đảo, phía Hải quân đã chuẩn y ngay mà không thắc mắc điều gì.	Bár nem vitte feljebb a fedélzetmesterségnél a köztársaság hadiflottájában, köztiszteletnek örvendve szerelt le.	0.294545
Còn Felipe và Moriz, cả hai đều đã từng là thủy thủ, một người bốn mươi tuổi, người kia ba mươi bảy tuổi.	Így hát, amikor megpályázta ezt az állást az Államok-szigeten, a hajózási hatóság nem habozott, hogy elfogadja jelentkezését.	0.2925
Vasquez đã quen biết gia đình họ từ lâu năm nên ông đã tiến cử họ để chính phủ lựa chọn.	Felipe és Moriz ugyancsak tengerész volt, az egyik negyven, a másik harminchét éves.	0.211538
Cũng như ông, Felipe còn sống độc thân.	Vásquez régóta ismerte családjukat, és ő maga ajánlotta őket a kormánynak.	0.0837209
Chỉ có Moriz là đã có vợ nhưng chưa có con.	Az előbbi agg­legény volt, akárcsak a feljebbvalója.	0.26087
Vợ anh, người mà anh sẽ gặp lại trong ba tháng nữa, làm việc tại một nhà cho thuê phòng ở cảng Buenos - Aires.	Hármójuk közül egyedül Moriz volt házas, bár gyer­mektelen; felesége Buenos Airesben szolgált egy szállásadónőnél.	0.497414
Sau khi hết thời hạn ba tháng, ba người sẽ trở về trên chiếc Santa - Fé, con tàu đưa tổ thay thế ra đảo, và sau khi ba người sau hết nhiệm kỳ ba tháng của họ, thì ba người này lại trở lại đảo để thay.	Három hónap múltán a Santa Fé fedélzetén váltás érkezik az Államok-szigetre, Vásquez, Felipe és Moriz pedig visszamegy a szárazföldre, és csak újabb három hónap múltán váltja fel társait.	0.351274
Như vậy là vào tháng sáu, bảy và tám họ sẽ lại trở về đây làm việc và lúc đó là đúng vào giữa mùa đông địa cực.	Június, július és augusztus, azaz a tél közepe lesz a következő három szolgálati hónap.	0.144706
Sau phiên công tác đầu tiên, họ chưa phải nếm trải những bất thường của thời tiết, nhưng đến vòng sau họ mới phải nếm mùi cực nhọc.	Így tehát az első időszak után - mely alatt nem kell sokat szenvedniük az időjárás viszontag­ságaitól -, amikor visszatérnek a szigetre, nehezebb idők várnak rájuk.	0.290132
Nhưng chúng ta dễ dàng nhận thấy là điều đó không hề làm họ lo âu.	De gondolható, hogy ez a legkevésbé sem nyugtalanította őket.	0.223729
Vasquez và hai người bạn của ông lúc đó đã quen với khí hậu của đảo, và họ sẽ biết phải làm cách nào để chống chọi với cái lạnh, với gió bão và với tất cả những khắc nghiệt của mùa đông địa cực.	Vásquez és társai akkorra már szinte teljesen hozzá­szoknak az éghajlathoz és kiállják majd a sarkvidéki tél hidegét, viharait, és minden meg­próbáltatását.	0.165385
Ngay hôm ấy, ngày 10 tháng Chạp, công việc trên đảo đã được sắp xếp đâu vào đấy.	E december tizediki naptól kezdve szervezték meg a rendszeres szolgálatot.	0.191304
Hằng đêm, những chiếc đèn của hải đăng sẽ hoạt động dưới sự canh chừng của một người gác ngồi trong phòng trực, trong lúc hai người kia nghỉ trong phòng ngủ.	Minden éjjel az őrszobában ügyelő őr felügyelete mellett működtek a lámpák, miközben a másik kettő a szállá­son pihent.	0.1525
Ban ngày, mọi dụng cụ, máy móc sẽ được lau chùi, bảo quản, thay bấc, thấm dầu, sẵn sàng cho việc chiếu ra những tia sáng mạnh khi màn đêm buông xuống.	Nappal ellenőrizték, megtisztították, ha szükség volt rá, új lámpabéllel látták el a szerkezetet - egyszóval felkészítették -, hogy napnyugtakor kibocsáthassa erős fény­suga­rait.	0.270732
Thỉnh thoảng, theo những hướng dẫn nhiệm vụ đã qui định, Vasquez cùng hai bạn xuống vịnh Elgor, men ra đến biển hoặc đi bộ trên bờ, hoặc sử dụng chiếc sà-lúp dành cho tổ gác, đó là một chiếc sà-lúp có hai buồm ở mũi và lái dùng để thám sát vịnh.	Időközben, a szolgálati szabályzatnak megfelelően, Vásquez és társai az Elgor-öbölben néha leereszkedtek a tengerig: vagy gyalog valamelyik parton, vagy a használatukra otthagyott vízi járművön, azon az orrvitorlával és előtörzsvitorlával felszerelt, félfedélzetes bárkán, amelyet használaton kívül egy kis öbölben kötöttek ki.	0.247253
Chiếc sà-lúp này chưa dùng đến, thì neo đậu trong một nơi kín đáo, được che chắn bởi các vách đá dựng đứng, không lo những luồng gió thổi từ phía đông lại, những luồng gió từ hướng này là đáng sợ nhất.	Ott teljes biztonságban volt, hisz az egyedül veszélyt jelentő keleti széltől megvédték a magas sziklafalak. ~~~ Magától értetődik, hogy Vásquez, Felipe és Moriz közül valaki mindig ott maradt őrködni a körfolyosón, ha a másik kettő az öbölbe vagy a környékre kirándult.	-0.0176087
Dĩ nhiên là trong lúc tổ gác đi tuần tra như vậy thì vẫn có một người ở lại trực ở trên hành lang thượng của hải đăng.	Megtörténhetett ugyanis, hogy épp akkor halad el egy hajó az Államok-sziget mellett, és hívójelét közölni akarja.	0.237273
Lúc đó, nếu có tàu thuyền nào đi qua vịnh cần liên lạc thì họ kịp thời ghi nhận.	Ezért volt fontos, hogy az egyik őr mindig a helyén legyen.	0.090566
Từ trên đài quan sát, người ta chỉ thấy mặt biển từ hướng đông đến đông bắc.	A töltésről a tengert csak kelet-észak­kelet irányban lehetett belátni.	0.211268
Các hướng khác đều bị các vách đá dựng đứng che khuất.	A többi égtáj felé az építménytől párszáz ölre magasodó sziklafalak takarták el a kilátást.	0.166154
Do đó, nhất thiết phải có một người trong phòng trực để có thể liên lạc với các tàu thuyền.	Ebből adódott, hogy valakinek mindig ott kellett lennie az őrszobán, hogy jelzést válthasson az elhaladó hajókkal.	0.291429
Những ngày đầu tiên đã trôi qua bình lặng, không chuyện gì đáng nói kể từ lúc chiếc Santa - Fé rời đảo.	Az ágyúnaszád távozása utáni első néhány napban nem történt semmi figyelemre méltó.	0.198837
Thời tiết rất đẹp cái lạnh đã giảm đi nhiều, nhiệt kế chỉ mười độ bách phân trên số không.	Az idő szép maradt, a hőmérséklet elég magas. ~~~ A hőmérő higanyszála el-elérte a plusz tíz Celsius-fokot is.	-0.00571429
Từ sáng đến chiều, gió thổi từ biển vào thành từng đợt, đến khi chiều tối gió đổi hướng thổi từ đất liền ra, tức đến từ tây bắc, từ những cánh đồng xứ Patagonie và từ Đất lửa sang.	Napkelte és napnyugta között a szél a nyílt tenger felől fújt, többnyire szelíden, majd az este eljöttével megfordult, és nyugatról, Patagónia és a Tűzföld tágas pusztái felől érkezett.	0.241667
Đôi lúc cũng có mưa trong vài tiếng đồng hồ và vì không khí ấm dần lên nên thế nào cũng sẽ có những cơn giông làm thời tiết dịu đi.	Néhány órán át esett azért az eső is, és mivel egyre melegebb lett, számítani lehetett rá, hogy újabb zivatarok módosítják a légköri viszonyokat.	0.291489
Những tia nắng mặt trời đem đến đảo một luồng sinh lực mạnh mẽ, các loài thảo mộc bắt đầu phát triển rõ rệt.	Az immár éltető erejű napsugarak hatására kezdett hírt adni magáról a növényvilág.	0.142857
Cánh đồng cỏ kế cận với khu vực hải đăng trút bỏ đi tấm áo choàng trắng toát để phô ra một tấm thảm màu xanh nhạt.	Az épület körül teljesen eltűnt a tél fehér takarója, s láthatóvá vált a rét halványzöld szőnyege.	0.207
Trong khu rừng sồi địa cực, người ta còn được cái thú là nằm dài ra dưới tán lá sum suê.	A sarki bükkfa erdőben az ember szinte elnyújtózott volna a friss lombkoronák alatt.	0.223077
Dòng suối nước lúc nào cũng chan hòa, chảy từ trên núi xuống tận biển.	A hóolvadástól felduzzadt patak bő vízhozammal torkollt a kis öbölbe.	0.251471
Những đám rêu, những đám địa y lại xuất hiện dưới những gốc cây và phủ xanh các mỏm đá; ngoài ra ta còn thấy mọc lên nhiều loại cỏ ốc tai rất hiệu nghiệm trong việc trị bệnh hoại huyết.	A fák tövében így hát megjelentek a mohák, zuzmók, és beborították a sziklák oldalait, akárcsak a skorbut ellen oly hatásos kalánfű.	0.105469
Sau cùng, nếu không phải là mùa Xuân - cái danh từ đẹp đẽ này ít được nghe thấy ở vùng Magellan - thì đây chính là mùa Hạ, một mùa còn kéo dài thêm vài tuần lễ nữa trên phần cực nam của châu Mỹ này.	Nem is a tavasz - nem használják ezt a szép szót Magellániában -, hanem a nyár uralkodott még néhány hétig az amerikai kontinens legdélibb csücskében.	0.257938
Một ngày qua đi trước khi thắp ngọn hải đăng, theo thói quen, ba người gác đèn cùng ngồi lại với nhau trên bao lơn hình tròn quanh hải đáng để tán gẫu, dĩ nhiên là tổ trưởng Vasquez sẽ điều khiển và dẫn dắt câu chuyện.	Napnyugta felé, mielőtt meggyújtották volna a fényeket, Vásquez, Felipe és Moriz szokásához híven a fényszóró körüli körerkélyen ült és beszélgetett; természetesen a rangidős vitte a szót.	0.216578
- Này các bạn - ông vừa nói vừa chăm chú nhồi thuốc vào chiếc tẩu, động tác này được hai người kia bắt chước - cuộc sống ở đây thế nào?	- Nos, fiúk - szólt, miután alaposan megtömte pipáját, s két társa is követte példáját -, hogy tetszik ez az új életforma?...	0.472634
Tốt chứ?	Kezdtek hozzászokni?	0.075
	- Persze, Vásquez - felelte Felipe.	-0.3
	- Ilyen rövid idő alatt nem fáradhat el, és nem is unhatja el magát az ember.	-0.3
- Đương nhiên là thế, anh Vasquez ạ - Felipe đáp – Nhưng mới chỉ vài ba hôm chưa đủ thời gian để có thể cảm thấy buồn chán hay mệt nhọc.	- Csakugyan - tette hozzá Moriz -, de úgy elszalad majd az előttünk álló három hónap, hogy észre sem vesszük. ~~~ - Bizony, fiam, olyan sebesen, mint egy teljes vitorlázatú korvett!	0.12227
- Đúng thế!	- Az ám, a hajók!	1.00714
- Moriz nói thêm - nhưng mà ba tháng rồi cũng sẽ qua mau hơn mình tưởng đấy.	- jegyezte meg Felipe -, ma egyet sem láttunk, még a láthatáron sem...	0.442857
- Đúng thế các bạn, ngày tháng sẽ qua nhanh như những chiếc thuyền buồm gặp gió ấy mà.	- Majd jönnek, Felipe, majd jönnek - felelte Vásquez, szeme köré tölcsért formálva kezével, mintha messzelátón nézne.	0.406667
- Lại tàu thuyền - Felipe nhận xét - ngày hôm nay không hề có bóng dáng tàu nào qua vịnh, kể cả những chiếc xuất hiện xa xa nơi chân trời cũng không có.	- Mert akkor ugyan minek emelték az Államok-szigeten ezt a szép világítótornyot, hisz’ ennek a fénye tíz mérföldre is ellátszik, kár lenne, ha egyetlen hajó sem venné hasznát.	0.388258
