Trên Sa Mạc Và Trong Rừng Thẳm	﻿ ~~~ HENRYK SIENKIEWICZ	-0.0652174
Iđrix đã quen với điều đó ngay từ hồi còn ở Mêđinét, vậy nên tất cả bọn chúng đều đối xử tốt với cô.	Idrisz ezt már Medinetben megszokta, példáját tehát mindnyájan követték. ~~~ Nem sajnálták tőle sem a vizet, sem a datolyát.	-0.00381356
Chúng không hề tiếc nước hay chà là đối với Nen.	Most már a kegyetlen Gebhr sem mert volna rá kezet emelni.	0.276471
Cả tên Ghebơrơ tàn bạo bây giờ cũng không dám động tới cô bé nữa.	Talán hozzájárult ehhez a kislány rendkívüli szépsége is.	0.218644
Một nguyên nhân nữa của chuyện đó cũng có thể là do vẻ xinh xắn khác vời của Nen; ở cô bé có một thứ gì đó của hoa và của chim, vẻ đẹp ấy thì ngay cả những tâm hồn hoang dã và kém phát triển của bọn người Ả Rập này cũ ng không chống lại nổi.		-0.3
Nhiều lần, tại các chỗ nghỉ chân, khi cô bé đứng bên đống lửa được nhóm bằng cây hồng sa mạc, hoặc những cành gai - hồng hào trong ánh lửa và toả ánh bạc bởi vầng trăng thì cả bọn Xuđan lẫn bọn Bêđuin đều không thể rời mắt khỏi cô bé, và vừa tắc lưỡi tán phục theo phong tục của chúng, vừa lầm rầm thốt lên: Lạy đức Ala! ~~~ Tuyệt vời! ~~~ Tuyệt vời!	Gyakran, ha pihenő közben megállt a jerikói rózsából vagy a tüskebokorból rakott tűz mellett, s a hold beezüstözte haját, a láng pedig pirosra festette arcát, az arabok és beduinok nem bírták szemüket levenni róla, s szokásuk szerint csámcsogtak elragadtatásukban mindegyre azt hajtogatva: „Allah, Masallah!” vagy „Biszmillah!”	-0.115605
Vào trưa ngày thứ hai sau đợt đi kéo dài ấy, Xtas và Nen (khi ấy đang cù ng cưỡi một con lạc đà)bị xúc động một cách vui sướng.	Ama nagy iramot követő napon Staśnak és Nelnek, kik ezúttal egy tevén ültek, rövid, de kellemes meglepetésben volt részük.	0.243103
Ngay sau lúc mặt trời mọc, trên sa mạc dâng lên một làn sương mờ sáng và trong suốt, sau đó làn sương tan đi.	Közvetlenül napkelte után világos, áttetsző ködfátyol lebegett a sivatag fölött, mely csakhamar eloszlott.	0.271429
Rồi khi mặt trời lên cao hơn nữa, thì cái nóng càng ghê gớm hơn những hôm trước.	Később, hogy a nap feljebb emelkedett, a hőség nagyobb lett, mint bármikor az előző napokon.	0.293023
Những lúc lạc đà dừng chân, không cảm thấy có một chút hơi gió nào, dường như cả không khí lẫn mặt cát đang ngủ say trong sự ấm áp, trong ánh sáng và sự tĩnh mịch.	Amint a tevék megálltak, a legkisebb szellő sem rezdült, mintha a levegő is, a homok is elszenderedett volna a melegben, a fényben, a csendben.	0.177165
Đoàn người và vật đang đi trên một vùng đồng bằng đơn điệu không bị những khe núi cạn chia cắt, bỗng trước mắt bọn trẻ hiện ra một phong cảnh kì thú.	A karaván egy terjedelmes fennsíkra ért, melyet khorok sem szaggattak meg, amikor hirtelen csodálatos látvány tárult a gyermekek szeme elé.	0.202326
Những khóm cọ thanh tao cùng những cây hồ tiêu, những cánh đồng quýt, những ngôi nhà màu trắng, một thánh đường nhỏ với cái tháp cao vút, còn phía dưới là những bức tường thành bao quanh các khu vườn cây, tất cả nhữ ng thứ đó hiện ra rõ nét và gần gũi đến nỗi có thể nghĩ rằng, chỉ cần nửa tiếng đồng hồ nữa thôi là cả đoàn sẽ lọt vào vườn cây của ốc đảo.	Karcsú pálma- és borsfa­csopor­tokat, mandarinültetvényeket, fehér házacskákat láttak, egy kis mecsetet karcsú minarettel s lejjebb a kerteket övező falakat. ~~~ Oly tisztán s olyan közel látták mindezt, hogy azt lehetett hinni, a karaván félóra múlva megérkezik az oázishoz.	-0.0801527
- Cái gì thế này?	- Mi az?	0.535714
- Xtas kêu lên.	- kiáltotta Staś.	0.99
- Nen! ~~~ Nen!	- Nel, Nel, nézd!	0.25
Nhìn kìa! ~~~ Nen nhỏm dậy và lặng đi vì kinh ngạc, song chỉ giây lát sau cô bé bắt đầu kêu lên sung sướng: ~~~ 	Nel kissé felemelkedett, s egy pillanatig megnémult a csodálkozástól, de csakhamar magához tért, s örömtől repesve kiáltotta:	-0.108036
- Mêđinét!	- Medinet!	1.21
Về với ba!	Apuskához!	0.275
Về với ba!	Apuskához!	0.275
Xtas xúc động tái người đi.	Staś szinte elsápadt a megindultságtól.	0.225
- Quả thật... Đây có thể là Khácghê... Nhưng không!	- Csakugyan... Lehet, hogy Kharga... De nem, alighanem Medinet.	0.594643
Có lẽ là Mêđinét thật... Anh nhậ n ra cái tháp và thấy cả những chiếc chong chóng gió trên giếng nước kia.	Megismerem a minaretet, s látom a szélkerekeket is a kutakon...	-0.00526316
Quả thật, ở phía xa xa, nổi rõ những chiếc cánh quạt gió được đặt trên tháp cao của những chiếc giếng nước kiểu Mỹ, trông giống như những ngôi sao màu trắng.	S valóban, a távolban ott csillogtak az amerikai kutak magasba nyúló, csillag alakú szél­kerekei.	0.0195652
Trên nền cây cối xanh tươi, trông chúng rõ ràng đến nỗi cặp mắt tinh tường của Xtas có thể phân biệt được cả mép cánh sơn màu đỏ.	A fák alkotta zöld háttér előtt oly tisztán látszottak, hogy Staś éles szeme már a lapátok piros szegélyét is látta.	0.20625
- Mêđinét thật rồi...	- Ez Medinet!	0.7
Qua sách vở cũng như qua các câu chuyện được nghe, Xtas hiểu rõ rằng trên sa mạc thường có ảo ảnh, và nhiều lúc khách bộ hành trông thấy các ốc đảo, các thành phố, những rặng cây và những cái hồ, song đó chẳ ng qua chỉ là ảo giác, là những trò đùa của ánh sáng, và là hình phản chiếu của các vật thực ở cách đấy rất xa.	Pedig Staś tudta a könyvekből és az elbeszélésekből, hogy vannak a sivatagon bizonyos „fata morganá”-nak nevezett jelenségek, mikor a vándor szeme előtt oázisok, városok, ligetek, tavak jelennek meg. ~~~ Mindez puszta látomás, a levegő és a fény csalóka délibábja valóságos, ámde igen távoli tárgyak tükörképei.	-0.0255
Nhưng lần này, hiệ n tượng rõ ràng đến mức gần như sờ mó được đã khiến cậu bé không thể nghi ngờ, mà nghĩ rằng quả thực đó là Mêđinét.	Most azonban a látvány annyira pontos, szinte kézzel tapintható volt, hogy nem kételkedhetett, szentül hitte, az igazi Medinetet látja maga előtt.	0.251111
Kia là cái tháp trên toà nhà của viên thống đốc, kia là cái hành lang hình tròn nằm ngay dưới đỉnh tháp, từ đó viên miedin1 gọi giáo dân đi cầu nguyện, kia chính là khóm cây quen thuộc - và nhất là những chiếc chong chóng gió ấy!	Ott a tornyocska a mudir házán, amott a minaret karcsú tornyának körerkélye, melyről a müezzin imára szólítja a hívőket, ott az ismerős facsoportok - de különösen a szélkerekek! ~~~ Nem!	-0.0121812
Không - đây phải là thực!	- ez kétségtelenül valóság.	0.889655
Cậu bé thoáng nghĩ rằng có thể bọn Xuđan, sau khi cân nhắc tình thế, đã hiểu ra rằng chúng không thể thoát được, và không nói gì trước với cậu, chúng quay trở về Phaium.	Eszébe villant, hogy netán a szudániak belátták, hogy nem tudnak egérutat nyerni, s anélkül hogy neki szóltak volna, megfordultak Faiyum felé.	0.182707
Song chính sự thản nhiên của chúng đã khiến cho cậu nảy ra những mối nghi ngờ đầu tiên.	Nyugalmuk azonban csakhamar kételyt ébresztett a szívében.	0.0894737
Nếu đây quả thực là Phaium thì sao bọn chúng lại nhìn một cách dửng dưng đến thế?	Ha ez csakugyan Faiyum el-Medinet volna, vajon ilyen közönyösen néznék?	0.194118
Rõ ràng là bọn chúng trông thấy, chúng đưa tay chỉ trỏ cho nhau, nhưng trên nét mặt chúng không hề thấy có một biểu hiện nào của sự xúc động hay do dự.	Látták a tüneményt, mutogatták is egymásnak, de arcukon nem látszott semmiféle nyugtalanság vagy megilletődés.	0.148624
Xtas trông lại một lần nữa, và có thể chính sự dửng dưng của bọn Ả Rập đã khiến em nhận thấy bức tranh trước mặt nhợt nhạt đi.	Staś még egyszer odanézett, s talán az arabok közönye tette, hogy a képet most már halványabbnak látta.	0.153061
Em cũng nghĩ rằng, nếu như đoàn người quay lại thật thì hẳn chúng đã phải co cụm lại, phải tụ tập lại với nhau, ít nhất cũng vì sợ hãi chứ.	Eszébe jutott, hogy ha csakugyan visszafelé mennének, a karaván jobban összezárkóznék, s ha másért nem, hát félelmükben is együtt maradnának.	0.258696
Trong khi đó, bọn Bêđuin, mà theo lệnh của Iđrix suốt mấy ngày nay bao giờ cũng đi tiền trạm, vẫn chẳng thấy bóng dáng đâu, còn Khamix đi cảnh giới phía sau thì trông xa đến nỗi chỉ nhỏ bằng một con diều hâu bay gần mặt đất.	Márpedig a beduinokat, kik Idrisz parancsára néhány nap óta elöl nyargaltak, egyáltalán nem lehetett látni, Khamisz pedig, ki hátvédként elmaradt, nem látszott nagyobbnak egy alacsonyan repülő keselyűnél. ~~~ Délibáb!	-0.0259615
“Ảo ảnh” - Xtas tự nhủ.	- mondta magában Staś.	0.777273
Trong lú c đó, Iđrix tiến lại gần nó và gọi to: ~~~ 	Idrisz hozzálépett, s így szólt:	-0.0818182
- Này, thúc lạc đà đi nhanh lên!	- Nógasd hát azt a tevét!	0.603571
Mày có nhìn thấy Mêđinét không?	Hé! ~~~ Nem látod Medinetet?	-0.0576923
Rõ ràng là hắn nói đùa, trong giọng nói của hắn chứa chất bao ý chọc tức, khiến cho trong lòng cậu bé tắt hẳn tia hi vọng cuối cùng vào chuyện mình đang ở trước thành Mêđinét thật.	Nyilván tréfált. ~~~ Hangjában annyi kötődés volt, hogy Staśnak minden reménye szertefoszlott.	-0.172826
Và ấm ức trong lòng, em quay sang Nen để xua tan ảo tưởng cho cô bé, thì vừa lúc, xảy ra một sự kiện khiến cho tất cả mọi người tập trung sự chú ý về phía khác.	Fájó szívvel fordult Nelhez, hogy az ő csalódását is eloszlassa, mikor egy váratlan esemény mindnyájuk figyelmét másfelé fordította.	0.203077
Trước mặt xuất hiện một tên Bêđuin đang phóng lạc đà cật lực quay trở lại, ngay từ xa đã vung vẩy một khẩu súng hoả mai Ả Rập dài ngoẵng mà trước đó trong đoàn không ai có.	Eszeveszetten száguldott feléjük az egyik beduin, s hosszú, arab puskával integetett, holott azelőtt a karavánnak nem volt ilyen puskája.	0.147656
Tới chỗ Iđrix, hắn trao đổi vội vã vài tiếng, ngay lập tức, cả đoàn quà nh sâu thêm vào sa mạc.	Idriszhez érve, gyorsan néhány szót váltottak, mire az egész karaván hirtelen a sivatag belseje felé kanyarodott.	0.294286
Một lúc sau lại xuất hiện tên Bêđuin thứ hai, dắt theo sau một con lạc đà cái béo mập buộc bằng sợi dây thừng, trên bướu có lắp yên, những túi da treo lủng lẳng hai bên hông.	Csakhamar feltűnt a másik beduin is. ~~~ Egy kövér tevekancát vezetett kötélen, púpján nyereggel s kétoldalt lelógó, alaposan megtömött bőr iszákokkal.	-0.0428571
Lại một cuộc nói chuyện ngắn ngủi nữa mà Xtas không thể nghe được tiếng nào.	Ismét rövid szóváltás következett, melyből azonban Staś semmit sem értett.	0.248
Đoàn người vội vã lao về hướng Tây và chỉ dừng lại khi đến được một cái khe cạn thật hẹp, đầy những tảng đá nằm hỗn độn, các khe nứt và hang động.	A karaván gyors iramban nyomult a sivatag mélye felé, nyugati irányban, míg egy keskeny szakadékhoz nem ért, melyben hatalmas sziklák, bozótok és barlangok látszottak vad összevisszaságban.	0.293103
Một trong số các hang đó lớn đến nỗi bọn Xuđan có thể cho cả người và lạc đà ẩn kín trong đó.	Az egyik annyira tágas volt, hogy a szudániak gyorsan elrejthették benne a tevéket is meg az embereket is.	0.258511
Mặc dù cũng đoán được ít nhiều về chuyện vừa xảy ra, nhưng Xtas vẫn nằm xuống cạnh Iđrix và giả vờ ngủ, với hi vọng là bọn Ả Rập - mà cho tới lúc này mới chỉ trao đổi với nhau vài tiếng cụt lủn về sự kiện vừa rồi - chắ c giờ đây sẽ bắt đầu nói chuyện kĩ hơn.	Staś sejtette ugyan, mi történt, de azért Idrisz közelében feküdt le, s alvást színlelt, mert biztos volt benne, hogy az arabok, kik eddig alig néhány szót váltottak Idrisszel, most majd megbeszélik a dolgot.	0.136649
Quả thật, niềm hi vọng ấy không đánh lừa em, vì ngay sau khi rải thứ c ăn cho lạc đà, bọn Bêđuin và Xuđan cùng với Khamix ngồi tụ tập lại với nhau.	S nem is csalódott, mert mihelyt a tevéket ellátták abrakkal, a beduinok, a szudániak és Khamisz nyomban összeültek tanácskozni.	0.2025
- Từ nay ta chỉ có thể đi ban đêm thôi, còn ban ngày chúng ta sẽ phải ẩn náu - tên Bêđuin chợt lên tiếng.	- Ezentúl csak éjszakánként utazhatunk, nappal meg kell bújnunk - jelentette ki a félszemű beduin.	0.616304
- Bây giờ các khe cạn sẽ có rất nhiều, trong mỗi một khe đều có thể tìm thấy nơi ẩn nấp an toàn.	- Most már lépten-nyomon találunk khorokat, mindegyikben akad kényelmes rejtekhely.	0.470196
- Chúng mày có chắc nó là lính canh không?	- Biztosak vagytok benne, hogy őr volt?	0.606429
Iđrix hỏi.	- kérdezte Idrisz.	0.184615
- Ôi Ala!	- Allah!	1.2625
Chúng tôi đã nói chuyện với hắn mà.	Hiszen beszéltünk is vele.	0.126923
May là hắn có mỗi một mình.	Szerencsére egyedül találtuk.	0.3
Hắn đứng khuất sau tảng đá, chúng tôi không trông thấy, nhưng từ đằng xa chúng tôi đã nghe thấy tiếng lạc đà kêu.	Egy szikla mögött állt, úgyhogy nem láthattuk, de távolból meghallottuk a teve hangját.	0.146429
Chúng tôi bèn giảm tốc độ và lặng lẽ tiến đến gần, nên hắn trông thấy chúng tôi khi chúng tôi chỉ còn cách hắn vài ba bước chân.	Ekkor lassítottunk, s csendesen olyan közel lopóztunk hozzá, hogy csak akkor vett észre, mikor már alig néhány lépésnyire voltunk.	0.24878
Hắn hoảng quá liền nhắm súng vào chúng tôi.	Szörnyen megijedt, s ránk akart lőni.	0.191667
Giá hắn bắn, thì dù cho chẳng có ai trong hai đứa tôi bị giết chết đi chăng nữa, nhưng bọn lính canh khác cũng có thể nghe thấy tiếng súng, vì vậy tôi vội vàng bảo hắn: “Dừng lại!	Ha elsütötte volna a puskát, még ha el sem találja valamelyikünket, felriasztotta volna társait, én tehát hirtelen rákiáltottam: „Állj!	0.154545
Chúng tôi đang đuổi theo bọn người đã bắt cóc hai đứa bé da trắng, cả đoàn sẽ tới đây ngay bây giờ”.	Mi zsiványokat kergetünk, akik két fehér gyereket elraboltak.	0.0101695
Thằ ng nhóc hãy còn trẻ và ngốc nghếch bèn tin lời, chỉ yêu cầu chúng tôi phải thề trên kinh Coran là đúng như vậy.	Mindjárt itt lesz az egész üldöző csapat!” Fiatal és buta fiú volt, hát elhitte, csak azt akarta, hogy esküdjünk meg a Koránra.	0.29
Chúng tôi bèn xuống lạc đà và thề...Đức Mahơđi sẽ giải tội cho chúng tôi...	Leszálltunk tevéinkről, s megesküdtünk... Mahdi majd feloldoz...	0.192187
 ~~~ - Và Người sẽ ban phước!	- És meg is áld - tette hozzá Idrisz.	0.193596
- Iđrix nói.		-0.3
- Hãy kể tiếp xem sau đó chúng mày làm gì.	- Beszélj, mit műveltetek azután?	0.7
- Thế rồi, - tên Bêđuin tiếp tục, - sau khi thề xong tôi mới bảo thằng bé: “Nhưng ai bảo đảm cho chúng ta là anh không thuộc về bọn cướp đang chạy trốn với bọn trẻ con, biết đâu bọn chúng chẳng để anh lại đây để níu chân những người đuổi theo lại?	- Mikor megesküdtünk - folytatta a beduin -, a fiúhoz léptem, s így szóltam: „De ki biztosít bennünket, hogy te nem tartozol-e a zsiványokhoz, akik a fehér gyermekeket elrabolták, s nem azért hagytak-e itt, hogy feltartóztasd az üldözőket?” Én is megeskettem őt, amibe bele is egyezett, s most már annál jobban hitt nekünk.	0.388285
Và tôi ra lệnh cho hắn cũng phải thề, hắn đồng ý và càng tin chúng tôi hơn.	Kifaggattuk, hogy jött-e valamiféle parancs a sejkektől a rézdróton, s hogy a sivatagon megindult-e már az üldözés.	0.196296
Chúng tôi bắt đầu hỏi hắn xem có thêm lệnh gì mới theo đường dây đồng từ các tù trưởng hay không, và cuộc truy đuổi trên sa mạc đã tiến hành chưa.		-0.3
Hắn bảo rằng đúng thế, người ta hứa sẽ thưởng thật nhiều.	Azt mondta, hogy igen, és nagy jutalmat ígértek nekik.	0.174
Tất cả các khe cạn cách sông hai ngày đường đều được canh gác, trên sông các tầ u thuỷ chở người Anh và quân đội đi lại không ngớt... ~~~ 	A folyamtól kétnapi járóföldnyire minden khort őriznek, a folyamon pedig óriási „baburok” (gőzhajók) járnak, angolokkal és katonasággal.	-0.0130435
- Cả tầu thuỷ lẫn quân đội đều không thể chống lại sức mạnh của Đức Ala và Đấng tiên tri... ~~~ 	- Sem a katonaság, sem a „baburok” nem használnak Allah és a próféta ereje ellen...	0.0386867
- Cầu cho mọi việc xảy ra đú ng như ông nói.	- Bár úgy lenne, ahogy mondod!	0.525
- Mày hãy nói xem chúng mày khử thằng ấy như thế nào?	- Most pedig mondd el, hogyan végeztetek a fiúval?	0.52
Tên Bêđuin chột bèn chỉ vào bạn hắn.	A félszemű beduin társára mutatott.	0.241667
- Abu Anga - hắn nói, - còn hỏi hắn xem ở gần đây có người nào canh gác nữa không, và khi hắn trả lời rằng không, anh ấy bèn thọc cho hắn một nhát dao vào dưới cổ, bất ngờ đến nỗi hắn không kêu được một tiếng nào.	- Abu Anga megkérdezte még - folytatta -, hogy nincs-e a közelben más őrszem, s mikor a fiú azt mondta, hogy nincs, oly hirtelen döfött kést a torkába, hogy meg sem nyikkant.	0.505844
Chúng tôi quẳng hắn xuống một khe sâu, lấy đá và gai góc phủ lên trên.	Bedobtuk egy mély szakadékba, s elfödtük kövekkel meg bozóttal.	0.227419
Ở làng người ta sẽ nghĩ rằng hắn bỏ trốn theo đức Mahơđi, vì hắn kể với chúng tôi là chuyện ấy xảy ra luôn.		-0.3
- Cầu Thượng đế ban phước lành cho những ai bỏ trốn cũng như đã ban phước cho chú ng mày vậy!	A faluban azt fogják hinni, hogy elszökött Mahdihoz, mert ő mondta, hogy többen tervezik.	0.226829
- Iđrix đáp. ~~~ - Chính thế. ~~~ Người đã ban phước lành. ~~~ - Abu Anga đáp.	- Az Isten megáldja azokat, akik megszöknek, mint ahogy megáldott titeket is - mondta rá Idrisz.	-0.109914
- Bởi thế giờ đây, chúng ta đã biết được rằng cần phải đi cách xa sông ba ngày đường; ngoài ra chúng ta còn kiếm thêm được khẩu súng mà chúng ta đang thiếu cùng với một con lạc đà nữa.	- Igen, megáldott - felelte Abu Anga -, mert megtudtuk, hogy a folyótól háromnapi járóföld­nyire kell maradnunk, ráadásul szereztünk egy puskát, ami nagyon hiányzott, meg egy fejős tevekancát...	0.369022
- Các bình hãy còn đầy nước, - tên chột nói, - còn trong bao đầy kê, chỉ có thuốc súng là chú ng tôi tìm được quá ít.	- A tömlők meg vannak töltve vízzel, a zsákokban pedig bőven van köles, csak puskaport találtunk keveset - felelte a félszemű.	0.552214
- Khamix có mang theo vài trăm viên đạn cho khẩu súng của thằng bé da trắng, khẩu súng mà chúng ta không biết bắn.	- Khamisznál van néhány száz töltény a fehér fiú puskájához, mellyel nem tudunk bánni; de a puskapor mind egyforma, tehát jó lesz a mi puskánkhoz is.	0.361995
Nhưng thuốc súng thì bao giờ cũng giống nhau và có thể dùng được cho súng của ta.		-0.3
Tuy nói thế, nhưng Iđrix lại suy nghĩ, và một sự lo lắng nặng nề hiện trên nét mặt đen sẫm của hắn, vì hắn hiểu rằng, khi một xác người đã nằm xuống sau lưng bọn hắn, thì giờ đây nếu bọn hắn rơi vào tay chính phủ Ai Cập, cả sự bảo đảm của Xtas cũng không còn đủ để bảo vệ chúng thoát khỏi toà án và hình phạt nữa.	Idrisz e szavak után mélyen elgondolkozott, s sötét arcán sűrű gondok tükröződtek, mert elgondolta, hogy immár vér is folyt a nyomukban, ha tehát az üldözők elfognák őket, már Staś közbenjárása sem menthetné meg az ítélettől és a büntetéstől.	0.15443
Tim đập dồn dập, Xtas lắng nghe rất chăm chú.	Staś dobogó szívvel és feszült figyelemmel hallgatott.	0.276
Trong câu chuyện này, em thấy có những điều an ủi, đó là việc cuộc truy đuổi đã được tổ chức, giải thưởng đã được hứa hẹn, và tù trưởng của các bộ lạc dọc sông đã nhận được lệnh phải giữ lại các đoàn người đi về phía Nam.	Volt ebben a beszélgetésben sok kedvező dolog, az tudniillik, hogy az üldözés megindult, jutalmat tűztek ki értük, s a parti helységek sejkjei parancsot kaptak, hogy minden déli irányba haladó karavánt feltartóztas­sanak.	0.220673
Cả cái tin về những chiếc tàu thuỷ chở đầy quân đội Anh chạy ngược sông cũng khiến em vui mừng.	Megörvendeztette Staśt az a hír is, hogy a folyón katonasággal megrakott gőzhajók járnak.	0.223256
Các tín đồ của Mahơđi có thể đánh nhau với quân đội Ai Cập, thậm chí có thể thắng quân đội này, nhưng với người Anh thì lại là chuyện khác, và Xtas không lúc nào nghi ngờ rằng, trận đánh đầu tiên sẽ kết thú c bằng việc tiêu diệt tan tành những đám người hoang dã ấy.		-0.3
Vì vậy, với niềm cổ vũ trong lòng, em tự nhủ: “Dù cho bọn chúng có mang được chúng ta tới chỗ Mahơđi chăng nữ a, thì rất có thể trước khi chúng kịp mang đến nơi, đã không còn tồn tại cả bản thân Mahơđi lẫn bọn tín đồ của y”.	Mahdi dervisei megmérkőzhettek az egyiptomi csapatokkal, sőt le is győzhették azokat, de az angol katonasággal másként állt a dolog, s egy pillanatig sem kételkedett abban, hogy az első ütközet a mahdisták teljes megsemmisülésével fog végződni.	0.27
Song niềm cổ vũ này bị sững lại bởi ý nghĩ rằng, nếu vậy, còn hàng tuần lễ đi đường đang chờ đợi các em, mà chuyện đó thế nào rồi cũng sẽ khiến Nen kiệt sức, bởi trong suốt thời gian đó, các em sẽ phải đi cùng với những kẻ khốn nạn, những tên sát nhân này.Nghĩ đến người Ả Rập trẻ tuổi bị tên Bêđuin giết hại như giết một con cừu, Xtas thấy vừa tiếc thương vừa sợ hãi.	Ujjongva mondta hát magában: „Még ha elvisznek is Mahdihoz, könnyen lehet, hogy mire odaérünk, nem lesz már sem Mahdi, sem a dervissereg.” De örömét csakhamar megrontotta az a tudat, hogy még hetekig tartó út vár rájuk, mely előbb-utóbb kimeríti Nel erőit, s az egész hosszú úton zsiványok és gyilkosok társaságában lesznek. ~~~ Mikor visszagondolt ama fiatal arabra, akit a beduinok levágtak, mint egy birkát, szívét félelem és szánalom töltötte el.	0
Cậu bé định sẽ không nói cho Nen biết chuyện đó để khỏi làm cô kinh sợ và buồn thêm, nỗi buồn bắt đầu từ khi ảo ảnh về ốc đảo Phaium và thành phố Mêđinét biến mất.	El is határozta, nem szól erről Nelnek, hogy meg ne ijessze, s még nehezebbé ne tegye fájdalmát, melyet a Faiyum oázis és Medinet délibábjának eltűnése okozott.	0.222
Trước khi đến khe núi, cậu bé thấy rõ nước mắt đã ứa đầy trong mắt cô bé, vì vậy, sau khi đã nghe được hết những điều muốn biết qua câu chuyện của bọn Bêđuin, cậu giả vờ tỉnh giấc và bỏ đi đến với Nen.	Mielőtt megérkeztek volna a szurdékhoz, látta, hogyan csordul ki Nel szemecskéiből a könny, most tehát, hogy mindent meghallott, amit akart, úgy tett, mintha hirtelen felserkent volna, s Nelhez sietett.	0.220109
Nen đang ngồi một góc bên cạnh bà Đina và vừa thút thít khóc vừa ăn chà là.	A leányka Dinah mellett ült egy szegletben, s könnyeivel áztatott datolyát majszolt.	0.292405
Nhìn thấy Xtas, cô bé chợt nhớ lại rằng, cách đây chưa lâu Xtas đã thừa nhận rằng hành động của cô xứng đáng với người ít nhất đã mười ba tuổi, nên không muốn tỏ ra mình còn bé bỏng, cô cố lấy hết sức cắn chặt hạt chà là để ngăn cơn thổn thức.	Mikor Staśt meglátta, eszébe jutott, hogy a fiú nemrég azt mondta, úgy viselkedett, mintha legalább tizenhárom éves volna, nem akart hát megint gyermeknek látszani, s egy datolyamagot fogai közé szorítva, igyekezett elnyomni zokogását.	0.220909
- Nen!	- Nel!	1.3
- Cậu nói.	- szólította meg Staś.	0.775
- Mêđinét vừa rồi chỉ là ảo ảnh, nhưng anh vừa biết chắc rằng mọi người đang đuổi theo chúng ta, em đừng lo và đừng khóc làm gì.	- Medinet csak látomás volt, de most már biztosan tudom, hogy az üldözés megindult, tehát ne búsulj és ne sírj.	0.32344
Nghe thấy thế, cô bé ngước đôi đồng tử đẫm lệ lên nhìn Xtas và trả lời bằng giọng đứt đoạn: ~~~ 	Erre a kislány ráemelte könnyes szemecskéjét, s szaggatott hangon felelte:	-0.0823944
- Không, anh Xtas à... em không khóc đâu.. có điều mắt em nó... ra mồ hôi đấy thôi...	- Nem, Staś... én nem akarok sírni... csak... a szemem úgy izzad...	0.397982
 ~~~ Nhưng chính lúc ấy cằm cô bé run lên, từ hàng lông mi khép kín ứa ra hai giọt lệ to tướng, và cô bé oà lên khóc nức nở.	De hát az ajka már remegni kezdett, lesütött szempillái mögül kövér könnycseppek gördültek elő, s istenigazában elsírta magát.	0
Song, vừa xấu hổ vì những giọt nước mắt ấy, lại vừa lo Xtas sẽ mắng, cô bé giấu đầu vào ngự c Xtas, làm ướt đẫm áo em.	Szégyellte a dolgot, meg félt is, hogy Staś gyerekségéért összeszidja, lesütötte tehát szemét, s fejecskéjét a fiú mellére hajtva, alaposan megáztatta ruháját.	0.251111
Xtas gắng an ủi cô bé: ~~~ 	Staś nyomban vigasztalni kezdte:	-0.0288462
- Nen, đừng có làm vòi phun nước như thế.	- No, Nel! ~~~ Nem vagy te szökőkút.	-0.0609375
Emcó thấy bọn chúng cướp khẩu súng và con lạc đà cái của một người Ả Rập nào đó không?	Láttad, hogy valami arabtól elvették a puskáját és a tevéjét?	0.103279
Em có biết điều đó có nghĩa là gì không?	Tudod, mit jelent ez?	-0.110526
Điều đó có nghĩa là trên sa mạc hiện đang đầy nhữ ng lính canh.	Azt, hogy a sivatag tele van őrszemekkel.	0.0324324
Bọn vô lại này có thể bắt được lính canh một lần, nhưng tới lầ n thứ hai thì chính chúng sẽ bị người ta tóm cổ.		-0.3
Có biết bao nhiêu tầu thuỷ đang quần đảo trên sông Nin... Chứ sao nữa!	Egyszer sikerült elfogniuk egy őrszemet, de másodszor majd őket fogják el.	0.27
Chúng ta sẽ trở về, Nen, chúng ta nhất định sẽ trở về, mà bằng tầu thuỷ cơ!	A Níluson is rengeteg gőzhajó cirkál... Hogyne... Hazamegyünk, Nel, hazamegyünk, mégpedig gőzhajón!...	0.247674
Em đừng sợ Nen ạ...	No, ne félj hát!...	0.236842
 ~~~ Có thể em còn tiếp tục an ủi cô bé như thế, nếu như em không chú ý đến một thanh âm kì lạ vọng vào từ phía ngoài, nơi các gò cát mà trận bão vừa rồi dồn thành đống dưới lòng khe cạn.	Még sokáig vigasztalgatta volna így, ha figyelmét el nem vonja valami különös hang, mely az utolsó orkán által a szurdék fenekén összehordott homokbuckák felől jött.	-0.0398734
m thanh đó giống tiếng sáo vậy, âm thanh mỏng mảnh như tiếng kim khí.	Olyanfajta vé­konyka, érces hang volt ez, mint a nádsíp füttye.	0.236066
Xtas ngừng nói và bắt đầu lắng tai nghe.	Staś abbahagyta a beszélgetést, s figyelt.	0.278049
Lát sau những thanh âm mỏng manh và ai oán ấy lại cất lên từ nhiều phía cùng một lúc.	Kis idő múlva már több irányból egyszerre hallatszottak ezek a vékony, szomorkás hangok.	0.278824
Cậu bé thoáng nghĩ rằng có thể đó là những lính canh Ả Rập đã vây kín khe núi, dùng còi để gọi nhau.	Staś agyán átvillant a gondolat, hogy talán arab járőrök fogták körül a szurdékot, s sípjeleket váltanak egymással.	0.289091
Tim em đập dồn.	Szíve hevesen dobogott.	0.216667
