Tên eBook: Iliad và Odyssey (full prc, pdf, epub)	 ~~~ Fordította: Devecseri Gábor ~~~  ~~~  ~~~  ~~~  ~~~ 	-0.234286
Tức giận vẫn chưa thuyên giảm, lời lẽ sổ sàng, lại cật vấn công tử Atreus, công tử Peleus gầm lên: “Này gã say, mắt chó săn, tim thỏ đế, ngươi chưa bao giờ có can đảm cầm vũ khí cùng binh sĩ ra chiến trường, hoặc cùng chỉ huy dấn thân phục kích, với ngươi thò đầu ra là thế nào cũng chết.		-0.6
Quanh quẩn dọc ngang doanh trại tốt hơn, giở trò nẫng nhẹ phần thưởng của bất kỳ ai chống đối, ngươi là quân vương bù khú trên lưng nhân dân, vì cai trị đám người chẳng ra gì!	s Ászóposzhoz elértek, a szittyós, lágyfüvü földre. ~~~ Onnan meg követül küldték Tűdeuszt az akhájok: ~~~  ~~~ ment hát, és sok Kadmosz-sarjat lelt Eteoklész ~~~ 	-0.234118
Nếu không, công tử Atreus, việc ngươi làm bữa nay sẽ là việc làm bỉ ổi cuối cùng.	hőserejének házában, mikor épp lakomáztak. ~~~ S ott a lovag Tűdeusz nem félt, ámbár idegen volt	0
Nhưng hãy lắng nghe vì ta sẽ trang trọng thề.	 ~~~ és egyedül maga oly sok Kadmosz-sarj közepette: ~~~ 	-0.102128
	és mégis kihiván őket, minden viadalban	-0.3
Ta thề trước quyền trượng: quyền trượng sẽ không bao giờ mọc lá, tỏa cành kể từ lúc lìa khỏi thân trên núi, quyền trượng sẽ không nẩy mầm, đâm chồi kể từ khi mũi kích bằng đồng chặt trụi lá, lóc nhẵn vỏ xung quanh, bây giờ truyền sang tay con cháu người Achaian, nhân danh Chúa tể, trong tư thế pháp quan, duy trì luật lệ.		-0.6
Ta long trọng thề với quyền trượng: thế nào cũng có ngày con cháu người Achaian, muôn người như một, tiếc nhớ Achilleus, thế nào cũng có ngày trong lúc tuyệt vọng ngươi bất lực không thể che chở khi họ gục ngã, hết trăm này đến trăm nọ, dưới bàn tay Hektor hiếu sát.		-0.3
Lúc đó, ruột gan cấu xé, ngươi sẽ ân hận vì đã đối xử khiếm nhã với chỉ huy anh dũng lực lượng Achaian!”	győzött könnyen, olyan társként segitette Athéné. ~~~ Megharagudtak a mén-űző Kadmosz-fiak ekkor,	-0.0375
		0.3
Dứt lời ném quyền trượng nạm vàng xuống đất công tử Peleus ngồi xuống.	és, mikor útnak eredt, várták sürü lesben az úton, ~~~ 	-0.0894231
Phía đối diện công tử Atreus vẫn chưa nguôi giận.	ötvenen, ifju, erős daliák; volt két vezetőjük: ~~~ 	-0.018
	Maión Haimonidész, ki haláltalanokra hasonlít,	-0.3
Đúng lúc đó giữa đám đông Nestor người Pylian nhỏm dậy, dáng vẻ điềm đạm, giọng nói dịu dàng, thốt lời ngọt ngào.	 ~~~ s Autophonosz fiusarja, a harcban-erős Polüphontész. ~~~ És nékik Tűdeusz ugyanúgy csúf végüket adta: ~~~  ~~~ mindet agyonsujtotta, honába csak egyet eresztett,	-0.200816
Lão nhân đã chứng kiến hai thế hệ không còn nữa, số người chào đời cùng mình ngày trước, số người khôn lớn tại Pylos thiêng liêng, bây giờ lão nhân lại dẫn dắt thế hệ thứ ba.	 ~~~ Maiónt hagyta meg ő, engedve az isteni jelnek. ~~~ Ez volt ő, Tűdeusz Aitóliosz, ám ily utódot	-0.232941
Hướng nhìn hội trường, lời lẽ chân tình, lão nhân cất tiếng: “Hỡi ôi!	 ~~~ nemzett: harcra silányabbat, fecsegésre különbet.”	-0.0763636
Cảnh tượng đau lòng đất nước Achaia sẽ nhỏ lệ khôn nguôi, buồn rầu thảm thiết.	 ~~~ Ezt mondotta; de mit se felelt az erős Diomédész, ~~~ 	-0.197872
Chắc hẳn Priam và con cháu trong lòng vui mừng khôn tả, dân Troian cũng cảm thấy hớn hở vô cùng, nếu chúng biết chuyện hục hặc xảy ra giữa hai người, thủ lĩnh chỉ đạo tuyệt vời hàng quân Danaan trong hội đồng cũng như ngoài chiến trường.	mert tisztes fejedelme szidó szavait tisztelte. ~~~ Néki a nagyhírű Kapaneusz fia adta a választ:	-0.291477
Không, nhị vị nên lắng nghe vì đều ít tuổi hơn lão hủ.	 ~~~ “Átreidész, ne hazudj, amikor tudsz szólni valót is: ~~~ 	-0.114815
	hisz mi magunkat apáinknál sokkal derekabbnak	-0.3
	 ~~~ valljuk: a hétkapujú Thébát mi el is foglaltuk, ~~~ 	-0.3
	bár kisebb sereget vittünk az arészi fal ellen,	-0.3
	 ~~~ isteni jelben bíztunk s Zeusz segitő erejében:	-0.3
Trong quá khứ lão hủ đã giao du, kết thân với người tài ba hơn nhị vị, song họ không thiếu kính nể đối với lão hủ.	 ~~~ s ők önnön buta vétkeikért pusztultak el akkor. ~~~ Hát az apáinkat ne becsüld egy sorba mivélünk.” ~~~  ~~~ Görbén fölfele nézve beszélt az erős Diomédész:	-0.200211
Người từ đó đến nay lão hủ không gặp và sẽ chẳng bao giờ gặp nữa: Peirithoos, Dryas, chỉ huy binh đội, Kaineus, Exadios, Polyphemos xuất chúng, Theseus tuyệt vời, công tử Aigeus.	 ~~~ “Bátya, csak ülj veszteg, s hallgatva hajolj a szavamra. ~~~ Nem veszem én zokon azt, hogy a népterelő Agamemnón ~~~  ~~~ jólábvértes akhájokat így serkent a csatára: ~~~ 	-0.242647
Họ là người khỏe nhất trần gian.	mert hisz övé a hatalmas hír, ha a trójai népet	0.261538
	 ~~~ megveri itt az akháj, és szentelt Ílion elvész;	-0.3
Khỏe vô cùng, giao chiến với đối thủ cũng khỏe khủng khiếp, đám quái vật đầu người mình ngựa, thú dữ trên núi, họ thẳng tay tiêu diệt.	 ~~~ és az övé a hatalmas gyász, ha veszít az akháj had. ~~~ Rajta, mi is gondoljunk már védő viadalra.”	-0.167391
Họ là người lão hủ rời bỏ quê hương Pylos đi theo.	 ~~~ Szólt s szekeréről fegyveresen szökkent le a földre: ~~~ 	-0.107547
	rettentőn csörrent meg az érc, kebelén a királynak,	-0.3
Đáp lời kêu gọi, trải qua hành trình dài dặc từ vùng đất xa xôi, lão hủ ra đi gặp họ.	 ~~~ keltekor: állhatatos hőst is félsz foghat el ettől. ~~~ Mint amikor tenger morajos peremére a hullám ~~~ 	-0.153297
	sűrűn csapkod, mert Zephürosz szele hajtja előre, ~~~ 	-0.3
	kezdetben csak a messze vizen vértezkedik, aztán	-0.3
Lão hủ tự nguyện dấn thân tham gia cuộc chiến.	 ~~~ már torlódik a földön, erősen bömböl, a sziklán	-0.00294118
Bây giờ trên trái đất không ai có thể giao chiến với họ.	 ~~~ görbén legmagasabbra dagad, s tajték-habokat köp: ~~~ 	-0.123529
	íly sűrűn tódult az akhájok erős hadirendje	-0.3
Vậy mà họ lắng nghe, theo lời lão hủ.	 ~~~ állandóan a harcba: s övéinek adta parancsát	-0.00714286
Bởi thế nhị vị nên làm như họ, chẳng thua thiệt, mất mát gì đâu.	 ~~~ mind a vezér: amazok meg csöndbe haladtak: ilyen nagy ~~~  ~~~ népről sem hinnéd, hogy hangjuk van kebelükben, ~~~ 	-0.2088
	úgy félték a parancsnokokat; s valamennyi vitézen	-0.3
Quân vương, mặc dù là người quyền cao chức trọng, chẳng nên lấy cô gái của tướng quân, vì quân lính Achaian trao tặng từ đầu, thay vì thế cứ để tướng quân giữ chiến phẩm của mình.	 ~~~ sokszinü fegyverzet ragyogott, abban sorakoztak. ~~~ Szemben a trójaiak, valamint sokezernyi juh, gazdag ~~~  ~~~ ember akoljában ha fehér tejüket fejik, és mind ~~~  ~~~ bégetnek folyton, kicsinyük hangjára fülelve:	-0.263982
Và tướng quân, công tử Peleus, đừng dùng vũ lực tranh cãi với quân vương, vì về danh dự không có chuyện ngang bằng với người mang thần trượng Chúa tể vinh danh.	 ~~~ téres trójai táboron át így kélt a kiáltás. ~~~ Sem szójárásuk nem volt egy, sem riadásuk, ~~~ 	-0.225
Giữa hai người tướng quân với thân mẫu nữ thần có thể là người quyền uy, song quân vương quyền uy gấp bội, bởi lãnh đạo, trị vì muôn dân.	sok helyről gyülekeztek, a nyelvük is egybekevert volt. ~~~ Őket Arész, ezeket sürgette bagolyszemü Pallasz,	-0.0816832
Quân vương, công tử Atreus, phải ngừng nóng giận.	 ~~~ s Rémület és Riadás, meg Erisz, ki mohó az ölésben, ~~~ 	-0.105769
	férfiölő Árész nővére s társa a harcban,	-0.3
	 ~~~ kezdetben kicsi, míg vértezkedik; ámde utána	-0.3
Lão hủ khẩn khoản xin quân vương gạt sang bên mối bất hòa đối với Achilleus, trong chiến trận thập tử nhất sinh chống lại kẻ thù là người tài ba hơn hết giữa hàng quân.”	 ~~~ fővel eget verdes, noha földön lépdel a lába. ~~~ Ő az egyenlőn szörnyü viszályt bevetette közébük,	-0.194845
		0.3
Quân vương Agamemnon quyền uy đáp: “Thưa, điều lão trượng vừa nói rất ư chí lý.	míg a tömeg közt járt, szaporítva a férfiu-jajszót. ~~~ És hogy a szembefutó daliák egy helyre kerültek,	-0.015
Trái lại, tên này muốn đè đầu cưỡi cổ mọi người: kiểm soát tất cả, cai quản tất cả, chỉ huy tất cả!	 ~~~ összecsapott bőrpajzs, kelevéz mind, össze a vértes	-0.186792
Vì thế bản chức nghĩ có người trong đám ngô bối sẽ không chịu.	 ~~~ férfierő: közben köldökkel-domboru pajzsok ~~~ 	-0.153191
Rất có thể thần linh hằng sống đã sáng tạo y là chiến binh dũng mãnh, song phải chăng nhờ vậy y có quyền sử dụng ngôn từ để phỉ báng, mạt sát?”	csapkodták egymást, iszonyú hadilárma rivalgott. ~~~ Egybekeverve kavargott jajszó és diadalszó,	-0.109677
		0.3
Achilleus phi thường ngắt lời tức khắc: “Ta sẽ bị coi là kẻ ngu si, tên hèn nhát, nếu im tiếng không đáp lại những gì ngươi nói.	mind az ölők s a halóké, ázott vérben a föld is. ~~~ Mint amikor két téli patak zúdul le a völgybe,	-0.0833333
Ra lệnh với người khác, đừng ra lệnh với ta, vì từ giờ phút này ta sẽ không tuân lệnh ngươi đâu.	 ~~~ s egybevegyül, rohanó árját egymásnak ereszti,	-0.180612
Nói ngươi hay, và dỏng tai nghe cho rõ lời ta nói.	 ~~~ bő forrásokból, üreges szakadéknak ölében, ~~~ 	-0.104167
	hogy zúgását messze hegyen meghallja a pásztor:	-0.3
Ta sẽ không tranh giành, vật lộn với ngươi hay bất kỳ ai vì người con gái binh sĩ Achaian trao tặng bây giờ ngươi cướp đoạt.	 ~~~ íly riadás, íly zaj kélt ott, mikor összefutottak. ~~~ Egy sisakos trószt Antilokhosz gyilkolt le először,	-0.135354
Trái lại, thứ khác ta giữ dưới thuyền sơn đen lướt sóng ngươi sẽ không được đụng tới mang đi.	 ~~~ hőst, ki elől járt küzdve, Thalűsziadész Ekhepóloszt,	-0.136842
Cứ thử sờ vào mà xem, mọi người sẽ thấy hậu quả thế nào.	 ~~~ lóforgós sisakának ütött gombjára először:	-0.0581633
Trong nháy mắt máu ngươi sẽ chảy thành dòng đen ngòm theo mũi thương ta lao mạnh.”	 ~~~ és homlokcsontjába döfött, csontig becsapódott	-0.114
		0.3
Lời thù nghịch, tiếng khích bác kết thúc, hai người đứng dậy giải tán cuộc họp gần dãy thuyền Achaian.	mélyen az érckelevéz; s a szemét a homály betakarta: ~~~ 	-0.184615
Công tử Peleus, công tử Menoitios cùng đồng đội về trại và dãy thuyền cân bằng đậu thành hàng ngay ngắn.	és, valamint a torony, lezuhant a kemény viadalban. ~~~ Estében lábnál megfogta erős Elephénór ~~~  ~~~ Khalkódontiadész, az abász daliák fejedelme, ~~~ 	-0.198202
	elhurcolta a nyílzáporból, mert epedett, hogy	-0.3
Công tử Atreus ra lệnh đẩy chiếc thuyền lướt sóng xuống biển, chọn hai mươi tay chèo lèo lái, đem trăm bò làm lễ tế sinh, sau đó đưa Chryseis cặp má xinh đẹp xuống thuyền.	 ~~~ vértjétől megfossza hamar; de rohamja rövid lett. ~~~ Mert a halott-emelőt meglátta a bátor Agénór, ~~~ 	-0.223404
Odysseus đa mưu túc trí là thuyền trưởng.	és hol a pajzs oldalt nem fedte a földre lehajlót,	0.3
Mọi người xuống xong xuôi họ mới rẽ sóng ra khơi theo hải trình ẩm ướt.	 ~~~ ott belevágta az érckelevézt, meg is oldta a térdét. ~~~ Hát elhagyta a lélek: s most iszonyú birok indult ~~~ 	-0.163889
Cùng lúc công tử Atreus ra lệnh quân sĩ tẩy uế.	teste fölött az akháj meg a trósz közt: mint csupa farkas	0.288235
Binh lính tắm rửa sạch sẽ, tống khứ dơ bẩn xuống biển, sau đó giết bò, hạ dê ngon lành làm lễ bách sinh tế tạ Apollo trên bãi cát dọc bờ biển trần trụi.	 ~~~ rontott mind egymásra, cibálta a férfi a férfit. ~~~ Ott Telamóniosz Aiász ölte meg Anthemiónnak	-0.187778
Mùi thịt nướng hòa với khói cuồn cuộn bay lên bầu trời.	 ~~~ ifju, virágzó, szép sarját: Szimoeisziosz ez, kit	-0.042
Mọi người trong doanh trại đôn đáo chạy việc cho xong.	 ~~~ itt Szimoeisz partján szült anyja, az Ída hegyéről	-0.0264706
Agamemnon vẫn chưa quên cuộc cãi lộn và qua đó quân vương đe dọa tướng quân.	 ~~~ szállva alá, a szülőivel együtt, nézni a nyájat: ~~~  ~~~ így lett hát neve is Szimoeisziosz: ám a szülőknek ~~~ 	-0.218824
	meg nem hálálhatta a gondját, mert hisz az élte	-0.3
Gọi Talthybios và Eurybates trình diện, quân vương ra lệnh lệnh sứ và tùy tùng trung thành: “Tới trại Achilleus, công tử Peleus, cầm tay thiếu nữ Briseis đôi má nõn nà dắt về đây.	 ~~~ kurta maradt: a vitéz Aiász kelevéze leverte. ~~~ Mert legelől mentében a mellén, jobb csecse mellett	-0.207609
Nếu y không chịu trao cho các ngươi, ta sẽ thân chinh mang quân tới bắt cô gái, như vậy y sẽ tức tối vô cùng.”	 ~~~ döfte keresztül, a vállán tört ki szabadba az érchegy ~~~  ~~~ ismét: ő meg a porba zuhant, valamint az a nyárfa, ~~~  ~~~ mely tágsíku mocsár földjén fölnő a magasba,	-0.258333
		0.3
	síma, s a legtetején terjednek szét csak az ágak:	-0.3
Nhắc lại nghiêm lệnh quân vương phái hai người đi.	 ~~~ s jő a szekérmíves, s fénylő vasa végre kivágja,	-0.021
Tùy tùng và lệnh sứ miễn cưỡng cất bước men theo bãi cát dọc bờ biển trần trụi tới trại và thuyền quân Myrmidon.	 ~~~ hogy hajlítsa keréktalppá gyönyörű szekeréhez, ~~~  ~~~ s az lezuhanva hever, szárad partján a pataknak: ~~~  ~~~ ott Szimoeisziosz Anthemidészt így verte le Aiász, ~~~ 	-0.276099
	isteni sarj: de reá Priamosz fia, nagyszerü-vértes	-0.3
Đến nơi hai người thấy tướng quân ngồi một mình trong trại gần chiếc thuyền sơn đen.	 ~~~ Antiphosz ott hegyezett kelevézt hajitott a tömegben. ~~~ Elvétette, de Leukoszt, jó társát Odüszeusznak,	-0.102062
Thấy hai người lại gần tướng quân không tỏ vẻ vui mừng.	 ~~~ verte szemérmén, épp amikor tovahúzta a holtat: ~~~ 	-0.135417
Hai người đứng im, chẳng nói một lời, chẳng hỏi một câu, vì sợ sệt và kính nể.	s most ez a holtra zuhant, tetemét kieresztve kezéből. ~~~ Ám Odüszeusz hevesen fölgerjedt érte szivében:	-0.0115385
Trái lại, trong lòng hiểu mục đích vì sao hai người kéo đến, tướng quân cất tiếng: “Chào lệnh sứ và tùy tùng tuân lệnh Chúa tể và thế nhân!	 ~~~ tört az elősoron át, fénylő ércmezbe takartan. ~~~ Jó közelébe megállt, s hajitott ragyogó kelevézzel, ~~~ 	-0.19275
Mời vào.	körbetekintve vadul.	0.0272727
	Hátrábbszökkentek a trószok,	-0.3
	 ~~~ míg ő dárdázott: s nem dobta hiába a fegyvert,	-0.3
	 ~~~ Démokoónt, Priamosz fattyú-sarját leütötte,	-0.3
	 ~~~ őt, ki Abűdoszból jött, gyors kancák közeléből: ~~~ 	-0.3
	s most Odüszeusz, a barátjáért dühösen, kelevézzel ~~~ 	-0.3
	verte halántékon: s túloldalt jött ki fejéből	-0.3
	 ~~~ újra az érckelevéz; s a szemét a homály betakarta:	-0.3
	 ~~~ döngve zuhant le a földre, csörömpölt rajta a fegyver:	-0.3
Ta không trách hai người, song ta trách Agamemnon sai hai người tới đây để bắt thiếu nữ Briseis.	 ~~~ minden előharcos hátrált, Hektór is, a fényes. ~~~ Holtjaikat nagy zajjal vonszolták az akhájok,	-0.112222
Patroklos dòng dõi Chúa tể đâu, dẫn cô gái ra đây trao cho hai người đem về.	 ~~~ s közben törtek előbbre, de felbőszülten Apollón, ~~~  ~~~ Pergamosz ormáról letekintve, a trószra sivított:	-0.190385
Rất mong hai người sẽ là nhân chứng trước thần linh hạnh phúc, trước thế nhân tất tử, trước quân vương ngoan cố, rồi ra có ngày đời lại cần ta cứu giúp, tìm mà không thấy, tránh khỏi tai ương khủng khiếp đối với hàng quân.	 ~~~ “Rajta, lovas trósz nép, sose fuss te az argosziaktól. ~~~ Mert sem kőből nincs, sem vasból nékik a bőrük, ~~~ 	-0.263636
Vì tự lao thân vào ý nghĩ đen tối, nhìn tương lai cũng như quá khứ, tên này không nhận ra làm sao binh lính Achaian có thể chiến đấu gần thuyền mà không tổn hại.” Patroklos làm theo ý bạn chí thiết.	hogy föltartsa a bőrhasitó kelevézt, ha nekikfut. ~~~ És lám, már Akhileusz, szépfürtü Thetisz fia, sem küzd	-0.154369
Anh dẫn Briseis hai má mượt mà ra khỏi trại trao tay lệnh sứ.	 ~~~ ott köztük, de a bárkáknál forralja epéjét.” ~~~ 	-0.128
Hai người men theo dãy thuyền trở về.	Ezt mondotta a várfokról riadalmas Apollón;	0.292683
	 ~~~ míg az akháj sereget Zeusz magzata, Trítogeneia	-0.3
Thiếu nữ cặp má gợi cảm đi theo, dáng vẻ dùng dằng, miễn cưỡng.	 ~~~ buzdította bejárva, ahol lelt lankadozókat. ~~~ S Díórész Amarünkeidészt lekötözte a végzet: ~~~ 	-0.168243
Đúng lúc đó Achilleus bật khóc.	mert éles kővel megdobta a jobb bokacsontja	0.257143
Vội vàng lánh xa đồng đội, tướng quân ngồi xuống cồn cát bên biển sóng bạc đầu bất tận, đưa mắt nhìn đại dương mênh mông.	 ~~~ mellett lábszárát a vitéz thrákok vezetője, ~~~ 	-0.304255
Tướng quân giơ hai tay lên cao rì rầm cầu khẩn thân mẫu thân thương khá lâu: “Mẹ hỡi, vì mẹ sinh con ra đời để con sống ngắn ngủi, nên Chúa tể sấm sét ngự trị núi Olympos thế nào cũng thương tình.	Peirósz Imbraszidész, kinek Ainosz volt a hazája. ~~~ És mindkét ina szétszakadott, az a szikla, az átkos ~~~  ~~~ szétmorzsolta a csontjait is; míg porba hanyatlott, ~~~  ~~~ s két karját szeretett bajtársaihoz fölemelte; ~~~  ~~~ és lelkét kilehelte; a kőhajitó odaszökkent,	-0.271484
Nhưng lúc này người ngoảnh mặt làm ngơ, chẳng thèm đoái hoài.	 ~~~ Peirósz: s dárdát vert a hasába, a köldöke mellett:	-0.0490385
Người để quân vương Agamemnon, công tử Atreus, quyền uy rộng lớn miệt thị con, cướp chiến phẩm tự tay trao tặng và bây giờ giữ làm của riêng tư.” Vừa cầu khẩn Achilleus vừa ứa nước mắt, thân mẫu khả kính đang ngồi bên cạnh thân phụ cao niên dưới đáy sâu thăm thẳm nghe tiếng.		-0.6
Vội vàng ngoi khỏi biển nước xanh lơ, sóng bạc đầu, như làn sương mù, bà sà xuống ngồi trước mặt tướng quân vẫn còn thổn thức.	és bele mind kibomolt, a szemét a homály betakarta. ~~~ Messzeszökő Peirószt aitóli Thoász gerelyezte	-0.0789474
Đưa tay vuốt ve, miệng thốt lời bà hỏi: “Con, tại sao con khóc?	 ~~~ mellbimbója fölött, tüdejébe hatolt be az érchegy; ~~~ 	-0.130189
Đau đớn nào khiến con buồn rầu?	tört közelébe Thoász, s a kemény kelevézt kiragadta	0.186486
Nói mẹ hay, đừng giấu kín trong lòng, để mẹ con cùng chia sẻ.”	 ~~~ kebléből, s azután rántotta ki jóhegyü kardját,	-0.0558824
		0.3
Thở dài rên rỉ, Achilleus bước chân thoăn thoắt đáp: “Mẹ biết rồi.	elmetszette hasát közepén, elorozta a lelkét.	0.08
Vì mẹ biết rồi, con cần gì kể lại làm chi?	Fegyvereit nem vonta le, mert ott álltak a társak, ~~~ 	-0.00319149
Chúng con tới Thebe, thành phố thiêng liêng dưới quyền Eétion.	kontyos thrák daliák, hosszú kelevézzel a kézben, ~~~ 	-0.0470588
Đột nhập cướp phá chúng con đem chiến phẩm về đây.	és noha híres, erős volt, és nagytermetü harcos, ~~~ 	-0.0336735
Phân chia đồng đều con cháu người Achaian chọn giai nhân Chryseis cặp má mịn màng làm phần thưởng danh dự dành cho công tử Atreus.	visszataszították, és ő hátrált meginogva. ~~~ Így egymás mellett elnyúltak ketten a porban: ~~~  ~~~ ez thrákoknak, amaz meg a vértes epeiosziaknak	-0.191292
Nhưng liền đó Chryses tu sĩ phục vụ Apollo xạ thủ từ xa tới dãy thuyền lướt sóng của binh sĩ Achaian áo lát đồng xin thả con gái, mang theo vô số tiền chuộc, tay cầm dải len thiêng liêng của Apollo cuộn quanh quyền trượng nạm vàng.	 ~~~ elseje; és még sok más hős hullt el körülöttük. ~~~ Ott nem is ócsárolhatná a csatájukat az, ki ~~~  ~~~ sértetlen s hegyes ércektől meg nem sebesítve	-0.283333
Lão ông năn nỉ quân sĩ Achaian, đặc biệt hai công tử Atreus, chỉ huy đoàn quân.	 ~~~ jár-kel a harc közepén, ha talán őt Pallasz Athéné ~~~ 	-0.161538
Hoan hô đồng ý, binh sĩ tuyên bố phải kính nể tu sĩ, đón nhận tiền chuộc nhiều khôn kể, công tử Atreus, Agamemnon trong lòng không thích như thế chút nào.	kézen fogva vezérli, megóva a nyíl rohamától. ~~~ Mert ama nap sok trósz küzdő és számos akháj hős	-0.110106
Quân vương hung hãn xua đuổi lão ông, đồng thời nghiêm khắc cảnh cáo.	 ~~~ nyujtózott egymás mellett, arcával a porban. ~~~ ÖTÖDIK ÉNEK – ~~~  ~~~ DIOMÉDÉSZ VITÉZKEDÉSE ~~~  ~~~  ~~~  ~~~ 	-0.242077
Bởi thế lão ông tức giận ra về.	Tűdeidész Diomédésznek most Pallasz Athéné	0.235135
	 ~~~ bátorságot, erőt osztott, hogy az argosziak közt	-0.3
Nhưng chợt nghe lời cầu khẩn, vì yêu thương hết lòng, Apollo tức khắc phóng tên độc xuống đoàn quân Argive.	 ~~~ legjobban kiemelkedjék, s nyerjen ragyogó hírt. ~~~ Nemlohadó lángot gyújtott pajzsán s a sisakján,	-0.125532
Lính chết như rạ, vì tên thần linh bắn rơi khắp nơi, hết cả doanh trại.	 ~~~ mint ha az ősz csillagja ragyog, mely leggyönyörűbb fényt ~~~ 	-0.138596
Cuối cùng tiên tri gia thông hiểu mọi điều giải thích cho chúng con hay ý định thần linh xạ thủ từ xa.	áraszt szét, miután megmosdott Ókeanoszban: ~~~  ~~~ íly ragyogó tüzet élesztett a fején meg a vállán; ~~~ 	-0.235294
Đứng phắt dậy, đầu tiên lên tiếng, con kêu gọi mọi người phải làm thế nào để thần linh nguôi giận.	s küldte középre a hőst, hol a legtöbben gomolyogtak. ~~~ Élt Trójában egy ember, dús és tisztanevű hős, ~~~ 	-0.116162
Công tử Atreus nổi đóa tức thì.	Héphaisztosznak papja, Darész, és két fia is volt,	0.2
Y chồm lên, thốt lời đe dọa, lời ấy bây giờ thực hiện rõ ràng: binh lính Achaian mắt thuôn dài đưa giai nhân xuống thuyền lướt sóng trao trả Chryse với đồ tế sinh dâng thần linh, trong khi lệnh sứ quân vương vừa tới trại con lôi thiếu nữ Briseis, tiểu thư Briseus mang đi, hàng quân tặng con làm phần thưởng.		-0.3
Bởi thế nếu có thể trong quyền hạn của mình, xin mẹ trợ giúp đứa con dũng cảm.	 ~~~ Ídaiosz s Phégeusz, kitünők mindennemü harcban:	-0.117
Lên núi Olympos van xin Chúa tể, bằng lời nói hay việc làm, vì có lần mẹ đã làm người vui lòng.	 ~~~ ők, csapatuktól távol, a Tűdeidészre rohantak,	-0.159184
Nhiều lần trong cung điện hiền phụ con nghe mẹ khoe, một mình trong nhóm bất tử, mẹ cứu công tử Kronos thu thập mây đen khỏi rơi vào cảnh nhục nhã khi mấy thần linh trên núi Olympos - Hera, Poseidon, Pallas Athena - âm mưu bảo nhau trói chặt vào cột.		-0.6
Nhưng mẹ, với tư cách nữ thần, mẹ tới giúp, mẹ cắt dây, mẹ triệu tập cấp tốc lên đỉnh núi sinh vật trăm tay thần linh gọi là Briareus, thế nhân kêu là Aigaios, về sức lực vượt xa bố đẻ.	mindketten lovon; ez gyalog indult harcba a földön. ~~~ Majd mikor útjuk után egymás közelébe kerültek,	-0.175
Hớn hở tới ngồi bên cạnh công tử Kronos, sinh vật tỏ ra hãnh diện, tự hào.	 ~~~ hosszúárnyu dzsidát Phégeusz hajitott ki először, ~~~  ~~~ és Diomédésznek bal válla fölött süvitett el	-0.192453
Nom thấy sinh vật khổng lồ, thần linh hạnh phúc khiếp sợ, không dám nghĩ tới cột trói Chúa tể.	 ~~~ érchegye, s át nem döfte. ~~~ De most érccel nekirontott	-0.203922
Bữa nay ngồi bên cạnh, nắm đầu gối, mẹ nhắc lại cho người nghe chuyện ấy.	 ~~~ Tűdeidész, s nem szállt ki hiába kezéböl a fegyver:	-0.0980769
Thuyết phục người, nếu có thể, trợ giúp quân Troian, đẩy lui quân Achaian về dãy thuyền, giữ họ sát biển, để họ chết dần chết mòn, để họ nếm mùi sung sướng vì quân vương của mình, để công tử Atreus, quân vương Agamemnon quyền uy, nhận ra y điên rồ, mù quáng vì không tôn trọng chiến binh tài ba tột bậc hàng quân Achaian.”		-0.3
		0.3
Nước mắt giàn giụa Thetis nức nở đáp: “Ô, con, con yêu thương, mẹ mang nặng đẻ đau, chăn dắt, nuôi nấng làm chi để con đau khổ thế này?	mellbimbói között átverte, lelökte a lóról. ~~~ Ídaiosz leszökellt, gyönyörű szekerét odahagyta, ~~~  ~~~ és nem merte halott testvérét védeni vassal; ~~~ 	-0.212449
	sőt a sötét végtől tán még maga sem menekülhet,	-0.3
	 ~~~ Héphaisztosz ha ki nem szabadítja, homályba takarva,	-0.3
Con nên ngồi bên thuyền thoải mái, đừng lo lắng, đừng khóc than, đừng buồn rầu, vì định mệnh đã cho cuộc đời ngắn ngủi, thời gian tại thế không dài lâu!	 ~~~ hogy végkép az öreg ne legyen siralomba borítva. ~~~ Hős Tűdeusz fia most paripáikat onnan elűzte,	-0.19011
Bữa nay xem ra dường như so với người khác không những con gần cõi chết mà còn sống vô cùng đau khổ!	 ~~~ adta a társainak: hajtsák el a görbe hajókhoz. ~~~ S íme, Darész fiait meglátva a hősszivü trószok, ~~~ 	-0.162097
	azt, hogy az egyik fut, s a szekérnél hullt el a másik,	-0.3
Do định mệnh tàn ác chọn ngày bất hạnh mẹ sinh con trong cung điện nhà mình.	 ~~~ lelke riadt mindnek; de bagolyszemü Pallasz Athéné ~~~  ~~~ kézen fogta a vészes Arészt és íly szavakat szólt:	-0.195588
Dẫu thế mẹ sẽ thân chinh lên núi Olympos tuyết phủ trắng phau kêu gọi, hy vọng Chúa tể sấm sét sẽ đồng ý chấp nhận điều con yêu cầu.	 ~~~ “Árész, gyilkos Arész, vérmocskolt, bástyalerontó, ~~~ 	-0.259649
Phần mình, con hãy ngồi gần thuyền lướt sóng, tiếp tục biểu lộ phẫn nộ với quân sĩ Achaian và rút lui hoàn toàn không giao chiến.	hát nem hagyhatnók mi a trószt s az akhájt verekedni? ~~~ Majd eldől, melyiküknek nyujt hírt Zeusz atya végül.	-0.0594059
