 ~~~ 	﻿	-0.05
Những người mất trí lại có một nguồn năng lực tinh thần tuyệt vời, nên vài phút sau ông ta đứng dậy với một vẻ bình thản, và liếc nhìn chung quanh.		-0.3
Tôi ra hiệu cho những người phục vụ đừng giữ ông ta nữa, vì tôi nóng ruột muốn biết ông ta sẽ làm gì tiếp theo.		-0.3
Ông ta đi thẳng về phía cửa sổ và ném những mảnh đường vụn ra ngòai.		-0.3
Rồi ông ta lấy cái hộp ruồi, và thả sạch chúng ra, rồi ném cái hộp đi.		-0.3
Đoạn ông ta đóng cửa sổ, cài then, ngồi xuống bên giường.		-0.3
Tôi hết sức ngạc nhiên, hỏi ông ta, "Ông còn bắt ruồi nữa không?"		-0.3
"Không," ông ta nói.	Élénk keleti szél.	0.285
"Tôi chán ngấy cái thứ rác rưởi ấy rồi!"		-0.3
Ông ta rõ ràng là đã có một bài học thú vị.	Legénységem öt fő, két tiszt, szakács.	0.24
Ước gì tôi có thể hiểu sơ được tâm hồn của ông ta hoặc nguyên nhân đã khiến ông ta có hành động đột ngột này.		-0.3
Dừng lại.	Július 11.	0.245455
Cuối cùng thì hẳn phải có một chỉ dẩn nào đó, hôm nay rõ ràng chúng ta thấy những cơn động kinh của ông ta đến lúc giữa trưa đứng bóng và lúc hòang hôn.		-0.3
Có thể do một sự ảnh hưởng thâm hiểm nào đó từ chu kỳ của mặt trời khiến gợi nên những bản năng tự nhiên, và đôi khi mặt trăng gây ra những ảnh hưởng khác chăng? ~~~ Chúng ta hãy xem.		-0.3
ĐIỆN TÍN, SEWARD, LONDON, GỬI VAN HELSING, AMSTERDAM	- Alkonyatkor bejutunk a Boszporuszba.	0.154286
 ~~~ "Ngày 4 tháng Chín.	Török vámvizsgálat.	-0.00681818
– Bệnh nhân hôm nay vẩn tiếp tục bình phục."		-0.3
ĐIỆN TÍN, SEWARD, LONDON, GỬI VAN HELSING, AMSTERDAM		-0.3
 ~~~ "Ngày 5 tháng Chín.	Baksisra minden rendben.	-0.00681818
– Bệnh nhân phục hồi rất tốt.	Hajnali négykor indulunk tovább.	0.253125
Thèm ăn, ngủ ngon, lên tinh thần, và có vẻ hồng hào trở		-0.3
 ~~~ lại."	Július 12.	-0.015
ĐIỆN TÍN, SEWARD, LONDON, GỬI VAN HELSING, AMSTERDAM	- A Dardanellákon át őrhajó kíséretében.	0.237209
 ~~~ "Ngày 6 tháng Chín.	Újabb vámvizsgálat, újabb baksis.	-0.0886364
– Mọi sự đã thay đổi một cách tồi tệ.	Sötétedéskor kijutunk az Égei-tengerre.	0.256098
Đến ngay.	Július 13.	0.272727
Đừng để mất một giờ nào.	- Elhagytuk Matapan fokát.	0.204
Tôi cũng gửi điện cho Holmwood đến để gặp ngài."	A legénység elégedetlen.	-0.0461538
Chương 10 ~~~  ~~~ 	Vagy tart valamitől?	-0.153846
THƯ CỦA BÁC SĨ SEWARD GỬI HON ARTHUR HOLMWOOD ~~~ 		-0.3
Ngày 6 tháng 9 ~~~ 	Nem szólnak.	-0.0115385
"Art thân,	Július 14.	0.3
 ~~~ "Hôm nay tin tức của tớ không được tốt lắm.		-0.3
Sáng nay Lucy lại ốm trở lại.	- Nem értem a legénységet.	0.219231
Tuy nhiên, điều đó cũng mang lại một điều tốt.	Megbízhatóak, régiek, jártak velem eleget.	0.223256
Bà Westenra tất nhiên là quan tâm đến bệnh tật của Lucy, đã yêu cầu tớ chăm sóc cho nàng trên tư cách nghề nghiệp.		-0.3
Tớ lợi dụng ngay cơ hội này, và nói với bà rằng thầy tớ, Van Helsing, là một chuyên gia tài ba, sẽ đến ở với tớ, và tớ sẽ nhờ ông ấy cùng giúp đỡ tớ trong việc này.		-0.3
Vì vậy chúng tớ có thể tự do đến và đi mà không làm cho bà ấy để ý đến những sự bất thường này, bởi vì một cú sốc là cũng có thể khiến bà ấy chết thình lình, và tình trạng ốm yếu trầm trọng của Lucy có thể khiến mang một hậu quả bi thảm cho bà.		-0.3
Chúng tớ phải làm việc trong điều kiện khó khăn thế đấy, cậu bạn tội nghiệp của tôi, nhưng cầu xin Chúa phù hộ cho chúng tớ giải quyết tốt đẹp được mọi chuyện.		-0.3
Nếu cần thiết tớ sẽ viết, vì vậy nếu cậu chẳng nhận tin của tớ, thì hãy cứ biết là tớ cũng đơn giản đang mong đợi tin tức, trong nôn nóng, ~~~  ~~~ "Mãi là bạn cậu," ~~~  ~~~ John Seward ~~~ 		-0.3
NHẬT KÝ CỦA BÁC SĨ SEWARD ~~~ 	Az első tiszt is tanácstalan.	0
Ngày 7 tháng Chín. ~~~ – Điều đầu tiên Van Helssing nói với tôi khi chúng tôi gặp nhau tại đường Liverpool là, "Anh đã nói gì với người bạn trẻ của chúng ta, với người yêu của cô ta chưa?" ~~~ "Không," tôi nói.		-0.3
"Tôi muốn đợi gặp ông, giống như tôi đã nói trong điện tín.		-0.3
Tôi chỉ đơn giản viết cho cậu ta biết là ông đang đến, cũng như cô Westenra thì không được khỏe, và tôi cho cậu ấy biết điều đó vì cần thiết."		-0.3
"Phải rồi, anh bạn," ông ta nói.	Sustorognak és hányják a keresztet.	0.3
"Rất đúng!	Július 16.	0.218182
Tốt hơn là anh ta chưa nên biết gì vội.		-0.3
Có thể anh ta sẽ không bao giờ biết.		-0.3
Tôi cầu nguyện cho điều đó, nhưng nếu cần thiết thì anh ấy sẽ biết tất cả.		-0.3
A, anh bạn tốt bụng John, tôi cũng cảnh báo trước cho anh nhé.	- Első tisztem jelenti, hogy a legénységből Petrovszkij eltűnt.	0.280328
Anh làm việc với những người điên.	Éjfélkor átvette a szél felőli őrséget.	0.292683
Tất cả mọi người đều điên theo một cách này hay cách khác, và bởi vì anh có một công việc gần gũi với những người điên của anh, thì anh cũng sẽ làm việc với những người điên của Chúa, đó là phần còn lại của thế giới này.		-0.3
Anh không nói với những người điên vì sao anh làm hay không làm việc này, việc kia.		-0.3
Anh không nói với họ là anh đang nghĩ gì.	A legénység levert.	-0.045
Anh sẽ giữ những hiểu biết của mình ở đúng chỗ của nó, nơi nó có thể được nghĩ ngơi, nó có thể được thu thập lại và được nuôi dưỡng.		-0.3
Anh và tôi sẽ giữ những điều mà chúng ta biết được ở đây, và ở đây nữa."	Morognak már a fülem hallatára is, de nem többet, mint hogy „valami lappang” a hajón.	0.281481
Ông ấy chạm vào tim và trán tôi, rồi làm giống như vậy với ông ta.		-0.3
"Bây giờ thì tôi cần phải suy nghĩ một lúc.	Első tisztem türelmetlenül bánik velük.	0.24878
Tôi sẽ nói hết với anh sau."		-0.3
"Vì sao không phải lúc này?"	Jaj lesz ebből.	0
tôi hỏi.	Július 17.	0.3
"Có thể như thế thì tốt hơn. ~~~ Chúng ta sẽ đi đến một số quyết định nào đó."	- A legénység közül Olgaren tegnap bemerészkedett a fülkémbe, és riadtan meg­súgta, hogy őszerinte idegen lehet a hajón.	-0.0455056
Ông ta liếc nhìn tôi và nói, "Bạn John của tôi, khi mà những bắp ngô mọc lên, ngay trước khi nó chín, trong khi dòng nhựa sống của đất mẹ vẩn còn chảy trong nó, và ánh nắng mặt trời còn chưa phủ lên nó một màu vàng óng, thì những người nông dân đã cày xới và chà xát cùng nó giữa những đôi tay chai sạn của mình, sẽ bỏ ngòai tai những lời châm chọc của những kẻ thiếu kinh nghiệm, và nói với anh rằng, ‘Xem kìa!		-0.3
Đây là những bắp ngô tốt, và chúng ta sẽ có một vụ mùa bội thu khi thu hoạch." ~~~ Tôi chưa thể liên tưởng được những điều ông ta muốn nói và nói lại với ông ta.	Őrsége során a tatbástya tövében húzódott meg, mivel igen verte az eső, onnan pillantott meg egy szálas, lenge embert, amint jött fel a fedélzetre, majd megindult a hajófőnek, és eltűnt a szeme elől.	-0.00767045
Để trả lời ông ta bước tới và véo lấy tai tôi, giống như khi xưa ông ta vẩn làm trong các bài giảng, đoạn nói, "Người nông dân giỏi sẽ nói cho anh biết những gì ông ta biết, nhưng chưa phải lúc này.		-0.3
Tất nhiên là chẳng có người nông dân giỏi nào đào xới cây bắp của mình lên để xem nó đang lớn lên như thế nào.	Utánaosont, de az orrban sem talált senkit, bár a vékek fedele mind a helyén volt.	0.0972973
Đó là cách bọn trẻ tập chơi nông trại, chứ không phải là cách của những con người làm những công việc vì cuộc sống của mình.		-0.3
Hiểu chưa, anh bạn John?	Babonás félelmében szinte habog.	0.219231
Tôi đang gieo hạt, và Thiên Nhiên sẽ làm phần việc của mình khi khiến cho hạt đó nảy mầm, tất nhiên là nếu cái hạt đó có thể nảy mầm, và tôi đợi đến lúc tai mình có thể nghe thấy tiếng cái mầm ấy vạch đất chui lên."		-0.3
Ông ta dừng lại, bởi vì rõ ràng ông ta thấy tôi đã hiểu.	Összehívom a legénységet, és együttesen végigkutatjuk a kamrákat.	0.275806
Và ông ta nói tiếp, một cách mạnh mẽ, "Anh luôn là một sinh viên chịu khó, và những cuốn sổ ghi chép chuyên môn của anh luôn được ghi đầy trong những kỳ nghĩ.		-0.3
Hãy nhớ đấy, bạn thân, rằng kiến thức thì luôn mạnh hơn trí nhớ, và chúng ta sẽ không tin tưởng vào cái thứ yếu hơn này.		-0.3
Thậm chí nếu anh không thường xuyên thực hành, thì tôi nói với anh rằng rất có thể những gì anh biết được có thể sẽ mai một đi mất, tôi nói có thể, bởi vì không phải lúc nào sự nghỉ ngơi cũng khiến cho con người ta mai một, chúng ta và những người khác đều biết điều này, và bọn các anh cũng hay vin vào cái cớ đó lắm. ~~~ Hãy ghi chép lại mọi thứ.		-0.3
Không có gì quá nhỏ đâu.	Első tisztem dühöng.	0.218182
Tôi thậm chí còn khuyên anh ghi chép hay thu âm lại những nghi ngờ và ước đóan của mình.		-0.3
Sau này có thể anh sẽ thích thú khi biết được rằng anh đã đóan đúng hay không.	Azt mondja, olajat öntök a tűzre, és hogy utoljára neki kell a száklyával rendet tenni itt.	0.296429
Chúng ta học tập từ những thất bại, không phải từ thành công!"	Azért őrá bíztam a kormányt, amíg a többiekkel tűvé tesszük a hajót.	0.291304
Khi tôi mô tả lại những triệu chứng của Lucy, giống như trước, nhưng những biểu hiện bệnh trạng càng rõ rệt hơn và hầu như không giới hạn, ông ta có vẻ rất quan tâm, nhưng không nói gì.		-0.3
Ông ta lấy ra cái túi chứa những dụng cụ và dược phẩm của mình, "những đồ dùng kinh khiếp cho những công việc có ích của chúng ta," có lần ông ta gọi chúng như thế trong một trong những bài giảng của ông, khi nói về những dụng cụ của giáo sư chuyên dùng cho những công việc phục vụ sức khỏe con người. ~~~ Khi chúng tôi đến, và Westenra tiếp chúng tôi.		-0.3
Bà ấy trông lo lắng, nhưng không nhiều như tôi lo sợ.	A nagy faládákat szoros sorba raktuk, rejtett zugok nem maradhattak.	0.273684
Bản chất của bà ấy quá thuần hậu đến nỗi đối với bà thậm chí cái chết cũng chỉ là một điều an ủi cho những niềm đau khổ của chúng ta trên trần thế.		-0.3
Ở đây, trong khi mà bất kỳ một cú sốc nào cũng có thể gây ra một kết cục bi thảm, thì mọi sự đã được sắp xếp khiến cho chúng không còn tránh né những công việc riêng tư nữa, thì hình như bà vẩn chưa biết rõ sự thay đổi khủng khiếp nơi người con gái thân yêu của bà.		-0.3
Điều này giống như là việc bà mẹ Thiên Nhiên đã quàng cho những người ngoại quốc những vòng chuỗi vô tri để bảo vệ lại quỷ dữ khiến cho họ tránh được những tai họa.		-0.3
Nếu việc chúng tôi làm mang tính tư lợi, thì chúng tôi nên dừng lại, bởi vì chúng tôi kết án những công việc mang tính chất ích kỷ, chúng là nguyên nhân sâu xa cho những kết cục mà chúng ta đã biết.		-0.3
Với những kiến thức của mình về tình trạng bệnh lý tinh thần như thế này, tôi quyết định dứt khóat là bà không nên ở bên Lucy, vì chính tình trạng đau ốm của bà có giá trị hơn bất kỳ lời yêu cầu tuyệt đối nào.		-0.3
Bà ấy đồng ý một cách vui lòng, vui lòng đến mức tôi có thể thấy lại một lần nữa cuộc đấu tranh sinh tồn diễn ra trong Thiên Nhiên.		-0.3
Van Helsing và tôi đi lên phòng Lucy.		-0.3
Hôm qua tôi bị sốc khi tôi thấy nàng, hôm nay tôi cảm thấy kinh khủng khi nhìn thấy nàng.	A kutatás végeztével az emberek megkönnyebbülten térnek a dolgukra, csak első tisztem duzzog.	0.286517
Nàng trông thật khủng khiếp, trắng bệch như phấn sáp.	Július 22. ~~~ - Az idő viharos volt az elmúlt három napon.	-0.0259615
Sắc đỏ đã biến mất khỏi môi và lợi nàng, xương mặt nàng nhô hẳn lên.		-0.3
Hơi thở khó nhọc của nàng có thể nhìn thấy hay nghe thấy dễ dàng.	Az emberek a kötélzeten dolgoztak, rémüldözésre nem jutott egy percük sem.	0.3
Mặt Van Helsing vẩn lạnh lùng như đá hoa cương, và lông mày của ông ấy nhíu lại đến nỗi gần chạm vào mũi ông.		-0.3
Lucy nằm bất động, hầu như không còn đủ sức để nói nữa, còn chúng tôi im lặng trong một thóang.		-0.3
Rồi Van Helsing ra hiệu cho tôi, và chúng tôi nhẹ nhàng ra khỏi phòng.	Már első tisztem is szépen beszél velük, dicséri derekas munkájukat.	0.28209
Ngay khi chúng tôi vừa đóng cửa thì ông nhanh nhẹn đi theo hành lang vào một cửa khác đang mở.		-0.3
Ông đẩy ập tôi vào cùng với ông và sập cửa lại. ~~~ "Chúa ơi!"	Elhaladtunk Gibraltár alatt, és baj nélkül kijutottunk a szorosból.	-0.00923077
ông nói.	Július 24.	0.27
"Thật là khủng khiếp.	- Elátkozott hajó ez mégis.	0.288462
Không được để phí thời gian. ~~~ Cô ta sẽ chết chỉ đơn giản là vì không còn đủ máu cho trái tim hoạt động như bình thường được.	Nem elég, hogy egy legénnyel megrövidültem, viharos időre jutunk be a Biscay-öbölbe, és az éjszaka megint odavész egy emberem!	-0.0152778
Cần phải truyền máu cho cô ta ngay.	Se szó, se beszéd, eltűnik.	0.188889
Anh hay tôi?"	Akár az első.	0.276923
"Tôi trẻ hơn và khỏe hơn, Giáo sư. ~~~ Phải là tôi."	Leteszi az őrséget, később már nem látja senki.	-0.0255319
"Sẳn sàng đi. ~~~ Tôi sẽ đi lấy cái túi của tôi.	A legénység közt vakrémület kap lábra.	-0.0214286
Tôi sẽ chuẩn bị."		-0.3
Tôi đi xuống cùng với ông ta, và khi chúng tôi đang đi thì có tiếng gõ cửa ở cửa chính.		-0.3
Khi chúng tôi đến tiền sảnh, người hầu gái cũng vừa mở cửa và Arthur lao vọt vào.		-0.3
Cậu ấy phóng thẳng đến chỗ tôi, nói bằng những tiếng thì thầm nóng nảy, ~~~ 	Ívet köröznek és hozzám juttatják azzal, hogy kettőzzem meg az őrséget.	-0.0274648
"Jack, tớ lo quá.	Egymaguk félnek.	0.282353
Tớ cảm thấy trong bức thư của cậu chứa đựng điều gì đó bất thường.		-0.3
Cha tớ đã khỏe hơn, và tớ chạy vội đến đây để được thấy mọi chuyện tận mắt.		-0.3
Đây có phải là ngài bác sĩ Van Helsing không ạ?		-0.3
Tôi rất cám ơn ngài đã đến đây, thưa ngài."	Első tisztem megkergült megint.	0.116129
Ngay khi mắt Giáo sư lướt qua cậu ấy, ông có vẻ giận dữ vì bị cắt ngang công việc, nhưng khi ông thấy thân hình vạm vỡ cân đối của cậu ấy, nhận ra vẻ nam tính của sức mạnh tuổi trẻ tóat ra từ cậu ấy, mắt ông sáng lên.		-0.3
Ông nói ngay khi tay ông bắt lấy tay cậu ta, ~~~ 	Hogy ő behajigálja a tengerbe mindet.	-0.0385714
"Thưa anh, anh đến đúng lúc lắm.	Vagy őt hajítják be.	0.0857143
Anh là người yêu của cô gái thân mến của chúng ta.		-0.3
Cô ấy bệnh nặng, rất, rất nặng.	Július 28. ~~~ - Négy nap a pokolban.	-0.0328125
Nào, con trai, đừng như thế chứ."	Mintha örvénylés hordana körbe minket.	0.283784
Ông ấy nói như vậy bởi thình lình cậu ta trắng bệch và gần như ngã ngất ra trên ghế.		-0.3
"Anh đến đây để giúp cô ta.	Alvásra nincs idő.	0.0947368
Anh có thể làm nhiều hơn so với việc nằm ườn ra như thế, và sự can đảm của anh là sự giúp đỡ lớn nhất của anh."		-0.3
"Tôi có thể làm gì?"	Elnyűttek az emberek.	0.271429
Arthur khàn giọng. ~~~ "Cứ nói, và tôi sẽ làm.	Még egyesével is alig van kit őrségre állítanom.	0
Cuộc sống của tôi là của nàng, và tôi sẽ dốc cạn giọt máu cuối cùng của mình cho nàng."		-0.3
Giáo sư rất hóm hỉnh, và với kinh nghiệm của mình tôi có thể nhận ra được tính cách ấy trong câu trả lời của ông.	Másodtisztem vállal­ko­zott a kormányzásra meg az őrségre egyszersmind, hogy az emberek néhány órát szundít­has­sa­nak.	0.292683
"Anh bạn trẻ, tôi không đòi hỏi đến mức đó đâu, không cần phải đến giọt máu cuối cùng đâu!"		-0.3
"Tôi sẽ làm gì?"	A szél csillapodik.	0.3
Mắt cậu ấy rực lửa, mũi cậu ấy mở rộng rung lên trong sự tập trung.	A víz erős, de végre jó úton vagyunk, azért nem panaszlom.	0.18
Van Helsing vỗ vai cậu ta.		-0.3
"Đi nào!"	Július 29.	0.3
ông ấy nói.	- Újabb baj.	0.25
"Anh đúng là con người, con người chúng tôi cần. ~~~ Anh tốt hơn tôi, tốt hơn anh bạn John thân mến này."	Az éjszaka sem kettőzhettem meg az őrséget, de az egyet sem találta a váltás reggel.	-0.0596154
Arthur có vẻ ngơ ngác, và giáo sư tiếp tục giải thích một cách dịu dàng.	Fellármáztam a hajót, hanem a másodtisztemnek bizony nyoma veszett.	0.229688
"Cô gái trẻ đang ốm, ốm nặng lắm.	A legénység őrjöng félelmében.	0.247059
Cô ấy cần có máu, và cô ấy phải có máu hoặc là sẽ chết.		-0.3
Bạn John của tôi và tôi đã thảo luận, và chúng tôi quyết định thực hiện công việc mà chúng tôi gọi là truyền máu, để chuyển máu từ một mạch máu căng tràn vào mạch máu đã cạn của cô ấy.		-0.3
John đã quyết định cho máu, và anh ta trẻ và khỏe hơn tôi." ~~~ – Nghe đến đây Arthur nắm lấy tay tôi và thầm lặng xiết chặt.	Első tisztemmel megbeszéljük, hogy a hajót ezentúl fegyveresen járjuk, és akármit tapasztalunk, megtoroljuk rögtön.	-0.0278761
– "Nhưng bây giờ thì anh đã đến, anh tốt hơn bọn tôi, cả người trẻ lẫn người già, những người đã phải vất vả trong thế giới của những công việc nghiên cứu.		-0.3
Thần kinh chúng tôi không bình lặng và máu chúng tôi không tươi sáng như anh!"		-0.3
Arthur quay sang ông ta nói, "Nếu ngài biết được tôi vui mừng như thế nào khi được chết vì nàng thì ngài sẽ hiểu…" Cậu ấy ngừng lại vì nghẹn lời.		-0.3
"Cậu bé được lắm!"	Július 30.	-0.0818182
Van Helsing nói, "Anh sẽ không có hạnh phúc nào hơn là việc anh làm tất cả cho người mình yêu.	- Az éjjel már megkönnyebbülten tértem nyugovóra azzal, hogy közeledünk Angliához.	0.241463
Đi đến đây và im lặng.	Az idő kedvez, minden vitorlánkat felvontunk.	0.122222
Anh sẽ hôn cô ấy trước khi mọi việc bắt đầu, nhưng anh phải đi, phải theo sự hướng dẩn của tôi.		-0.3
Đừng nói gì với mẹ cô ấy. ~~~ Anh hiểu điều đó có ý nghĩa như thế nào với bà ta.	Tisztem legjobb álmomból ébreszt azzal, hogy a kettős őrség is meg a kormányos is eltűnt.	-0.00892857
Không được gây ra cú sốc nào, điều đó phải được hiểu rõ.	Legénységünk két főre apadt, ketten vagyunk hozzájuk a tisztemmel.	0.281538
Đi!"	Augusztus 1.	0
Chúng tôi đi vào phòng Lucy.		-0.3
Arthur được hướng dẩn phải đứng ở ngòai.	- Ködben hajózunk két napja, vitorlát nem látunk semerre.	0.276471
Lucy quay đầu lại và nhìn thấy chúng tôi, nhưng không nói gì.		-0.3
Nàng không ngủ, nhưng nàng chỉ đơn giản là không còn đủ sức để làm một việc gì khác.	Azt reméltem pedig, hogy a Csatornában már vagy segítségért folyamodom, vagy kikötök valahol.	0.276667
Mắt nàng nói chuyện với chúng tôi, và đó là tất cả.	Mivel azonban emberem nincs elég a vitorlák kezeléséhez, szél előtt kell járnom.	0.208475
Van Helsing lấy ra khỏi túi của ông ta một số món gì đó và bày nó ra trên một chiếc bàn nhỏ nằm khuất đằng xa.		-0.3
Rồi ông ấy pha một thứ thuốc mê, mang đến bên giường, vui vẻ nói, "Nào, cô gái nhỏ, đây là thuốc của con.		-0.3
Uống đi, như một đứa trẻ ngoan nào.	Ha vitorlát bevonnék, ki vonja fel majd, ha kell?	0.278049
Xem nào, ta sẽ nâng con lên để con nuốt dễ hơn. ~~~ Thế."	Mintha a végzetünk elébe rohannánk.	-0.0583333
Nàng đã làm được công việc này.	Legfejevesztettebb éppen a tisztem.	0.264706
Tôi ngạc nhiên khi thấy thuốc ngủ lại lâu có tác dụng đến thế.		-0.3
Điều này lại càng làm rõ thêm tình trạng yếu ớt của nàng.	A két legény mintha már leszámolt volna a félelemmel.	0.211765
Thời gian gần như vô tận cho đến khi giấc ngủ bắt đầu chạm nhẹ vào mi mắt của nàng.		-0.3
Tuy nhiên, cuối cùng thuốc mê cũng bắt đầu bộc lộ công hiệu, và nàng chìm sâu vào giấc ngủ say.		-0.3
Khi đó thì giáo sư hài lòng, gọi Arthur vào phòng, và kêu anh ấy cởi áo khoác.		-0.3
Đoạn ông nói, "Anh có thể trao cho cô ấy một nụ hôn nhẹ nhàng, trong khi tôi chuẩn bị mọi thứ trên bàn.		-0.3
Anh bạn John, lại giúp tôi nào!"	Konokul, vakon végzik a dolgukat.	0.270968
Chẳng có ai trong chúng tôi nhìn lại khi cậu ấy cúi người về phía nàng.		-0.3
Van Helsing quay sang phía tôi, nói, "Anh ta còn trẻ và khỏe, máu của anh ta tinh khiết đến nỗi không cần phải lọc tơ huyết làm gì."		-0.3
Rồi ông ta tiến hành cuộc phẫu thuật bằng những thủ pháp nhanh nhẹn, chính xác.		-0.3
Trong khi cuộc truyền máu diễn ra, có cái gì đó giống như sự sống đang đi ngược vào đôi má của Lucy đáng thương, và dù Arthur càng lúc càng trở nên xanh xao, niềm vui vẩn sáng rực trên mặt cậu ấy.		-0.3
Sau một lúc tôi trở nên lo ngại, vì dấu vết của sự mất máu đã hiện rõ nơi Arthur, dù cậu ấy mà một thanh niên cường tráng.		-0.3
Điều này khiến tôi càng hiểu rõ tình trạng yếu ớt của Lucy khiến cho Arthur phải mất bao nhiêu sức lực chỉ đến giúp nàng hồi phục một phần.		-0.3
Nhưng mặt của giáo sư đanh lại, ông ta đứng lên và quan sát, lúc này đôi mắt ông đảo liên tục từ bệnh nhân sang Arthur.		-0.3
Tôi có thể nghe thấy nhịp tim của chính mình.		-0.3
Ngay sau đó, ông ta nhẹ nhàng nói, "Đừng cố gắng thêm nữa.		-0.3
Đủ rồi.	Augusztus 2.	0.3
Anh chăm sóc anh ta, còn tôi thì lo cho cô gái."	- Éjféltájt, alig aludtam néhány percet, kiáltást hallok szél alól.	0.146667
Khi tất cả đã xong, tôi có thấy Arthur yếu lả đi như thế nào.	Rontok fel a fedélzetre, és a tisztembe ütközök.	0.17234
Tôi băng bó vết thương, mang cậu ấy đi trên tay mình, trong khi Van Helsing nói mà chẳng buồn quay lại, con người này tuồng như có mắt sau gáy, "Một người tình dũng cảm, tôi nghĩ là anh ấy xứng đáng với một nụ hôn khác mà cuối cùng anh ta sẽ được hưởng."		-0.3
Và khi ông ta kết thúc cuộc phẫu thuật, ông ta điều chỉnh lại chiếc gối trên đầu bệnh nhân.		-0.3
Và ông ta cũng làm như vậy bởi một dãi băng nhung đen hẹp mà nàng luôn đeo quanh cổ họng, được khóa bởi một cái khóa kim cương cũ mà người yêu của nàng đã tặng nàng, kéo nó lệch lên một chút, và nhìn thấy một dấu đỏ trên cổ họng nàng.		-0.3
Arthur không tỏ ra điều gì, nhưng tôi có thể nghe thấy một tiếng húyt sáo khẽ sâu trong hơi thở của Van Helsing biểu lộ sự xúc động của ông ấy.		-0.3
Ông không nói gì, nhưng quay sang tôi, bảo, "Nào, hãy mang người tình trẻ tuổi dũng cảm của chúng ta xuống, và cho anh ta nằm nghĩ một chút.		-0.3
Anh ta phải về nhà và nghĩ ngơi, ngủ và ăn cho nhiều vào, để anh ta có thể trở lại tiếp tục cống hiến cho tình yêu của mình.		-0.3
Anh ta không được nằm ở đây.	Mondja, hogy ő is hallotta a kiáltást, de az őrnek nyoma sincs.	0.0970588
Hãy bình tĩnh!	Isten, segíts!	0.28
Tôi phải làm thế, vì anh đang yếu lắm, anh bạn. ~~~ Lần này anh đã cứu tính mạng cô ta, và anh có thể về nhà, nghỉ ngơi và chờ đợi mọi việc tiếp tục.	A tisztem úgy számítja, elhagyhattuk Dovert, mert a köd felszakadt egy pillanatra, éppen, amint a kiáltást hallotta, és mintha North Forelandet pillantotta volna meg.	-0.0108553
Tôi sẽ nói lại với cô ấy tất cả khi cô ấy hồi tĩnh.	Ha jól látta, már az Északi-tengeren járunk.	0.190909
Cô ấy sẽ yêu anh không kém một chút nào so với những gì anh đã làm đâu.	Ilyen ködben csak Isten vezérelhet - de mintha Isten is levette volna rólunk a kezét.	0.296053
Tạm biệt."	Augusztus 3.	0.25
Khi Arthur đi, tôi trở về phòng.		-0.3
Lucy đã ngủ ngon, nhưng hơi thở của nàng đã mạnh hơn.	- Éjfélkor váltanám legényünket a kormánynál, de nincs ott.	0.294915
Tôi có thể thấy chiếc khăn trải giường rung động theo nhịp thở nặng nhọc của nàng.	A szél egyenletes, és mivel előtte járunk, nem tértünk el az iránytól.	0.180882
Van Helsing ngồi bên, nhìn nàng chăm chú.	Mégsem merem a kormányt kikötni, inkább kiáltok a tisztemért.	0.171429
Tấm băng nhung đen đã được kéo lại che phủ vết trầy đỏ.	Egy perc múltán jön is azonmód, ahogy a vackáról felugrott.	0.252632
Tôi thì thầm với giáo sư, "Ông đã gây ra vết trầy đó trên cổ nàng à?"	Borostás, és a szeme forog.	-0.288462
"Anh đã gây ra nó à?"	Meghibbant, attól tartok.	0.259091
"Tôi chưa khám qua chỗ này," tôi trả lời, và tiến đến tháo dãi băng ra.		-0.3
Ngay trên tĩnh mạnh cổ của nàng là hai dấu thủng , không lớn, nhưng trông rất sâu.		-0.3
Không có triệu chứng của căn bệnh nào, nhưng cạnh của nó trắng và trông rất mệt mõi, giống như bị cái gì nghiền ra vậy.Ngay tức khắc tôi cho rằng, dù vết thương này là cái gì đi nữa, thì nó có thể giải thích cho việc thiếu máu trầm trọng của nàng.		-0.3
Nhưng tôi xua tan ý nghĩ này ngay khi nó vừa thành hình, bởi vì không thể như thế được.	Odalép hozzám, és a fülembe súgja, mintha a szél széthordhatná a titkát: „Itt van, tudom most már!	0.290217
Nếu không thì cả chiếc giường này phải thấm đầy trong màu đỏ của máu cô gái vì nàng trông vô cùng xanh xao trước khi truyền máu.		-0.3
"Sao?" ~~~ Van Helsing hỏi.	Éjjel láttam az őrségen!	-0.006
"Hơ," tôi nói. ~~~ "Tôi chẳng hề gây ra nó."	Emberforma, hórihorgas és sápadt, mint aki a sírjából kel.	-0.04
Giáo sư đứng dậy.	Az oromból kémlelt kifelé.	0.231818
"Tôi phải trở về Amsterdam tối nay," ông ta nói "Tôi cần một số sách và đồ vật ở đó. ~~~ Anh phải ở đây suốt đêm và không được rời cô ta lúc nào cả."	Mögéje kúsztam és belevágtam a késemet, de mintha levegőt hasítottam volna.” Előkapta a kését, és mutatta, hogyan, majd tovább susogott: „Mindegy, itt van, megtalálom!	-0.00276074
"Tôi sẽ là y tá?" ~~~ tôi hỏi.	Lenn lesz valamelyik ládában.	-0.0103448
