Thông tin ebook ~~~ 	Honoré de Balzac	-0.009375
Cái lương tri thần diệu của các nhà toán học vĩ đại ấy chỉ đạo mọi hành vi của họ. ~~~ Lần này nó làm cho họ cảm thấy phải tạm thời liên minh với nhau để cùng chống kẻ thù chung.	A nagy számítók cselekedeteit irányító csodálatosan józan ész azt súgta emezeknek is, amazoknak is, hogy ideiglenes szövetségbe kell tömörülniük a közös ellenséggel szemben.	-0.0236842
Họ phải tương trợ nhau để làm cho Ogieni không yêu Saclo và Saclo không nghĩ đến Ogieni.	Hiszen nem az-e mindkét fél feladata, hogy ne engedje kicsírázni Eugénie szerelmét Charles iránt, és Charles érdeklődését unokanővére iránt?	0.15
Những lời bóng gió quỷ quyệt, đơm đặt ngọt ngào, những lời tán tụng đầy ác ý, những cách tiết lộ khuyết điểm như vô tình, tất cả những cái ấy sẽ luôn bao vây Saclo để đánh lừa chàng ta, làm thế nào chàng chống nổi?	Hogyan is láthatna át a szitán a párizsi jövevény az álnok célzások, mézédes rágalmak, dicshimnusznak álcázott ócsárlás, ártatlan hitetlenkedés szün­telen forgataga közepette?	0.186441
Trong nhà Grangde, khi còn lại bốn bà con trong gian lớn, ông Grangde bảo Saclo: ~~~  ~~~ 	Amikor a négy rokon magára maradt a teremben, Grandet úr így szólt az unokaöccséhez:	-0.101266
 ~~~ - Ta nên đi ngủ.	- Le kell feküdnünk.	0.273529
Bây giờ khuya quá, chưa thể trò chuyện gì được về cái việc đã khiến anh tới đây.	Késő van, hogy megbeszéljük azokat az ügyeket, amelyek ide vezették; majd holnap találunk alkalmas időt.	0.277174
Đến mai ta sẽ chọn lúc thích hợp mà nói chuyện.	Nyolc órakor van a reggeli nálunk.	0.103125
Ở đây tám giờ ăn sáng, trưa nếm qua một quả cây, một rẻo bánh cùng với cốc vang trắng, thế rồi năm giờ chiều chúng tôi ăn tối như người Pari.	Délben eszünk valami gyümölcsöt, hamarjában bekapunk egy falatka kenyeret, és iszunk egy pohár fehér bort; ötkor vacsorázunk, mint a párizsiak.	0.254015
Nếp nhà chỉ có thế.	Ez a házirend.	0.0857143
Nếu anh muốn đi xem thành phố hay vùng lân cận thì anh cứ tha hồ.		-0.3
Tôi bận lắm, nhiều khi không đưa anh đi chơi được, anh miễn chấp.	Ha meg akarja nézni a várost vagy a környéket, csak rajta, szabad, mint a madár.	0.295833
Ra ngoài, có thể anh nghe mọi người trầm trồ là tôi giàu.	Megbocsát, ha az üzleti ügyeim miatt nem tarthatok mindig magával.	0.3
“Chỗ này rằng Grangde, chỗ kia rằng Grangde”.		-0.3
Tôi để mặc họ, những chuyện tán nhảm ấy không làm thiệt hại gì đến uy tín của tôi. ~~~ Sự thật thì tôi chẳng có đồng xu nhỏ nào.	Lehet, hogy széltében-hosszában azt hallja majd, hogy gazdag vagyok: „Grandet úr így, Grandet úr úgy!” Hadd mondják, a fecsegésük nem árt a hitelemnek.	0
Tuổi tác như tôi mà phải làm việc quần quật như một anh thợ bạn, tất cả gia tài ở hai cánh tay với một chiếc bào khổ.	Pedig egy vasam sincs, és öregségemre is úgy dolgozom, akár egy kisinas, akinek egy hitvány bodnárkésen kívül nincs egyebe, csak a két erős karja.	0.286154
Có lẽ rồi tự anh cũng sẽ được biết phải khó nhọc bao nhiêu mới làm ra một đồng bạc, nếu tự ta đổ mồ hôi làm lấy.	Meglehet, hamarosan maga is megérzi a tulajdon bőrén, mi az ára egy garasnak, ha meg kell izzadni érte.	0.172826
Nanong đâu, đưa nến đây.	Gyerünk, Nanon, a gyertyákat!	0.3
- Anh cháu ạ, bà Grangde bảo, tôi tưởng đã thu xếp cho anh đủ mọi thứ cần dùng. ~~~ Nhưng nếu còn thiếu gì, anh cứ gọi mụ Nanong.	- Remélem, kedves rokon, mindent megtalál, amire szüksége van - mondta Grandet-né -, de ha hiányzik valami, szóljon csak Nanonnak.	0.0174419
- Thưa bác, cái ấy cũng khó đấy ạ. Tôi tưởng tôi đã mang theo đủ thứ cần rồi!	- Erre aligha lesz szükség, kedves néném, azt hiszem, minden holmimat magammal hoztam.	0.480108
Bác cho phép tôi chúc bác ngủ ngon, chúc cả chị Ogieni tươi trẻ nữa.	Engedje meg, hogy jó éjt kívánjak önnek és húgomnak egyaránt.	0.240984
Saclo cầm cây nến đã thắp trên tay mụ Nanong. ~~~ Cây nến lạp Angiu vàng khè, bày lâu ngày ở của hàng nên rất cũ kỹ, rất giống nến mỡ. ~~~ Ông Grangde vốn đinh ninh rằng ở nhà không làm gì có nến lạp nên không thể đoán ra sự xa hoa ấy.	Charles kivett Nanon kezéből egy égő gyertyát, egy valódi, anjoui viaszgyertyát, amely azonban olyan sárgás színű volt, oly sokáig hevert a boltban, hogy megtévesztően hasonlított a faggyúgyertyára, és Grandet úr, aki nem is gyanította, hogy valami az ő tudta nélkül került a házhoz, nem vette észre a fényűzést.	-0.14899
Ông bảo: “Anh đi theo tôi”.	- Mutatom az utat - mondta a jóember.	0.3
Đáng lẽ đi ra cái cửa phía vòm cuốn, ông Grangde lại vẽ chuyện, dắt chàng đi theo lối hành lang.	Ahelyett, hogy a kapualjra nyíló ajtón lépett volna ki, Grandet szertartásosan a konyhába vezető folyosó felé ment.	0.282524
Từ hành lang bước ra thang gác có cánh cửa tự động lồng một tấm kính bầu dục. ~~~ Cánh cửa ấy dùng để cản bớt gió lạnh, không cho lùa vào nhà.	A folyosót a lépcsőháztól nagy ovális üvegablakkal ellátott lengőajtó választotta el, arra szolgált, hogy feltartóztassa a bezúduló hideget.	-0.0194245
Tuy vậy, mùa đông gió vẫn rít lên ở quãng ấy, cho nên gian lớn vẫn rét mặc dù mấy cái cửa đã nhét bùi nhùi.	Télen azonban így is irgalmatlanul besüvített a dermesztő északi szél, és a terem ajtóira szögezett tömítőnemez ellenére odabent épp hogy elviselhető volt a hőmérséklet.	0.174359
Mụ Nanong đi khóa cổng rồi đóng cửa gian lớn và ra ngời tàu ngựa mở xích cho con chó giữ nhà có giọng sủa khàn khàn như đau họng.	Nanon bereteszelte a nagykaput, bezárta a szála ajtaját, majd kiment az istállóba, és eloldozta a farkaskutyát, amelynek olyan repedtfazék-hangja volt, mintha gégelob kínozná.	0.243885
Con chó khá dữ đó chỉ biết có mụ Nanong.	Ez a hírhedten vad eb egyedül Nanont ismerte.	0.270732
Người ấy và chó đều sinh ra ở đồng ruộng nên tâm đầu ý hợp.	A két falusi teremtmény jól megértette egymást.	0.146809
Khi Saclo nhìn thấy những bức tường chung quanh thang gác vàng khè và bám đầy muội, các bậc thanh mọt ruỗng rung rinh dưới bước chân nặng nề của ông bác, thì mộng của chàng tan vỡ càng nhanh hơn.	Charles meglátta a lépcsőház piszkossárga, füstös falait, megérezte a korhadt korlátú lép­csőfokok remegését nagybátyja súlyos léptei alatt, s kiábrándulása nőttön-nőtt.	0.243429
Chàng tưởng mình đang ở trong cái chuồng gà.	Tyúkketrecben érezte magát.	0.0931034
Chàng ngoái nhìn bà Grangde và Ogieni để tìm hiểu nét mặt họ. ~~~ Nhưng mẹ con bà Grangde quá quen với cái cầu thang ấy, không hề đoán là Saclo kinh ngạc vì nó; họ cho là Saclo tỏ cảm tình nên dịu dàng mỉm cười trả lễ, khiến Saclo thất vọng.	Tanácstalanul hátrafordult, hátha nagynénje és unokanővére arcáról leolvashat valamit, de azok annyira hozzászoktak ehhez a lépcsőhöz, hogy nem ismerték föl Charles megdöbbenésének okát, az érdeklődést baráti megnyilvánulásnak vélték, és nyájas mosollyal viszonozták; ez aztán végképp kétségbe ejtette a fiatalembert.	-0.0360236
Chàng tự nhủ: thật không hiểu ông cụ gửi mình về cái xó này làm quái gì thế này?	„Mi az ördögnek küldött ide az apám?” - tanakodott magában.	0.157377
Đến khoảng nối hai cầu thang, Saclo trông thấy ba cánh cửa không có khung sơn màu gạch, lẩn trong tường vôi nham nhở, có cạp sắt vặn đanh ốc. ~~~ Mấy chiếc cạp ấy nổi lên rõ rệt và toe thành hình ngọn lửa cũng như miếng sắt ở gần ổ khóa.	Az első lépcsőfordulóhoz érve három etruszkvörösre mázolt, keret nélküli ajtót pillantott meg; az ajtók beleolvadtak a poros falba, domború szegecsekkel ellátott vaspántok voltak rajtuk, ezek ugyanolyan láng alakban végződtek, mint a hosszúkás kulcslyuk két csúcsa.	-0.00176471
Ở đầu cầu thang, cái cửa mở vào một cái buồng ngay trên nhà bếp, đã bịt kín.	Az emeleten levő szobák közül annak az ajtaját, amely a konyha fölött volt, szemmel láthatóan befalazták.	0.251724
Quả thế, phải đi vòng qua phòng ông Grangde mới vào được buồng ấy.	Ebbe a helyiségbe csak Grandet szobájából volt bejárás; ez volt a dolgozószoba.	0.296
Đó là buồng làm việc, gắn liền với phòng ông ta.		-0.3
Buồng chỉ có một cửa sổ duy nhất để cho ánh sáng lọt vào: cửa có chắn song sắt to tướng và căng lưới mắt cáo để đề phòng kẻ gian từ dưới sân leo lên.	Egyetlen ablakon át kapott világosságot, az ablak az udvarra nyílt, és hatalmas vasrudakból álló rács zárta el.	0.118868
Không ai được phép vào buồng ấy, kể cả bà Grangde: ông lão muốn ở trong buồng một thân một mình, y như người luyện vàng bên lò hóa chất.	Ebbe a szobába még Grandet-né se léphetett be, a jóember egyedül akart itt lenni, mint az alkimista a vegykonyhájában.	0.187156
Ở đấy chắc là có một cái hộp bí mật khoét rất kín đáo trong vách, ở đấy chồng chất khế tờ ruộng đất, ở đấy treo những cái cân tiểu ly để cân vàng, ở đấy, ban đêm ông Grangde thức bí mật làm biên lai, viết tờ giấy nhận tô và tính toán sổ sách. ~~~ Khách hàng thấy ông lúc nào cũng sẵn sàng, tưởng rằng ông có phép sai quỷ khiến thần làm việc cho ông.	Bizonyára volt itt valami elmés rejtekhelye, itt őrizte a birtok­leveleket, itt lógtak az aranypénzek méricskélésére való mérlegek, itt készültek éjszakánként a nyugták, a számlák, számítások, olyan titokban, hogy az üzletemberek, látván, hogy Grandet mindig mindenre felkészült, azt hihették, egy tündér vagy egy ördög áll a szolgálatában.	-0.0248494
Đêm đêm, khi mụ Nanong bắt đầu ngáy chuyển sàn gác, khi con chó dữ canh nhà vừa ngáp ngoài sân, khi bà Grangde và cô Ogieni đã yên giấc điệp, khi ấy chắc bác phó thùng già cất bước vào đây để nâng niu, để ve vuốt, để ấp ủ vàng của ông ta và để đổ nó vào hũ, đóng nó vào thùng. ~~~ Ở đây tường dầy cửa kín.	Amikor Nanon már hortyogott, de úgy, hogy beleremegtek a falak, amikor a farkaskutya ásítozva őrködött az udvaron, Grandet-né és Grandet kisasszony pedig mélyen aludt, ebbe a szobába zárkózott be az öreg kádármester, hogy aranyát dédelgesse, cirógassa, átölelje, mint abroncs a hordót, kotoljon rajta, megmámorosodjék tőle.	-0.0025
Chỉ mình ông giữ bo bo chìa khóa phòng bào chế ấy.	A falak vastagok, az ablakdeszkák titoktartók voltak.	0.276
Người ta bảo rằng ông vào đấy để nghiên cứu các bản đồ các vườn cây ăn quả của ông, và để thống kê hoa lợi không sai một cành nho chiết, một ôm củi chạc nào.	Egyedül Grandet-nak volt kulcsa ehhez a laboratóriumhoz, és - a szóbeszéd szerint - itt tanulmányozta azokat a térképeit, amelyeken minden gyümölcsfáját feltüntette, minden terményét lajstromozta az utolsó rőzsenyalábig, az utolsó bujtott szőlővesszőig.	0.191667
Cửa buồng Ogieni đối diện với cái cửa bít ấy.	Eugénie szobájának bejárata a befalazott ajtóval szemben nyílt.	0.25
Phòng hai ông bà thì choán cả mặt trước gác và được ngăn làm hai buồng; buồng bà Grangde thông sang buồng cô con gái, buồng cô gái có một cái cửa ra vào có kính.	A házastársak lakosztálya a folyosó végén volt, és elfoglalta a ház egész elülső részét.	0.0269663
Buồng ông Grangde cách buồng bà bà một tấm phên ván và cánh buồng kín một bức tường dày.	Grandet-né szobája a lányáéval volt szomszédos, Eugénie szobájába egy üvegezett ajtó vezetett innen.	0.293878
Ông ta xếp buồng nghỉ của Saclo ngay trên đầu ông, để nghe tiếng động tĩnh nếu chàng cao hứng đi lại.	A ház urának szobáját a felesége szobájától fa válaszfal, a titokzatos dolgozószobától vastag téglafal választotta el.	0.283929
Đến giữa khoảng nối hai cầu thang, mẹ con Ogieni hôn nhau như thường lệ trước khi chia tay đi ngủ.	Grandet apó a második emeleten szállásolta el unokaöccsét, abban a magas manzárdszobában, amely épp az ő szobája fölött volt; így meghallhatja, ha Charles-nak járkálásra van kedve.	0.105714
Họ nói với Saclo vài ba câu tạm biệt, ngoài miệng thì nhạt nhẽo nhưng nóng hổi trong lòng Ogieni, rồi mỗi người vào buồng riêng.	A folyosó közepéhez érve Eugénie és az anyja szokás szerint csókkal búcsúzott egymástól; majd mindketten hidegen csengő - de ami a lányt illeti, forró szívből jövő - szavakkal jó éjt kívántak Charles-nak, és bementek a szobájukba.	0.123022
Lên tới gác hai, ông Grangde mở cửa buồng cho Saclo và bảo: ~~~  ~~~ 	- Ez lesz a maga szobája, öcsém - mondta Grandet apó, és kitárta az ajtót.	-0.10625
 ~~~ - Buồng anh đây.	- Ha ki kellene mennie, hívja Nanont.	0.175
Nếu anh cần đi ra ngoài thì anh gọi mụ Nanong.	Nélküle alászolgája; a kutya habozás nélkül felfalja.	0.25625
Không có mụ ấy thì, thú thật, con chó sẽ ăn thịt anh ngay, không đợi một hai gì cả.		-0.3
Chúc anh ngon giấc.	Aludjon jól!	0.138462
A ha! ~~~ Các bà ấy còn đốt lửa cho anh cơ!	- Egyszer csak felkiáltott: - Hohó, ez igen!	-0.01125
	A hölgyek befűtöttek magánál.	-0.3
Ngay lúc ấy, mụ Nanong lại mang vào một nồi than đỏ.	Ebben a pillanatban feltűnt Nanon az ágymelegítővel a kezében.	0.284211
- Lại còn cái mụ này nữa!	- Már csak ez hiányzott!	0.721739
Ông Grangde nói.	- mondta Grandet úr.	0.264706
Mụ tưởng anh cháu tôi đây là một người đàn bà ở cữ đấy à?	- Gyermekágyas asszonynak nézitek az öcsémet?	0.133333
Mụ có chịu khó cất cái nồi than đi không, mụ Nanong?	Vidd vissza a parazsat, Nanon, de azonnal!	0.137838
- Nhưng thưa ông, khăn trải giường ẩm ướt quá mà cậu ấy thì yểu điệu như một người đàn bà ấy.	- De uram, az ágynemű nyirkos, és ez az úr tényleg olyan kis aranyos, mint egy asszonyka.	0.348945
- Thôi được, mụ đã yên trí thế thì cứ vào mà làm đi, ông Grangde vừa nói vừa đẩy mụ Nanong vào.	- Na jó, ha már a fejedbe vetted - mondta Grandet, és megtaszajtotta Nanont a vállánál -, de vigyázz, nehogy felgyújtsd a házat!	0.396698
Nhưng cho khéo léo kẻo làm cháy nhà ra đấy.	Aztán a fösvény, elégedetlenül mormogva, lement a lépcsőn.	0.215217
Thế rồi ông Grangde đi xuống thang gác, mồm lẩm bẩm những câu gì không rõ.		-0.3
Saclo đứng ngẩn người giữa đám rương hòm của mình.	Charles földbe gyökerezett lábbal állt csomagjai közt.	0.266667
Chàng nhìn căn buồng áp mái. ~~~ Tường phất thứ giấy vẽ hoa như cái quán khổ ngoại ô, cái bệ sưởi bằng đá vôi có soi rãnh, thoáng trông đã cảm thấy lạnh trong người, mấy chiếc ghế tựa bằng gỗ vàng, mặt đan cói phết vecni, trông như có nhiều góc chứ không phải chỉ bốn góc, cái tủ đầu giường bỏ ngỏ có thể nhốt một viên đội khinh binh thấp bé, cái tấm thảm mỏng để ở đuôi giường, cái giường có trần, từ trần buông rủ xuống những tấm dạ nhậy nhấm gần hết, rung rung như sắp rơi. ~~~ Rồi chàng nghiêm trang nhìn mụ Nanong bảo: ~~~  ~~~  ~~~ 	Szeme végigfutott a manzárdszoba falán, amelyet olyan virágcsokor mintás sárga papírkárpit borított, amilyennel a csapszékeket szokás kitapétázni, a kemény mészkőből való rovátkolt kandallón, amelynek a látványától az embert kilelte a hideg, a lakkozott nádfonatú nyersfa székeken, melyeknek mintha több sarka lett volna a szokásosnál, a nyitott éjjeliszekrényen, amelyben egy gyalogos őrmester is meg­húzhatta volna magát, az ágy elé helyezett néhány rongyszőnyegen, az ágymennyezeten, amely­nek molyrágta posztó oldalfüggönyei úgy remegtek, mintha nyomban le akarnának szakadni, majd komoly képpel a hosszú Nanonra nézett, és így szólt:	-0.205344
- Ái chà!	- Nahát!	1.26667
Cô em ơi! ~~~ Đây có thật là nhà ông Grangde, nguyên thị trưởng thành Xomuya và là anh ông Grangde ở Pari không?	Mondja csak, kedves lányom, valóban Grandet úrnak Saumur volt polgármesterének, a párizsi Grandet úr testvérbátyjának a házában vagyok?	-0.0254464
- Thưa cậu đúng rồi đấy, đúng là cậu đang ở nhà một ngài hiền hậu, dễ mến, tốt tuyệt.	- Ott uram, a nagyon kedves, nagyon drága, nagyon nagyszerű Grandet nagyságos úr házában.	0.43494
Cậu có muốn tôi giúp cậu dỡ đồ đạc trong hòm xiểng ra không?	Segítsek kicsomagolni?	-0.3
- Được, tôi cũng thích thế lắm bác quyền ạ!	- Hát azt nem bánom, öreg harcos!	0.481452
Có phải bác đã đăng đi lính hải quân cận vệ của hoàng đế không?	Mondja, nem szolgált valaha a császári gárdatengeré­szetnél?	0.241935
- Ồ! ~~~ Ồ!	- Tyűha!	0.425
Hải quân cận vệ là cái quái gì nhỉ?	Az meg mi a csuda, az a gárdatengerészet?	0.267568
Có mặn không?	Azt se tudom, eszik-e vagy isszák!	0.01875
Nó đi trên nước phải không?	- mondta Nanon.	-0.0857143
- Này, lấy cái áo dài mặc ngoài trong cái vali kia cho tôi một tí.	- No jó, akkor vegye elő a hálóköntösömet. ~~~ Ebben a bőröndben van, ni.	0.0864341
Chìa khóa đây.	Tessék, itt a kulcs.	0.264706
Nanong trông thấy cái áo bằng lụa xanh dệt hoa kim tuyến và in hình vẽ cổ kính thì trố mắt nhìn, khâm phục.	Nanont elkápráztatta az aranyvirágokkal és antik mintákkal díszített zöld selyem hálóköntös.	0.24
Mụ hỏi: ~~~  ~~~  ~~~ 	- Ezt veszi fel lefekvéshez?	-0.225
- Cậu mặc cái của ấy mà ngủ ư?	- kérdezte.	0.7
- Ừ.	- Igen.	1.25
- Lạy Đức mẹ!	- Szűzanyám!	1.21429
Úi chào! ~~~ Được cái này làm tấm quấn bàn cho cái án thờ của cụ xứ thì xinh biết bao nhiêu!	De gyönyörű volna oltárterítőnek a plébániatemplomban.	-0.0775862
Này thưa cậu công tử khôi ngô thân mến của tôi, cậu đem cái này biếu cho nhà chung đi, cậu sẽ được lên thiên đường, còn mặc nó thì phải xuống địa ngục đấy! ~~~ Ôi!	Jaj, drága, aranyos uracskám, ajándékozza meg vele a templomot, akkor megveszi a lelki üdvét, így meg el­veszejti.	-0.0981308
Cậu mặc thế trông xinh quá!	Ó, milyen édes lenne!	0.157143
Để tôi gọi cô nhà lên ngắm mới được.	Mindjárt hívom a kisasszonyt, nézze meg ő is.	0.27907
- Nào, chị Nanong, - đã đặt tên thế thì đành phải gọi thế, - chị có im mồm đi không?	- Ugyan, Nanon, ha már Nanonnak kell neveznem, elhallgatna végre!	0.404931
Để yên cho tôi ngủ, mai tôi còn phải xếp lại đồ đạc và nếu chị thích cái áo này đến thế thì nhất định chị sẽ được lên thiên đường: tôi cũng ngoan đạo nên không thể không biếu chị khi rời nhà này.	Hagyjon lefeküdni, holnap majd elrendezem a holmijaimat, de ha annyira tetszik a köntösöm, hát megmentheti vele a lelki üdvét.	0.0181034
Lúc ấy rồi chị muốn đem nó làm gì tùy chị.	Jó keresztény vagyok, ha elmegyek, magának adom, azt csinál vele, amit akar.	0.171429
Mụ Nanong đứng ngẩn người nhìn Saclo, không dám tin.	Nanonnak tátva maradt a szája, csak nézte, nézte Charles-t, és nem hitt a fülének.	0.194737
Rồi mụ vừa lui ra vừa nói: ~~~  ~~~ 	- Még hogy nekem adja ezt a csodát!	-0.103226
 ~~~ - Đem cái của là lượt ấy mà cho tôi à?	- mondta elfelé menet.	0.15
Cái cậu này chưa ngủ đã mơ rồi!	- Talán már álmodik az úr.	0.173077
Chào cậu.	Jó éjszakát.	0.225
- Chào chị.	- Jó éjszakát, Nanon.	0.842308
Saclo vừa thiu ngủ vừa ngẫm nghĩ: Ta về nơi đây để làm gì nhỉ?	„Csak azt tudnám, mit keresek itt? ~~~ - gondolta Charles félálomban.	-0.0140625
Cha ta đâu phải người ngờ nghệch, cha ta cho ta đi tất phải có mục đích.	- Az apám nem fajankó, biztos van valami célja az utammal.	0.15
Chậc!	Phű!	0.2
“Chuyện quan trọng mai hẵng hay”, không biết cái anh ngốc Hy Lạp nào đã nói thế!		-0.3
Đang đọc kinh cầu nguyện, Ogieni ngừng lại reo thầm: “Đức mẹ ơi!	»Aludjunk egyet előtte« - ahogy valamelyik tökfejű görög mondta a sok közül.”	0.288
Cậu em họ tôi sao mà dễ thương thế nhỉ!”. ~~~ Và buổi tối hôm đó nàng cầu không hết bài kinh.	„Szűzanyám! ~~~ Milyen kedves az unokaöcsém!” - mondta magában Eugénie, félbeszakítva, és aztán már nem is folytatva az esti imát.	-0.160194
Bà Grangde nằm xuống giường chẳng nghĩ ngợi gì.	Grandet-nénak nem voltak gondolatai, amikor lefeküdt.	0.282353
Qua cái cửa thông ở giữa bức phên ngăn cách, bà nghe tiếng chân ông chồng đi đi lại lại.	A válaszfal közepébe vágott kis ajtón keresztül hallotta, mint sétál fel s alá szobájában a fösvény.	0.290625
Cũng như tất cả những người phụ nữ e dè nhút nhát, bà đã từng nghiên cứu tính tình đức lang quân.	Mint minden félénk asszony, ő is jól kitanulmányozta ura s parancsolója természetét.	0.20122
Lần này, nhờ một vài dấu hiệu rất tinh vi, bà đoán trước cơn bão táp dồn dập trong lòng ông, cũng như con chim hải âu biết trước giông tố, và bà nằm giả chết, như bà thường nói.	Miként a sirály előre megérzi az égi­háborút, más számára észrevétlen jelekből az asszony is megsejtette a Grandet belsejében dúló vihart, és most - az ő szavaival élve - halottnak tettette magát.	0.28883
Grangde nhìn cánh cửa buồng làm việc bọc tôn bên trong và nghĩ thầm: ~~~  ~~~  ~~~ 	Grandet dolgozószobájának ajtaját bámulta, amelyre belülről bádoglemezt erősíttetett, és azt gondolta magában:	-0.187
“- Không biết chú hai nghĩ thế nào mà chú lưu thằng con chú lại cho ta.	„Mi a csuda jutott az öcsém eszébe, hogy rám hagyta a fiát!	0.203571
Thật quả là món gia tài đáng giá!	Szép örökség, nem mondom!	0.188889
Ta không thể cho hắn quá hai mươi equy mà hai mươi equy thì có nghĩa lý quái gì với cái thằng công tử bột ấy.		-0.3
Hắn dòm cái phong vũ biểu của ta như muốn mà đun bếp ngay đi!”.		-0.3
Khi ông Grangde em cầm bút viết bức chúc thư đau lòng trên kia, ông hết sức bứt rứt, nhưng ông anh, khi nghĩ đến hậu quả của chúc thư ấy, có lẽ lại còn bứt rứt hơn.		-0.3
Còn mụ Nanong thì sung sướng mình tự bảo mình: ~~~  ~~~ 	Nincs húsz fölösleges tallérom!	-0.154545
 ~~~ “Ta sẽ được cái áo quý ấy ư?...” Mụ tưởng tượng quấn chiếc quấn bàn trên người mà ngủ và mơ thấy nào hoa, nào thảm, nào hàng gấm Damat.	És mi az a húsz tallér ennek a piperkőcnek, aki úgy lornyo­nozza a légsúlymérőmet, mintha tüzet akarna csiholni belőle?”	-0.0512821
Lần đầu tiên trong đời mụ, mụ mơ những thứ quý ấy cũng như Ogieni mơ giấc mơ tình lần đầu trong tuổi thanh xuân.	A fájdalom szülte végrendelet következményeit mérlegelő Grandet talán feldúltabb volt, mint a testamentumot papírra vető fivére.	0.2976
Chương III - Chuyện tình ở tỉnh nhỏ ~~~  ~~~  ~~~ 		-0.3
 ~~~  ~~~ Trong cuộc đời trong trắng và tẻ nhạt của các cô thiếu nữ, bỗng xảy đến cái giờ phút kỳ diệu mà cõi lòng bừng đón ánh sáng mặt trời và tiếp nhận nỗi niềm tỉ tê của hoa lá.	„Tényleg megkapom azt az aranyköntöst?” - gondolta Nanon, elalvás közben magán érezte az oltárterítőt, és életében először álmodott virágokról, szőnyegekről, kelmékről, mint ahogy Eugénie is életében először álmodott szerelemről.	-0.118687
Lúc ấy sự sống dạt dào và nóng hổi từ con tim phập phồng dâng lên trí óc và làm mọi ý nghĩ hòa tan thành một niềm khao khát mơ hồ. ~~~ Cái giờ phút ấy là giờ phút bâng khuâng vô tội và thích thú thâm trầm: khi đứa trẻ bắt đầu nhìn thấy sự vật thì nó mỉm cười; khi cô thiếu nữ bắt đầu nhìn thấy yêu đương chớm nở trong lòng, thiếu nữ cũng mỉm cười như hồi còn thơ ấu.	A leányok tiszta és egyhangú életében eljön egy gyönyörűséges óra, napsugár ömlik el a lelkükben, a virág gondolatokat sugall nekik, szívük dobbanása forró megtermékenyítő erőt áraszt elméjükre, és egyetlen sejtelmes vággyá olvasztja gondolataikat; az ártatlan elrévedés, édes bohóságok napja ez!	-0.0164773
Nếu ánh sáng là tình yêu thứ nhất trong đời người, thì tình yêu không phải là ánh sáng trong lòng người sao?	Mikor a gyermek látni kezd, mosolyog; mikor a lány megsejti, milyen az igazi érzelem, mosolyog, miként gyermekként mosolygott.	0.294783
Ogieni đã đến lúc sáng tỏ việc đời vậy.	Ha az élet első szerelme a fény, vajon a szerelem nem a szív fénye‑e?	0.2
Ogieni có thói quen dậy sớm như tất cả các cô thiếu nữ tỉnh nhỏ.	Eugénie számára eljött a pillanat, hogy világosan lásson a földi élet dolgaiban.	0.275
Nàng cầu nguyện xong thì lo trang điểm. ~~~ Từ giờ trở đi, sự trang điểm đối với nàng mới có ý nghĩa.	Korán kelt, mint minden vidéki lány, elmondta imáját, aztán hozzáfogott, hogy felöltözzék és kicsinosítsa magát: ez a foglalatosság e naptól fogva értelmet nyert.	-0.0621622
Nàng bắt đầu trải mái tóc nâu non cho óng, rồi mang hết công phu tết thành hai bím tóc lớn một cách hết sức cẩn thận, cố tránh không cho một sợi nào vương khỏi bím. ~~~ Nàng rẽ tóc thành hai mái cân đối làm cho dung nhan càng tăng vẻ thơ ngây e ấp, vì cách trang sức đơn giản hòa hợp với nét mặt thật thà.	Először lesimította gesztenye­barna haját, nagy-nagy gonddal feltornyozta vastag hajfonatait, vigyázva, nehogy egyetlen szál is kimaradjon, és természetes vonalú hajviseletéhez jól illő egyszerű csatokkal, hajtűkkel olyan arányosan rendezte el a frizuráját, hogy érvényesült arcának félénk nyíltsága.	-0.0153584
Nàng rửa tay nhiều lần với nước lã; nước lạnh làm cho da thịt nàng se cứng và đỏ au lên; nàng nhìn đôi cánh tay tròn trĩnh rất đẹp của mình và tự hỏi không biết Saclo làm thế nào mà hai bàn tay trắng trẻo mềm mại, móng tay trơn bóng đến thế.	Miközben jó néhányszor megmosta a kezét tiszta vízben (ettől volt érdes és vörös a bőre), szép gömbölyű karját nézegette, és elgondolkozott, vajon mivel éri el az unokaöccse, hogy olyan puha és fehér a keze, a körmei meg olyan ápoltak.	0.247534
Nàng đi đôi tất mới và đôi giày đẹp nhất.	Új harisnyáját, legszebb cipőjét húzta fel.	0.266667
Nàng mặc coocxe bó chặt người.	Feszesen befűzte a derekát, egyetlen lyukat sem hagyott ki a fűzőn.	0.0685714
Lần đầu tiên trong đời, nàng ao ước ăn mặc cho vừa mắt nhất, cho nên nàng rất sung sướng khi chọn được chiếc áo màu sắc vừa tươi, vừa vặn, mặc vào trông đến dễ ưa.	Most kívánta életében először, hogy előnyös legyen a megjelenése, és örömmel töltötte el, hogy jól szabott új ruhájában olyan vonzó.	0.178195
Trang điểm xong, nghe chuông đồng hồ nhà thờ, nàng ngạc nhiên nhận thấy mới bảy giờ.	Épp elkészült az öltözködéssel, amikor megszólalt a plébániatemplom toronyórája, és Eugénie nagyon meglepődött, hogy még csak hetet ütött.	0.154737
