TÁC GIẢ: CHARLES DICKENS	DICKENS	1.1625
“Lẽ ra phải nặng hơn thế này”, lão Do Thái nói sau khi đã nhìn phía trong cẩn thận: “nhưng ví rất xinh và làm cẩn thận đấy.Tay thợ cừ đấy, phải không Oliver?”.	- Sári - mondta az úrnő a nőszemélynek, akit ott találtak, - adjál valamit ennek a gyereknek abból a maradékból, amit Trip számára tettünk el.	0.193182
“Thưa cụ, rất cừ ạ”, Oliver đáp.	- Talán csak nem fogsz túlságosan finnyáskodni, gyerek?	0.221429
Nghe nói thế, Charley Bates phá lên cười, điều đó làm Oliver rất ngạc nhiên; vì nó thấy chuyện xảy ra không có gì đáng cười cả.	Minthogy ételről volt szó, Olivér szeme megcsillant és szinte barátságosnak mutatta kiéhezett ábrázatát.	0.199038
“Thế còn cậu, cậu kiếm được gì?”, Fagin bảo Charley Bates.	Tagadóan felelt és erre egy tányér nyers hulladékot tettek elébe.	0.271429
“Khăn tay”, Bates đáp, đồng thời đưa ra bốn chiếc khăn tay. ~~~ “Được đấy”, lão Do Thái vừa nói vừa nhìn chúng cẩn thận, “khăn tay rất tất, rất tốt.	- No, - mondta a temetésrendező felesége, amikor Olivér befejezte étkezését, melyet az asszony eddig csendes rémülettel és a jövő iránt érzett aggodalommal szemlélt, - készen vagy?	-0.000877193
Nhưng Charley ạ, cậu đánh dấu không khá; cậu phải dùng kim gẫy hay gỡ cũng được các dấu cũ đi đã, và chúng ta sẽ dạy cho Oliver biết cách làm. ~~~ Có phải không Oliver? ~~~ Ha ha!”.		-0.3
“Vâng ạ, nếu như cụ muốn”, Oliver nói.		-0.3
“Đằng ấy có thích kiếm khăn tay cũng dễ dàng như Charley Bates không?”.	Olivér, minthogy már semmi megehetőt nem látott a közelben, így felelt:	0.251471
Lão Do Thái nói.	 ~~~ - Igen.	-0.133333
“Rất muốn ạ, nếu như cụ dạy cho cháu”, Oliver đáp.		-0.3
Bates thấy câu trả lời hết sức buồn cười nên lại phá lên cười.		-0.3
Cái cười này gặp phải lúc hắn đang uống cà phê, nên nước chảy vào sai đường làm cho hắn suýt nghẹt thở.		-0.3
“Cậu này ngây thơ quá!”.		-0.3
Charley nói khi hắn đã hết sặc, như để xin lỗi về hành vi vô lễ của hắn.		-0.3
Cáo không nói gì, nhưng đưa tay vuốt tóc Oliver để cho xoà xuống mắt và nói rằng chẳng bao lâu nữa cậu ta sẽ thông thạo thôi.		-0.3
Lão Do Thái nhìn thấy mặt Oliver ửng đỏ nên thay đổi câu chuyện bằng cách hỏi sáng nay trong lúc hành hình có nhiều người không?		-0.3
Điều này làm Oliver lại càng ngạc nhiên hơn nữa, bởi vì qua những câu trả lời của hai cậu kia thì rõ ràng là hai cậu đã có mặt ở đấy, và làm thế nào mà hai cậu lại có được thì giờ làm nhiều việc như thế.		-0.3
Khi bữa ăn sáng đã dọn đi, lão già vui tính và hai thằng bé chơi một trò chơi ngộ nghĩnh và kỳ quặc. ~~~ Trò chơi ấy như sau: lão già vui tính bỏ một hộp thuốc lá để hít vào túi quần, một ví tiền vào túi quần bên kia, một chiếc đồng hồ vào túi áo gilê, với một sợi dây chuyền đeo trên cổ của lão, lại cài một kim găm đính kim cương giả ở áo sơ mi; cài cúc áo cẩn thận, rồi bỏ bao kính và khăn tay vào túi áo của mình, đi đi lại lại trong phòng, tay cầm gậy, bắt chước cử chỉ của những cụ già đi ngoài đường vào bất cứ giờ nào trong ngày. ~~~ Chốc chốc lão dừng lại trước bếp lửa, chốc chốc dừng lại nơi cánh cửa, làm ra vẻ như đang trố mắt nhìn những cửa hàng.		-0.3
Chốc chốc, lão lại đảo nhìn quanh vì sợ kẻ cắp, và lần lượt nắm bóp tất cả các túi, để xem thử có bỏ mất cái gì không, lão làm rất buồn cười và rất tự nhiên đến nỗi Oliver cười chảy cả nước mắt.		-0.3
Trong lúc đó, hai thằng bé theo sát lão; và mỗi lần lão quay lại, chúng lại lẩn tránh rất nhanh đến nỗi người ta không thể nào theo dõi hành động của chúng được.		-0.3
Cuối cùng, Cáo giẫm lên ngón chân lão, hay vô tình vấp phải giày của lão, trong lúc đó, Charley Bates ở phía sau vấp phải lão và đúng lúc đó, chúng hết sức nhanh nhẹn cuỗm của lão nào là hộp thuốc lá để hít, nào là ví tiền, đồng hồ, dây chuyền, kim găm ở sơ mi, khăn tay, và ngay cả bao kính.		-0.3
Nếu lão già cảm thấy có bàn tay sờ vào một túi nào của lão thì lão kêu lên bàn tay ấy nằm ở đâu, và trò chơi lại cứ tiếp tục như thế.		-0.3
Khi trò chơi này đã chơi nhiều lần, có hai cô gái trẻ tuổi đến gặp các cậu bé; một người tên là Bet, và người kia - Nancy.	- Akkor gyere velem - szólt az asszony és homályosüvegű, piszkos lámpával a kezében fölment a lépcsőn.	0.362585
Tóc cả hai đều dày, không được vấn lên cẩn thận ở phía sau, giày và tất xem ra không được tiêm tất lắm.		-0.3
Hai người có lẽ không phải là xinh xắn, nhưng mặt họ đỏ hồng, và có vẻ mập mạp và vồn vã.		-0.3
Vì cử chỉ họ rất suồng sã và dễ gần, Oliver cho họ là những cô gái rất đáng yêu.		-0.3
Và chắc hẳn họ là như thế.	- Aludni ott fogsz az asztal alatt.	0.28
Hai cô khách này ở chơi một hồi lâu.	Nem félsz koporsók között hálni, mondd?	0.3
Người ta đưa rượu ra, một cô than phiền về chỗ thấy lạnh ở ruột, và câu chuyện tỏ ra thân mật và sôi nổi.		-0.3
Cuối cùng, Charley Bates có ý kiến rằng bây giờ là lúc chốt bộ.	Különben mindegy, ha félsz is; más helyet úgyse kapsz.	0.201923
Oliver đoán rằng đây phải là tiếng Pháp để nói đi ra; bởi vì ngay sau đó Cáo, Charley và hai cô gái đều kéo nhau đi, sau khi đã được lão Do Thái tử tế thân mật cấp tiền để tiêu.		-0.3
“Này cháu, cháu thấy chưa”, lão Fagin nói, “sống như thế này cũng vui chứ.		-0.3
Họ ra đi suốt cả ngày đấy”.	No, gyere már!	-0.15
“Họ đã làm xong công việc chưa hả bác?”, Oliver hỏi.		-0.3
“Xong rồi”, lão Do Thái nói, trừ phi bất ngờ trên đường đi chúng nó gặp một cái gì ở ngoài đường, và lúc đó thì chúng nó sẽ không bỏ qua cơ hội đâu, cháu ạ, cháu cứ yên trí như vậy.		-0.3
Cháu hãy noi gương họ, cháu ạ. Cháu hãy lấy họ làm gương”, lão Do Thái vừa nói vừa lấy xẻng xúc than đập lên lò sưởi để nhấn mạnh lời nói của mình.		-0.3
“Cháu hãy làm tất cả những điều gì họ bảo.		-0.3
Hãy nghe lời khuyên của họ trong mọi việc - nhất là nghe lời của Cáo, cháu ạ. Nó sẽ là một tay cừ đấy, và nó cũng sẽ làm cho cháu trở thành một tay cừ nếu cháu noi gương nó.		-0.3
Có phải cái khăn tay của bác lòi ra khỏi túi không cháu?”.		-0.3
Lão Do Thái nói, dừng phắt lại.	Ne várakoztass annyit!	0.122727
“Thưa bác đúng đấy ạ”, Oliver nói.	Olivér alázatosan követte új úrnőjét.	0.285366
“Bây giờ cháu thử kéo nó ra mà bác không biết xem, cháu cứ làm như cháu thấy chúng nó làm, khi chúng ta đùa chơi sáng nay ấy mà”.		-0.3
Oliver một tay đỡ lấy đáy túi như nó đã thấy Cáo làm, và tay kia nhẹ nhàng kéo chiếc khăn tay ra khỏi túi.		-0.3
“Xong chưa?”, lão Do Thái hỏi.	NEGYEDIK FEJEZET.	-0.0176471
“Thưa bác, đây rồi”, Oliver nói, tay giơ chiếc khăn tay.	Olivér új ismeretségre tesz szert.	0.0529412
“Cháu là một thằng bé nhanh nhẹn đấy, cháu ạ”, lão già vui tính nói, rồi lấy tay vỗ vỗ lên đầu Oliver ra vẻ tán thành, “bác chưa bao giờ thấy thằng bé nào tinh ranh hơn.		-0.3
Đây, cho cháu một silinh.	Elsőízben megy temetésre	0.288462
Nếu như cháu cứ làm như thế này, cháu sẽ trở thành con người lớn nhất của thời đại.		-0.3
Nhưng bây giờ lại đây, bác sẽ dạy cho cháu cách lấy kim gẩy những dấu vết khỏi những chiếc khăn tay”.		-0.3
Oliver ngạc nhiên tự hỏi không biết trò chơi lấy khăn tay trong túi của lão già có liên quan gì với những hy vọng của nó có thể trở thành một con người có danh tiếng.		-0.3
Nhưng nghĩ rằng vì lão Do Thái là người tuổi tác nhiều hơn nó nên chắc hẳn phải biết nhiều hơn nó, nó liền lẳng lặng quay trở lại bàn và chẳng bao lâu vùi đầu vào công việc học tập mới. ~~~ CHƯƠNG X		-0.3
		0.3
OLIVER QUEN BIẾT THÊM NHỮNG TÍNH CÁCH CỦA NHỮNG NGƯỜI BẠN MỚI CỦA MÌNH VÀ CÓ ĐƯỢC KINH NGHIỆM VỚI MỘT GIÁ RẤT ĐẮT.		-0.3
MỘT CHƯƠNG NGẮN, NHƯNG RẤT QUAN TRỌNG TRONG CU CHUYỆN NÀY ~~~  ~~~ 	és nincs megelégedve gazdájának mesterségével.	-0.126531
 ~~~ Suốt mấy ngày liền, Oliver ở trong phòng của lão Do Thái lo xóa những dấu vết ở trên các khăn tay (người ta đem về nhà rất nhiều khăn tay) và thỉnh thoảng lại tham dự trò chơi đã miêu tả trên đây; trò chơi này sáng nào hai thằng bé và lão Do Thái cũng chơi một cách đều đặn.		-0.3
Cuối cùng, nó bắt đầu thèm khát khí trời và nhiều lần khẩn khoản yêu cầu lão già cho phép nó ra ngoài làm việc với hai ông bạn của nó.		-0.3
Oliver càng băn khoăn muốn làm việc tích cực bởi vì nó đã có dịp nhận thấy cái đạo đức nghiêm khắc trong tính cách lão già.		-0.3
Mỗi khi Cáo hay Charley Bates ban đêm trở về nhà tay không là lão hăng hái thuyết một bài học dài về sự hèn hạ của lối sống lười biếng và ăn không ngồi rồi, và để làm cho chúng càng thấy rõ sự cần thiết phải sống một cuộc sống tích cực, đã cho chúng đi ngủ không ăn tối.		-0.3
Có một lần lão đánh chúng ngã lăn xuống cầu thang, nhưng làm như thế là thi hành những nguyên tắc đạo đức của lão một cách khác thường.		-0.3
Cuối cùng, một buổi sáng, Oliver được phép làm điều nó vẫn thiết tha yêu cầu.	Amint Olivér a műhelyben magára maradt, letette a lámpát egy gyalupadra és bátortalanul pillantott körül.	0.255682
Từ ba ngày nay không có khăn tay nào để xóa dấu vết, và những bữa ăn đã trở thành đạm bạc.	A műhely közepén egy készülőfélben levő koporsó állott, s a gyermek remegni kezdett, mikor ezt meglátta.	0.3
Có lẽ đó là những lý do khiến lão già đồng ý, nhưng dù cho có lý do hay không, lão bảo Oliver rằng nó có thể đi và giao nó cho Charley Bates, và ông bạn của cậu ta là Cáo trông nom Oliver.		-0.3
Ba thằng bé ra đi, Cáo mặc áo ngoài xắn tay lên, đội mũ cụp xuống như mọi ngày, cậu Bates hai tay đút túi quần đi thơ thẩn; còn Oliver ở giữa hai người băn khoăn không biết chúng đi đâu, và không biết trước hết nó phải được giáo dục nghề nghiệp gì.		-0.3
Chúng bước rất uể oải, lười biếng, đến nỗi chẳng bao lâu Oliver bắt đầu nghĩ rằng mấy ông bạn của nó ra đi để đánh lừa lão già chứ không phải để làm công việc gì hết.		-0.3
Cáo có cái thói quen không tốt là vớ ngay những chiếc mũ cát két trên đầu của những đứa trẻ nhỏ nó gặp, ném vào bất cứ nơi nào; trong lúc đó Charley Bates tỏ ra có một khái niệm rất mơ hồ về quyền tư hữu bằng cách đánh cắp táo và hành ở các quầy hàng bầy bên bờ các cống, nhét vào túi, túi của cậu thì rộng không chê được đến nỗi hình như là chiếm tất cả quần áo của cậu ở tất cả mọi phía.		-0.3
Những công việc ấy tỏ ra không hay đến nỗi Oliver suýt nữa tuyên bố ý định nó muốn quay trở về, theo cách tốt nhất mà nó có thể làm được.		-0.3
Bỗng sự chú ý của nó đột nhiên chuyển theo một hướng khác vì hành vi của Cáo thay đổi một cách bí mật.	A falhoz egyformára fűrészelt deszkákat támasztott volt valaki: ezeket zsebredugott kezű kísérteteknek nézte Olivér.	0.297368
Ba đứa vừa bước ra khỏi một cái sân chật hẹp gần quảng trường để ngỏ ở Clerkenwell, còn được gọi là “Bãi cỏ xanh”, không hiểu tại sao lại gọi như vậy thì Cáo đột nhiên dừng lại, và giơ ngón tay lên môi, hắn kéo hai ông bạn lùi lại với cử chỉ hết sức cẩn thận và trang trọng. ~~~ “Có việc gì thế?”, Oliver hỏi.		-0.3
“Im!”. ~~~ Cáo đáp. ~~~ “Đằng ấy có thấy bố già ở cửa hàng sách không?”.	A falon halott kísérőket ábrázoló kép függött; a bolt halottszagú, tikkasztó levegővel volt tele.	-0.132877
“Cụ già ở bên kia đường ấy à?”, Oliver nói, “Có, có thấy”.	Az asztal alja, ahová Olivér párnáját tették, olyannak látszott, mint egy sír.	0.287671
“Xơi được đấy”, Cáo nói.	Más is bántotta Olivért.	0.18
“Món hời đấy”, Charley Bates nhận xét.	Egyedül volt, idegen helyen.	0.0888889
Oliver hết nhìn đứa này lại nhìn đứa kia vô cùng kinh ngạc, nhưng người ta không cho phép nó đưa ra câu hỏi gì, bởi vì hai thằng bé đã nhẹ nhàng bước qua bên kia đường và lén lút đứng bên cạnh cụ già mà nó vừa chú ý đến.	Ha eddigi ismerősei nem voltak is barátok, most, amikor bebujt a keskeny deszkák közé, mégis nehéz lett a szíve és azt kívánta, bár koporsója lenne ez az ágy; koporsója, amelyet kivisznek a temetőbe és elásnak, hogy soha többé ne kelljen fölkelnie belőle.	0.296203
Oliver bước sau chúng vài bước, và không biết nên tiến hay nên lùi, cứ đứng nhìn, im lặng ngơ ngác.		-0.3
Cụ già là một người trông rất đáng kính, tóc rắc phấn, cụ đeo kính gọng vàng.		-0.3
Cụ mặc áo ngoài màu xanh lục, cổ áo bằng nhung đen, mặc chiếc quần trắng và cắp dưới nách một cây gậy trúc xinh xinh.		-0.3
Cụ đã cầm một quyển sách ở quầy hàng sách, và đứng đấy đọc say sưa, mê mải chẳng khác gì đang ngồi trong chiếc ghế bành ở nhà mình, trong phòng đọc sách của mình.		-0.3
Kể ra, rất có thể là cụ đang tưởng tượng mình ngồi ở đấy bởi vì rõ ràng cụ say sưa mê mải đến nỗi không nhìn thấy quầy hàng sách, đường cái, những thằng bé, bất cứ cái gì, chỉ trừ quyển sách mà cụ đang đọc liền một hơi.		-0.3
Cụ lật trang đã đọc đến cuối, bắt đầu đọc dòng đầu tiên của trang sau và cứ đọc như thế với thái độ hết sức chăm chú và say sưa.		-0.3
Oliver hoảng hốt và kinh ngạc khi nó đứng cách vài bước, mở tròn xoe đôi mắt để nhìn và thấy Cáo thọc tay vào túi cụ già rồi rút ra một chiếc khăn tay!		-0.3
Nó thấy Cáo trao chiếc khăn tay này cho Charley Bates, và cuối cùng thấy cả hai ba chân bốn cẳng chạy biến sang góc bên kia đường.		-0.3
Trong nháy mắt, tất cả những điều bí mật về những chiếc khăn tay và những chiếc đồng hồ, những đồ ngọc, và lão Do Thái đều hiện ra trong óc thằng bé.		-0.3
Nó đứng im lặng một lát, máu sôi sục trong tất cả huyết quản vì sợ hãi, và nó cảm thấy dường như người nó bốc lửa, sau đó hoảng hốt và sợ hãi nó ù té chạy, và không biết nó nên làm gì, nó chạy thật nhanh.		-0.3
Tất cả điều đó chỉ xảy ra trong vòng một phút.	Olivért reggel hangos kopogás ébresztette fel.	0.24
Ngay lúc Oliver bắt đầu chạy thì cụ già thọc tay vào túi của mình, và nhận thấy không có chiếc khăn tay, cụ liền quay ngoắt lại.		-0.3
Nhìn thấy thằng bé bỏ chạy nhanh chóng như vậy, dĩ nhiên cụ kết luận nó là thằng ăn cắp.	Még mielőtt magára tudta volna kapni ruháját, a dörömbölés vagy huszonötször megismétlődött.	0.290625
Và cụ lớn tiếng cố hết sức mình kêu lên: “Thằng ăn cắp!” và chạy theo nó, tay cầm quyển sách.	Mikor a lánccal kezdett bibelődni, hogy ajtót nyisson, odakünn már a lábak is munkába léptek és egy hang is rákezdte:	0.297222
Nhưng cụ già không phải là con người duy nhất hét lên.		-0.6
Cáo và Bates, vì không muốn làm mọi người chú ý đến mình trong khi đang chạy trên con đường để ngỏ, đã rút vào cổng đầu tiên ở bên góc đường.		-0.3
Chúng vừa nghe tiếng kêu và thấy Oliver bỏ chạy thì đoán biết tình hình cho nên chúng xông ra rất nhanh nhẹn và kêu lên.		-0.3
“Bắt thằng ăn cắp”, chúng cùng mọi người gia nhập vào việc đuổi bắt chẳng khác gì những người công dân lương thiện.		-0.3
Mặc dầu Oliver đã được những nhà triết gia giáo dục, nhưng về mặt lý thuyết, nó vẫn chưa quen với câu châm ngôn đẹp đẽ cho rằng tự vệ là quy luật đầu tiên của bản tính con người.		-0.3
Giá nó biết như vậy thì có lẽ nó đã được chuẩn bị tốt hơn.		-0.3
Nhưng vì không biết chuẩn bị, cho nên điều đó càng làm cho nó sợ hãi hơn.	- Nyisd ki az ajtót, hallod-e - mondta az a hang, mely nyilván a lábak gazdájától származott.	0.28125
Vì vậy nó bỏ chạy nhanh như gió, theo sau là một cụ già và hai đứa bé kêu gào và la hét.	- Azonnal, rögtön, uram - felelt Olivér, miközben leszedte a láncot és kinyitotta a zárat.	0.271429
“Bắt thằng ăn cắp!	- Te vagy az új inas, mi?	0.242857
Bắt thằng ăn cắp!”.	- mondta a kulcslyukon át.	0.275
Trong tiếng kêu này có cái gì thần bí.	- Igenis, uram - felelt Olivér.	0.160714
Người bán hàng rời bỏ quầy hàng, người đánh xe ngựa rời bỏ chiếc xe, anh hàng thịt vứt bỏ cửa hàng, thằng bé bán hàng rong vứt bỏ những gói hàng, cậu học sinh vứt bỏ những hòn bi, người làm đường vứt bỏ cuốc, đứa bé vứt bỏ cây vợt.		-0.3
Tất cả mọi người lao ra chạy, nhốn nháo, lộn xộn, vừa chạy vừa la, vấp phải những con người đang đi ngoài đường khi đi quanh những góc phố, làm chó thức dậy, và làm cho gà vịt nhốn nháo.		-0.3
Và đường phố, quảng trường, các sân đều vọng lên tiếng vang này.		-0.3
“Bắt thằng ăn cắp!	- Hány éves vagy?	0.158824
Bắt thằng ăn cắp!”.	- érdeklődött a hang.	0.245455
Tiếng kêu được hàng trăm người kêu theo, và đám đông cứ tăng lên ở mỗi khúc quanh.		-0.3
Tất cả chạy như bay, làm bùn tung toé và nền đường vang lên tiếng bước chân rầm rập.		-0.3
Các cửa sổ mở toang, người ta chạy ra, đám đông lao tới, tất cả mọi người rời bỏ kịch múa rối ngay vào lúc vở kịch hay nhất và gia nhập đoàn người, làm cho tiếng kêu càng thêm dữ dội: “Bắt thằng ăn cắp!		-0.3
Bắt thằng ăn cắp!”.	- Tíz, uram - volt a válasz.	0.288
“Bắt thằng ăn cắp! ~~~ Bắt thằng ăn cắp!”.	- Akkor megraklak, amint bejutok, majd meglátod, te árvaházi poronty!	-0.0346154
Trong bản tính con người có một sự ham mê sâu sắc muốn săn đuổi một cái gì đấy.	Miután ezt a kedves ígéretet megtette, a hang füttyre változott.	0.157377
Một thằng bé khổ sở hết hơi, thở hổn hển kiệt sức, mắt nhìn nhớn nha nhớn nhác, vẻ mặt thiểu não, mồ hôi nhỏ giọt chảy ròng ròng ở trên mặt, đang cố hết sức để dẫn đầu những con người đuổi theo nó.		-0.3
Trong lúc đó mọi người đuổi theo, ngày càng tiến đến gần, và họ reo hò trong khi sức khỏe của nó giảm dần với những tiếng kêu ngày càng vang lên mạnh mẽ cùng với tiếng reo hò vui vẻ.		-0.3
“Bắt thằng ăn cắp!” Phải đấy, nếu không phải vì lòng từ bi thì cũng hãy vì Chúa mà bắt lấy nó.	Olivért már eddig túlságosan gyakran részesítették hasonló elbánásban és így egyáltalán nem kételkedett abban, hogy az ígéretet teljesítik is.	0.21
Cuối cùng người ta đã bắt được nó. ~~~ Một cú đấm tài tình!	Reszkető kézzel vette le a keresztvasat és kinyitotta az ajtót.	-0.0254237
Nó nằm dài trên lề đường, và đám đông nhốn nháo tập trung chung quanh nó: mỗi người mới đến chen chúc nhau, xô đẩy những người khác để liếc nhìn nó.	Pár pillanatig kutatóan nézett szét, hogy hova lett az, aki az előbb szólt hozzá, de csak egy szegényházi ruhás zömök suhancot látott, aki tuskón ült és vajaskenyeret evett.	0.290798
“Đứng xê ra!”. ~~~ “Để cho nó còn chỗ để thở!”.	- Bocsánatot kérek uram, - mondta végre Olivér, minthogy senki mást nem látott - kegyed kopogott?	-0.0688525
“Nói bậy.	- Én hát!	0.18
Nó không đáng được hưởng điều đó”.		-0.3
“Cụ già đâu rồi?”.	- Koporsót akar venni?	0.214286
“Cụ đây rồi, đang đi từ đằng phố lại”.		-0.3
“Nhường chỗ cho cụ!”.	- kérdezte Olivér ártatlanul.	0.3
“Thưa cụ có phải thằng bé này không ạ?”.		-0.3
“Vâng”. ~~~ Oliver nằm dưới đất, bùn và bụi bặm đầy người, miệng máu chảy ròng ròng, nhớn nhác nhìn những gương mặt bao quanh nó, khi cụ già được long trọng kéo đến, đẩy vào giữa vòng tròn bởi người đầu tiên đuổi theo kịp nó.	A másik erre dühösen ránézett Olivérre és kijelentette, hogy ha ilyen módon merészel tréfálni följebbvalójával, rövidesen neki magának lesz majd koporsóra szüksége.	-0.0745399
“Đúng thế”, cụ già nói, “tôi sợ là thằng bé này”.	- Te dologházbeli kölyök, te persze nem tudod, hogy én ki vagyok?	0.274576
“Sợ cái gì?”. ~~~ Quần chúng thì thầm.	- kérdezte tovább, miközben a tuskóról lemászott.	-0.0166667
“Thằng bé này khá đấy”.	- Nem tudom, uram - mondta Olivér.	0.28
“Tội nghiệp!”.		-0.3
Cụ già nói. ~~~ “Nó đã tự làm nó bị thương”.	- Én Claypole Noah úr vagyok és te alám vagy rendelve.	-0.0122449
“Thưa cụ, không đâu ạ”, một anh chàng lực lưỡng tiến lại nói.		-0.3
“Chính tôi đã nện cho nó một quả đấm vào giữa miệng đấy ạ. Tôi đã tóm lấy nó đấy ạ, thưa cụ”. ~~~ Đồng thời con người kia giơ tay lên mũ, mỉm cười nhăn nhở hy vọng nhận được một cái gì về sự khó nhọc của mình; nhưng cụ già nhìn anh ta với vẻ mặt khó chịu, lo lắng đưa mắt nhìn quanh, có vẻ như cụ đang tìm một cách để chạy trốn, điều đó rất có thể xảy ra, và như vậy thì sẽ gây nên một dịp săn đuổi khác nữa, nếu như không có một viên cảnh sát (nói chung cảnh sát là người cuối cùng đến trong những trường hợp như thế) chính vào lúc này len vào đám đông và tóm lấy cổ áo Oliver. ~~~ “Đứng dậy!”. ~~~ Người này nói, xẵng giọng. ~~~ “Thưa ông, không phải con đâu ạ. Đó là hai thằng kia”, Oliver nói, rồi lấy hai tay nắm lấy tay anh ta một cách tuyệt vọng và nhìn quanh.		-0.3
“Chúng đang ở gần đây”.	Vedd le az ablaktáblákat, lusta kutya!	0.2625
“Không, chúng đã đi xa lắm rồi!”, viên cảnh sát nói.		-0.3
Ý ông ta muốn nói thế để đùa cợt, nhưng đó lại là sự thực, bởi vì Cáo và Charley Bates đã lợi dụng dịp thuận tiện đầu tiên để chạy đến cái sân ở gần đấy.		-0.3
“Đứng lên thôi”. ~~~ “Xin đừng làm nó bị thương”, cụ già nói, vẻ ái ngại.	Claypole úr ezzel belerúgott Olivérbe és nagy méltósággal bement a boltba.	-0.01875
“Ồ không đâu, tôi không làm nó bị thương đâu”, viên cảnh sát nói và xé rách cái áo chẽn ở lưng của nó để chứng minh điều đó.	A gyermek leszedte az ablaktáblákat, de a teher túlságosan súlyos volt neki, nem tudott kellően mozogni velük és így egy ablakot betört.	0.257143
“Đi đi, tao đã bảo mày, làm thế không được đâu. ~~~ Nào, mày có đứng lên không, thằng ranh?”.	Noah leereszkedett annyira, hogy segítségére legyen, de azt is kijelentette, hogy ezért még megkapja a magáét.	-0.00291262
Oliver vất vả lắm mới đứng lên được, người cảnh sát liền túm ngay lấy cổ áo chẽn của nó và lôi đi xềnh xệch trên đường cái.	Amikor Sowerberryné asszony és nyomában a férje lejött a boltba, a jóslat teljesült is és Olivér csak ezután mehetett reggelizni Claypole mesterrel.	0.284783
Cụ già bước đi bên cạnh viên cảnh sát; và nhiều người trong đám đông cố gắng đi vượt quá họ rồi quay lại nhìn mặt Oliver. ~~~ Bọn trẻ vui vẻ reo lên đắc thắng. ~~~ Và thế là họ tiếp tục đi. ~~~ CHƯƠNG XI	Olivér már három hete vagy egy hónapja volt Sowerberry úr házában, amikor a ház ura a vacsoránál, félénk tekintetet vetve életepárjára, így kezdett szólani:	-0.157065
		0.3
ÔNG FANG QUAN TÒA CẢNH SÁT, MỘT KHÁI NIỆM SƠ BỘ VỀ CÁCH XÉT XỬ CỦA ÔNG TA ~~~  ~~~ 	- Drágám...	-0.4
		0.3
Vụ móc túi xảy ra trong phạm vi của quận, cụ thể là ở ngay cạnh một cơ quan cảnh sát rất nổi tiếng của thủ đô.		-0.3
Đám đông chỉ được hân hạnh đi theo sau Oliver qua một hay hai con đường, đến một nơi gọi là Đồi Mutton, ở đấy nó được dẫn đi qua một vòm thấp, vào một cái sân bẩn thỉu, đến nơi thi hành việc xét xử theo con đường phía sau.		-0.3
Người ta bước vào một cái sân nhỏ lát gạch, và ở đây họ gặp một người mập mạp, để ria dày, tay cầm một chùm chìa khóa.		-0.3
“Có việc gì thế”', người kia nói, vẻ thờ ơ.		-0.3
“Một thằng bé móc túi”, người chịu trách nhiệm giữ Oliver nói.		-0.3
“Có phải cụ là người bị móc túi đấy không?”, người cầm chùm chìa khóa hỏi.	Tovább is mondta volna, de az asszony olyan pillantást vetett rá, hogy tanácsosabbnak látta, ha elhallgat.	0.28022
“Vâng ạ”, cụ già đáp.	- No mi a baj?	-0.218182
“Nhưng tôi không chắc rằng thằng bé này thực tế đã ăn cắp chiếc khăn tay.		-0.3
Tôi không muốn câu chuyện đi xa hơn”.		-0.3
“Cụ phải đến trước quan toà ngay bây giờ”, người kia đáp “Ngài sẽ được rảnh trong nửa phút nữa.		-0.3
Nào thằng bé bị treo cổ kia!”.	- mondta harapósan Sowerberryné.	0.271875
Đây là lời mời Oliver bước qua một cái cửa mà anh ta miệng nói tay lấy chìa khóa ra mở, cửa dẫn tới một nhà giam bằng đá, ở đây người ta lục soát nó, nhưng vì không tìm thấy gì trên người, nên người ta khóa trái cửa lại.		-0.3
Về hình dáng và kích thước phòng giam này trông giống như một hầm rượu, nhưng không được sáng như vậy.	- Csak azt akartam mondani... drágám - dadogta Sowerberry úr - hogy Olivér... jó színben van.	0.194118
Nó bẩn thỉu không thể chịu được, vì hôm ấy là sáng thứ hai, và nó đã chứa sáu người say rượu là những người được đưa đi giam ở chỗ khác từ đêm thứ bẩy.		-0.3
Nhưng đây là chuyện vặt. ~~~ Ở các hầm giam chỗ chúng ta, tối nào cũng thấy có đàn ông và đàn bà bị giam giữ vì những lời buộc tội hết sức vặt vãnh - từ (lời buộc tội) này là đáng chú ý - trong những hầm giam mà so sánh với nó thì những hầm giam ở Newgate; giam giữ những kẻ tội phạm hung dữ nhất đã bị xét xử, đã thấy rõ là phạm tội, và bị kết án tử hình, sẽ là những cung điện.		-0.3
Ai không tin điều đó, cứ việc so sánh hai nhà giam.	- Lehet is jó színben: eleget eszik - jegyezte meg az asszony.	0.29434
Cụ già có vẻ buồn bã như Oliver khi chiếc thìa khóa kêu lách cách ở trong ổ khóa.		-0.3
Cụ quay lại nhìn quyển sách, thở dài, quyển sách này là nguyên nhân vô tội của tất cả câu chuyện rắc rối này.		-0.3
“Trong nét mặt của thằng bé có một cái gì”, cụ già tự bảo mình, khi chậm rãi bước đi, và lấy bìa sách gõ gõ lên trán, vẻ tư lự, “có một cái gì làm mình cảm động và chú ý. Có lẽ nó vô tội chăng?		-0.3
Hình như nó vô tội thật. ~~~ A này!”.	- Annyira szomorú az arca, kedvesem!	-0.0267857
Cụ già thốt lên, dừng phắt lại và nhìn lên trời.		-0.3
“Trời ơi!	- folytatta a férj.	0.214286
