Thông tin sách	﻿ ~~~ JULES VERNE	-0.01
Cứ thế, họ vừa trò chuyện cùng nhau vừa đi dạo trong sân cát trải dọc theo trang trại, hoặc vào buổi tối, cùng ngồi nơi hiên nhà, vừa ngắm sao nhấp nháy trên bầu trời miền cực nam.	Így szoktak diskurálni, mikor a farm mellett húzódó homokos tornácon sétálgattak, vagy a szellős verandán este, a délszaki égbolt csillagainak tündöklésében gyönyörködtek.	0.252353
Rồi, Alice từ biệt chàng kỹ sư trẻ quay về trang trại, khi nàng không đưa chàng đi thăm bầy đà điểu nuôi ở một khu được rào kín xung quanh, ngay dưới chân gò cao có nhà của John Watkins.	Alice azután elbúcsúzott a fiatal mérnöktől, és visszament a házba, ha ugyan nem vitte magával barátját, hogy megnézzék a kis struccfalkát, amelyet egy karámban nevelt a domb alján, melynek tetején John Watkins udvarháza állt.	0.447063
Những cái đầu nhỏ xíu màu trắng của chúng, trên thân mình đen, những cặp đùi béo chắc, những chỏm lông vàng nhạt tô điểm nơi đầu cánh và đuôi, từ một hay hai năm nay, những thứ đó thu hút cô gái trẻ, làm cô vui thú, khi nuôi đầy vườn giống chim cao cẳng to lớn này.	Fekete test fölé nyúló kis fehér fejük, vaskos, merev lábaik, sárgás, göndör szárny- és farktollaik, mindez érdekelte a fiatal lányt, aki egy-két év óta, csak úgy a maga kedvtelésére, egész baromfiudvarra valót tenyésztett az óriási gázlómadarakból.	0.244672
Thông thường, người ta chẳng thuần hóa loài động vật này, và các chủ trang trại tỉnh Cap cứ để chúng sống gần như hoang dã.	Ezeket a szárnyasokat általában nem igyekeznek megszelídíteni, a fokföldi telepesek majdnem vadon hagyják élni őket.	0.230357
Họ bằng lòng với việc nhốt chúng vào bãi quây trên những khu đất rộng rào kín, được bảo vệ bằng lớp rào chắn cao bằng sợi đồng thau giống như loại rào chắn ở một số nơi khác người ta dựng lên dọc đường sắt.	Beérik azzal, hogy a struccokat nagy kiterjedésű karámokban tartják, sárgaréz-sodronyból készült magas kerítések közt, aminőket némely országban a vasútvonalak mentén látni.	0.185549
Những chú đà điểu, vốn không có cấu tạo cơ thể để bay, không thể vượt qua nổi các khu đất rào kín ấy.	A repülésre képtelen struccok a karámból nem tudnak kiszökni.	0.015
Ở đó, quanh năm, chúng sống trong giam cầm mà không biết ăn những gì tìm thấy và tìm kiếm những nơi vắng vẻ để đẻ trứng, luật pháp nghiêm minh bảo vệ khỏi đám trộm.	Ott élnek egész esztendőn át, de nem érzik rabságukat, azzal táplálkoznak, amit éppen találnak, és félreeső zugokba rakják tojásaikat, amelyeket szigorú törvények védnek a tolvajoktól.	0.295028
Chỉ vào mùa thay lông, khi phải thu hoạch những bộ lông chim được phụ nữ châu u vô cùng ưa chuộng, những người thợ lùa dần dần bọn đà điểu vào một loạt các chuồng càng lúc càng hẹp dần, cho đến khi họ dễ dàng bắt được chúng để nhổ lông.	Csak vedlés idején, amikor ki lehet tépdesni az európai nők körében annyira kedvelt tollazatukat, csak akkor hajtják keresztül a struccokat egyre szűkebb karámok során, míg végül már könnyű egyenként megfogni a nagy madarakat, és megfosztani tolldíszüktől.	0.271837
Từ vài năm nay, ở các vùng thuộc tỉnh Cap, ngành công nghiệp này đã bắt đầu khuếch trương mạnh mẽ, và ta có quyền ngạc nhiên một cách chính đáng rằng nó chỉ mới được du nhập vào Algérie, nơi ấy hiệu quả cũng sẽ không kém hơn.	Fokföldön az utóbbi években hatalmasan föllendült ez az iparág, és eléggé csodálatos, hogy Algériában még alig-alig honosodott meg, pedig ott is gyümölcsöző lehetne.	0.135185
Như vậy, bọn đà điểu bị biến thành nô lệ theo cách ấy, mỗi con mang lại cho chủ của nó, chẳng cần tốn thêm chi phí nào, khoản lợi nhuận hằng năm từ hai trăm đến ba trăm franc.	Minden egyes fogságba került strucc, minden különösebb költség nélkül, évente két- és háromszáz frank közt ingadozó jövedelmet hajt a gazdájának.	0.205479
Để hiểu được điều này, phải biết rằng một bộ lông vũ lớn, nếu có chất lượng tốt, được bán tầm sáu mươi đến tám mươi franc - thời giá thị trường - và các bộ lông trung bình và nhỏ cũng có giá trị khá lớn.	Ehhez tudni kell, hogy egy nagyobb fajta toll, ha jó minőségű, a kereskedelmi forgalomban hatvan-nyolcvan frankot is megér, s hogy még a közepes és kicsiny tollak is eléggé értékesek.	0.178571
Nhưng chỉ là vì thú vui cá nhân mà tiểu thư Watkins thả nuôi khoảng một chục con chim lớn này.	De Miss Watkins kizárólag a maga szórakozására nevelt vagy egy tucatnyit a nagy madarak­ból.	0.458621
Nàng thích thú khi xem chúng ấp những quả trứng khổng lồ, hoặc ngắm chúng khi đi ăn cùng đàn con, cũng giống mấy con gà mái hay gà tây trống.	Öröme telt benne, ha látta, mint rakják le óriási tojásaikat, vagy ha etetésre szaladnak össze a csibéikkel, akárcsak a tyúkok és a pulykák.	0.26391
Thi thoảng Cyprien đi theo nàng, và chàng thích âu yếm một trong những con đẹp nhất bầy, đó là một chú đà điểu đầu đen, mắt vàng óng - chính xác là cục cưng Dada ấy đấy, đã nuốt chửng viên bi ngà Alice thường dùng để khâu vá.	Cyprien olykor vele tartott, és szerette simo­gatni az egyik legszebb példányt - pontosan azt a kényeztetett, Dada nevű, fekete fejű, aranyló szemű struccot, amely lenyelte Alice harisnyastoppoláshoz használt elefántcsont-golyóját.	0.662844
Tuy vậy, dần dà, Cyprien nhận thấy trong chàng nảy sinh một tình cảm sâu đậm hơn và dịu dàng hơn đối với cô gái trẻ này.	Ezalatt Cyprien szívében egyre mélyebb és gyengédebb vonzalom támadt a fiatal lány iránt.	0.353821
Chàng tự nhủ, để sẻ chia công việc và những suy nghiệm, sẽ chẳng bao giờ chàng tìm được một người bạn đời có tâm hồn trong sáng hơn, có trí thông minh sắc bén hơn, đáng yêu hơn, giỏi giang hơn về mọi mặt.	Úgy érezte, sohasem találhatna egyszerűbb lelkű, élénkebb felfogású, szeretetre méltóbb, minden tekintetben hozzáillőbb nőt, aki az ő munkás és szemlélődő életének méltó társa lehet.	0.231892
Quả thật, bị mồ côi mẹ sớm, phải quán xuyến việc nhà cho cha, tiểu thư Watkins là một người nội trợ thành thạo đồng thời cũng là một phụ nữ cao quý thực thụ.	Csakugyan, Miss Watkins, aki korán elvesztette édesanyját és kénytelen volt apja mellett a háztartást vezetni, kifogástalan háziasszony, ugyanakkor igazi társasági hölgy volt.	0.278443
Thậm chí chính sự pha trộn đặc biệt giữa sự ưu tú hoàn hảo và tính ngây thơ đầy lôi cuốn đã cho nàng vẻ rất duyên dáng.	Éppen a tökéletes finomságnak és a kedves egyszerűségnek ez a sajátos vegyüléke tette őt olyan vonzóvá.	0.205882
Không hề có tính tự phụ ngốc nghếch như nhiều cô gái thanh lịch của thành thị châu u, nàng không ngại dùng đôi tay nõn nà nhồi bột để làm bánh pudding, chăm lo bữa ăn tối, sắp xếp tươm tất các thứ đồ vải vóc trong nhà.	Hiányzott belőle az európai nagyvárosok ifjú nagyvilági hölgyeinek ostoba finnyáskodása, nem féltette fehér kacsóit, ha pudinghoz való tésztát kellett gyúrnia, ügyesen sürgölődött a konyhán, és gondja volt rá, hogy a ház fehérneműje mindig rendben legyen.	0.287448
Và điều đó chẳng cản trở nàng chơi các bản nhạc của Beethoven có khi còn hay hơn nhiều người khác, nói thành thạo hai hoặc ba ngôn ngữ, thích đọc sách, biết cảm nhận những kiệt tác của mọi nền văn học, và cuối cùng nàng rất được hoan nghênh trong các buổi gặp mặt thượng lưu, thỉnh thoảng được tổ chức ở nhà một số chủ trang trại giàu có trong hạt.	Mindezek mellett ugyanolyan jól játszotta Beethoven szonátáit, vagy talán még jobban is, mint sok más lány, hibátlanul beszélt két-három idegen nyelvet, szeretett olvasni, tudta élvezni a világirodalom remekműveit, végül pedig sok sikert aratott a kis társas összejöve­teleken, amelyeket a környék gazdag farmerei szoktak rendezni otthonukban.	0.302988
Không phải vì những phụ nữ tao nhã rất hiếm trong các cuộc gặp gỡ ấy.	Nem mintha ezeken az estélyeken ritkaság számba mentek volna a művelt nők.	0.256522
Ở Transvaal cũng như ở Mỹ, ở Úc và các nước mới khác, những công việc chân tay mà một nền văn minh mới áp đặt thu hút hoạt động của nam giới, văn hóa trí thức là một độc quyền gần như dành riêng cho nữ giới hơn nhiều so với ở châu u. Phải chăng vì thế họ thường hơn chồng và con trai họ rất nhiều, về trình độ văn hóa phổ thông và sự tinh tế nghệ thuật.	Transvaalban csakúgy, mint Amerikában, Ausztráliában és mindazon új országokban, ahol az újkeletű civilizáció anyagi feltételeinek megteremtéséhez szükséges munkák veszik igénybe a férfiak tevékenységét, a szellemi kultúra többé-kevésbé kizárólagos női kiváltság, sokkal inkább, mint Európában. ~~~ Így azután az asszonyok általános műveltség és művészi fogékonyság dolgában többnyire különbek férjeiknél és fiaiknál.	-0.0118926
Đã có lúc, du khách không khỏi ngạc nhiên khi gặp phu nhân của một thợ mỏ Úc hay của một chủ chăn nuôi cừu miền Viễn Tây, có tài năng âm nhạc hạng nhất, lại còn rành rẽ về văn chương và khoa học.	Minden világjáró meglepődéssel tapasztalhatta, hogy egy-egy ausztráliai bányász vagy távol-nyugati telepes felesége kiváló zenei tehetséggel, s hozzá még komoly irodalmi és tudományos ismeretekkel rendelkezik.	0.285294
Con gái một người nhặt nhạnh đồ vải cũ ở Omaha, hay một người bán thịt ở Melbourne sẽ thẹn khi nghĩ rằng mình thua kém một công nương của châu u xưa về hiểu biết, về tư cách, về “sự giỏi giang” toàn diện.	Egy omahai rongyszedő vagy egy melbourne-i hentes felesége restellené, ha műveltségben, jómo­dorban, mindenfajta „tökéletességben” kisebbrendűnek tudná magát a vén Európa valamelyik hercegkisasszonyánál.	0.261765
Ở tiểu bang tự trị orange, giáo dục nữ giới đã từ lâu bình đẳng với giáo dục nam giới, nhưng ở đấy nam giới lại rời ghế nhà trường rất sớm, thì sự tương phản giữa hai giới còn rõ hơn ở những nơi khác.	Orange szabadállamban, ahol a lányok iskolázása már rég ugyanolyan fokú, mint a fiúké, de ahol a fiúk hamar elhagyják az iskola padjait, a két nem közt még szembeszökőbb a különbség, mint egyebütt.	0.23262
Người đàn ông, trong gia đình, là “bread-winner”, người kiếm bánh mì; với sự thô bạo bẩm sinh, đàn ông lưu giữ những đặc tính thích hợp với công việc ngoài trời, có đời sống mệt nhọc và nguy hiểm.	A házasságban a férj a „breadwinner”, a kenyér­kereső, születésénél fogva is bárdolatlan, de a szabadban végzett munka, a vesződ­séges és veszedelmes élet még jobban eldurvítja.	0.222034
Trái lại, ngoài những bổn phận gia đình, phụ nữ coi văn hóa nghệ thuật và văn chương như lĩnh vực của mình, lĩnh vực người chồng vẫn xem thường và không quan tâm.	A feleség viszont, a háztartási kötelességeken felül vállalja a művészi és irodalmi kultúra ápolását, amit a férj lenéz és elhanyagol.	0.196241
Và đôi khi có một bông hoa mỹ miều, tao nhã và duyên dáng, lại nở rộ bên bờ sa mạc; đó chính là trường hợp của con gái chủ trang trại John Watkins.	Így aztán néhanapján a szépségnek, finomságnak és bájnak egy-egy szép virága bontja ki kelyhét a pusztaság peremén; így volt ez John Watkins leányának esetében is.	0.413474
Cyprien từng tự nhủ tất cả chuyện ấy, và, vì chàng luôn đi thẳng vào mục tiêu, chàng đã không ngần ngại đến bày tỏ lời cầu hôn. ~~~ Nhưng than ôi!	Cyprien mindezt tudta, s minthogy céltudatos ember volt, tétovázás nélkül előállt a leánykéréssel.	0.0352041
Giờ đây chàng như rơi từ giấc mơ cao vời xuống, và lần đầu tiên, chàng nhận ra hố sâu khó vượt qua chia cách chàng với Alice.	Sajnos, nagyot zuhant álmai egéből, és most először eszmélt rá, hogy áthághatatlan szakadék tátong közte és Alice közt.	0.254237
Phải chăng vì thế nên chàng trở về nhà, sau cuộc gặp gỡ định mệnh ấy, với trái tim nặng trĩu ưu phiền.	Nagyon el is szomorodott a beszélgetés után. ~~~ De nem olyan legény volt, hogy átadta volna magát a kétségbeesésnek.	-0.0111111
Nhưng chàng không phải là người dễ bỏ cuộc vì một nỗi tuyệt vọng vô phương ; chàng đã quyết đấu tranh trên đất này, và trong khi chờ đợi, chàng sẽ sớm tìm quên trong công việc.	Elhatározta, hogy nem adja fel a küzdelmet, és addig is a munkában keres fájdalmára enyhülést.	-0.0606742
Sau khi ngồi xuống bên chiếc bàn nhỏ, chàng kỹ sư trẻ đã hoàn thành, với nét chữ viết nhanh và quả quyết, lá mật thư dài viết dở sáng nay gửi đến người thầy đáng kính của chàng, M.J... thành viên Viện hàn lâm Khoa học và là giáo sư thực thụ của trường Mỏ Địa Chất: ~~~ 	A fiatal mérnök leült kis dolgozóasztalához, és gyors, biztos kézvonásokkal befejezte azt a hosszú, bizalmas levelet amelyet reggel kezdett el szeretve tisztelt mesterének, J. úrnak, a Tudományos Akadémia tagjának, a Bányászati Főiskola tanárának.	-0.0376596
“... Điều em nghĩ không nên ghi vào luận án chính thức của mình, chàng viết cho thầy, bởi vì với em nó mới chỉ là một giả thuyết, đấy chính là ý kiến mà em thử đưa ra cho riêng mình, theo những quan sát địa chất của em, trên quy trình thực tế của sự tạo thành kim cương.	... Hivatalos jelentésemben nem említhettem meg - így szólt a levél -, mert számomra is még puszta feltevés, hogy geológiai megfigyeléseim alapján már hozzávetőleges véle­ményt merek alkotni arról, hogyan is keletkezik valójában a gyémánt.	0.218777
Không phải là giả định nó có nguồn gốc từ núi lửa, cũng không phải quy kết cho việc nó xuất hiện trong mỏ đang khai thác nhờ vào hoạt động của gió lốc dữ dội, sẽ có thể làm em thỏa mãn hơn thầy, thưa giáo sư đáng kính, và em không cần phải nhắc thầy những lý do khiến chúng ta chưa tiếp cận được chúng.	Sem az a hipotézis, amely vulkáni eredetét tételezi fel, sem az, amely jelenlegi lelőhelyére való sodródását hatalmas viharoknak tulajdonítja, engem éppúgy nem elégít ki, mint önt, kedves mes­te­rem, és nem szükséges emlékezetébe idéznem kételkedésünk okait.	0.202381
Sự hình thành kim cương tại chỗ, bởi hoạt động của lửa, là một lý giải quá mơ hồ và không làm em hài lòng chút nào.	Az a magyarázat, hogy a gyémánt tűz behatására keletkezik a helyszínen, ugyancsak nagyon homályos és ki nem elégítő.	0.257143
Bản chất của lửa này là gì, và tại sao nó đã không làm biến đổi các loại lớp đá vôi ở đủ dạng khác nhau thường có trong quặng kim cương?	Mifajta tűz lenne az, és miért nem változtatja meg a külön­féle mészkő­fajtákat is, amelyek a gyémántlelőhelyeken előfordulnak?	0.239063
Điều đó với em có vẻ ấu trĩ, chỉ xứng với loại lý thuyết luẩn quẩn hoặc lấp liếm.	Ezt én egészen gyerekesnek, a légörvé­nyek­re és a horgas atomokra vonatkozó elméletekhez méltó együgyűségnek tartom.	0.235714
“Lời giải thích duy nhất làm em hài lòng, nếu không muốn nói là hoàn toàn thỏa mãn, ít ra trong chừng mực nào đó, chính là do sự vận chuyển các nguyên tố đá quý bằng chuyển động của nước, và việc tạo thành tinh thể sau đó được thực hiện tại chỗ.	Az egyetlen magyarázat, amelyet, ha nem is teljesen, de bizonyos mértékben el tudok fogadni, az, hogy a drágakő alkatelemeit víz hordja együvé és azok utólag tömörülnek kristállyá a helyszínen.	0.148352
Em rất ấn tượng bởi mặt cắt đặc biệt, gần như đồng đều, của các quặng khác nhau mà em đã xem xét và đo đạc thật tỉ mỉ.	Számos telepet vizsgáltam meg és mértem fel igen gondosan, és nagyon meglepett ezeknek különleges, majdnem mindig egyforma alakja.	0.255372
Tất cả đều ít nhiều cho một dạng chung có hình dáng một loại cốc, bình hình chỏm, hay đúng hơn, nếu tính đến các lớp vỏ bao bọc, thì có hình bầu của một bi đông nước nằm nghiêng.	Mindegyik nagyjából csészéhez, tokhoz, vagy ha a rárakódott földréteget tekintjük, oldalán fekvő fonott vadászkulacshoz hasonlít.	0.134884
Tựa như một bể chứa ba mươi hay bốn mươi nghìn mét khối, trong đó tuôn trào một tập hợp các loại cát, bùn và đất phù sa, chứa trong tảng đá nguyên thủy.	Voltaképpen harminc-negyven köbméter térfogatú medencéről van szó, amelybe homok, iszap és hordalékföld egyvelege sodródott, az ősi sziklákra tapadva.	0.259459
Tính chất này rõ nét nhất ở khu mỏ Vandergaart-Kopje, một trong những mỏ mới được phát hiện gần đây nhất, nhân thể nói, thuộc sở hữu của chính ông chủ nhà trọ nơi em đang ngồi viết thư cho thầy.” ~~~ 	Ez a jelleg különösen szembeötlő a legújabban fölfedezett lelőhelyek egyikén, a Vandergaart-Kopjéban, amely mellesleg mondva annak a farmernek a tulajdona, akinek házában jelen soraimat írom.	-0.0314917
“Khi đổ vào bình một chất lỏng có chứa vật thể lạ không hòa tan, điều gì xảy ra?	Ha egy edénybe valamilyen lebegő idegen anyagot tartalmazó folyadékot öntünk, mi történik?	0.282955
Đó là các vật thể lạ đặc biệt hay lắng xuống đáy và bám xung quanh thành bình. ~~~ Vâng!	Az idegen anyag nagyobbrészt az edény fenekén és szélei körül rakódik le.	-0.0338028
Chính xác đó là hiện tượng xảy ra trong khu mỏ Kopje.	Nos, pontosan ugyanezt tapasztaljuk a Kopjéban.	0.211364
Đặc biệt chính là ở đáy và về phía trung tâm của khu mỏ, cũng như ở ven thành mỏ, là nơi kim cương tụ lại.	Legfőként a medence fenekén, közepén és legszélein találhatók gyémántok.	0.138158
Và hiện tượng này được nhận thấy rất rõ, với việc các hố khai thác trung gian rớt giá nhanh chóng, trong lúc các khu đất trung tâm hoặc giáp ranh các thành mỏ thì nhanh chóng đạt những giá trị lớn, một khi mỏ khai thác được định hình.	És ez a tény annyira közismert, hogy mihelyt a lelőhely alakját megállapították, a közbülső claimek ára rohamosan csökkent, míg a központi fekvésű, vagy a szélekhez közel eső parcellák értéke egyszeribe igen magasra szökött.	0.250459
Vậy nên phép loại suy thiên về sự vận chuyển vật liệu dưới tác động của nước.”	Az analógia eszerint annak az elméletnek kedvez, amely szerint az anyagokat a víz hordja össze.	0.265116
 ~~~ “Mặt khác, thầy sẽ thấy phần lớn các trường hợp được liệt kê trong luận án của em, đều nhằm cho thấy sự hình thành tại chỗ của các tinh thể, nhất là quá trình chuyển sang trạng thái hoàn hảo của chúng.	Jelentésemben ezenkívül még számos olyan körülményt soroltam fel, melyek azt látszanak bizonyítani, hogy a gyémántok nem kész alakjukban kerültek a lelőhelyre, hanem ott kristályosodtak ki.	-0.0387363
Chỉ cần kể ra hai hoặc ba trường hợp, thì hầu như kim cương luôn tập trung thành từng nhóm đồng chất và đồng màu, điều này chắc chắn không thể xảy ra nếu sau khi đã được tạo thành chúng mới bị mang theo trong dòng thác.	Hogy csak néhányat említsek meg újból, a gyémántok majdnem mindig azonos fajtájú és színű csoportokban lelhetők, ami nem történhetne így, ha már teljesen kiformálva sodorta volna oda valamilyen vízár az egyes darabokat.	0.255502
Chúng ta thường tìm thấy từng đôi ghép sát nhau, nhưng dễ tách ra khi có tác động nhẹ.	Igen gyakran párosával találtak gyémántokat, és ezek a párok a legkisebb érintésre szétválnak.	0.296774
Vậy làm sao chúng có thể chịu được lực ma sát và những gập ghềnh trong chuyển động của dòng nước?	Hogy állhattak volna ellen a vízsodrással járó súrlódásnak és egyéb véletleneknek?	0.2
hơn nữa, những viên kim cương lớn hầu như luôn được tìm thấy dưới các tảng đá, điều đó chứng tỏ rằng ảnh hưởng của đá - bức xạ nhiệt của nó hoặc các nguyên nhân khác - đã tạo điều kiện cho quá trình kết tinh.	Mi több, a nagy gyémántok mindig egy-egy szikla oltalmában találhatók, ami annak a jele, hogy a szikla befolyása - hősugárzás vagy egyéb - könnyítette meg a kristályosodás folyamatát.	0.390712
Cuối cùng, hiếm khi, thậm chí rất hiếm khi kim cương lớn và nhỏ cùng tập trung một chỗ.	Végül pedig ritkán, nagyon ritkán találunk együtt nagy és kis gyémántokat.	0.210811
Tất cả những lần ta tìm được một viên đá đẹp thì đều là viên đá đơn lẻ.	Valahányszor szép követ találtak, az mindig magányosan állt.	0.16
Như thể những yếu tố thuộc về kim cương trong ổ chỉ tập trung dồn lại trong một tinh thể duy nhất, dưới tác động của các nguyên nhân đặc thù.”	Mintha a lelőhely valamennyi gyémántképző eleme sajátos okoknál fogva ezúttal egyetlen kris­tály­ban összpontosult volna.	0.198347
 ~~~ “Vậy nên những lý do này và còn nhiều lý do khác cho phép em thiên về giả thuyết sự tạo thành tại chỗ của các yếu tố kết tinh, sau khi được dòng nước vận chuyển.” ~~~ 	Ilyen és hasonló indítékok alapján a felé az álláspont felé hajlok, hogy a gyémánt a helyszínen keletkezik, a víz által odahordott kristályosodási alkatelemekből.	-0.11519
“Nhưng các dòng nước cuốn vụn hữu cơ biến đổi thành kim cương xuất phát từ đâu?	De honnan jön a víz, amely magával hozza a gyémánttá tömörülő szerves törmelékeket?	0.264286
Đó là điều em đã không thể xác định, cho dù em đã cẩn trọng thực hiện nghiên cứu trên các địa hình khác nhau.” ~~~ 	Ez az a kérdés, amelyet a legkülönbözőbb területeken folytatott igen szorgos kutatással sem tudtam még megoldani.	-0.0236111
“Tuy vậy khám phá vẫn có tầm quan trọng của nó.	Pedig ennek a felfedezésnek meglenne a maga jelentősége.	0.29434
Quả thật, nếu ta tìm thấy đường của dòng chảy thì tại sao lại không đi ngược dòng tìm đến đầu nguồn nơi kim cương xuất phát, nơi chắc chắn có trữ lượng lớn hơn nhiều những hồ chứa nhỏ hiện đang được khai thác?	Valóban, ha sikerülne felkutatni a víz útját, azon felfelé haladva, vajon nem jutnánk-e el a kiindulópontig, ahonnét a gyémántok erednek, s ahol kétségkívül sokkal többet találnánk belőlük, mint a jelenleg feltárt kis medencékben.	0.271493
Đó sẽ là một minh chứng đầy đủ cho lý thuyết của em, và em sẽ vô cùng hạnh phúc vì điều ấy.	Ez teljes mértékben igazolná elméletemet, s nagy elégtételemre szolgálna.	0.172603
Nhưng em không phải là người sẽ thực hiện nghiên cứu, bởi lẽ nhiệm vụ của em ở đây sắp kết thúc, và em đã không thể tìm ra kết luận nghiêm túc nào cho vấn đề này.” ~~~ 	De ezt már nem én fogom elvégezni, mert küldetésem idestova véget ér, és ezen a téren semmiféle komoly következtetést nem tudtam levonni.	-0.0651163
“Em đã gặp nhiều thuận lợi hơn trong các phân tích mẫu đá...”	Sokkal kedvezőbben alakultak a sziklaelemzéseim...	0.159184
 ~~~ Và chàng kỹ sư trẻ, để tiếp tục câu chuyện về các công việc của chàng, bắt đầu đi vào những chi tiết kỹ thuật mà với chàng cũng như vị giáo sư chắc hẳn là mối quan tâm lớn, nhưng với một độc giả ngoại đạo có lẽ sẽ không có cùng suy nghĩ.	És a fiatal mérnök, folytatván a munkálatairól szóló beszámolót, szakszerű részletek felso­rolásába kezdett, melyek a címzett és a levélíró számára bizonyára nagyon érdekesek voltak, de a laikus olvasó aligha tartaná ilyeneknek.	-0.0293333
Bởi vậy, có lẽ nên thận trọng để tránh cho độc giả điều này.	Jobb is lesz, ha tovább nem terheljük velük. ~~~ Éjfél lett, mire Cyprien befejezte levelét.	-0.0226027
Vào nửa đêm, sau khi hoàn thành bức thư dài, Cyprien tắt đèn, nằm duỗi trên võng của chàng và ngủ ngon giấc.	Eloltotta a lámpát, felmászott függőágyába, és csakhamar az igazak álmát aludta.	0.17037
Công việc đã lấn át buồn đau - ít nhất là trong khoảng vài giờ - Nhưng một hình ảnh duyên dáng lại một lần nữa ám ảnh những giấc mơ của nhà bác học trẻ, và dường như nó mách bảo chàng đừng vội tuyệt vọng!	A munka - legalább néhány órára - elmosta bánatát, de egy kecses tünemény többször is kísértette álmában a fiatal tudóst, s mintha azt súgta volna neki, hogy ne csüggedjen!	0.376687
CHƯƠNG 4: KHU MỎ VANDERGAART KOPIE ~~~ 	NEGYEDIK FEJEZET ~~~ A VANDERGAART-KOPJE	-0.158824
 ~~~ Hôm sau, trong lúc làm vệ sinh, Cyprien Méré tự nhủ, “Quả thật, ta phải đi, phải đi khỏi Griqualand thôi!	„Feltétlenül el kell utaznom - mondta magában másnap Cyprien Méré, miközben öltözködött -, el kell hagynom Griqualandot!	0.0752976
Sau những gì ta để ông già kia nói, ở đây thêm một ngày nào nữa cũng sẽ là hèn yếu!	Mindazok után, amiket az öregtől le kellett nyelnem, hitványság lenne, ha csak egy nappal is tovább maradnék!	0.267033
Ông ta không muốn gả con gái cho ta?	Nem akarja hozzám adni a lányát?	0.251613
Có thể ông ta đúng!	Talán igaza is van!	0.233333
Dù sao, ta chẳng phải loại người cố bào chữa cho mình bằng các tình tiết giảm nhẹ!	De semmi esetre sem az én tisztem, hogy most felsorakoztassam az enyhítő körülmé­nyeket.	0.271429
Ta phải biết mạnh mẽ chấp nhận phán quyết này, cho dù đau đớn thế nào, và tin tưởng vào những sự hồi tâm chuyển ý trong tương lai!” ~~~ 	Bármilyen fájdalmas is, férfiasan kell fogadnom az ítéletet, és számolnom a szerencse forgandóságával!”	-0.0620192
Không ngần ngại hơn nữa, Cyprien lo việc đóng máy móc vào những thùng chàng vẫn giữ lại để sử dụng thay cho tủ và kệ.	Cyprien nem habozott tovább, hanem berakosgatta készülékeit a ládákba, amelyeket szekrény­nek és tálalónak is használt.	0.456992
Chàng hăng say bắt đầu công việc và tích cực làm đã một hay hai giờ đồng hồ, cũng lúc ấy, qua cửa sổ, trong không khí ban mai, một giọng tươi trẻ và trong vắt cất cao từ dưới sân như tiếng hót chim chiền chiện văng vẳng đến tai chàng, ngân nga một trong những giai điệu quyến rũ nhất của thi sĩ Moore:	Nagy hévvel fogott a munkához, és már egy-két óra hosszat buzgón csomagolt, amikor a nyitott ablakon át üdén csengő hang ütötte meg a fülét. ~~~ Úgy szállt az ének a reggeli levegőben, mintha egy pacsirta küldené neki a terasz aljáról Moore egyik legbájosabb dalát:	-0.0461538
 ~~~ It is the last rose of summer,	Utolsó nyári rózsaszál,	-0.00576923
 ~~~ Left blooming alone	      Egymagadban virulsz.	-0.09
 ~~~ All her lovely companions	Gyönyörű volt a többi mind,	-0.018
 ~~~ Are faded and gone, etc.	      De elhervadt, lehullt.	-0.0652174
“Đó là đóa hồng cuối của mùa hạ, - đóa duy nhất còn nở hoa; - Những bạn hoa yêu kiều kia - đã tàn phai và héo úa.”		-0.3
 ~~~ Cyprien chạy đến bên cửa sổ và nhìn thấy Alice đang đi về Khoảng sân nuôi đà điểu, tạp dề của nàng chứa đầy kẹo bánh cho chúng.	Cyprien az ablakhoz ugrott, és meglátta Alice-t. A lány a strucckarám felé tartott, kötényében eleséget vitt kedvenceinek.	0.0471264
Chính nàng đang ngân nga hát lúc bình minh.		-0.3
I will not leave tee, thou lone one!	Ő dalolt a kelő nap fényében.	0.289655
To pine on the stem, ~~~ 	Ne lengj az ágon egyedül	-0.0315789
Since the lovely are sleeping, ~~~ 	      Magányod fáj nekem.	-0.0155172
Go sleep with them... ~~~ 	Immáron szép testvéreid	-0.0285714
“Ta sẽ không rời xa, - không để nàng cô đơn, - Héo hon trên cành.	      Alusznak csendesen.	-0.0677419
- Bởi những mỹ nữ đã ngủ, - đi nào, hãy đi ngủ cùng họ.” ~~~ 	A fiatal mérnök sohasem rajongott a költészetért, de ez a vers most mégis meghatotta.	-0.0242647
Chàng kỹ sư trẻ chưa bao giờ nghĩ mình đặc biệt nhạy cảm với thơ ca, ấy vậy mà, đoạn thơ ấy thấm sâu vào chàng.		-0.3
Chàng đứng gần nơi cửa sổ, nín thở lắng nghe, hay, nói đúng hơn, chàng uống từng lời dịu dàng ấy.	Szoro­san az ablakhoz simult, lélegzetét visszafojtva hallgatta, nem, itta az édes szavakat.	0.216279
Bài hát ngưng bặt.	A dal félbeszakadt.	0.268421
