ebook©vctvegroup ~~~  ~~~  ~~~  ~~~ 	﻿NAGY ÍRÓK - NAGY ÍRÁSOK	-0.201
“Thật đúng là anh, đồ ngốc!” chị tôi nói với Joe, “cho những gã lười nhác lớn xác như thế nghỉ.	- No ez ugyan rád vall, te bolond! ~~~ - szólt rá Joe-ra. ~~~ - Ünnepet adni efféle nagy lomha gézen­gúzoknak, amilyenek ezek!	-0.139506
Tôi lấy mạng mình ra mà nói anh thật là giàu khi phung phí tiền của như thế.	Ugyancsak gazdag ember lehetsz ám, biz’isten, ha a munkabért így dobálhatod ki az ablakon!	0.285
Tôi ước gì tôi là ông chủ của cậu ta!”	No hiszen csak lennék én a mestere!	0.16875
 ~~~ “Bà sẽ là bà chủ của tất cả mọi người nếu bà dám,” Orlick đáp trả, kèm theo một nụ cười mỉa mai.	- Hásszen lenne maga mindenkinek a mestere, csak merné! ~~~ - felelt Orlick kajánul vigyorogva.	-0.205357
(“Để cô ấy yên,” Joe nói.)	- Hadd békén az asszonyt! ~~~ - mondta Joe.	-0.0132353
“Tôi sẽ đủ sức trị mọi kẻ ngu ngốc và du đãng,” chị tôi đáp, và bắt đầu nổi trận lôi đình.	- Elbánnék én minden tökfilkóval, meg minden csirkefogóval! ~~~ - vágott vissza a néném, miközben egyre buzgóbban igyekezett dühbe lovalni magát.	-0.0364865
“Và tôi sẽ không thể đủ sức trị những kẻ ngu ngốc nếu không đủ sức trị ông chủ của cậu, đồng thời cũng là ông vua đầu đất của những kẻ ngốc.	- Persze, nem tudnék elbánni a tökfilkókkal, ha a mestereddel nem tudnék, aki birkafejű királya minden tökfilkóknak.	0.136364
Và tôi sẽ không đủ sức trị những kẻ du đãng nếu không đủ sức trị cậu, kẻ có bản mặt đen tối nhất, tên du đãng tồi tệ nhất từ đây tới tận nước Pháp.	És persze, a csirkefogókkal sem tudnék elbánni, ha nem tudnék veled, aki a legkomiszabb csirke­fogó vagy innen a francia határig.	0.156303
Nào!”	No hát!	0.2625
 ~~~ “Bà đúng là một con mẹ đanh đá thô lỗ, mẹ Gargery,” anh thợ công nhật càu nhàu.	- Veszekedő szipirtyó ám maga, Gargery-né anyó!	-0.137234
“Nếu cái đó làm nên một ông quan tòa xử những kẻ du đãng, chắc bà phải là một ông quan tòa ghê gớm lắm.” ~~~ 	- mordult meg a legény - és ha ilyeténképen lehetne csirkefogónak ítélni valakit, hát maga csakugyan értene ám hozzá.	-0.0108108
(“Cậu để cô ấy yên, được chứ?” Joe nói.)	(- Hagyod-e békén az asszonyt? ~~~ - szólt rá Joe.)	-0.0228261
“Mày nói gì?” chị tôi hét lên, bắt đầu la lối.	- Mit mondtál? ~~~ - kezdte most már néném valóban rikácsoló hangon.	-0.0214286
“Mày nói gì hả?	- Mit mondtál?	0.171429
Thằng Orlick đó nói gì về tao hả Pip?	Mit mondott nekem ez a bitang, ez az Orlick, hallottad-e, Pip?	0.5025
Hắn đã gọi tôi là gì chứ, trong khi chồng tôi đứng ngay bên cạnh?	Minek nevezett engem itt, a férjemuram jelenlétében? ~~~ Ó!	-0.0463636
Ôi!	Ó!	0.225
Ôi!	Ó!	0.225
Ôi!” Mỗi một tiếng kêu “ôi” này đều là một tiếng rít chói tai; và tôi buộc phải thừa nhận là với chị tôi, và điều này cũng đúng luôn với mọi phụ nữ hung dữ tôi từng gặp qua, cơn giận không thể được viện ra làm cớ biện hộ, vì không thể chối cãi được rằng thay vì lỡ sa vào cơn giận dữ, chị tôi đã cố ý và khổ công ép buộc bản thân vào trạng thái này, và trở nên nổi khùng một cách mù quáng theo lộ trình với các chặng chuẩn mực, “hắn đã gọi tôi thế nào đây trước mặt gã đàn ông hèn hạ từng thề bảo vệ tôi?	Mindegyik kifakadása egy-egy ordítás volt, s ez alkalommal oly észrevételt kell említenem nénémről, amely minden heves természetű nőre egyforma igazsággal illik rá, hogy tudniillik a haragja nem volt mentségéül tekinthető, mert ő nem önkéntelenül lobbant haragra, hanem inkább úgy lovalta bele magát szándékosan és nagy erőlködéssel mindaddig, míg szinte egészen rendszeres módon vak dühre nem vadult. ~~~ - Minek nevezett ez engem itt, ez előtt a pipogya ember előtt, aki azt fogadta valamikor, hogy hűséges védelmezőm lesz nekem?	-0.0248485
Ôi! ~~~ Đỡ lấy tôi nào!	Ó, fogj meg, mert mindjárt elesem! ~~~ Ó!	-0.184615
Ôi!” ~~~ 	- Ajaj-j-j!	-0.015
“Á à!” tay thợ công nhật rít lên qua kẽ răng.	- csufondároskodott a napszámoslegény, csak úgy a foga között eresztve a hangot - Majd fognálak én, ha az én feleségem volnál!	-0.0807692
“Tôi sẽ tóm lấy bà, nếu bà là vợ tôi.	Fognálak bizony és odatartanálak a szivattyú alá és tudom Istenem, kikergetném belőled az ördögöt.	-0.0466667
Tôi sẽ ghì siết bà, cho bà chết nghẹt luôn.”	(- Mondom neked, hadd békén az asszonyt!	0.186486
 ~~~ (“Tôi nói với cậu, để cô ấy yên,” Joe nói.)	- szólt rá újra Joe.) ~~~ - Ó, hogy ilyet kell hallanom!	-0.162245
“Ôi! ~~~ Nghe anh ta kìa!” chị tôi hét lên, vừa vỗ tay vừa lu loa - chặng nổi đóa tiếp theo của chị.	- kiáltott néném rikácsoló hangon és a két kezét összecsapva, ami dühödésének soron következő fokozata volt.	0.0696786
“Thử nghe hắn chửi tôi thế nào kìa!	- Ezt hallgassa az ember, micsoda csúf­nevekkel illet!	0.242857
Thằng Orlick kia!	Holmi efféle Orlick!	0.266667
Ngay trong nhà tôi!	S ráadásul még itt a saját házamban!	0.0315789
Tôi, một người đàn bà có chồng đàng hoàng!	Engem, férjes asszonyt!	-0.0521739
Ông chồng thì đứng ngay bên cạnh!	A férjemuram jelenlétében! ~~~ Ó!	-0.0227273
Ôi!	Ó!	0.225
Ôi!” Đến đây bà chị tôi, sau một hồi vỗ tay la lối, quay sang đập tay thình thịch vào ngực rồi vỗ bành bạch vào hai đầu gối, sau đó giật phăng mũ đội đầu ném đi, giật tóc xõa tung xuống - đây là chặng cuối trong con đường tới cuồng nộ.	Néném most némi rikácsolás után a mellét kezdte öklözni és a térdét, lecsapta fejéről a fej­kötőjét, amely tünetek az őrjöngő dühöngés felé vezető út utolsó állomásai voltak.	0.163333
Lần này là một cơn cuồng phong hoàn hảo, một thành công trọn vẹn, chị tôi đùng đùng lao về phía cửa vào, nhưng thật may tôi đã khóa cửa từ trước.	Mivel most már teljes hatásában érvényesülő igazi fúriának bizonyult, nekirohant az ajtónak, amelyet azonban én szerencsénkre még idejében elzártam.	0.267123
Giờ thì Joe khốn khổ có thể làm gì, sau những lần can ngăn rụt rè chẳng được ai đếm xỉa, ngoài đứng lên trước mặt tay thợ công nhật và hỏi anh ta có ý gì khi can thiệp vào chuyện giữa anh và bà Joe; và hỏi thêm liệu anh ta có đủ đàn ông để đối đầu với anh không?	S a szerencsétlen Joe vajjon mit kezdhetett volna most már, miután közbevetett intelmei hatástalanul hangzottak el, csak oda kellett toppannia napszámoslegényéhez és megkérdeznie tőle, mit gondol, hogyan mer a ház asszonyával gorombáskodni, aztán pedig férfi-e a talpán, hogy megverekedni azonnal kiálljon?	0.369323
Orlick Già cảm thấy tình thế này thì không thể làm gì khác hơn ngoài chấp nhận đối đầu, nên lập tức thủ thế ngay; thế là chẳng buồn cởi tạp dề đầy vết cháy sém đang mặc ra, họ lao bổ vào nhau như hai người khổng lồ.	Vén Orlick érezte, hogy a helyzetből nem gázolhat ki máskép, meg kell verekednie, s tüstént védekező állásba rándult; a két ember, egyik sem akarván még csak annyi időt sem vesztegetni, hogy összevissza perzselt, égetett bőrkötényét ledobja magáról, úgy ment egymásnak, mint két óriás.	0.327103
Nhưng nếu trong vùng từng có người đàn ông có thể đấu tay đôi ngang sức với Joe thì tôi cũng chưa bao giờ có dịp thấy người đó.	De ha volt is talán a környéken ember, aki meg bírt volna állni valameddig Joeval szemközt, én bizony sohasem láttam.	0.204673
Orlick, như thể cũng chẳng khỏe mạnh gì hơn cậu thiếu niên nhợt nhạt dạo nọ, chẳng mấy chốc đã ngã vật ra giữa bụi than, và có vẻ chẳng vội vã gì muốn rời khỏi đó.	Orlick, mintha alig lett volna különb a sápadt fiatalembernél, csakhamar ott hevert a szénporban, s legkevésbé sem sietett föltápászkodni belőle.	0.338509
Tiếp theo, Joe mở cửa và đỡ chị tôi dậy, lúc đó chị đang nằm vật ra bất tỉnh ngoài cửa sổ (nhưng tôi nghĩ trước đó chị đã kịp xem trận ẩu đả). ~~~ Chị tôi được đưa vào trong nhà và đặt nằm xuống, sau đó bắt đầu tỉnh lại và chẳng làm gì khác ngoài vùng vằng và túm chặt lấy tóc Joe bằng cả hai tay.	Joe aztán kinyitotta az ajtót és fölkapta nénémet, aki eszméletlenül bukott volt a földre az ablak tájékán (előbb azonban, úgy gondolom, végignézte a tusát) s bevitte a házba, lefektette a diványra és buzgón noszogatta, hogy térjen magához; de néném semmi egyébre nem volt hajlandó, csak rugdalódzott és mindkét kezével tépte a Joe haját.	0.0351042
Tiếp theo là chặng bình lặng đặc trưng luôn có sau mọi màn nổi đóa; rồi sau đó, với cảm giác mơ hồ tôi luôn liên tưởng với những lúc tạm lắng như thể - cụ thể là lúc này đang Chủ nhật, và có người vừa chết - tôi leo lên gác để thay quần áo.	Aztán beköszöntött az a különös csend és elnyugvás, ami minden háborgás után elkövetkezik, én pedig csakhamar azzal a sajátságos érzéssel, amely minden ily elcsön­desedéssel kapcsolatban meg szokott volt szállni - tudniillik, mintha vasárnap lenne és valaki holtan feküdnék -, fölmentem, hogy átöltözzem.	0.338188
Khi xuống trở lại dưới nhà, tôi bắt gặp Joe và Orlick đang quét dọn, và chẳng còn dấu vết nào của cuộc náo động lưu lại, ngoài vết rách ở một bên lỗ mũi Orlick, trông chẳng ấn tượng cũng không đẹp đẽ gì.	Amikor visszatértem, Joe-t és Orlickot nagy munkában találtam: a műhelyt söpörgették és az imént lezajlott csetepaténak semmi más nyoma nem látszott, csak az a hasítás Orlick orrának egyik nyílásán, amely arcát sem derűsebb kifejezésűvé, sem ékesebbé nem varázsolta.	0.340242
Một vại bia từ quán Ba Thủy Thủ Vui Vẻ đã xuất hiện, và hai người đang thay nhau chia sẻ nó một cách khá hòa thuận.	Közben egy korsó sör is került a műhelybe a „Vidám Hajósok”-ból, amelyet békés egyetértés­ben fölváltva fogyasztgattak.	0.3
Quãng thời gian tạm lắng làm Joe dịu lại và trở nên triết lý, anh đi theo tôi ra ngoài đường và nói, như một câu dặn dò trước khi chia tay có thể hữu ích với tôi, “Nổi tam bành, Pip, rồi lại hết tam bành, Pip - cuộc sống là thế đấy!”	A csönd megnyugtató, bölcseséges hatást gyakorolt Joe-ra, aki engem kikísért az utcára, hogy búcsúzásképen még egy észrevételét közölje velem, hátha jó hasznát veszem: ~~~ - Egyszer ripakodunk, Pip, másszor nem ripakodunk, Pip, ilyen az élet!	-0.0136364
 ~~~ Việc tôi cảm thấy những cảm xúc ngớ ngẩn nào (vì chúng ta nghĩ những cảm xúc nghiêm chỉnh với một người đàn ông thường lại khá buồn cười với một cậu bé) khi nhận ra mình một lần nữa lại đang trên đường tới nhà cô Havisham cũng chẳng mấy quan trọng ở đây.	Hogy mily oktondi hangulat gyötört (mert hiszen bármily komolyan hat némely érzés férfi részéről, nevetséges, ha gyermekben jelentkezik), miközben Havisham kisasszony háza felé igyekeztem, itt most ne essék szó.	-0.01675
Cũng như chuyện tôi đã đi qua đi lại trước cổng nhiều lần trước khi quyết định rung chuông.	Arról se, hányszor sétáltam föl s alá a kapu előtt, míg végre rá­szántam magamat, hogy csöngessek.	0.281443
Hay việc tôi đã băn khoăn cân nhắc liệu có nên bỏ về luôn mà không rung chuông hay không; hay như việc hẳn tôi đã bỏ đi nếu tôi có thể làm chủ thời gian của mình và trở lại bất cứ lúc nào.	Vagy mily soká tanakodtam magammal azon, vajjon ne forduljak-e vissza csöngetés nélkül, vagy pedig mily kétségtelenül meg is cselekedtem volna ezt, ha rendelkezhettem volna időmmel úgy, hogy visszatérhessek.	0.28125
Cô Sarah Pocket ra cổng.	Sarah Pocket kisasszony jött a kapuhoz.	1.15
Không phải Estella.	Nem Estella.	1.075
“Thế nào hả?	- Nos, mi az? ~~~ Te vagy itt?	-0.0416667
Mày lại đến à?” cô Pocket lên tiếng.	- kérdezte Pocket kisasszony.	0.739286
“Mày muốn gì?”	- Mit akarsz?	0.075
 ~~~ Khi tôi nói tôi chỉ muốn tới thăm xem cô Havisham có khỏe không, Sarah rõ ràng cân nhắc xem có nên đuổi luôn tôi đi hay không.	Amint megmondtam, hogy csak azért jöttem, hogy Havisham kisasszony hogyléte iránt érdeklődjem, Sarah észrevehetőn azon kezdett gondolkodni, vajjon ne küldjön-e vissza a dolgomra.	0.080814
Nhưng vì không muốn rủi ro phải gánh trách nhiệm, bà ta cho tôi vào, rồi lập tức cấm cẳn báo tin tôi sắp “lên nhà”.	De mivel, úgy látszott, mégsem merte vállalni a felelősséget, beengedett és csak­hamar hozta a kurta üzenetet: menjek föl.	0.271552
Mọi thứ vẫn y nguyên, và cô Havisham chỉ có một mình.	Minden változatlan volt és Havisham kisasszony egyedül.	0.646698
“Thế nào?” bà nói, mắt nhìn tôi chằm chặp.	- Nos? ~~~ - mondta és rám szegezte szemét.	-0.0552632
“Ta hy vọng cháu không muốn gì chứ?	- Remélem, semmit sem követelsz?	0.212903
Cháu sẽ không nhận được gì hết.”	Úgysem kapnál semmit!	0.0272727
 ~~~ “Thực sự là không đâu, cô Havisham.	- Nem, szó sincs ilyesmiről, Havisham kisasszony.	-0.0104651
Cháu chỉ muốn bà biết cháu làm rất tốt khi học việc, và cháu luôn rất biết ơn bà.” ~~~ 	Csak azt akartam jelenteni, hogy egészen jó dolgom van inassoromban és hogy mindig nagy hálát érzek a tisztelt kisasszony iránt.	-0.0328125
“Nào, nào!” Những ngón tay già nua lại bồn chồn cử động không ngừng.	- Jó, jó! ~~~ - intett vén, türelmetlen ujjaival.	-0.116667
“Thỉnh thoảng hãy đến đây; hãy đến vào ngày sinh nhật cháu.	- Csak gyere el egyszer-másszor; gyere el a születé­sed napján. ~~~ Mit?	-0.00909091
Ài!” bà đột nhiên thốt lên, quay người và cả cái ghế về phía tôi, “Cháu đang ngó nghiêng tìm Estella hả? ~~~ Có phải không?” ~~~ 	- kiáltott rám hirtelen, miközben székestül egészen felém fordult -, te Estellát keresed?	-0.136047
Đúng là tôi vừa ngó nghiêng nhìn quanh - và quả thực để tìm Estella - vậy là tôi lí nhí nói tôi hy vọng cô vẫn khỏe.	Mi? ~~~ Én csakugyan Estellát kerestem és most csak annyit bírtam dadogni, hogy remélem, jól van.	-0.0596591
“Nó ra nước ngoài,” cô Havisham nói, “học hành để trở thành một quý cô; ở xa đây lắm; xinh đẹp hơn bao giờ hết; ai thấy cũng phải ngưỡng mộ.	- Távol idegenben van - mondta Havisham kisasszony -, úri hölggyé nevelkedik; te már föl nem érhetsz hozzá; szépségesebb, mint bármikor volt; megcsodálja mindenki, aki látja.	0.407384
Có phải cháu cảm thấy đã để mất cô bé không?”	Érzed-e, hogy elvesztetted?	-0.0222222
 ~~~ Trong cách vị phu nhân nói ra những lời cuối cùng lộ rõ âm hưởng thích thú tàn nhẫn, rồi bà bật cười thật chối tai, đến mức tôi ngẩn ra không còn biết nói gì nữa.	Annyira kaján öröm hangzott ki ezekből az utolsó szavaiból s oly visszautasító nevetés tört ajkára, hogy valóban nem tudtam, mit mondjak.	-0.0565385
Bà miễn cho tôi khỏi phải băn khoăn nghĩ ngợi bằng cách bảo tôi về.	De ő megkímélt a hosszasabb töprengés gondjától, mert elbocsátott.	0.264179
Khi Sarah đóng sập cánh cổng lại trước mặt tôi với bộ mặt nhăn nhó như vỏ quả óc chó, tôi cảm thấy bất bình hơn bao giờ hết về ngôi nhà của mình, nghề nghiệp của mình, về mọi thứ; và đó là tất cả những gì tôi cảm thấy khi nhìn cánh cổng đó đóng lại.	Amint a dióhéjábrázatú Sarah a kaput elzárta, erősebben éreztem, mint bármikor eddig, mennyire elégedetlen vagyok családi viszonyaimmal, mesterségemmel és minden egyébbel; s ez volt minden, amit ezen a kirándulásomon kaptam.	0.297718
Trong lúc tôi tha thẩn dọc theo phố High, chán chường nhìn vào cửa sổ các cửa hàng và nghĩ tôi sẽ mua gì nếu tôi là một quý ông, thì kia, ai có thể vừa ra khỏi hiệu sách ngoài ông Wopsle. ~~~ Ông cầm trên tay cuốn bi kịch dễ làm người ta mủi lòng về George Barnwell* vừa tậu mất sáu penny với dự định sẽ đổ không thiếu một từ trong đó lên đầu Pumblechook, vì sắp sửa tới nhà ông này dùng trà.	Amint a főutcán tovabandukoltam, vígasztalanul pillantva egy-egy kirakatüveg mögé s el­gondolva, mi mindent is vennék, ha úriember volnék, egy könyvkereskedésből íme csak elém toppan valaki: Wopsle úr, aki ama bizonyos George Barnwellről szóló érzelgős tragédiát szorongatta kezében, amelybe épp imént hat pennyt fektetett bele, még pedig azzal a szán­dékkal, hogy e mű minden egyes szavát ráolvassa Pumblechook fejére, akihez épp teázásra indult.	-0.00251799
Vừa trông thấy tôi, ông quản liền có vẻ nghĩ một Thiên Ý đặc biệt nào đó đã đưa cậu nhóc thợ rèn học việc xuất hiện trên đường đi của mình để nghe ông đọc; thế là ông giữ tôi lại, nhất quyết yêu cầu tôi cùng đi tới phòng khách nhà ông Pumblechook.	Amint engem megpillantott, úgy látszott, a gondviselés különleges intézkedésének érzi, hogy íme egyik tanítványa akadt az útjába, akin szavalódühét majd kitöltheti; karon markolt hát s kényszerített, hogy Pumblechook lakására menjek vele.	0.237931
Và vì tôi biết về nhà sẽ chán tới mức nào, đêm sẽ tối đen và đường khó đi, và có bất cứ ai đi cùng cũng còn hơn không, tôi không cự nự quyết liệt cho lắm; kết quả là chúng tôi rẽ vào nhà Pumblechook đúng lúc đường phố và các cửa hàng lên đèn. ~~~ Tác phẩm của George Lillo (1693 - 1739). ~~~ George Barnwell là một người thợ học việc đã bị cô gái điếm Sarah Millwood quyến rũ và dụ dỗ cướp của ông chủ mình và giết bác mình, sau đó bị treo cổ.	Mivel tudtam, hogy odahaza csak bosszantó este vár s mivel az esték már annyira korán sötétedtek, utam pedig eléggé félelmes volt s mindenesetre jobbnak látszott legalább egy valaki ismerőssel együtt rónom majd az országutat, mint senkivel sem, nem nagyon ellenkeztem; így hát befordultunk Pumblechookhoz épp akkor, amikor az utcákat és kirakatokat már kivilágítani kezdték.	-0.112298
Vì tôi chưa bao giờ tham dự một buổi đọc sách nào về George Barnwell, tôi không rõ thường nó sẽ kéo dài bao lâu; nhưng tôi biết rất rõ buổi đọc sách tối đó kéo dài đến tận chín rưỡi tối, và khi ông Wopsle đọc tới Newgate, tôi nghĩ ông sẽ chẳng bao giờ tới được chỗ đoạn đầu đài, vì ông trở nên chậm chạp hơn bất cứ lúc nào khác trong sự nghiệp đáng hổ thẹn của mình.	A „George Barnwell” színdarab előadását sem addig, sem azután sohasem látván, nem tudom, mekkora ideig szokott az rendes körülmények között tartani; de azt tudom, hogy ezen az estén eltartott kilenc óra utánig és hogy mire Wopsle úr a Newgate-be ért, úgy rémlett nekem, sohsem fog a vérpadig eljutni, dicstelen pályáján annyira ellustult, mint még soha ezelőtt.	0.289427
Tôi nghĩ ông quản có phần hơi quá đáng khi phàn nàn vì bị cắt ngang giữa lúc đang văn hoa, cứ như thể ông ta chưa được cà kê, rề rà từng trang sách ngay từ lúc bắt đầu.	Kissé túlzottnak véltem azt az állítását, hogy élete virágában vágatik le, mintha bizony azóta, amikor befogták, lapról-lapra nem érlelődött volna magba már.	0.249677
Song đấy mới chỉ là vấn đề dài dòng và mệt mỏi.	Ez azonban csak a hossza­dalmasság kérdése volt.	0.23617
Điều làm tôi bất bình hơn cả là cái kiểu đồng nhất giữa toàn bộ vụ việc trong vở kịch với cái bản thân vô tội của tôi.	Ellenben rendkívül bosszantott az a kaján azonosítás, amelyek az egész fránya történetet rám vonatkoztatták.	0.215888
Khi Barnwell bắt đầu làm điều sai trái, tôi mới lên tiếng bày tỏ rằng tôi thực sự lấy làm tiếc, thì cái nhìn hằm hằm phẫn nộ của ông Pumblechook đã như thể buộc cho tôi luôn cái tội đó.	Ha Barnwell valami gonoszságot kezdett művelni, én valósággal úgy éreztem, mintha mentegetődznöm kellene, Pumblechook annyira vádlón és megbotránkozottan nézett rám.	0.506085
Cả ông Wopsle cũng cố hết sức mô tả tôi theo cách tệ hại nhất.	És Wopsle is mindent elkövetett, hogy engem a legkedvezőt­lenebb színben tüntessen föl.	0.470769
Vừa hung dữ vừa ủy mị, tôi bị biến thành kẻ sát hại ông bác mình và không có bất cứ tình tiết giảm nhẹ nào; Millwood hạ nhục tôi thậm tệ trong tranh luận vào mọi dịp; chuyện con gái ông chủ có quan tâm chút nào đến tôi trở thành một cơn độc hưởng không hơn; và tất cả những gì tôi có thể bào chữa cho hành vi tham lam và rề rà của mình vào cái buổi sáng tai họa phải đi đến chỗ chết ấy?	Vérszomjas és egyben érzelgős szörnyeteggé avattak, a nagy­bátyám gyilkosává s még csak enyhítő körülményeket sem vettek számba; Millwood minden egyes alkalommal tönkresilányított az érvelés terén; uram leányának már valósággal rögesz­mé­je volt, hogy fikarcnyit se törődjék velem s mindaz, amit halálom reggelén érzett, lélekzet­fojtó, szétzúzó rémületem mentségéül említhetek, csupán annyi, hogy ez jellemem általános gyöngeségéhez méltó állapot volt.	0.326901
	Még amikor szerencsésen föl is akasztottak már és Wopsle úr a könyvét becsukta, Pumblechook még mindig úgy ült ott, rámmeresztve a szemét, ingatva a fejét s így szólt:	-0.3
là nó hoàn toàn tương xứng với tính cách yếu đuối của tôi.	- Vigyázz magadra, fickó, vigyázz magadra!	0.109756
Thậm chí cả sau khi tôi bị treo cổ thật đáng đời và Wopsle đóng sách lại, ông Pumblechook vẫn ngồi nhìn tôi chằm chằm, vừa lắc đầu vừa nói, “Hãy nhớ lấy bài học, cậu bé, hãy nhớ lấy!” như thể việc tôi đang mưu toan sát hại một người thân thích là chuyện ai cũng rõ, chỉ cần tôi lừa được ai đó đủ yếu lòng mà trở thành ân nhân cho mình.	Mintha köztudomású dolog lett volna, hogy magánéletem során is valami közelvalóm meggyilkolásán töröm a fejemet, föltéve, hogy akadna ily gyöngelelkű személyiség, akit jótevőmnek bírnék meghódítani.	0.0346734
Trời đã tối đen khi buổi đọc sách kết thúc và tôi cùng ông Wopsle lên đường đi bộ về nhà.	Bizony sötét éjszaka volt már, mire a szavalóest véget ért és én Wopsle úrral hazafelé indul­tam.	0.457523
Ra ngoài thị trấn, chúng tôi bắt gặp một màn sương mù dày đặc buông xuống ướt sũng, mờ mịt.	Kiérvén a városból, sűrű ködbe jutottunk, amely fojtón és nyirkosan szakadt.	0.185526
Ngọn đèn của trạm thu lộ phí chỉ là một quầng lờ mờ, có vẻ như nằm khác hẳn vị trí bình thường của nó, và ánh sáng nó tỏa ra trông giống như một khối rắn bên trong sương mù.	A sorompó lámpása csak halványsárga fényfoltnak látszott s mintha nem is lett volna a rendes helyén; és sugárzása szilárd anyagul hatott a ködben.	0.176087
Chúng tôi nhận ra điều này, và đang nói với nhau về chuyện sương mù tan dần khi gió đổi chiều từ phía một khu đầm lầy ở trong vùng thì bắt gặp một người đang ngồi thõng vai dưới mái che của nhà trạm.	Ezt néztük s éppen azt mondogattuk, hogy a köd íme a változott széllel mint ömlik a lápvidéknek egyre ugyanegy része felől, midőn hirtelen valami emberalak bukkant elénk, aki a sorompóházikó szélmentes oldalára osont. ~~~ - Hé, ki az?	-0.00207373
“Xin chào!” chúng tôi dừng lại gọi.	- kiáltottunk s megálltunk -, Orlick, te vagy? ~~~ - Ah!	-0.00357143
“Có phải Orlick đó không?”	- válaszolt ez és közelebb jött hozzánk.	0.236364
 ~~~ “A!” anh ta thõng vai đáp lại.	- Itt álldogáltam s vártam kissé, hátha társasá­gom akad.	-0.0916667
“Tôi đang đứng đây đợi một phút thôi, hy vọng tìm được ai đi cùng.” ~~~ 	- Jól megkéstél! ~~~ - mondtam.	-0.418966
“Anh về muộn,” tôi nhận xét.	- Úgy? ~~~ Hát te nem késtél meg?	-0.03
Orlick trả lời như thường lệ, “Thế thì sao? ~~~ Mày cũng về muộn.”	- válaszolt Orlick s hogy így felelt, az nem is volt éppen természetellenes.	0.0970588
 ~~~ “Chúng tôi,” ông Wopsle nói, vẫn còn lâng lâng với màn trình diễn mới rồi của mình, “ông Orlick, chúng tôi đã trải qua một buổi tối mở mang tri thức.”	- Csakhogy mink - mondta Wopsle úr, még mindig az imént lezajlott előadása lázától átszellemülten -, mink ezt az estét szellemi élvezetek mámorában töltöttük el, Orlick uram.	0.0517642
 ~~~ Orlick Già lầm bầm, như thể anh ta chẳng có gì để nói về chuyện đó, và chúng tôi cùng nhau đi tiếp.	Vén Orlick úgy mordult meg, mintha őt az ilyesmi egyáltalában nem érdekelné s aztán hár­mas­ban folytattuk utunkat.	0.0777259
Tôi lập tức hỏi anh xem có phải anh đã trải qua nửa ngày được nghỉ tha thẩn trong thị trấn hay không?	Kisvártatva aztán azt kérdeztem Orlicktól, vajjon egész félnapját azzal töltötte-é, hogy ide-oda járkált a városban?	0.283636
“Phải,” anh ta nói, “cả nửa ngày.	- Hát azzal! ~~~ - mondta.	-0.136364
Tao đi vào thị trấn sau mày.	- Az egészet!	-0.0923077
Tao không thấy mày, nhưng chắc tao cũng chỉ ngay đằng sau mày thôi.	Mingyár utánad indultam.	-0.24
Mà nhân đây, người ta lại bắn súng đấy.” ~~~ 	Nem láttalak ugyan, de bizo­nyá­ra sarkadban járhattam.	-0.00865385
“Ở chỗ mấy cái tàu nhốt tù ạ?” tôi hỏi.	Körülbelül... ejnye, az ágyúk megint ugatnak!	0.267391
“Phải!	- A rabhajókon?	0.190909
Lại có vài con chim sổ lồng.	- kérdeztem. ~~~ - Ott!	-0.0825
Súng đã bắn suốt từ lúc chập tối.	Megint kiröppent egy-két jómadár.	0.248571
Tí nữa thể nào mày cũng nghe thấy cho mà xem.” ~~~ 	Már sötétedés óta puffogatnak... Mingyár hallhatod majd megint.	-0.0317308
Quả thực chúng tôi chỉ mới đi được thêm vài thước thì những tiếng súng tôi vẫn còn nhớ như in lại vọng tới, bị màn sương mù át bớt đi, nặng nề rền vang theo triền đất thấp ven sông, như thể đang đuổi theo đe dọa những kẻ đào tẩu.	Valóban, alig haladtunk néhány lépésnyit, midőn a jól ismert tompa dörgés, amelyet a köd még inkább tompított, átmorajlott hozzánk s aztán a mély lapályon súlyosan végigrobogott a folyó felé, mintha a szökevények nyomába törne s őket fenyegetné.	0.272269
“Một tối thật tốt để chuồn,” Orlick nói. ~~~ “Chúng ta sẽ khó mà bắn hạ một con chim thoát tù sổ lồng vào tối nay.”	- Szökésre pompás ám ez az éccaka - mondta Orlick -, ma éccaka bizony bajosan tudnánk efféle jómadárkákat hurokba keríteni!	-0.0192308
 ~~~ Chủ đề này làm tôi chú ý, và tôi im lặng ngẫm nghĩ về nó.	Az eset eléggé jelentősen hatott rám s elgondolkoztam rajta csöndesen.	-0.00227273
Ông Wopsle, vào vai ông bác bị lấy oán trả ân trong vở bi kịch vừa được đọc lúc tối, bắt đầu trầm tư thành tiếng trong khu vườn của ông này tại Camberwell.	Wopsle úr annak a nagybácsinak a szerepében, aki az est folyamán fölolvasott tragédiában oly rút hálátlansággal találkozik, camberwell-i kertjében hangos elmélkedésre kezdett buzdulni.	0.287719
Orlick, hai tay đút túi, hai vai nặng nề thõng xuống bước đi bên cạnh tôi.	Orlick mind a két kezét zsebrevágván, nehézkesen cammogott mellettem.	0.250746
